0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651.686671664899,0,0,0,0,0,0,0,0,0,0,0,2233.2992244825673,0,0,0,0,0,0,0,0,0,0,0,1058.8671227600012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.8170774836428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,218.97499999999997,218.97499999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.97499999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.97499999999997,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.2724999999999,0,0,0,0,0,0,0,0,0,0,425.2724999999999,0,0,0,0,0,0,0,0,0,0,0,0,425.2724999999999,425.2724999999999,0,0,0,0,0,0,0,0,0,425.2724999999999,425.2724999999999,425.2724999999999,0,0,0,0,0,0,0,0,0,94.35226107323882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7938.715838080476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.04641340571875,0,0,0,0,0,0,0,0,0,0,240.43420068870287,0,0,0,0,0,0,0,0,0,0,0,0,380.325,163.1139961994217,0,0,0,0,0,0,0,0,0,34.036209328822174,380.325,158.91577068180663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65,3987.65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3068.787487960665,0,0,0,0,0,0,0,0,0,0,0,2951.141317782937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475,459.8475
0,0,0,0,0,0,0,0,0,0,0,485.20250000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.3625,282.3625,0,0,0,0,0,0,0,0,0,0,282.3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37600.00147881962,35271.323116447835,21466.445087118427,22783.95911650297,23518.451215310863,192.71391650826263,1471.8564057640324,16784.26200602741,35161.5845804026,30969.414052299384,28905.15098957055,37374.52025094604,26144.391761969153,33946.356108393615,25777.965270524543,15233.432915130574,23841.867317889017,0,0,22075.63101813599,34319.34997365426,34775.88344683809,37279.59599415641,37243.14580490184,38811.907360863064,36359.55131438348,28527.110437074814,24792.622384707905,0,16186.161416738632,0,19268.864852334187,26036.31837702964,13885.064112135744,28817.266503094143,39914.87690639493,41375.902500000004,36240.78619787516,2293.7754524303527,4922.534292510893,13155.540608782163,0,0,9010.814711627616,35576.99856137383,34170.07823807634,37896.52285164513,40773.652248507715,41375.902500000004,35061.76252220274,0,0,6676.140172998101,0,0,1579.784424754158,34245.569118624655,32515.619622596245,37097.65662531143,40635.37547668558,37363.119687183396,33430.75159066865,31921.844733369828,21679.155821833403,0,0,0,32231.882208370076,34465.34492100924,28467.218640057872,37994.660365607815,38880.71831074177,39608.45652807693,34201.570403401085,21119.121249588385,24662.540043831206,18523.054916107787,1178.6704230402902,0,25896.027000033617,36035.07095710559,32874.64329366982,33132.27997890912,35965.1733269049,32248.022688425604,32417.516580548967,16052.126519991052,25860.686744043483,3898.682291502082,12046.847320594807,0,14510.909884245737,24231.543191308592,23871.826901259774,29467.292474870323,37320.64211614857,31833.669842590672,28054.00588920304,27499.159497888497,7965.000569291755,0,0,19448.37789217556,31072.21476207825,37010.66148381132,39346.383702461986,30611.820580708252,35994.300065122705
0,0,0,0,0,0,0,0,0,0,69.90015483589687,402.8993745179564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.83860720637227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.49500145617795,358.2929971073178,0,0,0,0,0,0,0,0,0,337.1349563066227,242.80765907433883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10466.347291897475,8319.862992606684,7289.81919640616,6559.692324580725,5062.867223278264,4954.290277196474,7900.598999571099,10466.469976087803,9004.864044492886,8941.027876945993,10454.545136652017,10449.266241731042,6458.9783394549795,5600.539306538585,5025.061169215113,7665.951234182248,6596.1018075169095,5568.349155962765,8308.775274750442,8547.035337673691,10457.85479905744,10461.945591852993,7994.889579041781,10467.766138402503,10460.650044962726,8758.432220063498,7913.354226325954,7312.076710560642,6106.785148222292,6023.922341702887,8413.38719685821,10460.815834846651,10468.695706196786,10469.077777597806,10061.930654395466,10249.64669166736,10464.182559404533,8486.543140419597,7526.830801093388,6845.742774653461,5477.788292683783,5378.080039395247,8095.1990479607475,10464.313813857712,10473.238841653569,10473.719621946182,9965.982088098343,10448.258213175006,10460.586752966381,8760.923547430897,7914.230921459439,7316.677115474007,6113.256162558564,6035.320990033334,8421.080803063624,10460.684363781347,10468.46753132974,10468.958625875626,10060.169213486768,10446.669097356293,10468.25951991199,8966.882484550046,8632.023568940278,5983.958394915863,5539.346572037729,5464.881463535637,6327.02826197489,9013.005210183628,10463.249524054749,10468.339469839448,8413.93464596339,8281.63865436665,10474.069312464677,7792.7783435934825,4665.749979975923,3542.2204666689154,7070.323775857231,5675.822804856981,6014.1221971582045,6886.151818287801,7295.459891381015,8725.128107359656,10461.974010767026,10447.770588092972,10556.9,10445.413131782314,10473.51006805946,7376.774760136908,5475.4316878947175,5465.009924506897,6099.8047370702625,5532.00669917126,8791.904073110947,7636.954309059964,10466.396621586859,8422.868787242916,10454.689795816366,10459.423906275835,10462.845091381843,8178.763471406461,7378.13223551586,6479.230406542711,7707.691269274217,10465.14829407538,10473.20988009037,2879.153518407364,5959.178217221951,7975.640913808791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6637.56587876976,5473.533499557833,3013.2572016284985,0,0,0,0,3366.8772138404574,4601.609186136403,5610.065451017562,7017.158516841225,7612.741842838788,4595.815402748504,4025.827264383606,0,0,0,0,0,6346.737043263586,388.1985372981707,4938.327361122806,5912.784428798744,5914.2150394922755,6566.320590583793,4624.84367527513,4404.324283139311,0,0,0,2689.266917024167,6319.006618111116,2800.172525050989,72.31663983584963,6855.750873622724,6066.421940975673,0,0,0,0,2012.6850778766477,0,2780.050980885223,3187.488181169989,5456.125272462762,6773.869029920322,6620.010944140852,7056.943373057565,6517.074243210532,4527.884883556365,4313.942344598529,0,0,0,2526.17172350283,6287.251023246257,2592.6995220675035,0,6826.530809674539,6003.249429115975,0,0,0,0,1125.123344416297,0,4156.853703659972,2676.9801274001175,5582.693267029048,6754.890218900602,6585.787901329542,7050.7576018500295,7532.951221984584,5352.812578603361,2091.2416720955607,0,0,0,0,1245.7966434766565,0,4078.2451633710593,7494.827354238317,7327.745423340763,6780.934003893855,6517.696596210896,0,0,0,0,0,4951.444824936939,4301.529370360951,6161.952809800309,6467.063655224242,4273.440382613342,4606.793370069857,4091.119225584841,0,50.50734790188919,0,0,0,6609.657404124903,349.08132232276773,5055.865265999284,6145.726693758682,5959.170662022807
16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135,16.135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22722.067305327564,0,0,0,0,0,0,0,19120.95424806088,97211.84932744004,29969.756766924405,168949.57633640233,149538.71213801188,56163.25162332372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16009.931414096845,75544.2119722701,15870.532640879737,137321.13970556232,0,0,0,0,0,0,0,0,0,63638.748253358615,0,132792.27217390673,155240.76893632958,0,0,0,0,0,0,0,39810.3511691842,51031.375086514745,50831.52887782007,52979.91462579969,86394.93220890325,0,0,0,0,0,0,0,0,0,29942.97344765399,0,101942.30453438868,0,0,0,0,0,0,0,0,0,13331.898377538888,0,112718.81390611455,0,0,0,0,0,0,0,0,0,4515.78953530453,0,109150.52650340575,0,0,0,0,0,0,0,0,0,27796.83454832831,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760.219327320442,3693.288422972451,0,0,0,0,0,2189.818314928569,2009.7003116738372,4275.748204104814,3621.910929447295,1398.392739655716,3685.849033278231,928.839656244098,1267.1783554809276,0,0,0,0,2455.296592233944,456.1850301523191,478.95423209986535,2817.0940443411346,1803.168372460075,5015.68,404.84040358149105,564.6365630238352,0,0,0,341.2113781726057,387.8782934171495,0,394.5198713149048,0,368.43586369678906,3075.647391208036,2532.442042851594,799.0289597734445,0,0,0,0,0,4202.002235363795,666.2102345632675,4345.54212265862,2893.837178045761,4073.124025493052,1745.1590162331197,1752.162304699077,0,0,0,637.2675494990663,2573.4611185901094,0,0,3333.1952367977337,1135.161553022016,3740.556360096525,3672.577187007744,0,0,0,0,0,2145.5597993875854,1962.6207962628412,4264.159426401751,3600.0817824669325,1341.7389532110692,2411.9102361645573,388.655966912691,250.2779849214412,445.19467953881855,0,0,0,0,509.41542035799284,0,3354.3363684467467,4380.9634412117175,4033.8712854422693,922.3831530204052,540.9353780792744,0,0,0,0,740.2276830511656,4.167810965551325,2886.674175707864,2760.3894872074725,2049.4762751386634,3177.7479960280957,0,0,0,0,0,278.87189786420277,2044.34393282063,3694.215067136309,2750.5675323910264,1440.7384758108415,3474.984919002911
