filepath,choice,costs,objective,exclcosts
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.0715933998226712,3.008740364382425e10,3.0151536106305576e10
currentprofits-pfixed-lybymc.csv,optimal,1.079028791516184,4.2091142855389336e10,4.214219290720761e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.079028791516184,3.295598719527785e10,3.3021022801185646e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.079028791516184,3.0086958652301495e10,3.0151536106305576e10
currentprofits-pfixed-lybymc.csv,optimal,1.0865157746525382,4.20907886378932e10,4.214219290720761e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.0865157746525382,3.2955536025380848e10,3.3020992638187588e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.0865157746525382,3.008651057368531e10,3.0151535491267635e10
currentprofits-pfixed-lybymc.csv,optimal,1.0940547072057427,4.209043196261193e10,4.214219290720761e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.0940547072057427,3.2955081846066998e10,3.3020992638187588e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.0940547072057427,3.0086059389745518e10,3.0151535491267635e10
currentprofits-pfixed-lybymc.csv,optimal,1.1016459496336566,4.209007281249266e10,4.214219290720761e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.1016459496336566,3.295462451537017e10,3.3020992638187588e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.1016459496336566,3.008560507520644e10,3.0151535491267635e10
currentprofits-pfixed-lybymc.csv,optimal,1.1092898648952227,4.2089711170362915e10,4.214219290720761e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.1092898648952227,3.2954164011424137e10,3.3020992638187588e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.1092898648952227,3.0085147608885452e10,3.01515350428926e10
currentprofits-pfixed-lybymc.csv,optimal,1.116986818467823,4.208934701893175e10,4.214219290720761e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.116986818467823,3.2953700312210953e10,3.3020992638187588e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.116986818467823,3.0084686972158455e10,3.0151533778423817e10
currentprofits-pfixed-lybymc.csv,optimal,1.1247371783647517,4.208898034078788e10,4.214219290720761e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.1247371783647517,3.2953233395559853e10,3.3020992638187584e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.1247371783647517,3.0084223146804474e10,3.0151533778423817e10
currentprofits-pfixed-lybymc.csv,optimal,1.1325413151528119,4.208861133771686e10,4.2142157102288864e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.1325413151528119,3.2952763254532356e10,3.3020990224458576e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.1325413151528119,3.0083756103137173e10,3.0151533778423817e10
currentprofits-pfixed-lybymc.csv,optimal,1.1403996019700327,4.208823980338959e10,4.2142157102288864e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.1403996019700327,3.2952289862392086e10,3.3020985111427666e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.1403996019700327,3.0083285818826115e10,3.015153377842382e10
currentprofits-pfixed-lybymc.csv,optimal,1.1483124145435113,4.2087865691122215e10,4.2142157102288864e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.1483124145435113,3.295181321137481e10,3.3020985111427666e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.1483124145435113,3.0082812271385426e10,3.015153377842382e10
currentprofits-pfixed-lybymc.csv,optimal,1.1562801312073758,4.2087488983027824e10,4.2142157102288864e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.1562801312073758,3.2951333253051823e10,3.3020985111427666e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.1562801312073758,3.0082335438173588e10,3.0151533778423817e10
currentprofits-pfixed-lybymc.csv,optimal,1.1643031329208766,4.208710966109485e10,4.2142157102288864e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.1643031329208766,3.2950849964475075e10,3.3020985111427666e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.1643031329208766,3.0081855296391872e10,3.0151533778423817e10
currentprofits-pfixed-lybymc.csv,optimal,1.172381803286599,4.2086727707186615e10,4.2142157102288864e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.172381803286599,3.295036332253682e10,3.3020985111427666e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.172381803286599,3.0081371823083225e10,3.0151533778423817e10
currentprofits-pfixed-lybymc.csv,optimal,1.180516528568805,4.208634310304101e10,4.2142157102288864e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.180516528568805,3.2949873303969555e10,3.3020985111427666e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.180516528568805,3.0080884995131496e10,3.0151533778423817e10
currentprofits-pfixed-lybymc.csv,optimal,1.1887076977119033,4.2085955830269325e10,4.2142157102288864e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.1887076977119033,3.2949379895297787e10,3.3020983485800003e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.1887076977119033,3.0080394789260056e10,3.015153377842382e10
currentprofits-pfixed-lybymc.csv,optimal,1.1969557023590434,4.208556587035406e10,4.2142157102288864e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.1969557023590434,3.294888306437076e10,3.3020983485800003e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.1969557023590434,3.007990118831232e10,3.015153242841008e10
currentprofits-pfixed-lybymc.csv,optimal,1.2052609368708425,4.2085173212900345e10,4.2142153598722305e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.2052609368708425,3.2948382786117386e10,3.3020983485800003e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.2052609368708425,3.00794041679185e10,3.015153194304136e10
currentprofits-pfixed-lybymc.csv,optimal,1.2136237983442408,4.20847781515893e10,4.214210184283445e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.2136237983442408,3.294787903661733e10,3.3020983485800003e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.2136237983442408,3.0078903699867783e10,3.0151531943041355e10
currentprofits-pfixed-lybymc.csv,optimal,1.2220446866314882,4.208438041125932e10,4.2142100020658516e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.2220446866314882,3.2947371791785133e10,3.3020983485800003e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.2220446866314882,3.007839975925366e10,3.0151531943041355e10
currentprofits-pfixed-lybymc.csv,optimal,1.2305240043592618,4.208397991616082e10,4.2142100020658516e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.2305240043592618,3.2946861027367966e10,3.3020983485800003e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.2305240043592618,3.0077892321981297e10,3.0151531943041355e10
currentprofits-pfixed-lybymc.csv,optimal,1.2390621569479163,4.208357664217439e10,4.2142100020658516e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.2390621569479163,3.294634671894495e10,3.3020983485800003e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.2390621569479163,3.007738136378872e10,3.0151531943041355e10
currentprofits-pfixed-lybymc.csv,optimal,1.2476595526308696,4.20831705812146e10,4.214209791123131e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.2476595526308696,3.2945828846724518e10,3.30209818748862e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.2476595526308696,3.0076866860245575e10,3.0151531943041355e10
currentprofits-pfixed-lybymc.csv,optimal,1.2563166024741206,4.2082761706187805e10,4.214209791123131e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.2563166024741206,3.2945307387557762e10,3.3020981874886204e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.2563166024741206,3.007634878675193e10,3.0151531943041355e10
currentprofits-pfixed-lybymc.csv,optimal,1.2650337203959034,4.208234999412771e10,4.214209791123131e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.2650337203959034,3.294478231017801e10,3.3020981874886204e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.2650337203959034,3.0075827118537224e10,3.0151531943041355e10
currentprofits-pfixed-lybymc.csv,optimal,1.2738113231864787,4.20819354253495e10,4.214209791123131e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.2738113231864787,3.294425359665374e10,3.302097445895203e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.2738113231864787,3.0075301830659073e10,3.0151531943041355e10
currentprofits-pfixed-lybymc.csv,optimal,1.2826498305280605,4.20815180113138e10,4.214208984501511e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.2826498305280605,3.2943721258863655e10,3.302097445895203e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.2826498305280605,3.007477289800173e10,3.015153194304135e10
currentprofits-pfixed-lybymc.csv,optimal,1.2915496650148839,4.2081097732619705e10,4.2142087395394226e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.2915496650148839,3.294318522737794e10,3.3020974458952034e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.2915496650148839,3.0074240295275955e10,3.0151531943041355e10
currentprofits-pfixed-lybymc.csv,optimal,1.300511252173409,4.2080674556719345e10,4.214208193078136e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.300511252173409,3.2942645476567284e10,3.3020974458952034e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.300511252173409,3.0073704275918312e10,3.0151467645093727e10
currentprofits-pfixed-lybymc.csv,optimal,1.3095350204826672,4.208024847358092e10,4.214208193078136e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.3095350204826672,3.294210198062454e10,3.3020974458952034e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.3095350204826672,3.0073164704557243e10,3.0151467645093727e10
currentprofits-pfixed-lybymc.csv,optimal,1.3186214013947486,4.207981943400843e10,4.214208193078136e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.3186214013947486,3.2941554713563866e10,3.302097445895203e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.3186214013947486,3.0072621389309376e10,3.0151467645093727e10
currentprofits-pfixed-lybymc.csv,optimal,1.3277708293554298,4.20793874619315e10,4.2142074022736275e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.3277708293554298,3.2941003649218697e10,3.302097445895203e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.3277708293554298,3.0072074304197254e10,3.015146764509373e10
currentprofits-pfixed-lybymc.csv,optimal,1.3369837418249464,4.2078952502987656e10,4.2142074022736275e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.3369837418249464,3.2940448761374725e10,3.302097251127463e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.3369837418249464,3.007152344427633e10,3.015146441995525e10
currentprofits-pfixed-lybymc.csv,optimal,1.3462605792989102,4.2078514526023895e10,4.2142074022736275e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.3462605792989102,3.2939890036749153e10,3.302097251127463e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.3462605792989102,3.007096876330624e10,3.0151464419955246e10
currentprofits-pfixed-lybymc.csv,optimal,1.3556017853293685,4.2078073510099304e10,4.2142074022736275e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.3556017853293685,3.2939327562376766e10,3.302091569435219e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.3556017853293685,3.0070410233609295e10,3.015146441995525e10
currentprofits-pfixed-lybymc.csv,optimal,1.3650078065460138,4.207762943412796e10,4.2142074022736275e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.3650078065460138,3.293876145239619e10,3.302091569435219e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.3650078065460138,3.0069847828480595e10,3.0151464419955254e10
currentprofits-pfixed-lybymc.csv,optimal,1.3744790926775374,4.207718227687687e10,4.2142074022736275e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.3744790926775374,3.2938191531246502e10,3.302084450221209e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.3744790926775374,3.006928152103007e10,3.015146441995525e10
currentprofits-pfixed-lybymc.csv,optimal,1.3840160965731314,4.2076732167061905e10,4.2142036310616684e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.3840160965731314,3.2937618032740665e10,3.302084450221209e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.3840160965731314,3.006871128418092e10,3.0151464419955254e10
currentprofits-pfixed-lybymc.csv,optimal,1.3936192742241424,4.207627906354863e10,4.214203350859817e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.3936192742241424,3.2937040763433746e10,3.302081324072177e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.3936192742241424,3.006813709066818e10,3.0151464419955254e10
currentprofits-pfixed-lybymc.csv,optimal,1.4032890847858728,4.207582282052948e10,4.214203135345371e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.4032890847858728,3.29364595331455e10,3.302080214610897e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.4032890847858728,3.0067558913038315e10,3.0151464419955254e10
currentprofits-pfixed-lybymc.csv,optimal,1.4130259905995337,4.207536342391887e10,4.214203135345371e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.4130259905995337,3.2935874310836445e10,3.302080214610897e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.4130259905995337,3.0066976735681225e10,3.0151462602127598e10
currentprofits-pfixed-lybymc.csv,optimal,1.4228304572143526,4.207490083972461e10,4.214203135345371e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.4228304572143526,3.2935285048596184e10,3.30207955451247e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.4228304572143526,3.006639051938904e10,3.015146260212759e10
currentprofits-pfixed-lybymc.csv,optimal,1.4327029534098308,4.207443504582902e10,4.214203135345371e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.4327029534098308,3.2934691722773388e10,3.30207955451247e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.4327029534098308,3.0065800235558e10,3.0151462602127594e10
currentprofits-pfixed-lybymc.csv,optimal,1.442643951218158,4.207396601996126e10,4.214203135345371e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.442643951218158,3.2934094280081482e10,3.30207955451247e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.442643951218158,3.0065205855965027e10,3.0151462602127594e10
currentprofits-pfixed-lybymc.csv,optimal,1.4526539259467808,4.2073493739696e10,4.214203135345371e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.4526539259467808,3.293349269195477e10,3.30207955451247e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.4526539259467808,3.006460735219115e10,3.0151462602127594e10
currentprofits-pfixed-lybymc.csv,optimal,1.46273335620113,4.207301818245176e10,4.214203135345371e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.46273335620113,3.293288692962986e10,3.30207955451247e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.46273335620113,3.006400469562004e10,3.0151462602127598e10
currentprofits-pfixed-lybymc.csv,optimal,1.4728827239075026,4.207253932594357e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.4728827239075026,3.293227696414334e10,3.30207955451247e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.4728827239075026,3.00633978574371e10,3.015146260212759e10
currentprofits-pfixed-lybymc.csv,optimal,1.4831025143361043,4.207205714761168e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.4831025143361043,3.2931662788556435e10,3.3020777981758816e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.4831025143361043,3.0062786808627647e10,3.0151462602127594e10
currentprofits-pfixed-lybymc.csv,optimal,1.4933932161242522,4.2071571623622246e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.4933932161242522,3.293104445107194e10,3.3020777981758816e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.4933932161242522,3.0062171519975773e10,3.0151462602127594e10
currentprofits-pfixed-lybymc.csv,optimal,1.5037553212997379,4.207108273076074e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.5037553212997379,3.2930421823171444e10,3.3020777981758816e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.5037553212997379,3.0061551962062607e10,3.0151462602127594e10
currentprofits-pfixed-lybymc.csv,optimal,1.5141893253043524,4.20705904456516e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.5141893253043524,3.2929794875085342e10,3.3020777981758816e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.5141893253043524,3.006092810526541e10,3.0151462602127594e10
currentprofits-pfixed-lybymc.csv,optimal,1.5246957270175738,4.20700947447576e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.5246957270175738,3.2929163602451862e10,3.302077288608197e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.5246957270175738,3.0060299919755814e10,3.015146260212759e10
currentprofits-pfixed-lybymc.csv,optimal,1.5352750287804227,4.2069595604377785e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.5352750287804227,3.2928527959392982e10,3.302077288608197e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.5352750287804227,3.0059667375498436e10,3.0151462602127594e10
currentprofits-pfixed-lybymc.csv,optimal,1.5459277364194774,4.206909300064706e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.5459277364194774,3.292788792385935e10,3.3020770088831276e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.5459277364194774,3.005903044224957e10,3.0151462602127594e10
currentprofits-pfixed-lybymc.csv,optimal,1.5566543592710618,4.2068586909534035e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.5566543592710618,3.2927243448745834e10,3.302077008883128e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.5566543592710618,3.0058389089555737e10,3.015146260212759e10
currentprofits-pfixed-lybymc.csv,optimal,1.567455410205595,4.20680773068413e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.567455410205595,3.2926594501857117e10,3.302077008883128e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.567455410205595,3.0057743286751785e10,3.0151462602127594e10
currentprofits-pfixed-lybymc.csv,optimal,1.5783314056521174,4.2067564168203224e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.5783314056521174,3.292594105216509e10,3.3020770088831276e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.5783314056521174,3.005709300296024e10,3.0151462602127594e10
currentprofits-pfixed-lybymc.csv,optimal,1.589282865622978,4.206704746908539e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.589282865622978,3.292528306842641e10,3.3020770088831276e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.589282865622978,3.0056438232415688e10,3.015143690103321e10
currentprofits-pfixed-lybymc.csv,optimal,1.6003103137387007,4.206652718478265e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.6003103137387007,3.2924620522269577e10,3.3020768861435684e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.6003103137387007,3.005577907166341e10,3.015143690103321e10
currentprofits-pfixed-lybymc.csv,optimal,1.6114142772530196,4.206600329041897e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.6114142772530196,3.2923953384377094e10,3.3020768861435684e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.6114142772530196,3.005511533723763e10,3.015143690103321e10
currentprofits-pfixed-lybymc.csv,optimal,1.6225952870780875,4.206547576094524e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.6225952870780875,3.2923281617460613e10,3.3020768861435684e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.6225952870780875,3.005444699740325e10,3.015143690103321e10
currentprofits-pfixed-lybymc.csv,optimal,1.6338538778098612,4.206494457113899e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.6338538778098612,3.292260518940097e10,3.3020768861435684e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.6338538778098612,3.0053774020205048e10,3.015143690103321e10
currentprofits-pfixed-lybymc.csv,optimal,1.6451905877536623,4.2064409695602554e10,4.214203117508954e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.6451905877536623,3.2921924067856445e10,3.3020768861435684e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.6451905877536623,3.0053096373466137e10,3.015143690103321e10
currentprofits-pfixed-lybymc.csv,optimal,1.656605958949914,4.206387110876171e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.656605958949914,3.292123822026037e10,3.3020768861435684e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.656605958949914,3.005241402478619e10,3.015143690103321e10
currentprofits-pfixed-lybymc.csv,optimal,1.6681005372000588,4.206332878486548e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.6681005372000588,3.2920547613820755e10,3.3020768861435684e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.6681005372000588,3.0051726941540234e10,3.015143690103321e10
currentprofits-pfixed-lybymc.csv,optimal,1.6796748720926535,4.206278269798331e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.6796748720926535,3.291985222195645e10,3.302076567309238e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.6796748720926535,3.0051035090876812e10,3.015143690103321e10
currentprofits-pfixed-lybymc.csv,optimal,1.6913295170296478,4.206223282200567e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.6913295170296478,3.29191523329377e10,3.30206756369483e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.6913295170296478,3.005033844459522e10,3.0151415140167255e10
currentprofits-pfixed-lybymc.csv,optimal,1.7030650292528442,4.206167913064109e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.7030650292528442,3.2918447938659733e10,3.302066857663534e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.7030650292528442,3.0049637110653763e10,3.015141514016726e10
currentprofits-pfixed-lybymc.csv,optimal,1.7148819698705398,4.206112159741646e10,4.214203117508953e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.7148819698705398,3.291773866732353e10,3.302066857663534e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.7148819698705398,3.0048930915798088e10,3.0151413341179996e10
currentprofits-pfixed-lybymc.csv,optimal,1.7267809038843556,4.206056093101214e10,4.214191031852182e10
all2050profits-pfixed-notime-histco-lybymc.csv,optimal,1.7267809038843556,3.2917024488095394e10,3.302066334908534e10
all2070profits-pfixed-notime-histco-lybymc.csv,optimal,1.7267809038843556,3.0048219828015675e10,3.0151413341179996e10
