1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2e3,2001,2002,2003,2004,2005,2006,2007,2008,2009
NA,3073.840478345677,2772.499260497913,2943.566301928049,2883.22174147238,NA,2788.435254242474,2770.982201306798,3023.276099217528,2645.086183402719,2798.1409874295123,2665.747682672757,2759.404756978558,2841.63970444354,2715.473922104092,2632.656437864724,2823.756141600887,2795.019001833765,2842.937496514476,2651.243601327421,2668.5541290760493,2648.304392211377,2738.252112927541,2964.22314008046,2826.7681144415683,3011.1921257403933,2859.9528386422653,2776.850761028596,2518.0453146149666,2593.9563391829793,2755.956597509558,2749.5882257270678,2669.2308813857762,2800.005288174005,2756.568427977445,2678.077513784397,2888.108390441056,2847.683456296581,2838.241074605394,2753.2354509839697,2888.129914927222,2830.749679352774,2962.412266233623,2761.410122923674,2761.0806258613493,2711.971753768982,2968.583058742449,2603.748057289957,2876.229728368023,2725.6847808591183,2977.8330866681,2877.580132242267,2647.310858790891,2833.300685860925,2751.019893183949,2741.648566667746,2914.079862928733,2829.371641108376,2792.647111689798,2802.638571342708,2858.4981133548217
NA,2944.39438381333,2724.250603909715,2911.43661489458,2878.51748963693,2825.053004339807,2845.26164788974,2820.10145833829,2963.29346964049,2637.844963981627,2769.347349560576,2653.688243977083,2754.3290630554843,2791.2703815110917,2678.946988067472,2606.027619345379,2796.138745630788,2734.9812477087753,2799.44956652348,2685.512748618329,2657.824687124711,2639.106723415064,2727.292309295156,2932.16315137232,2757.3135495151746,2939.21125687495,2847.804982981059,2755.223028901707,2552.586677625714,2505.904711396798,2688.2119377572917,2712.969344684002,2639.925054767819,2729.884679598937,2725.469594773824,2630.657747449914,2758.068363767678,2756.252554837083,2745.575944506858,2680.011521364443,2866.773272605082,2773.576466407713,2882.41354084914,2755.699774597803,2776.466869714074,2670.9835452155867,2823.129525797772,2581.225912988979,2820.6204839627053,2716.474579727898,2914.8428094076103,2806.345262671504,2598.606856452479,2773.29087176729,2704.404759263023,2669.43192583191,2812.296726106767,2781.413124757987,2717.029518590536,2762.2427410098717,2755.8877147449757
NA,2844.090463553066,2545.629066653806,2755.4340405950006,2724.136370630248,2672.6770009691872,2662.065858720587,2659.215987156272,2811.4995105469,2495.235067080588,2623.900616142422,2471.442193287882,2520.397373510238,2595.8835659689776,2509.0408754595846,2411.559716533258,2669.827137820519,2537.4129387170133,2637.007567246719,2484.588374817427,2391.568480076373,2387.59908798712,2468.486033540943,2692.978491308013,2561.142874172284,2768.79086136191,2611.936524731881,2550.740666676037,2370.3539895794784,2305.278989123813,2485.68948481494,2534.87021646471,2425.792708717922,2542.730842965297,2464.2277859018686,2472.2500410846487,2544.084981161377,2600.3854928766677,2557.639042367426,2494.9630541487877,2664.1727740556116,2627.494284794927,2726.099525969857,2583.4452670101327,2548.962002935731,2521.0888181331193,2635.2015020861572,2307.417552759455,2532.8050356458325,2464.707146064928,2604.0412726666978,2554.14319388384,2330.820244233647,2571.944007993181,2452.5306523326817,2385.829629489384,2485.964340001538,2534.8335309288473,2560.389603226055,2540.807043598372,2578.044686781254
NA,3039.438568056972,2621.208866578479,2736.147690794448,2669.079774821547,2619.304191385886,2631.523783553706,2572.5431427087296,2853.311278671512,2474.496799249858,2579.95682266055,2475.70109918395,2573.0972948367335,2650.680457373956,2489.3800681836933,2440.650638647995,2648.984625428056,2616.170821016089,2649.015363987854,2477.6520616252346,2492.819010280306,2474.929515944002,2540.028464488517,2793.9002050702798,2627.406314657581,2949.1537742309947,2771.405529682038,2724.174037903122,2445.176500387039,2442.378945658799,2612.739568241983,2608.349705914293,2546.750947226771,2642.627541959707,2609.238408192307,2585.015661044835,2774.31424489977,2784.036222191721,2730.0294124905004,2668.142151130855,2810.137015580315,2784.035799634767,2917.285792224361,2756.645551920134,2695.507427848824,2636.405439044689,2798.762025486126,2468.321684229099,2751.541536546013,2595.783353936248,2836.6046259418363,2769.867348142428,2547.076897260072,2741.0027881524666,2665.416337463399,2658.028466642726,2814.6027301567233,2706.444807609228,2655.809026603918,2694.252938616762,2712.9988208067252
NA,2724.5213686374823,2439.0364586727756,2575.187186814854,2543.4816811590363,2527.159203884813,2476.185649644554,2408.743919698092,2697.719294244388,2304.594092420769,2423.95358455023,2282.3748641517177,2431.295829753418,2544.5872607805222,2358.954641422811,2305.536770769587,2536.7126350674052,2460.165951854403,2496.237339271685,2326.8853451603773,2306.5503242765913,2320.437226121192,2376.331642050685,2623.715043966914,2505.370651518755,2737.4411452902623,2516.4315856095754,2499.4057857879598,2218.255399610995,2237.088845732433,2414.629862857666,2378.430972369507,2396.9379745921588,2472.4785477938162,2430.931420966682,2373.463449087352,2591.050180075906,2617.1888580308414,2500.5632779720772,2393.5990794303452,2539.46671362912,2585.5863349507954,2706.4860966405163,2525.2878492738123,2422.746988382877,2439.311956401956,2652.78126142234,2299.607671004714,2580.453927493343,2414.024458894127,2678.630245333708,2671.600423526046,2441.7160685911804,2698.778158134043,2521.3782594178774,2577.127239081483,2715.235864252065,2537.527257886185,2566.375132618171,2608.0061846097688,2566.691674172067
NA,2818.711640319818,2523.2013118763325,2717.523402627201,2693.8138039043947,2642.3688376893,2564.769868784383,2560.4126932890013,2791.992632682578,2442.905969464111,2570.438388077301,2437.193137053919,2510.235124776458,2558.633312017567,2442.211974700677,2351.859053085578,2569.5155764209608,2487.071251808526,2568.897504801417,2440.897411180889,2351.4973620946703,2344.460546519723,2424.637932126809,2656.475720801439,2537.7084053893327,2725.858318598226,2584.6343039599897,2476.382533059217,2271.086222456607,2242.911242903044,2424.539713775047,2465.796995441322,2339.235647529609,2467.65848538068,2419.954418775468,2383.6624082806848,2503.340226484825,2542.95464027205,2504.320563537967,2426.81583969489,2596.3462663402843,2573.053380018442,2669.769167807401,2531.6943590726805,2476.196425679953,2424.5319061603504,2579.598432510652,2279.995799900519,2515.789138049142,2423.10110758291,2616.704764921148,2530.904802578273,2299.926711499098,2520.997296848424,2412.147952970274,2347.754342423826,2450.018804395103,2472.3298117339737,2439.683515985324,2449.031776658952,2502.629245681192
NA,2857.880949269127,2557.731279215539,2761.409439560154,2713.175271964563,2672.7160661274047,2687.2884883538754,2668.271896390621,2793.941693760724,2486.2057344519235,2625.833666078048,2465.500972220615,2566.173256779122,2630.9359888705203,2514.174216559319,2425.002677759785,2611.338058929697,2543.0937689315033,2599.19961119449,2481.850626184174,2399.6386487015106,2328.907759021364,2429.85776329756,2636.957052769807,2474.065908721405,2694.238369057208,2524.013034288577,2458.389590302736,2307.626587775465,2242.710220230706,2440.1704970217634,2452.115583586833,2461.211434889366,2558.7415603388727,2549.5283223773117,2500.237235318308,2670.3342123111233,2642.429481227173,2613.900002246083,2542.438641512536,2691.664462892631,2679.367553880256,2757.8653083306563,2626.169919758233,2633.1598091846,2576.5834529103868,2724.552791629357,2468.690741238477,2703.172190678005,2605.0747480788814,2783.6430593035598,2706.058531180311,2465.2871916056,2541.3178758651566,2438.5500803982677,2374.832272444401,2486.731841788567,2492.639614465811,2419.587845571435,2457.8522296484407,2503.4545672429012
NA,2442.7860848053,2135.7606067549723,2324.0584921169707,2352.138063931207,2298.569685986713,2307.8655435846867,2269.925256653148,2464.8163970291953,2145.6845849867004,2195.31080853751,2094.580989944151,2207.389322848005,2253.815586694517,2139.052988320384,2058.8925942017713,2287.871776361232,2183.49751261538,2283.606326240004,2097.008874842631,2021.212503503748,2074.966266810751,2117.423829248027,2303.812281632515,2222.349108513522,2440.1708284645047,2256.7883849341297,2183.583625319422,2023.374797749767,1978.917837184255,2188.217558337024,2166.8460760375783,2118.636474108568,2141.278108153863,2180.4155140113207,2061.582791633586,2276.203200772062,2325.2334333518656,2229.615016779354,2200.593971911706,2350.281543721625,2351.746855037492,2453.2978544345947,2321.8747023708834,2250.076817097302,2258.94923074203,2370.959635683846,2086.03578176712,2362.168957045831,2215.923811633904,2395.397291434989,2373.873478665785,2097.51545869218,2359.0355842134118,2183.1083885798434,2216.77404416197,2346.920182116129,2284.210244829581,2285.901066041818,2309.275742170222,2307.470498777887
NA,2611.058768091058,2308.0957715049017,2513.062144801075,2462.136745615425,2439.836297511512,2446.111652232584,2390.423478490295,2585.566763177625,2270.467642349883,2386.9577587742792,2242.368847887206,2343.707653625888,2425.3303690005496,2305.28066029983,2094.0742544632594,2355.301071036732,2290.2296424946207,2435.70004837066,2192.725053765889,2169.673074554241,2195.099092347369,2297.8164868254,2511.590432735969,2372.3962845334827,2598.2318897968908,2410.415589508517,2336.306757784952,2183.95219708452,2149.201492554233,2328.899467113467,2321.656677086068,2210.843982895088,2301.537195220796,2326.063490369319,2220.331319442195,2398.161671554486,2457.4983837494847,2344.2078528729253,2309.0726342205053,2462.104213948637,2420.974465401371,2537.064850782862,2333.598480575638,2287.982241579951,2281.1976337968317,2432.492777129356,2138.722881710663,2398.233357499047,2282.039633639529,2479.736043575216,2362.031313426059,2122.994202366338,2391.4953755070737,2242.812221404497,2227.7302126605573,2334.7959228881223,2307.1495046896057,2302.682438105142,2311.1715488053824,2357.128151051657
