"FIPS","year_cal","month_num","calculated"
36003,2009,8,7.691475853723836e7
36003,2009,9,6.755231107709152e7
36003,2009,10,6.098734457448752e7
36003,2009,11,5.407420536387931e7
36003,2009,12,5.615974261592311e7
36003,2010,1,5.050515413223742e7
36003,2010,2,4.618928723168902e7
36003,2010,3,5.063652698796275e7
36003,2010,4,5.034905715136817e7
36003,2010,5,5.867840626246045e7
36003,2010,6,6.323979641537346e7
36003,2010,7,7.116647089435875e7
36003,2010,8,6.874242805490011e7
36003,2010,9,6.0374757360915825e7
36003,2010,10,5.450733027577988e7
36003,2010,11,4.832872445478309e7
36003,2010,12,5.0192669648539685e7
36003,2011,1,4.156550825117029e7
36003,2011,2,3.80135697540419e7
36003,2011,3,4.167362750379814e7
36003,2011,4,4.143704115790462e7
36003,2011,5,4.829205695089665e7
36003,2011,6,5.2046059949111305e7
36003,2011,7,5.8569676382355705e7
36003,2011,8,5.657470033731882e7
36003,2011,9,4.968814605885411e7
36003,2011,10,4.48592807061853e7
36003,2011,11,3.977431669318679e7
36003,2011,12,4.1308334966410235e7
36003,2012,1,5.793478804004496e7
36003,2012,2,5.2984029283074506e7
36003,2012,3,5.808548669014186e7
36003,2012,4,5.7755728186536305e7
36003,2012,5,6.731037827233122e7
36003,2012,6,7.25427783356009e7
36003,2012,7,8.163551775384021e7
36003,2012,8,7.885488257873864e7
36003,2012,9,6.925627355805176e7
36003,2012,10,6.2525710106493175e7
36003,2012,11,5.543819152006927e7
36003,2012,12,5.757633507341446e7
36003,2013,1,5.952993109858714e7
36003,2013,2,5.444286100376834e7
36003,2013,3,5.9684778998448566e7
36003,2013,4,5.934594111428745e7
36003,2013,5,6.916366342795727e7
36003,2013,6,7.454012937845641e7
36003,2013,7,8.388322304250935e7
36003,2013,8,8.102602746133819e7
36003,2013,9,7.116313587280235e7
36003,2013,10,6.424725696686752e7
36003,2013,11,5.696459472914368e7
36003,2013,12,5.9161608694596484e7
36003,2014,1,5.766752710697923e7
36003,2014,2,5.2739606862921886e7
36003,2014,3,5.781753056402892e7
36003,2014,4,5.748929328054587e7
36003,2014,5,6.699986648639638e7
36003,2014,6,7.220812878770313e7
36003,2014,7,8.12589221817443e7
36003,2014,8,7.849111444895425e7
36003,2014,9,6.89367850966633e7
36003,2014,10,6.22372706353397e7
36003,2014,11,5.518244772097416e7
36003,2014,12,5.731072773187055e7
36005,2009,1,1.4310012771191207e8
36005,2009,2,1.5102074913186734e9
36005,2009,3,6.481570435246012e8
36005,2009,4,2.260145711620421e7
36005,2009,5,1.94086467894903e7
36005,2009,6,116760.06925789847
36005,2009,7,1.0246148227947917e7
36005,2009,8,2.5363533184528027e7
36005,2009,9,2.4070460157861793e8
36005,2009,10,5.70012713752783e6
36005,2009,11,8.540537713967308e8
36005,2009,12,643465.5038337642
36005,2010,1,4.2374520226545846e8
36005,2010,2,3.7166864841167377e6
36005,2010,3,25331.153573254407
36005,2010,4,1.0684568629485524e8
36005,2010,5,1.6554011042447025e8
36005,2010,6,5.528735234910443e8
36005,2010,7,1.5078420013560578e8
36005,2010,8,1.344172181848849e8
36005,2010,9,4.014315554106643e7
36005,2010,10,1.2950487718261102e7
36005,2010,11,3.369518016447684e8
36005,2010,12,5.297815590553828e7
36005,2011,1,5.0105530337195724e7
36005,2011,2,8.346002223018312e7
36005,2011,3,3.9738836683014194e6
36005,2011,4,3.66719662692008e6
36005,2011,5,2.3787862764006935e7
36005,2011,6,7.158170434888212e7
36005,2011,7,1.8737755059283155e8
36005,2011,8,0.44354828839110017
36005,2011,9,1.291141400983644e6
36005,2011,10,5.735896865521373e6
36005,2011,11,8.444388112609449e7
36005,2011,12,3.8121773981806085e7
36005,2012,1,1.6899868933124417e8
36005,2012,2,1.591102831305727e9
36005,2012,3,7.735530867812388e8
36005,2012,4,7.811705523758517e7
36005,2012,5,3.805051521962447e6
36005,2012,6,3.3760240715831663e6
36005,2012,7,9.064883517254403e7
36005,2012,8,5.236398175621408e7
36005,2012,9,1.8102017430597976e7
36005,2012,10,9.81569779133175e7
36005,2012,11,7.94252489886277e8
36005,2012,12,5.853792603741439e6
36005,2013,1,2.059994756555159e8
36005,2013,2,6.992843479943123e7
36005,2013,3,2.104508594076204e8
36005,2013,4,6.471623182268146e8
36005,2013,5,6.7447601947254585e6
36005,2013,6,86300.1587039061
36005,2013,7,1.2398439176850747e8
36005,2013,8,1.888034114516709e8
36005,2013,9,2.3728100931727004e8
36005,2013,10,3.5674044770133476e9
36005,2013,11,1.1079137570848833e8
36005,2013,12,1.6580635401888102e7
36005,2014,1,1.6356694112578976e8
36005,2014,2,1.1544528480943536e7
36005,2014,3,2.4009138402157057e7
36005,2014,4,8.172064641035545e7
36005,2014,5,131768.47736114502
36005,2014,6,6.606980737712225e7
36005,2014,7,1.0718087611739865e7
36005,2014,8,7.76614444302329e7
36005,2014,9,5.044186509587437e8
36005,2014,10,2.3882009406883586e7
36005,2014,11,1.4557435386273313e7
36005,2014,12,990534.417248623
36007,2009,1,2.2002017435137346e8
36007,2009,2,2.0121857272771135e8
36007,2009,3,2.2059248581380448e8
36007,2009,4,2.193401549447075e8
36007,2009,5,2.5562605239702746e8
36007,2009,6,2.754972491881677e8
36007,2009,7,3.100289386930952e8
36007,2009,8,2.994688614626317e8
36007,2009,9,2.630160202301335e8
36007,2009,10,2.3745521653699973e8
36007,2009,11,2.1053879675091684e8
36007,2009,12,2.1865886991093436e8
36007,2010,1,2.1776384982091877e8
36007,2010,2,1.9915506012952772e8
36007,2010,3,2.1833029218341145e8
36007,2010,4,2.1709080406779608e8
36007,2010,5,2.530045867321308e8
36007,2010,6,2.726720028067912e8
36007,2010,7,3.0684956706689644e8
36007,2010,8,2.9639778427519906e8
36007,2010,9,2.6031876985253832e8
36007,2010,10,2.350200942508897e8
36007,2010,11,2.0837970450802615e8
36007,2010,12,2.1641650566667363e8
36007,2011,1,1.2267886123248427e8
36007,2011,2,1.1219546313802542e8
36007,2011,3,1.229979706900071e8
36007,2011,4,1.2229969597333613e8
36007,2011,5,1.4253198872272843e8
36007,2011,6,1.5361177175103626e8
36007,2011,7,1.728659531341163e8
36007,2011,8,1.669778646759577e8
36007,2011,9,1.466524874041916e8
36007,2011,10,1.3240029303835636e8
36007,2011,11,1.1739223417490537e8
36007,2011,12,1.2191982502575406e8
36007,2012,1,2.4996767370384037e8
36007,2012,2,2.2860693879110655e8
36007,2012,3,2.5061788391897032e8
36007,2012,4,2.4919509514526567e8
36007,2012,5,2.904199573705233e8
36007,2012,6,3.129958727393565e8
36007,2012,7,3.5222775736110497e8
36007,2012,8,3.4023032145681244e8
36007,2012,9,2.9881579231353915e8
36007,2012,10,2.6977584333609086e8
36007,2012,11,2.3919576194947156e8
36007,2012,12,2.4842107869189468e8
36007,2013,1,2.4146138723237884e8
36007,2013,2,2.208275484327158e8
36007,2013,3,2.4208947108902967e8
36007,2013,4,2.4071509917146555e8
36007,2013,5,2.805370980478805e8
36007,2013,6,3.0234476526431346e8
36007,2013,7,3.402416066604194e8
36007,2013,8,3.286524380541049e8
36007,2013,9,2.8864722653880125e8
36007,2013,10,2.6059549384331694e8
36007,2013,11,2.310560387454528e8
36007,2013,12,2.3996742214666316e8
36007,2014,1,2.657531848726246e8
36007,2014,2,2.4304351505746058e8
36007,2014,3,2.6644445599959537e8
36007,2014,4,2.6493181781558353e8
36007,2014,5,3.087600387609747e8
36007,2014,6,3.3276162793362325e8
36007,2014,7,3.7447101432067114e8
36007,2014,8,3.6171593781566507e8
36007,2014,9,3.176860724464939e8
36007,2014,10,2.8681224458329993e8
36007,2014,11,2.543010246253678e8
36007,2014,12,2.6410892206038734e8
36009,2009,1,1.0353691244964895e8
36009,2009,2,9.46892702415601e7
36009,2009,3,1.0380623030631527e8
36009,2009,4,1.03216909477287e8
36009,2009,5,1.2029229721731284e8
36009,2009,6,1.296432686384533e8
36009,2009,7,1.4589316264726526e8
36009,2009,8,1.409238102008576e8
36009,2009,9,1.2376986219424127e8
36009,2009,10,1.1174148024281076e8
36009,2009,11,9.907517358677174e7
36009,2009,12,1.0289631092716324e8
36009,2010,1,1.0460823632000464e8
36009,2010,2,9.566904521336713e7
36009,2010,3,1.0488034087990297e8
36009,2010,4,1.04284922192087e8
36009,2010,5,1.215369934940296e8
36009,2010,6,1.3098472189446816e8
36009,2010,7,1.474027578628045e8
36009,2010,8,1.4238198620975754e8
36009,2010,9,1.2505054175732759e8
36009,2010,10,1.1289769895032938e8
36009,2010,11,1.0010033066275427e8
36009,2010,12,1.0396100632380661e8
36009,2011,1,7.639672664400285e7
36009,2011,2,6.986832158320855e7
36009,2011,3,7.6595448067979e7
36009,2011,4,7.616060622060612e7
36009,2011,5,8.876001351073083e7
36009,2011,6,9.565980983085157e7
36009,2011,7,1.076501104996005e8
36009,2011,8,1.0398337704711771e8
36009,2011,9,9.13260025347744e7
36009,2011,10,8.245062672752327e7
36009,2011,11,7.310454575701806e7
36009,2011,12,7.592404633856232e7
36009,2012,1,9.91737552054995e7
36009,2012,2,9.069896218984371e7
36009,2012,3,9.943172371699518e7
36009,2012,4,9.886723750379105e7
36009,2012,5,1.1522304997397499e8
36009,2012,6,1.2417996136637132e8
36009,2012,7,1.3974506730217898e8
36009,2012,8,1.3498512873157936e8
36009,2012,9,1.1855406660923383e8
36009,2012,10,1.0703257365618157e8
36009,2012,11,9.490003883412293e7
36009,2012,12,9.85601493226105e7
36009,2013,1,9.039207098820847e7
36009,2013,2,8.266770792164738e7
36009,2013,3,9.062719678288592e7
36009,2013,4,9.011269495979692e7
36009,2013,5,1.050202252717348e8
36009,2013,6,1.1318401587075901e8
36009,2013,7,1.2737085550159808e8
36009,2013,8,1.2303240220534438e8
36009,2013,9,1.0805628548275846e8
36009,2013,10,9.755500309464648e7
36009,2013,11,8.649678565970135e7
36009,2013,12,8.983279896699727e7
36009,2014,1,8.280307308020139e7
36009,2014,2,7.572722015962937e7
36009,2014,3,8.301845854650249e7
36009,2014,4,8.254715247295658e7
36009,2014,5,9.620309937592924e7
36009,2014,6,1.0368148705078009e8
36009,2014,7,1.1667724990793051e8
36009,2014,8,1.1270303777386408e8
36009,2014,9,9.898426273219396e7
36009,2014,10,8.936463079421015e7
36009,2014,11,7.923482210200787e7
36009,2014,12,8.229075555569082e7
36011,2009,1,7.832860435486732e7
36011,2009,2,7.163511263684992e7
36011,2009,3,7.853235093511014e7
36011,2009,4,7.808651305021584e7
36011,2009,5,9.100452710771316e7
36011,2009,6,9.807880161958231e7
36011,2009,7,1.1037230630800688e8
36011,2009,8,1.0661285055000512e8
36011,2009,9,9.363540342758258e7
36011,2009,10,8.453559207903561e7
36011,2009,11,7.495317263823195e7
36011,2009,12,7.784397117413275e7
36011,2010,1,6.654984220628664e7
36011,2010,2,6.086289270282005e7
36011,2010,3,6.672295013891111e7
36011,2010,4,6.634415568529263e7
36011,2010,5,7.731960717234087e7
36011,2010,6,8.33300787793151e7
36011,2010,7,9.377493227715558e7
36011,2010,8,9.058080939526376e7
36011,2010,9,7.955486216499135e7
36011,2010,10,7.182344636433253e7
36011,2010,11,6.368199526875571e7
36011,2010,12,6.61380863481113e7
36011,2011,1,6.2791053486004226e7
36011,2011,2,5.7425307473602064e7
36011,2011,3,6.295438414308649e7
36011,2011,4,6.259698430547859e7
36011,2011,5,7.295253344742966e7
36011,2011,6,7.862352877420712e7
36011,2011,7,8.84784485289894e7
36011,2011,8,8.546473228160822e7
36011,2011,9,7.50615394367048e7
36011,2011,10,6.776680023120977e7
36011,2011,11,6.008518485470088e7
36011,2011,12,6.2402553930532396e7
36011,2012,1,7.626036165103875e7
36011,2012,2,6.97436095228934e7
36011,2012,3,7.645872836550346e7
36011,2012,4,7.602466269281848e7
36011,2012,5,8.860158056275538e7
36011,2012,6,9.548906103221102e7
36011,2012,7,1.0745795951086418e8
36011,2012,8,1.037977710257303e8
36011,2012,9,9.116298940266566e7
36011,2012,10,8.230345577364224e7
36011,2012,11,7.297405717058615e7
36011,2012,12,7.578852506036659e7
36011,2013,1,5.997171674618102e7
36011,2013,2,5.484689430536215e7
36011,2013,3,6.012771380879902e7
36011,2013,4,5.978636132884849e7
36011,2013,5,6.967694327346697e7
36011,2013,6,7.509330924481066e7
36011,2013,7,8.450574020875175e7
36011,2013,8,8.162734070584181e7
36011,2013,9,7.169125427452387e7
36011,2013,10,6.4724051001421876e7
36011,2013,11,5.738734241098898e7
36011,2013,12,5.960066093483097e7
36011,2014,1,6.829204547627644e7
36011,2014,2,6.245621775322678e7
36011,2014,3,6.84696851883354e7
36011,2014,4,6.808097430345474e7
36011,2014,5,7.934375130227621e7
36011,2014,6,8.551157058943568e7
36011,2014,7,9.622985911454631e7
36011,2014,8,9.295211753206716e7
36011,2014,9,8.163752286579077e7
36011,2014,10,7.370370691746809e7
36011,2014,11,6.53491213913511e7
36011,2014,12,6.78695102927298e7
36013,2009,1,2.0777036125811377e8
36013,2009,2,1.9001555503138638e8
36013,2009,3,2.0831080878594625e8
36013,2009,4,2.0712820251879805e8
36013,2009,5,2.4139385131427324e8
36013,2009,6,2.6015870207442582e8
36013,2009,7,2.927678099639316e8
36013,2009,8,2.827956741470449e8
36013,2009,9,2.4837237631043208e8
36013,2009,10,2.242346924229137e8
36013,2009,11,1.9881686753837222e8
36013,2009,12,2.0648484861725652e8
36013,2010,1,2.2220198129576817e8
36013,2010,2,2.0321393556483647e8
36013,2010,3,2.2277996802469137e8
36013,2010,4,2.2151521854809657e8
36013,2010,5,2.5816094129043117e8
36013,2010,6,2.782291887169514e8
36013,2010,7,3.131033080930743e8
36013,2010,8,3.024385129661602e8
36013,2010,9,2.6562419096318963e8
36013,2010,10,2.3980991624556285e8
36013,2010,11,2.1262658261041743e8
36013,2010,12,2.208271776228594e8
36013,2011,1,1.7108085503942585e8
36013,2011,2,1.5646131348434165e8
36013,2011,3,1.7152586665997487e8
36013,2011,4,1.705520930662169e8
36013,2011,5,1.9876688009798193e8
36013,2011,6,2.1421810563994434e8
36013,2011,7,2.4106887504722756e8
36013,2011,8,2.328576869268833e8
36013,2011,9,2.045130895959463e8
36013,2011,10,1.8463780241281468e8
36013,2011,11,1.6370843025329098e8
36013,2011,12,1.7002234698067236e8
36013,2012,1,2.1782487963946006e8
36013,2012,2,1.9921087470660874e8
36013,2012,3,2.183914807513256e8
36013,2012,4,2.1715164526063013e8
36013,2012,5,2.5307549300987655e8
36013,2012,6,2.727484210133313e8
36013,2012,7,3.069355637711841e8
36013,2012,8,2.9648085179538316e8
36013,2012,9,2.6039172598047256e8
36013,2012,10,2.3508596025076747e8
36013,2012,11,2.084381043552197e8
36013,2012,12,2.164771578827372e8
36013,2013,1,2.0780046965032613e8
36013,2013,2,1.9004309054137295e8
36013,2013,3,2.0834099549542218e8
36013,2013,4,2.071582178545847e8
36013,2013,5,2.414288321494079e8
36013,2013,6,2.6019640215923145e8
36013,2013,7,2.928102354956397e8
36013,2013,8,2.8283665459787357e8
36013,2013,9,2.4840836841669494e8
36013,2013,10,2.2426718669219354e8
36013,2013,11,1.988456784630394e8
36013,2013,12,2.0651477072342432e8
36013,2014,1,2.192638017938384e8
36013,2014,2,2.005268352226108e8
36013,2014,3,2.1983414579721338e8
36013,2014,4,2.1858612011833426e8
36013,2014,5,2.5474727602302393e8
36013,2014,6,2.745501607696777e8
36013,2014,7,3.0896313924102e8
36013,2014,8,2.984393648298145e8
36013,2014,9,2.6211183905456346e8
36013,2014,10,2.36638906805578e8
36013,2014,11,2.0981501872179607e8
36013,2014,12,2.1790717716662207e8
36015,2009,1,1.2417252966020977e8
36015,2009,2,1.1356149163991809e8
36015,2009,3,1.2449552441400045e8
36015,2009,4,1.2378874789932045e8
36015,2009,5,1.4426737760193074e8
36015,2009,6,1.554820618017132e8
36015,2009,7,1.7497067120723066e8
36015,2009,8,1.6901089271428335e8
36015,2009,9,1.4843804514480293e8
36015,2009,10,1.3401232412134972e8
36015,2009,11,1.1882153562167153e8
36015,2009,12,1.2340425185793404e8
36015,2010,1,1.1874511008789201e8
36015,2010,2,1.0859786672163156e8
36015,2010,3,1.190539871616026e8
36015,2010,4,1.1837810292800541e8
36015,2010,5,1.3796163839386028e8
36015,2010,6,1.4868614335118207e8
36015,2010,7,1.673229310179124e8
36015,2010,8,1.616236466819885e8
36015,2010,9,1.4195001148953262e8
36015,2010,10,1.2815481994664758e8
36015,2010,11,1.1362800103064217e8
36015,2010,12,1.1801041270789212e8
36015,2011,1,9.015061674576399e7
36015,2011,2,8.244688690745197e7
36015,2011,3,9.038511447516963e7
36015,2011,4,8.987198698333088e7
36015,2011,5,1.0473969647471629e8
36015,2011,6,1.12881680051808e8
36015,2011,7,1.2703062396260992e8
36015,2011,8,1.2270375949204169e8
36015,2011,9,1.077676467972259e8
36015,2011,10,9.729441531176496e7
36015,2011,11,8.626573645785187e7
36015,2011,12,8.959283864543246e7
36015,2012,1,1.3419217029292777e8
36015,2012,2,1.2272491400927009e8
36015,2012,3,1.3454122790754682e8
36015,2012,4,1.3377742068966605e8
36015,2012,5,1.5590849728074795e8
36015,2012,6,1.680281087281167e8
36015,2012,7,1.8908927901492596e8
36015,2012,8,1.8264859835373464e8
36015,2012,9,1.6041570133529848e8
36015,2012,10,1.4482595038575473e8
36015,2012,11,1.2840939768435732e8
36015,2012,12,1.3336189916969804e8
36015,2013,1,1.246832421674675e8
36015,2013,2,1.1402856172604787e8
36015,2013,3,1.25007565374991e8
36015,2013,4,1.2429788194034353e8
36015,2013,5,1.4486073874494848e8
36015,2013,6,1.561215481183216e8
36015,2013,7,1.756903127449632e8
36015,2013,8,1.6970602212018478e8
36015,2013,9,1.4904855993753356e8
36015,2013,10,1.3456350698154226e8
36015,2013,11,1.1931023988290879e8
36015,2013,12,1.239118044949391e8
36015,2014,1,1.2927353576292516e8
36015,2014,2,1.1822659642173932e8
36015,2014,3,1.29609799137519e8
36015,2014,4,1.2887398825167413e8
36015,2014,5,1.50193879828985e8
36015,2014,6,1.6186926312783277e8
36015,2014,7,1.8215846438553375e8
36015,2014,8,1.7595385826004526e8
36015,2014,9,1.5453587834696746e8
36015,2014,10,1.395175488683425e8
36015,2014,11,1.2370272295029193e8
36015,2014,12,1.284736971172913e8
36017,2009,1,2.7790576063543923e7
36017,2009,2,2.541576047411354e7
36017,2009,3,2.7862864276548106e7
36017,2009,4,2.7704683344381478e7
36017,2009,5,3.228792665902508e7
36017,2009,6,3.479784197713548e7
36017,2009,7,3.915951265855578e7
36017,2009,8,3.782567756649999e7
36017,2009,9,3.322134771361027e7
36017,2009,10,2.999278259964524e7
36017,2009,11,2.6592990677706208e7
36017,2009,12,2.7618630764849428e7
36017,2010,1,2.7944773094374344e7
36017,2010,2,2.5556780753522094e7
36017,2010,3,2.801746240118039e7
36017,2010,4,2.785840379630851e7
36017,2010,5,3.2467077404627047e7
36017,2010,6,3.499091907996025e7
36017,2010,7,3.9376790651171304e7
36017,2010,8,3.803555472617336e7
36017,2010,9,3.3405677580177657e7
36017,2010,10,3.0159198654232696e7
36017,2010,11,2.674054286208796e7
36017,2010,12,2.7771873750881955e7
36017,2011,1,1.4033607953589141e7
36017,2011,2,1.283438016975573e7
36017,2011,3,1.4070111854719028e7
36017,2011,4,1.3990234086705731e7
36017,2011,5,1.6304667572594922e7
36017,2011,6,1.7572117642378673e7
36017,2011,7,1.9774661995031107e7
36017,2011,8,1.9101105652987316e7
36017,2011,9,1.6776023945551079e7
36017,2011,10,1.5145672096837286e7
36017,2011,11,1.34288546099605e7
36017,2011,12,1.3946779493976645e7
36017,2012,1,2.7051150847040176e7
36017,2012,2,2.4739522092145212e7
36017,2012,3,2.712151568402549e7
36017,2012,4,2.6967543479657326e7
36017,2012,5,3.1428840215271022e7
36017,2012,6,3.3871974093757555e7
36017,2012,7,3.8117593590036795e7
36017,2012,8,3.6819247913510524e7
36017,2012,9,3.233742569020512e7
36017,2012,10,2.919476316612996e7
36017,2012,11,2.588542967413493e7
36017,2012,12,2.6883780505317546e7
36017,2013,1,2.168917582851167e7
36017,2013,2,1.9835749229449023e7
36017,2013,3,2.1745593218298476e7
36017,2013,4,2.16221407917408e7
36017,2013,5,2.5199136457064886e7
36017,2013,6,2.715800174019889e7
36017,2013,7,3.056207087856729e7
36017,2013,8,2.9521078285549853e7
36017,2013,9,2.5927625615714997e7
36017,2013,10,2.3407889563087925e7
36017,2013,11,2.075451942039338e7
36017,2013,12,2.155498099182518e7
36017,2014,1,2.2686630272664167e7
36017,2014,2,2.074796721220886e7
36017,2014,3,2.2745642218215335e7
36017,2014,4,2.261651238959846e7
36017,2014,5,2.6358009013894044e7
36017,2014,6,2.8406959734003928e7
36017,2014,7,3.196757718555463e7
36017,2014,8,3.0878710819165397e7
36017,2014,9,2.7120000356055304e7
36017,2014,10,2.4484385214999244e7
36017,2014,11,2.170899034154784e7
36017,2014,12,2.2546264005707864e7
36019,2009,1,6.671623089082179e7
36019,2009,2,6.101506281048817e7
36019,2009,3,6.688977162989984e7
36019,2009,4,6.6510030110011086e7
36019,2009,5,7.75129225476997e7
36019,2009,6,8.35384216052428e7
36019,2009,7,9.400938944649945e7
36019,2009,8,9.080728058166702e7
36019,2009,9,7.975376615071349e7
36019,2009,10,7.200302017492546e7
36019,2009,11,6.384121372923677e7
36019,2009,12,6.630344555589159e7
36019,2010,1,5.216292974960415e7
36019,2010,2,4.770539930919612e7
36019,2010,3,5.229861477347842e7
36019,2010,4,5.2001709058625005e7
36019,2010,5,6.0604459807671905e7
36019,2010,6,6.531557252864196e7
36019,2010,7,7.350243129780208e7
36019,2010,8,7.099882194312824e7
36019,2010,9,6.2356491747772664e7
36019,2010,10,5.629647288214341e7
36019,2010,11,4.9915061184095934e7
36019,2010,12,5.184018830962582e7
36019,2011,1,5.130451376662642e7
36019,2011,2,4.6920338396438256e7
36019,2011,3,5.143796589841233e7
36019,2011,4,5.114594619384037e7
36019,2011,5,5.960712631455015e7
36019,2011,6,6.424071090439906e7
36019,2011,7,7.229284314551401e7
36019,2011,8,6.98304342812172e7
36019,2011,9,6.1330326050875366e7
36019,2011,10,5.537003350576482e7
36019,2011,11,4.909363710923242e7
36019,2011,12,5.098708350092024e7
36019,2012,1,6.980847694507991e7
36019,2012,2,6.384306410352881e7
36019,2012,3,6.999006116411032e7
36019,2012,4,6.959271891647008e7
36019,2012,5,8.110558696686302e7
36019,2012,6,8.741036327728501e7
36019,2012,7,9.836665243479492e7
36019,2012,8,9.501612828375143e7
36019,2012,9,8.345029194959064e7
36019,2012,10,7.53403048514975e7
36019,2012,11,6.6800204946476504e7
36019,2012,12,6.937655932695338e7
36019,2013,1,5.862364884609293e7
36019,2013,2,5.3614024185176834e7
36019,2013,3,5.877613934521677e7
36019,2013,4,5.8442459920929894e7
36019,2013,5,6.811071746404487e7
36019,2013,6,7.340533222503051e7
36019,2013,7,8.260618685378036e7
36019,2013,8,7.979248915005228e7
36019,2013,9,7.007974998803547e7
36019,2013,10,6.326915825776471e7
36019,2013,11,5.6097367096407965e7
36019,2013,12,5.826093377360381e7
36019,2014,1,6.674573164521357e7
36019,2014,2,6.104204260772996e7
36019,2014,3,6.691934912098149e7
36019,2014,4,6.653943968601179e7
36019,2014,5,7.754719741094865e7
36019,2014,6,8.357536083914655e7
36019,2014,7,9.40509587598667e7
36019,2014,8,9.08474339783091e7
36019,2014,9,7.978903187594427e7
36019,2014,10,7.203485865538642e7
36019,2014,11,6.386944320115313e7
36019,2014,12,6.633276378380339e7
36021,2009,1,1.8630761392902195e7
36021,2009,2,1.7038688508279175e7
36021,2009,3,1.8679223304771915e7
36021,2009,4,1.857317904007712e7
36021,2009,5,2.1645778629430506e7
36021,2009,6,2.332842217381703e7
36021,2009,7,2.625247979515432e7
36021,2009,8,2.535827870767955e7
36021,2009,9,2.227154273404368e7
36021,2009,10,2.0107117421585433e7
36021,2009,11,1.782790190844414e7
36021,2009,12,1.851548951709496e7
36021,2010,1,1.73956125750569e7
36021,2010,2,1.5909088084291512e7
36021,2010,3,1.744086164597535e7
36021,2010,4,1.734184771382654e7
36021,2010,5,2.021074560412067e7
36021,2010,6,2.178183626342244e7
36021,2010,7,2.4512039954791926e7
36021,2010,8,2.3677121007902745e7
36021,2010,9,2.0795023921987772e7
36021,2010,10,1.877409179854196e7
36021,2010,11,1.6645979629343636e7
36021,2010,12,1.7287982787414044e7
36021,2011,1,8.818608245371168e6
36021,2011,2,8.065022990776192e6
36021,2011,3,8.841547008129599e6
36021,2011,4,8.791352450468197e6
36021,2011,5,1.0245724148004869e7
36021,2011,6,1.1042179747516798e7
36021,2011,7,1.2426241198665494e7
36021,2011,8,1.200298372052351e7
36021,2011,9,1.0541920764784114e7
36021,2011,10,9.517420557604926e6
36021,2011,11,8.438586027266135e6
36021,2011,12,8.764045928082276e6
36021,2012,1,2.051935829658835e7
36021,2012,2,1.8765897272375546e7
36021,2012,3,2.0572732783675674e7
36021,2012,4,2.0455938831100028e7
36021,2012,5,2.384000728360632e7
36021,2012,6,2.5693220098937757e7
36021,2012,7,2.891368891106841e7
36021,2012,8,2.7928842821520843e7
36021,2012,9,2.4529204982021015e7
36021,2012,10,2.2145372268160164e7
36021,2012,11,1.9635113091790378e7
36021,2012,12,2.0392401331635233e7
36021,2013,1,1.7945476361169968e7
36021,2013,2,1.6411963816312475e7
36021,2013,3,1.799215572523538e7
36021,2013,4,1.7890012028303966e7
36021,2013,5,2.084959387980512e7
36021,2013,6,2.247034567374777e7
36021,2013,7,2.528684929460344e7
36021,2013,8,2.4425539113070857e7
36021,2013,9,2.1452340848121867e7
36021,2013,10,1.9367528399445724e7
36021,2013,11,1.717214801479481e7
36021,2013,12,1.7834444467261724e7
36021,2014,1,1.5643068352720017e7
36021,2014,2,1.4306305757168867e7
36021,2014,3,1.5683758745554432e7
36021,2014,4,1.5594720104242295e7
36021,2014,5,1.817458704489808e7
36021,2014,6,1.9587396077390406e7
36021,2014,7,2.2042541751431245e7
36021,2014,8,2.1291737828958523e7
36021,2014,9,1.8700001463273477e7
36021,2014,10,1.688267084574752e7
36021,2014,11,1.4968958179327339e7
36021,2014,12,1.5546281871782854e7
36023,2009,1,4.9335663343036056e7
36023,2009,2,4.511973409586843e7
36023,2009,3,4.9463994145977646e7
36023,2009,4,4.918318092358108e7
36023,2009,5,5.731965670851817e7
36023,2009,6,6.177542390350854e7
36023,2009,7,6.951854933781816e7
36023,2009,8,6.715063731950212e7
36023,2009,9,5.897672732126906e7
36023,2009,10,5.3245165615623094e7
36023,2009,11,4.720963078850631e7
36023,2009,12,4.903041470945564e7
36023,2010,1,4.730712655540887e7
36023,2010,2,4.3264543869175255e7
36023,2010,3,4.7430180774696514e7
36023,2010,4,4.716091376275876e7
36023,2010,5,5.496284169056824e7
36023,2010,6,5.923540089645561e7
36023,2010,7,6.666015187848524e7
36023,2010,8,6.438960140987859e7
36023,2010,9,5.6551778453080006e7
36023,2010,10,5.105588163937269e7
36023,2010,11,4.526851018131173e7
36023,2010,12,4.701442884423696e7
36023,2011,1,4.153459256463793e7
36023,2011,2,3.798529593625552e7
36023,2011,3,4.1642631400086656e7
36023,2011,4,4.1406221022913724e7
36023,2011,5,4.825613817695372e7
36023,2011,6,5.200734901443662e7
36023,2011,7,5.852611329768469e7
36023,2011,8,5.653262108038488e7
36023,2011,9,4.965118889863735e7
36023,2011,10,4.482591517022219e7
36023,2011,11,3.97447332631107e7
36023,2011,12,4.1277610560797825e7
36023,2012,1,5.477451714445722e7
36023,2012,2,5.0093816142766975e7
36023,2012,3,5.491699536993502e7
36023,2012,4,5.460522478406893e7
36023,2012,5,6.363868054767541e7
36023,2012,6,6.858565967141229e7
36023,2012,7,7.718240142198494e7
36023,2012,8,7.455344644996011e7
36023,2012,9,6.547842965688671e7
36023,2012,10,5.9115010101188496e7
