"fips","naics","year","MGwithdrawal","MG_min_of_min_withdrawal","MG_max_of_maxwithdrawl","fix_revenue2015dollar","hours","materials_2015dollar","labor_2015dollar","ln_fix_revenue","ln_MGwithdrawal","ln_hours","ln_materials","coef","y1","y2","m","b","y_hat","fix_revenue"
36019,311,2011,"0","0","0","45744.21","116.4676","6964.665","2689.203","3.823065","0","4.757614","8.848605",15.33513006333865,0.0,0.0,NaN,NaN,NaN,45.74419964646617
36019,311,2012,"0","0","0","30996.89","77.56996","3928.197","1156.292","3.433887","0","4.35118","8.275936",9.328196658624314,0.0,0.0,NaN,NaN,NaN,30.996893816589818
36019,311,2013,"0","0","0","18738.14","42.01779","1195.924","0","2.930561","0","3.738093","7.086674",3.6406508332165815,0.0,0.0,NaN,NaN,NaN,18.73813964492201
36019,311,2014,"0","0","0","6816.282","6.465624","0","0","1.919314","0","1.8665","0",0.02708254106101595,0.0,0.0,NaN,NaN,NaN,6.816280896371765
36019,312,2009,"0","0","0","3762.407","10.1361","660.7567","342.4937","1.325059","0","2.316103","6.493386",1.9597058197241044,0.0,0.0,NaN,NaN,NaN,3.7624073304840677
36019,312,2010,"0","0","0","2467.793","6.7574","433.3955","224.6443","0.9033242","0","1.910638","6.071651",1.3030032403790803,0.0,0.0,NaN,NaN,NaN,2.4677929285729205
36019,312,2011,"0","0","0","1134.236","3.179168","204.8811","101.9038","0.1259594","0","1.15662","5.32243",0.6226865168874678,0.0,0.0,NaN,NaN,NaN,1.1342361173618327
36019,312,2012,"0","0","0","0","0","0","0","0","0","0","0",0.01731815336813426,0.0,0.0,NaN,NaN,NaN,1.0
36019,312,2013,"0","0","0","0","0","0","0","0","0","0","0",0.01731815336813426,0.0,0.0,NaN,NaN,NaN,1.0
36019,312,2014,"0","0","0","0","0","0","0","0","0","0","0",0.01731815336813426,0.0,0.0,NaN,NaN,NaN,1.0
36019,322,2009,"803","346.75","1919.9","356814.2","941.0959","71929.45","31750.26","5.877215","6.688355","6.847045","11.18344",133.10111466378544,174.18969155047319,188.45710201946446,0.009069326172959523,171.04490269999948,178.327571616886,356.8141293079045
36019,322,2010,"459.9","346.75","1919.9","294009","811.3973","66975.55","26883.82","5.68361","6.131009","6.698758","11.11208",120.36142943251258,157.5172403355374,170.41905503998944,0.008201261611703937,154.67345287167905,158.44521308690167,294.00888853678896
36019,322,2011,"390.55","346.75","1919.9","226222.6","674.7777","61300.55","21571.5","5.421519","5.967556","6.514383","11.02354",106.22013096995116,139.01049511752032,150.39647195510304,0.007237693060154923,136.5008250489116,139.3275060735551,226.22249361344956
36019,322,2012,"354.05","346.75","1919.9","170873.7","552","56404.8","17262.33","5.140925","5.869438","6.313548","10.94031",93.42201069338844,122.26156984344166,132.27568713139945,0.006365646815597869,120.0542818101331,122.30803906519553,170.87375346388387
36019,322,2013,"379.6","346.75","1919.9","125114.6","443.0642","51891.04","13716.47","4.82923","5.939118","6.093715","10.8569",81.54144674516357,106.71345234784845,115.4540650308253,0.005556121592331856,104.78686718570738,106.89597094215655,125.11458532432499
36019,322,2014,"346.75","346.75","1919.9","80516.18","334.1284","47422.27","10253.48","4.388458","5.848604","5.811525","10.76685",69.16568443762486,90.51726778171965,97.93129442404357,0.0047128542366105695,88.88308557517493,90.51726778171965,80.51616727709252
36019,324,2009,"0","0","0","34445.09","83.7327","7730.051","3006.316","3.539366","0","4.427629","8.95287",12.549436623344224,0.0,0.0,NaN,NaN,NaN,34.44507408971917
36019,324,2010,"0","0","0","33471.82","81.67845","8661.326","3038.184","3.510704","0","4.40279","9.066623",13.284693940882082,0.0,0.0,NaN,NaN,NaN,33.47182365515859
36019,324,2011,"0","0","0","31908.37","79.5722","9471.075","3025.975","3.462868","0","4.376665","9.155997",13.856155564678254,0.0,0.0,NaN,NaN,NaN,31.908358582559096
36019,324,2012,"0","0","0","30996.89","77.56996","10231.97","3038.192","3.433887","0","4.35118","9.233273",14.35356769262505,0.0,0.0,NaN,NaN,NaN,30.996893816589818
36019,324,2013,"0","0","0","30548.65","75.67171","10924.79","3061.368","3.41932","0","4.326405","9.29879",14.770709175780484,0.0,0.0,NaN,NaN,NaN,30.54863488488292
36019,324,2014,"0","0","0","30060.24","73.77345","11577.52","3078.465","3.403203","0","4.300999","9.356821",15.129546155218975,0.0,0.0,NaN,NaN,NaN,30.060228928067378
36019,325,2009,"0","0","0","346514","785.4243","71869.3","27645.04","5.847923","0","6.666224","11.1826",151.71608372938888,0.0,0.0,NaN,NaN,NaN,346.5139231244427
36019,325,2010,"0","0","0","295755.1","686.361","69178.3","24844.13","5.689532","0","6.531404","11.14444",140.64264828501263,0.0,0.0,NaN,NaN,NaN,295.7551748248719
36019,325,2011,"0","0","0","241622.2","594.8396","66362.43","22051.76","5.487375","0","6.388292","11.10289",129.6916956627483,0.0,0.0,NaN,NaN,NaN,241.6221156118937
36019,325,2012,"0","0","0","195098.2","488.2344","64401.21","19122.74","5.273503","0","6.190795","11.07289",117.84158824003141,0.0,0.0,NaN,NaN,NaN,195.09819579591158
36019,325,2013,"0","0","0","153764.3","366.5455","62668.73","15916.74","5.035421","0","5.904122","11.04562",103.52480563907287,0.0,0.0,NaN,NaN,NaN,153.7643137631786
36019,325,2014,"0","0","0","113407.3","244.8566","60878.4","12779.48","4.730986","0","5.500673","11.01663",86.74981775345188,0.0,0.0,NaN,NaN,NaN,113.40732686398692
36019,326,2009,"0","0","0","206940.8","1424.514","90843.38","38873","5.332433","0","7.261586","11.41689",232.82858264373638,0.0,0.0,NaN,NaN,NaN,206.94084924691464
36019,326,2010,"0","0","0","216609.3","1481.676","96919.69","38940.95","5.378095","0","7.300929","11.48164",245.64577617922308,0.0,0.0,NaN,NaN,NaN,216.60924152995713
36019,326,2011,"0","0","0","223203.6","1542.025","101603.4","38421.91","5.408084","0","7.340852","11.52883",256.56976142526355,0.0,0.0,NaN,NaN,NaN,223.20351977855523
36019,326,2012,"0","0","0","230432.6","1596","106375.7","38304.71","5.439959","0","7.375256","11.57473",267.19210284368586,0.0,0.0,NaN,NaN,NaN,230.4327355248042
36019,326,2013,"0","0","0","237508","1643.6","110921.3","38406.87","5.470201","0","7.404644","11.61658",277.0426551379955,0.0,0.0,NaN,NaN,NaN,237.50792705704788
36019,326,2014,"0","0","0","243952.6","1691.2","115134.8","38438.46","5.496974","0","7.433194","11.65386",286.3917543515303,0.0,0.0,NaN,NaN,NaN,243.95261363042343
36019,327,2009,"0","0","0","12789.99","29.9661","2353.474","1035.179","2.548663","0","3.400067","7.763648",6.102435220567246,0.0,0.0,NaN,NaN,NaN,12.789992126596712
36019,327,2010,"0","0","0","10126.04","24.10578","2117.035","849.2347","2.315111","0","3.182451","7.657772",5.261219058139702,0.0,0.0,NaN,NaN,NaN,10.126046847564181
36019,327,2011,"0","0","0","7331.122","18.29521","1882.497","660.977","1.992128","0","2.906639","7.540354",4.402694949709559,0.0,0.0,NaN,NaN,NaN,7.33111779368427
36019,327,2012,"0","0","0","4949.084","12.38512","1633.675","485.0896","1.599203","0","2.516496","7.398587",3.4712091275254435,0.0,0.0,NaN,NaN,NaN,4.94908643024042
36019,327,2013,"0","0","0","2874.864","6.375502","1358.78","314.4923","1.056005","0","1.852463","7.214343",2.395027442395625,0.0,0.0,NaN,NaN,NaN,2.87486293980037
36019,327,2014,"0","0","0","1238.279","0.365884","1089.79","148.4891","0.2137228","0","-1.005439","6.993741",0.6785291236818733,0.0,0.0,NaN,NaN,NaN,1.23827935617693
36019,331,2009,"0","0","0","8856.814","17.9694","2137.479","726.0595","2.181187","0","2.88867","7.667382",3.8177702728745815,0.0,0.0,NaN,NaN,NaN,8.856813058802185
36019,331,2010,"0","0","0","11842.99","26.32026","3393.705","1067.631","2.471736","0","3.270339","8.129678",5.825094543710721,0.0,0.0,NaN,NaN,NaN,11.842988444324419
36019,331,2011,"0","0","0","14692.07","35.51332","4636.844","1406.253","2.687308","0","3.569908","8.44179",7.8775291731992105,0.0,0.0,NaN,NaN,NaN,14.69207158022394
36019,331,2012,"0","0","0","17191.55","43.02199","5674.873","1685.048","2.844418","0","3.761711","8.643804",9.56920857970752,0.0,0.0,NaN,NaN,NaN,17.19155027450541
36019,331,2013,"0","0","0","19356.4","48.84628","6523.725","1907.953","2.963023","0","3.888678","8.783201",10.920649810474178,0.0,0.0,NaN,NaN,NaN,19.356397790577667
36019,331,2014,"0","0","0","21421.92","54.67057","7335.504","2120.78","3.064415","0","4.001326","8.900481",12.232635767055104,0.0,0.0,NaN,NaN,NaN,21.421926493908405
36019,332,2009,"0","0","0","110371.6","295.4058","23549.79","10861.42","4.703853","0","5.68835","10.06687",47.03252059538816,0.0,0.0,NaN,NaN,NaN,110.3716160731238
36019,332,2010,"0","0","0","93451.66","265.2706","22498.13","10719.88","4.537444","0","5.58075","10.02119",43.87810857550517,0.0,0.0,NaN,NaN,NaN,93.45163222115232
36019,332,2011,"0","0","0","74741.74","232.884","21075.92","10405.97","4.314039","0","5.450541","9.955886",40.10573405579625,0.0,0.0,NaN,NaN,NaN,74.74176208672593
36019,332,2012,"0","0","0","59999.32","205","20091.78","10204.15","4.094333","0","5.32301","9.908066",37.07514140343,0.0,0.0,NaN,NaN,NaN,59.99930627068448
36019,332,2013,"0","0","0","48365.76","181.6186","19412.69","10068.02","3.878792","0","5.201909","9.873682",34.6330108487308,0.0,0.0,NaN,NaN,NaN,48.36575393717321
36019,332,2014,"0","0","0","36998.18","158.2372","18719.96","9918.313","3.610869","0","5.064095","9.837346",32.101530945341885,0.0,0.0,NaN,NaN,NaN,36.998190276423244
36019,333,2009,"0","0","0","112636.4","278.4836","23736.73","9734.5","4.724165","0","5.629359","10.07478",45.42769876659518,0.0,0.0,NaN,NaN,NaN,112.6364076962517
36019,333,2010,"0","0","0","97282.71","241.2802","23294.56","8678.862","4.577621","0","5.485959","10.05597",42.44860941352732,0.0,0.0,NaN,NaN,NaN,97.2826831927703
36019,333,2011,"0","0","0","80178.88","202.3037","22529.49","7495.252","4.38426","0","5.30977","10.02258",38.819526486587556,0.0,0.0,NaN,NaN,NaN,80.17886889153098
36019,333,2012,"0","0","0","66682.4","166.8732","22011.63","6535.944","4.199941","0","5.117234","9.999326",35.48212420004563,0.0,0.0,NaN,NaN,NaN,66.682396663459
36019,333,2013,"0","0","0","55961.59","134.9885","21623.93","5736.658","4.024665","0","4.90519","9.981556",32.28583573779472,0.0,0.0,NaN,NaN,NaN,55.961558519046605
36019,333,2014,"0","0","0","45465.88","103.1038","21209.94","4951.405","3.816962","0","4.635736","9.962225",28.690829181865002,0.0,0.0,NaN,NaN,NaN,45.46587297375875
36019,335,2009,"0","0","0","216801.5","527.0234","48653.85","18922.1","5.378982","0","6.267245","10.79249",101.39468260609817,0.0,0.0,NaN,NaN,NaN,216.80145916311184
36019,335,2010,"0","0","0","210675.6","514.0938","54515.41","19122.69","5.350319","0","6.242405","10.90624",107.33505101568808,0.0,0.0,NaN,NaN,NaN,210.67549263068892
36019,335,2011,"0","0","0","200835.1","500.8368","59612.06","19045.84","5.302484","0","6.21628","10.99561",111.95197111599127,0.0,0.0,NaN,NaN,NaN,200.83506518754643
36019,335,2012,"0","0","0","195098.2","488.2344","64401.21","19122.74","5.273503","0","6.190795","11.07289",115.97112642572051,0.0,0.0,NaN,NaN,NaN,195.09819579591158
36019,335,2013,"0","0","0","192276.9","476.2866","68761.95","19268.62","5.258936","0","6.16602","11.13841",119.3416741020517,0.0,0.0,NaN,NaN,NaN,192.27679990563664
36019,335,2014,"0","0","0","189202.8","464.3387","72870.31","19376.23","5.242819","0","6.140615","11.19644",122.24091614111106,0.0,0.0,NaN,NaN,NaN,189.2027137873788
36021,311,2009,"0","0","0","56869.18","125.2152","51906.75","4962.43","4.040753","0","4.830034","10.8572",51.30918925946204,0.0,0.0,NaN,NaN,NaN,56.869149156169925
36021,311,2010,"0","0","0","89013.54","151.4768","83673.04","5340.502","4.488789","0","5.020432","11.33467",73.22540048957731,0.0,0.0,NaN,NaN,NaN,89.01358513056421
36021,311,2011,"0","0","0","120219.6","178.9508","114582.2","5637.397","4.78932","0","5.187111","11.64905",94.0746208334051,0.0,0.0,NaN,NaN,NaN,120.21959153989755
36021,311,2012,"0","0","0","147341.5","204","141399.1","5942.384","4.992753","0","5.31812","11.85934",112.10187992400643,0.0,0.0,NaN,NaN,NaN,147.34149679714014
36021,311,2013,"0","0","0","170717.7","226.6244","164479.1","6238.595","5.140011","0","5.423294","12.01054",127.71630079108667,0.0,0.0,NaN,NaN,NaN,170.7176462051028
36021,311,2014,"0","0","0","193088.8","249.2487","186573.8","6514.909","5.26315","0","5.518451","12.13658",142.80485615286582,0.0,0.0,NaN,NaN,NaN,193.08876394711712
36021,312,2009,"288.35","105.85","379.6","998.3156","1.024","220.7907","91.77106","-0.0016859","5.664175","0.0237166","5.397215",0.41542922281445194,0.5147932251473057,0.5459414243895239,0.0001137833762272808,0.5027492547736481,0.5355586913087845,0.9983155203311141
36021,312,2010,"317.55","105.85","379.6","1933.716","2.016","427.6668","177.7585","0.6594433","5.760635","0.7011154","6.058344",0.8008269693009312,0.9923719268432434,1.0524166146707734,0.00021934132539736998,0.9691546475499317,1.0388064854298666,1.9337155352643194
36021,312,2011,"321.2","105.85","379.6","2856.449","3.072","631.7416","262.5817","1.049579","5.772064","1.122329","6.448481",1.1896993533978177,1.4742563436970157,1.563458042717897,0.0003258509553274201,1.4397650200756082,1.5444283469267757,2.856448300153395
36021,312,2012,"328.5","105.85","379.6","3643.926","4","805.9025","334.9712","1.293062","5.794537","1.386294","6.691963",1.5237199872762452,1.8881693520672138,2.002415368347654,0.0004173370457732983,1.8439942257721103,1.9810894453086387,3.643927195802032
36021,312,2013,"171.55","105.85","379.6","4309.586","4.8","953.122","396.1626","1.460842","5.144875","1.568616","6.859743",1.807312756222422,2.239592959595813,2.3751022948381295,0.000495011270291567,2.1871960166354505,2.272115200053969,4.309586673081714
36021,312,2014,"105.85","105.85","379.6","4947.591","5.6","1094.225","454.8118","1.598901","4.662023","1.722767","6.997802",2.083242358069333,2.5815204934511464,2.7377185760014306,0.0005705866029234127,2.5211239015317033,2.5815204934511464,4.9475920318040085
36021,322,2009,"0","0","0","74715.8","220.3345","28966.74","8827.626","4.313692","0","5.395147","10.2739",43.91506871082054,0.0,0.0,NaN,NaN,NaN,74.71583119455178
36021,322,2010,"0","0","0","73918.7","234.8372","24483.63","8069.568","4.302966","0","5.458892","10.10576",40.80490733516539,0.0,0.0,NaN,NaN,NaN,73.91871178273806
36021,322,2011,"0","0","0","71867.11","250.1386","19604.9","7194.623","4.274819","0","5.522015","9.883534",36.72113217758959,0.0,0.0,NaN,NaN,NaN,71.86713018180558
36021,322,2012,"0","0","0","70651.68","263.8425","15625.56","6494.718","4.257762","0","5.575352","9.656663",32.82861596517638,0.0,0.0,NaN,NaN,NaN,70.65168791009032
36021,322,2013,"0","0","0","69959.04","275.9488","12327.11","5915.294","4.24791","0","5.620215","9.419557",29.075186097903075,0.0,0.0,NaN,NaN,NaN,69.95904504199561
36021,322,2014,"0","0","0","69164.36","288.0551","9106.511","5342.956","4.236485","0","5.663152","9.116745",24.757723650032393,0.0,0.0,NaN,NaN,NaN,69.16431151241508
36021,324,2009,"0","0","0","4005.384","11.30167","1522.509","457.3536","1.387639","0","2.424951","7.328115",2.187772933354397,0.0,0.0,NaN,NaN,NaN,4.005382173249205
36021,324,2010,"0","0","0","3977.126","12.32242","1297.188","424.0784","1.380559","0","2.51142","7.167954",2.06083515975732,0.0,0.0,NaN,NaN,NaN,3.9771242186608724
36021,324,2011,"0","0","0","3891.23","13.46373","1055.769","386.7601","1.358725","0","2.599999","6.962025",1.8913829460810154,0.0,0.0,NaN,NaN,NaN,3.891228820864551
36021,324,2012,"0","0","0","3846.366","14.36392","850.6749","353.5807","1.347129","0","2.66472","6.74603",1.70941076626283,0.0,0.0,NaN,NaN,NaN,3.8463667444820877
36021,324,2013,"0","0","0","3823.35","15.023","671.1033","322.0361","1.341127","0","2.709583","6.508923",1.5139659565556531,0.0,0.0,NaN,NaN,NaN,3.8233499936472133
36021,324,2014,"0","0","0","3794.309","15.68209","495.7697","290.8773","1.333502","0","2.752519","6.206111",1.2891520555962,0.0,0.0,NaN,NaN,NaN,3.7943078139664235
36021,325,2009,"0","0","0","57206.88","162.6114","25558.71","7425.145","4.046674","0","5.091363","10.14873",44.32213696517936,0.0,0.0,NaN,NaN,NaN,57.206870224889286
36021,325,2010,"0","0","0","41046.56","120.9067","17543.56","5194.169","3.714707","0","4.79502","9.772443",31.602997098986233,0.0,0.0,NaN,NaN,NaN,41.04655868062423
36021,325,2011,"0","0","0","24014.26","76.35474","9152.978","2853.291","3.178648","0","4.33539","9.121835",17.981286622130533,0.0,0.0,NaN,NaN,NaN,24.01426430893939
36021,325,2012,"0","0","0","10041.04","37.49739","2220.709","923.0317","2.306681","0","3.624271","7.705582",5.908476117318536,0.0,0.0,NaN,NaN,NaN,10.04104306697258
36021,325,2013,"0","0","0","0","4.334688","0","0","0","0","1.46665","0",0.02729077352586944,0.0,0.0,NaN,NaN,NaN,1.0
36021,325,2014,"0","0","0","0","0","0","0","0","0","0","0",0.015267941128219383,0.0,0.0,NaN,NaN,NaN,1.0
36021,326,2009,"0","0","0","130920.6","432.9074","59686.09","17683.29","4.874591","0","6.070524","10.99685",113.53128684981164,0.0,0.0,NaN,NaN,NaN,130.92059573540564
36021,326,2010,"0","0","0","106680.8","431.6049","48041.2","15059.54","4.669841","0","6.067511","10.77981",99.83140628034066,0.0,0.0,NaN,NaN,NaN,106.68077884004539
36021,326,2011,"0","0","0","80657.35","430.3571","35599.16","12213.56","4.39021","0","6.064615","10.48008",83.62934707023585,0.0,0.0,NaN,NaN,NaN,80.65735524670859
36021,326,2012,"0","0","0","59289.55","429","25337.19","9860.99","4.082433","0","6.061457","10.14003",68.41106509911674,0.0,0.0,NaN,NaN,NaN,59.289545975562504
36021,326,2013,"0","0","0","41514.18","427.5336","16760.83","7872.599","3.726035","0","6.058033","9.7268",53.60340906429283,0.0,0.0,NaN,NaN,NaN,41.5141776908976
36021,326,2014,"0","0","0","24202.11","426.0672","8413.75","5930.361","3.18644","0","6.054597","9.037622",35.71977746479681,0.0,0.0,NaN,NaN,NaN,24.202114369825658
36021,327,2009,"0","0","0","10602.87","24.39433","3924.593","1483.217","2.361125","0","3.19435","8.275018",7.594301519607573,0.0,0.0,NaN,NaN,NaN,10.602872977418222
36021,327,2010,"0","0","0","10933.34","28.59622","3454.144","1713.812","2.391817","0","3.353274","8.14733",7.503572301418793,0.0,0.0,NaN,NaN,NaN,10.933341787842863
36021,327,2011,"0","0","0","11214.03","33.90694","2992.457","1944.519","2.417165","0","3.52362","8.00385",7.378818050298778,0.0,0.0,NaN,NaN,NaN,11.214022453798073
36021,327,2012,"0","0","0","11336.66","37","2507.252","2111.167","2.428041","0","3.610918","7.826943",6.884958255127999,0.0,0.0,NaN,NaN,NaN,11.336651811663959
36021,327,2013,"0","0","0","11268.82","37.87541","1977.988","2213.48","2.42204","0","3.634302","7.589836",6.04612350678944,0.0,0.0,NaN,NaN,NaN,11.268824284188646
36021,327,2014,"0","0","0","11183.22","38.75082","1461.215","2308.818","2.414415","0","3.657152","7.287024",5.107526723992926,0.0,0.0,NaN,NaN,NaN,11.183226256229803
36021,331,2009,"0","0","0","0","0","0","0","0","0","0","0",0.013500885541802265,0.0,0.0,NaN,NaN,NaN,1.0
36021,331,2010,"0","0","0","0","0","0","0","0","0","0","0",0.013500885541802265,0.0,0.0,NaN,NaN,NaN,1.0
36021,331,2011,"0","0","0","0","0","0","0","0","0","0","0",0.013500885541802265,0.0,0.0,NaN,NaN,NaN,1.0
36021,331,2012,"0","0","0","0","0","0","0","0","0","0","0",0.013500885541802265,0.0,0.0,NaN,NaN,NaN,1.0
36021,331,2013,"0","0","0","0","0","0","0","0","0","0","0",0.013500885541802265,0.0,0.0,NaN,NaN,NaN,1.0
36021,331,2014,"0","0","0","0","0","0","0","0","0","0","0",0.013500885541802265,0.0,0.0,NaN,NaN,NaN,1.0
36021,332,2009,"0","0","0","54248.95","143.6226","19464.64","6536.401","3.993583","0","4.967189","9.876355",31.60853657851433,0.0,0.0,NaN,NaN,NaN,54.248915422025846
36021,332,2010,"0","0","0","52776.59","142.7484","15141.37","6057.947","3.966068","0","4.961083","9.625186",27.209687010743952,0.0,0.0,NaN,NaN,NaN,52.77660471506444
36021,332,2011,"0","0","0","50405.42","142.0473","10581.63","5490.867","3.920099","0","4.956161","9.266875",22.005565111872706,0.0,0.0,NaN,NaN,NaN,50.40543466909405
36021,332,2012,"0","0","0","48990.57","141","6765.109","5045.059","3.891628","0","4.94876","8.819533",16.874014431605456,0.0,0.0,NaN,NaN,NaN,48.99057829849602
36021,332,2013,"0","0","0","48239.11","139.6063","3522.914","4681.493","3.87617","0","4.938827","8.167044",11.459628801867472,0.0,0.0,NaN,NaN,NaN,48.23910503961269
36021,332,2014,"0","0","0","47425.54","138.2126","372.3412","4320.669","3.859161","0","4.928793","5.919811",3.0517984879082487,0.0,0.0,NaN,NaN,NaN,47.42554464031274
36021,333,2009,"0","0","0","19381.55","47.72057","3865.604","1116.161","2.964321","0","3.865362","8.259873",7.785233535706546,0.0,0.0,NaN,NaN,NaN,19.38153870783534
36021,333,2010,"0","0","0","33857.2","106.8085","7258.763","2531.943","3.522152","0","4.671038","8.889965",15.50465812545895,0.0,0.0,NaN,NaN,NaN,33.857210839651565
36021,333,2011,"0","0","0","48258.11","171.8363","10782.06","4014.635","3.876564","0","5.146542","9.285639",23.610717138730966,0.0,0.0,NaN,NaN,NaN,48.258114991712944
36021,333,2012,"0","0","0","60246.25","224.9844","13457.76","5128.184","4.09844","0","5.416031","9.507311",29.92037938482547,0.0,0.0,NaN,NaN,NaN,60.24623013260745
36021,333,2013,"0","0","0","70029.67","266.2529","15352.01","5903.071","4.248919","0","5.584447","9.639002",34.55441009785454,0.0,0.0,NaN,NaN,NaN,70.02966934241076
36021,333,2014,"0","0","0","79394.88","307.5215","17162.15","6644.208","4.374434","0","5.728545","9.750462",39.05711312550817,0.0,0.0,NaN,NaN,NaN,79.39488932518901
36021,335,2009,"0","0","0","143565.8","402.7307","64565.31","18618.77","4.966794","0","5.998268","11.07543",107.61838936453826,0.0,0.0,NaN,NaN,NaN,143.56587656520244
36021,335,2010,"0","0","0","101214.2","293.4854","43907.71","12860.11","4.617239","0","5.681828","10.68985",75.7126942552755,0.0,0.0,NaN,NaN,NaN,101.21419360169384
36021,335,2011,"0","0","0","56817.72","177.6231","22361.24","6851.143","4.039848","0","5.179664","10.01508",41.76250402244412,0.0,0.0,NaN,NaN,NaN,56.81770585778725
36021,335,2012,"0","0","0","20082.08","74.99479","4441.418","1846.064","2.999828","0","4.317419","8.398729",11.493157370282953,0.0,0.0,NaN,NaN,NaN,20.082082507925108
36021,335,2013,"0","0","0","0","0","0","0","0","0","0","0",0.015025597985276409,0.0,0.0,NaN,NaN,NaN,1.0
36021,335,2014,"0","0","0","0","0","0","0","0","0","0","0",0.015025597985276409,0.0,0.0,NaN,NaN,NaN,1.0
36023,311,2009,"0","0","0","5816.013","9.941181","3624.69","1132.138","1.760615","0","2.296686","8.195524",3.9442556081144473,0.0,0.0,NaN,NaN,NaN,5.816013142830085
36023,311,2010,"0","0","0","8920.591","12.62745","5753.479","1727.909","2.188362","0","2.535873","8.65756",5.687060053190715,0.0,0.0,NaN,NaN,NaN,8.920589215859737
36023,311,2011,"0","0","0","11934.56","15.8268","7814.154","2309.487","2.479438","0","2.761704","8.963692",7.44335723254578,0.0,0.0,NaN,NaN,NaN,11.934555312681411
36023,311,2012,"0","0","0","14547.7","18","9619.074","2807.439","2.677433","0","2.890372","9.171503",8.848602819025002,0.0,0.0,NaN,NaN,NaN,14.54770137445422
36023,311,2013,"0","0","0","16791.69","19.14706","11190.48","3228.122","2.820884","0","2.952149","9.322819",9.910013959811641,0.0,0.0,NaN,NaN,NaN,16.791687965251374
36023,311,2014,"0","0","0","18938.48","20.29412","12694.82","3630.44","2.941196","0","3.010331","9.44895",10.920314016575851,0.0,0.0,NaN,NaN,NaN,18.93848319860419
36023,312,2009,"0","0","0","661.9009","2.329205","270.6603","121.316","-0.4126394","0","0.8455271","5.600864",0.6482595644569576,0.0,0.0,NaN,NaN,NaN,0.6619009212709615
36023,312,2010,"0","0","0","1249.361","4.74542","528.322","236.8938","0.2226323","0","1.55718","6.269706",1.272471028759169,0.0,0.0,NaN,NaN,NaN,1.2493610991905932
36023,312,2011,"0","0","0","1826.196","7.328515","782.826","351.0621","0.6022353","0","1.991773","6.66291",1.9038350096140964,0.0,0.0,NaN,NaN,NaN,1.826196338107244
36023,312,2012,"0","0","0","2322.742","9.577848","999.495","448.2468","0.8427483","0","2.259453","6.90725",2.4431767469980676,0.0,0.0,NaN,NaN,NaN,2.322741804099836
36023,312,2013,"0","0","0","2747.052","11.49342","1182.079","530.131","1.010528","0","2.441775","7.07503",2.8978976041712072,0.0,0.0,NaN,NaN,NaN,2.747051075135029
36023,312,2014,"0","0","0","3153.735","13.40899","1357.078","608.6133","1.148587","0","2.595925","7.213089",3.3403297945590773,0.0,0.0,NaN,NaN,NaN,3.153733534398973
36023,322,2009,"0","0","0","0","0","0","0","0","0","0","0",0.012462888134332663,0.0,0.0,NaN,NaN,NaN,1.0
36023,322,2010,"0","0","0","0","0","0","0","0","0","0","0",0.012462888134332663,0.0,0.0,NaN,NaN,NaN,1.0
36023,322,2011,"0","0","0","0","0","0","0","0","0","0","0",0.012462888134332663,0.0,0.0,NaN,NaN,NaN,1.0
36023,322,2012,"0","0","0","0","0","0","0","0","0","0","0",0.012462888134332663,0.0,0.0,NaN,NaN,NaN,1.0
36023,322,2013,"0","0","0","0","0","0","0","0","0","0","0",0.012462888134332663,0.0,0.0,NaN,NaN,NaN,1.0
36023,322,2014,"0","0","0","0","0","0","0","0","0","0","0",0.012462888134332663,0.0,0.0,NaN,NaN,NaN,1.0
36023,324,2009,"10.95","7.3","25.55","10316.49","55.20465","4696.257","2263.577","2.333744","2.393339","4.011047","8.454521",7.94210567926574,8.702589795570335,9.218826534617975,0.028286944605350143,8.496095099951278,8.805837143379861,10.316494271835657
36023,324,2010,"7.3","7.3","25.55","7581.885","39.99572","3431.106","1642.02","2.025762","1.987874","3.688772","8.140638",5.814229168345717,6.370961741500118,6.74888654219604,0.020708208257310803,6.219791821221749,6.370961741500118,7.5818861412471215
36023,324,2011,"7.3","7.3","25.55","4766.56","24.19966","2122.472","1004.393","1.561625","1.987874","3.186339","7.660337",3.5945113714279757,3.938698280320876,4.17234146057974,0.012802366041581595,3.84524100821733,3.938698280320876,4.766560616197125
36023,324,2012,"7.3","7.3","25.55","2322.742","9.577848","999.495","448.2468","0.8427483","1.987874","2.259453","6.90725",1.6004728838740436,1.7537237037340665,1.8577544149675251,0.005700312944299103,1.712111419240683,1.7537237037340665,2.322741804099836
36023,324,2013,"7.3","7.3","25.55","157.0343","0","18.57466","0","-1.851291","1.987874","0","2.921798",0.06304512280276084,0.06908191158878021,0.07317984353817782,0.000224544216405348,0.06744273880902117,0.06908191158878021,0.15703430410764624
36023,324,2014,"7.3","7.3","25.55","0","0","0","0","0","1.987874","0","0",0.011344752236418013,0.012431051541365635,0.013168460250887276,4.0405956686117326e-5,0.012136088057556978,0.012431051541365635,1.0
36023,325,2009,"0","0","0","185727.9","912.7775","81454.95","39348.94","5.224283","0","6.816492","11.30781",173.29845855160906,0.0,0.0,NaN,NaN,NaN,185.72795582986248
36023,325,2010,"0","0","0","186136.6","860.3989","81102.73","38221.13","5.226481","0","6.757396","11.30347",168.8592801105996,0.0,0.0,NaN,NaN,NaN,186.13663485048585
