"x1","x2","x3","x4","x5","x6","x7","x8"
85.46945532876371,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
112.36629879884923,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
86.27289594795458,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
67.81345362047085,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
87.08205680589562,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
94.82175138358657,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
58.814213358072514,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
71.23697244618154,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
84.99553102033131,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
0.0,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
91.19871767311479,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
98.69209599689322,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
96.60642120334361,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
68.2081980671419,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
97.94424602407445,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
0.0,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
74.38008749884922,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
87.36378982701821,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
42.9699472087871,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
90.08489778390036,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
92.56145861453011,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
95.91512945638344,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
59.32753079783857,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
0.0,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
46.949025006396404,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
49.7111053506814,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
0.0,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
86.46344729837438,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
48.65794710080304,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
78.13791733218254,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
90.02005836406659,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
76.13364351557274,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
24.505886118539124,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
74.43659991395714,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
51.404311315703076,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
88.61607044664798,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
87.52793190789794,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
82.72814300023278,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
90.66612136326637,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
0.0,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
81.69241602398006,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
85.298073087509,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
97.06940851715908,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
88.65126831236273,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
96.86520246912599,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
74.14483110996034,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
78.65539189084124,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
68.3357194871083,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
18.493994234391693,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
84.94374290098477,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
94.06595533745563,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
74.39898717185096,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
88.9601813655708,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
42.41688724832873,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
88.69318188135746,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
0.0,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
83.54807781516622,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
66.44150504500308,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
27.652063358849176,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
89.28884684684921,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
79.76052447174641,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
86.94760405678714,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
74.05579785554706,0.0,487.68000000000006,0.0,0.0,0.0,579.12,0.0
