6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677,6193.914874301677
5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753,5144.703086419753
1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909,1187.116909090909
797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53,797.53
6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001,6523.150000000001
12572.647550743015,12558.378219561237,12531.244871859395,12451.674280512567,12421.553446114762,12390.271516618166,12311.6762371683,12254.98538146516,12223.352224497865,12186.531275783074,12157.045494564918,12130.57205329,12130.57205329,12130.57205329,12130.57205329,12161.318071051452,12151.400166651028,12153.825655098408,12204.768175606438,12219.739744436569,12220.526542779244,12223.714321711563,12227.190332272745,12225.48690572589,12208.812054512773,12206.334316960276,12195.272376149662,12206.533880944726,12201.11224167173,12154.329720634087,12130.57205329,12130.57205329,12130.57205329,12130.57205329,12130.57205329,12130.57205329,12130.57205329,12130.57205329,12130.57205329,12130.57205329,12130.57205329,12130.57205329,12132.11031328724,12158.764235570936,12141.869335374071,12146.183761807997,12175.140372382424,12181.837195996777
14989.305456067308,14950.624823847245,14865.996088430114,14663.605537849722,14598.709509395825,14495.4297230813,14238.29083150614,14095.311358112504,13995.336457643662,13929.189592359087,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13938.214138222433,13953.514951090965,13988.673484781408,14032.963967455222,14065.45332667876,13998.27161885172,13951.204464791761,13949.439572550637,13954.058841481887,13960.296353196103,13959.327012397853,13919.043883817425,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838,13899.405964838
6158.373599591534,6156.305212832222,6153.708072396264,6149.744485382055,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594,6147.563272971594
13952.619852095153,13921.095052905022,13861.568293582683,13740.191733063419,13657.90352888355,13601.657817672565,13484.377670295418,13402.802954897716,13310.015500787997,13251.921958781038,13220.365767825848,13189.757306833491,13188.590980568,13200.469495798852,13206.807407925027,13227.794210139216,13217.895625868268,13203.221239338434,13264.186788068919,13288.070465148767,13332.73478405829,13357.46245766861,13331.696471704681,13267.902784796066,13248.303585315532,13244.174059104776,13237.865290378324,13246.838751204463,13254.372061234526,13224.31612591554,13188.590980568,13188.590980568,13188.590980568,13188.590980568,13188.590980568,13188.590980568,13188.590980568,13188.590980568,13188.590980568,13188.590980568,13188.590980568,13188.590980568,13188.590980568,13216.834205860387,13192.560391568766,13190.43563583675,13232.408413024006,13260.329167300564
1203.2861958077629,1186.4724415524515,1166.5119303616154,1129.519026930408,1106.8184094918731,1106.7514249304452,1106.4794715570024,1106.284019477983,1106.0696784143715,1105.948159652807,1105.907229642,1105.907229642,1105.907229642,1105.907229642,1105.907229642,1105.907229642,1105.907229642,1105.907229642,1105.9630894593656,1105.9924537835543,1106.0422885011305,1106.1007915450293,1106.1258461757516,1106.004845380402,1106.0592064471582,1106.0660105093523,1106.0769210457242,1106.0838074524909,1106.0956899522262,1106.0678774554547,1105.907229642,1106.0057483028468,1106.0340535393436,1105.9859931733763,1105.9263928037385,1106.0030925376946,1105.907229642,1105.907229642,1105.907229642,1105.907229642,1105.907229642,1106.0151843376302,1105.9477168615308,1105.95766271039,1105.9664344918735,1105.9482784828497,1105.9371318530902,1106.002429505888
