"x1"
9.545630877880438
9.903715127261679
15.09593674328967
3.100114389018102
9.008504503808576
13.150449105431242
9.495865384970296
11.081432892285942
10.615599903314276
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.0
1.1430049240249234
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.0
0.0
0.0
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.0
9.594867462170374
0.0
0.0
0.0
0.0
0.0
10.311035960932855
62.949420619975264
39.49490228550398
59.36857812616285
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
8.261067451951206
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.0
0.13517680414139724
7.654946041147454
0.0
0.0
4.658962831602747
0.0
0.0
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
8.007659026787982
0.0
0.0
0.0
17.675933760081485
18.985463421347017
15.324060713715237
14.172373120871864
13.007462812521025
7.319706273017719
0.0
0.0
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.394439749722574
0.0
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.8952106234531021
0.0
0.0
0.0
0.0
0.0
0.0
2.0554035914483255
0.0
0.0
0.0
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
2.5925299655201868
0.0
0.0
0.0
0.0
0.0
5.815288209951354
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.0
2.8442520027023948
0.8952106234531021
0.8952106234531021
0.8952106234531021
9.005818871938157
0.8952106234531021
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.8549261453976881
7.121400509569403
6.763316260188162
0.0
0.0
0.0
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.8952106234531021
0.0
1.4887352668025184
0.0
3.9953250124712043
5.785746259377409
0.0
