20183	1313347.6875
39075	0
37137	1963109.175
26057	3152034.45
30035	829482.75
34037	290318.9625
28017	69123.5625
40017	3248807.4375
54073	0
17095	124422.4125
48181	2087531.5875
20123	746534.475
22013	0
42127	27649.425
37085	1161275.85
55005	6041399.3625
48031	456215.5125
25011	456215.5125
46059	0
36077	96772.9875
39019	0
50001	69123.5625
37007	110597.7
48129	31465045.65
51071	0
22067	99344384.025
9009	207370.6875
29101	1327172.4
42089	179721.2625
13257	3165859.1625
32003	13783238.3625
27037	19575792.9
48061	0
46039	2460798.825
53007	3995341.9125
53005	69386232.0375
22083	25465120.425
1115	1230399.4125
37175	1216574.7
27169	317968.3875
13097	0
38097	0
46111	0
40089	0
40099	0
42047	27649.425
28027	206361483.4875
27061	138247.125
35027	7631241.3
20159	26750818.6875
13199	124422.4125
48017	75814723.35
49025	1230399.4125
46007	34755327.225
20047	135164214.1125
39171	276494.25
54045	0
19175	0
22075	0
31133	124422.4125
40041	0
47087	82948.275
48353	9939968.2875
20061	2308726.9875
55051	69123.5625
13059	511514.3625
20017	0
1085	0
5131	0
26119	0
13015	207370.6875
6073	51939444.8625
37139	746534.475
31183	52008568.425
31083	45123861.6
36109	193545.975
30053	55298.85
48229	77667234.825
17139	456215.5125
49001	61354074.075
19143	373267.2375
39017	594462.6375
17033	4105939.6125
21031	0
1041	0
47151	41474.1375
48385	110597.7
20027	7271798.775
19067	207370.6875
19053	0
28161	0
21195	0
48461	11986025.7375
45013	7672715.4375
20005	41474.1375
25017	5170442.475
39053	0
38027	525339.075
45079	373267.2375
48435	1410120.675
12037	27649.425
49021	178269667.6875
46063	0
1013	27649.425
27153	5834028.675
21155	13824.7125
17127	6138172.35
18015	0
29147	0
21041	0
28143	198979087.0125
19045	55298.85
50009	0
13127	4410083.2875
38047	2695818.9375
31131	2294902.275
40073	4105939.6125
48325	41847404.7375
17057	41474.1375
50025	124422.4125
5101	0
37145	304143.675
35017	5502235.575
37057	705060.3375
12085	11612758.5
8019	0
21227	0
8093	0
47081	55298.85
29053	387091.95
21067	414741.375
5079	269139502.95
40053	1313347.6875
37189	41474.1375
5115	801833.325
35035	21137985.4125
19063	41474.1375
1127	1050678.15
48241	0
4027	230665328.0625
45073	0
42075	193545.975
47109	552988.5
54105	0
42013	69123.5625
37153	331793.1
47165	276494.25
17083	82948.275
1053	3013787.325
55115	276494.25
13091	10340884.95
12015	25174801.4625
48489	0
55057	13188775.725
53041	5391637.875
51145	41474.1375
40081	0
38049	10548255.6375
31023	67810214.8125
13249	0
17047	96772.9875
26157	1437770.1
31011	78247872.75
34019	940080.45
36123	179721.2625
56027	84662539.35
39083	221195.4
27069	525339.075
37103	1797212.625
16015	483864.9375
20173	42303620.25
13151	2101356.3
48323	0
19179	55298.85
26007	69123.5625
45029	8281002.7875
37051	1866336.1875
39123	13824.7125
26095	649761.4875
33015	456215.5125
29087	22230137.7
18119	0
16005	36428117.4375
20193	109547021.85
28155	0
47007	677410.9125
30089	6469965.45
44003	428566.0875
27171	3207333.3
20129	62225030.9625
36003	179721.2625
9013	41474.1375
