"coef","mean","serr","state"
"intercept",-8.30930539006989,0.07985039040307751,"AL"
"time",0.0060776325091127185,2.0498706951183397e-8,"AL"
"wreq",-0.475463694339022,0.0007408754855081836,"AL"
"gdds",-2.5897684643538903e-5,5.896606153703226e-11,"AL"
"kdds",-0.002465637908261752,5.778480677976437e-9,"AL"
"intercept",-17.913841957484756,4.176590954916114,"AZ"
"time",0.010646989701857958,1.0849238428565848e-6,"AZ"
"wreq",-0.9933398942597526,0.008529768801060236,"AZ"
"gdds",0.00026090389362291746,9.01074335671475e-10,"AZ"
"kdds",-8.5638148394697e-5,6.34227535064089e-8,"AZ"
"intercept",-14.478627093293783,0.03930724688505081,"AR"
"time",0.009071182420660925,1.0085092057136206e-8,"AR"
"wreq",-0.38433597631235306,0.0005862363974075878,"AR"
"gdds",0.00013254725713120557,6.322179143205017e-11,"AR"
"kdds",-0.002750181424931724,4.267673152584398e-9,"AR"
"intercept",-9.121178350032682,1.165824625156809,"CA"
"time",0.006609697038144622,2.9956540595013505e-7,"CA"
"wreq",-0.9424669753824001,0.0034528733177617986,"CA"
"gdds",-3.812077915556705e-5,1.3837601651942582e-9,"CA"
"kdds",0.0031884766297541616,5.740093343576069e-8,"CA"
"intercept",-25.837528962374932,1.0189237695192845,"CO"
"time",0.01470579872726925,2.666672205936348e-7,"CO"
"wreq",-1.518932965407059,0.002216520682337033,"CO"
"gdds",0.0003381463921657615,1.5060128624455014e-10,"CO"
"kdds",0.0005790861062402263,1.7406716375540667e-8,"CO"
"intercept",-17.331971219738815,7.636063624020928,"CT"
"time",0.01048695592693301,1.8714279682004364e-6,"CT"
"wreq",-0.8313528029728737,0.014752392697166964,"CT"
"gdds",0.00013747515898009858,9.362328643155656e-10,"CT"
"kdds",-0.001782747666460269,1.2214770811186612e-7,"CT"
"intercept",-16.840729436773138,2.500083085604373,"DE"
"time",0.010380263560492878,6.16016361562007e-7,"DE"
"wreq",-1.0413308783677335,0.012834934150262777,"DE"
"gdds",6.309429829366295e-5,1.6123387248151057e-9,"DE"
"kdds",-0.002193348917354912,2.2242670156160692e-7,"DE"
"intercept",-16.276590146,62.0918618616906,"DC"
"time",0.0094816346962,1.4348477804861325e-5,"DC"
"wreq",-0.6777678495,0.11334920144444077,"DC"
"gdds",0.00015587569498,5.216526804535223e-9,"DC"
"kdds",-0.0023927751926,6.909627305683994e-7,"DC"
"intercept",0.15337261000767138,0.32202403149920517,"FL"
"time",0.0025822848072664982,9.151279240331715e-8,"FL"
"wreq",-0.3870811893063189,0.001302102308933111,"FL"
"gdds",-0.00024105657056537838,2.543335218407511e-10,"FL"
"kdds",-0.00043224233034041816,1.4376870347625526e-8,"FL"
"intercept",-8.424212848134966,0.04752069402595376,"GA"
"time",0.006220542917346228,1.2188382621518914e-8,"GA"
"wreq",-0.7511342349145512,0.00041983565542554903,"GA"
"gdds",-5.44926958857883e-5,3.11153374239139e-11,"GA"
"kdds",-0.0022781564279141862,3.2425284973086098e-9,"GA"
"intercept",-24.864838464774657,1.4346597954958467,"ID"
"time",0.014233427756357562,3.7575130217302445e-7,"ID"
"wreq",-1.594647769003574,0.0032766381323825135,"ID"
"gdds",0.00029861691250788363,2.2382292943966153e-10,"ID"
"kdds",0.000984792733632769,2.622012544310937e-8,"ID"
"intercept",-18.051582391340045,0.011415876445490221,"IL"
"time",0.010624737457161769,2.7148385620610403e-9,"IL"
"wreq",-0.2955618227204812,0.00021716295066739452,"IL"
"gdds",0.0003921773554153748,3.287582328026163e-11,"IL"
"kdds",-0.003368903126527061,3.3122658888062413e-9,"IL"
"intercept",-20.391339653785757,0.014605809852509252,"IN"
"time",0.011857442876550734,3.799073699751671e-9,"IN"
"wreq",-0.4840405357538172,0.00027750824497381433,"IN"
"gdds",0.0003084733581581272,3.56039980767063e-11,"IN"
"kdds",-0.002723734361887855,4.453219944625587e-9,"IN"
"intercept",-20.68171083413975,0.007881590440052294,"IA"
"time",0.012043851919884649,2.147417491681124e-9,"IA"
"wreq",-0.2341472706163981,0.00023248168506032955,"IA"
"gdds",0.0006158141497683739,3.121524597437979e-11,"IA"
"kdds",-0.0036123349451424704,4.429419349874835e-9,"IA"
"intercept",-21.3445756706221,0.029633032211282117,"KS"
"time",0.012445708022340593,8.015477753568502e-9,"KS"
"wreq",-0.567736327234169,0.0005031657409699306,"KS"
"gdds",0.00048180672158157036,5.288633833371612e-11,"KS"
"kdds",-0.003407866987967197,4.4464617634707576e-9,"KS"
"intercept",-15.768274705353676,0.1141349463536377,"KY"
"time",0.009751893335715075,2.861915804449287e-8,"KY"
"wreq",-0.7241961732304438,0.000495590754436662,"KY"
"gdds",0.00017367066885732256,4.129975548041438e-11,"KY"
"kdds",-0.0029590189889580364,4.394198797744126e-9,"KY"
"intercept",-7.432059730534397,0.09791067719920918,"LA"
"time",0.00559621145691041,2.488719226628779e-8,"LA"
"wreq",-0.1964575318341423,0.0009449543277170858,"LA"
"gdds",-0.0001062204415070666,8.205751371063088e-11,"LA"
"kdds",-0.0021883986152173643,7.590659763957573e-9,"LA"
"intercept",-22.766728962863727,3.7398211977180873,"ME"
