"coef","mean","serr","state"
"gdds",0.0003062058552737233,1.106805368065546e-8,"DE"
"kdds",-0.007826075206128243,1.042931107715881e-6,"DE"
"intercept",-28.74040284049,139.9358310692017,"DC"
"time",0.01465463882,0.0001405412020225766,"DC"
"wreq",-0.61366420752,0.08302016835581513,"DC"
"gdds",0.0002591598619,0.00016770358425006736,"DC"
"kdds",-0.0102584308525,0.0001866390364668691,"DC"
"intercept",-22.988809488112278,0.46820773822780803,"FL"
"time",0.014958863597362995,1.3991371305233823e-7,"FL"
"wreq",-0.406869867946928,0.0014186042403640758,"FL"
"gdds",-0.0007905105057214558,8.777294227277464e-9,"FL"
"kdds",-0.0009228261510414104,1.1700936556857812e-7,"FL"
"intercept",-38.50288086164591,0.06415920323696327,"GA"
"time",0.020748750951507532,1.213694926394437e-8,"GA"
"wreq",-0.3042350579320197,0.00039311551327969715,"GA"
"gdds",-0.00023693623210134496,1.1296820137915493e-9,"GA"
"kdds",-0.0055615326675617005,1.8375620692645992e-8,"GA"
"intercept",-20.920989095834578,1.5481967664077632,"ID"
"time",0.013951050535332774,5.271912349173866e-7,"ID"
"wreq",-0.770453988898708,0.0022136335864716542,"ID"
"gdds",1.2407113855394571e-5,1.577102187421035e-8,"ID"
"kdds",0.001823563918325291,4.290263481150392e-7,"ID"
"intercept",-29.944302735671396,0.023954029446183994,"IL"
"time",0.01742494566105007,5.586428535152952e-9,"IL"
"wreq",0.009014330868317669,0.00035196927480000707,"IL"
"gdds",0.00019892225260897937,2.572878263538695e-10,"IL"
"kdds",-0.005641927003947825,1.3858567219283002e-8,"IL"
"intercept",-28.369466477888235,0.02760976446470677,"IN"
"time",0.016194030347400676,7.156334148738876e-9,"IN"
"wreq",-0.2494970438629688,0.00040146756376810986,"IN"
"gdds",3.716159336034122e-5,2.990458360938702e-10,"IN"
"kdds",-0.004555942944036261,2.0837457279582785e-8,"IN"
"intercept",-32.16381334274229,0.02303667244761484,"IA"
"time",0.01851824440192955,5.255628678106205e-9,"IA"
"wreq",0.15474084009636413,0.00039041465963016576,"IA"
"gdds",0.0005144276457536368,3.9988962734986346e-10,"IA"
"kdds",-0.007615792334853011,3.016569134969823e-8,"IA"
"intercept",-33.31550534610463,0.07906674570598922,"KS"
"time",0.01906588477022652,1.7409403278851912e-8,"KS"
"wreq",0.3086184347550034,0.0005745952439538279,"KS"
"gdds",0.0001925883148373584,1.184008124904449e-9,"KS"
"kdds",-0.004218799807073311,1.8479411002155505e-8,"KS"
"intercept",-31.613666531071043,0.030037156562050863,"KY"
"time",0.018301825199969264,6.443957233088629e-9,"KY"
"wreq",-0.09700356882300418,0.00038988982857326846,"KY"
"gdds",6.734151482464974e-5,3.5463069592229934e-10,"KY"
"kdds",-0.0052866738609534765,1.3591665457207667e-8,"KY"
"intercept",-43.055033871630926,0.43790420497575605,"LA"
"time",0.024349336581344062,1.010898073513392e-7,"LA"
"wreq",-0.15740100480314298,0.0010625037018116101,"LA"
"gdds",7.83673110640607e-5,4.814085835003023e-9,"LA"
"kdds",-0.0034336259596942586,5.73052451443158e-8,"LA"
"intercept",-25.120862479443904,8.75130966433514,"ME"
"time",0.0192610794669817,1.3608295376272221e-5,"ME"
"wreq",-0.695138445211973,0.006826414845816972,"ME"
"gdds",-0.0029649486263541133,1.9930100809900623e-5,"ME"
"kdds",-0.0054752054118464245,1.7575931700573866e-5,"ME"
"intercept",-28.68304441258725,0.09658942800425427,"MD"
"time",0.01705959471493842,2.6730820716175114e-8,"MD"
"wreq",-0.5603227444368986,0.0018184656906715911,"MD"
"gdds",0.0003153356570176761,1.838117706093895e-9,"MD"
"kdds",-0.007480526707663059,1.2817112569661942e-7,"MD"
"intercept",-24.60324070006311,10.00712491680167,"MA"
"time",0.0202117246515333,1.6027319065355057e-5,"MA"
"wreq",-0.5509953978881575,0.007323954169508719,"MA"
"gdds",-0.0030399950514057904,2.445975381918117e-5,"MA"
"kdds",-0.004610997890308185,2.3238214716756365e-5,"MA"
"intercept",-30.457517470700097,0.026417049573968728,"MI"
"time",0.01760509767522129,6.096068539702471e-9,"MI"
"wreq",-0.7255963865563573,0.0006420610038743229,"MI"
"gdds",0.0003595991592938351,5.764609550981677e-10,"MI"
"kdds",-0.004864700254177089,1.0642412635101994e-7,"MI"
"intercept",-36.933783431364795,0.024395318791702505,"MN"
"time",0.0200860880064648,6.54412847338509e-9,"MN"
"wreq",-0.3113836759904499,0.0004870075120819323,"MN"
"gdds",0.0008444324652490453,4.910009547118552e-10,"MN"
"kdds",-0.009323546556569631,7.230015617126952e-8,"MN"
"intercept",-45.94628031899974,0.056224794246824715,"MS"
"time",0.024648909506566258,1.1996018405198246e-8,"MS"
"wreq",0.03962774131602134,0.0006768384362823754,"MS"
"gdds",0.0005004806044263764,1.9189396438229588e-9,"MS"
"kdds",-0.004055519700125019,1.6751342276114902e-8,"MS"
"intercept",-34.03409378820573,0.0474980564564818,"MO"
"time",0.01895283974868906,1.0847500903227002e-8,"MO"
"wreq",0.2885654856398239,0.00042373197985429227,"MO"
"gdds",0.0007091893984184876,6.292701330691378e-10,"MO"
"kdds",-0.007961508379883941,1.3257150105103897e-8,"MO"
"intercept",-37.32436556444755,0.38235837608651013,"MT"
"time",0.020572362299630314,1.2276262930907311e-7,"MT"
"wreq",-0.6980812686945307,0.0017074649915786754,"MT"
"gdds",0.0007960215828367277,1.3169688490212703e-8,"MT"
"kdds",-0.00293186406816174,9.160822328549353e-7,"MT"
"intercept",-46.04321713867664,0.06276441770377518,"NE"
"time",0.025213753778691034,1.437273120676441e-8,"NE"
"wreq",0.25914013106952893,0.000642643435463872,"NE"
