fips,profit,crop,yield,price,costs
30027,416.55658060594595,Soybean,57.369263997728964,9.56,131.893583212343
16079,512.8526824744399,Soybean,67.44207800070951,9.56,131.893583212343
22035,111.55943869838691,Wheat,43.69058237017989,4.905849889624724,102.78
5099,110.98746138649602,Soybean,24.1509104099529,10.7,147.42728
39001,227.27900805108777,Soybean,35.242267209998765,9.91,121.97185999999999
29201,115.06540857311992,Wheat,51.35313010606757,5.036799276672695,143.59
46009,176.79499456848754,Soybean,30.14902669712286,9.91,121.98186
1131,85.12516949891983,Cotton,632.977340668932,0.9331695331695331,505.54999999999995
17131,460.08588851417665,Soybean,58.735393391945166,9.91,121.98186
29125,122.32358161210522,Soybean,24.651406822614046,9.91,121.97185999999999
40097,111.35040901947362,Barley,58.26502999864414,4.106072013093289,127.89
41057,773.8540833351185,Rice,8105.313576505279,0.1645,559.47
6037,498.8806199486404,Cotton,937.1400927254828,1.30784140969163,726.7499999999999
48223,306.5490637039364,Barley,105.80405368405944,4.106072013093289,127.89
42109,127.7646669685015,Wheat,46.998390727940304,5.771786283891547,143.5
8075,372.3242833072259,Wheat,20.47793278850302,5.26809312638581,-264.44462634152256
30033,464.3689565399019,Soybean,60.81705099998972,9.54,115.82570999999999
41045,560.4210951326556,Wheat,108.93972593013903,5.272096219931272,13.919622143979112
22125,109.65034055126176,Soybean,26.69539886421248,10.08,159.43928
19033,524.1993425777696,Soybean,65.20496494225728,9.91,121.98186
56015,524.0428138887596,Corn,176.6548754411426,3.9981944444444446,182.25772768404204
18183,555.1615327281938,Soybean,46.882394551048094,9.91,-90.55700272730722
38027,788.2627464905029,Soybean,52.43739853730672,9.54,-288.0099644445968
8045,365.56484979106295,Soybean,52.03540094177886,9.56,131.893583212343
49003,609.6299854856692,Barley,70.70554339709027,4.233601462522852,-310.29089355127485
38085,441.6878532808364,Corn,48.348433767239825,3.9981944444444446,-248.381413995068
48347,154.3828961644054,Corn,94.45238878803323,4.9799999999999995,315.99000000000007
40043,275.81791335987975,Wheat,6.276939521638194,4.506692111959287,-247.52967953046738
21211,159.6715717307699,Wheat,53.497676780902545,4.905849889624724,102.78
13281,118.19708110682882,Cotton,668.4177514757223,0.9331695331695331,505.54999999999995
40051,205.04092890235506,Wheat,17.688035371073802,4.506692111959287,-125.3263994194799
13271,148.1902627746374,Cotton,542.7423132698865,0.9331695331695331,358.2803283307751
13217,85.38165454940834,Barley,51.940553860072505,4.106072013093289,127.89
5047,241.40844770732804,Barley,89.93959349220445,4.106072013093289,127.89
38033,279.8894195383582,Soybean,41.479573326871936,9.54,115.82570999999999
54045,278.70033645227994,Soybean,38.828942899931874,10.57,131.72159
36107,400.8118023888752,Soybean,55.508929475782075,9.75,140.40026
17165,145.88418207694167,Soybean,27.02886398354608,9.91,121.97185999999999
28097,433.75870982500055,Cotton,969.6892743403035,0.9055176093916756,444.31200372837975
31141,340.78163349187747,Soybean,46.696618919462914,9.91,121.98186
18145,357.4987830797798,Soybean,48.38351595154185,9.91,121.98186
45013,534.0095085846746,Cotton,964.0002979275165,1.30784140969163,726.7499999999999
40139,549.3932566094552,Wheat,8.610556621292162,4.506692111959287,-510.588129004699
37119,398.55471764166145,Soybean,51.0254203403422,10.7,147.41728
18045,480.10585355950457,Wheat,123.82781590048145,5.036799276672695,143.59
19085,236.0944718351248,Soybean,36.132828641284036,9.91,121.98186
51085,387.69545873511584,Soybean,33.851731957307095,10.7,-25.481926791929936
29143,382.7782969591327,Wheat,104.50452123374096,5.036799276672695,143.59
8037,687.4011563463248,Soybean,85.7002865647142,9.56,131.893583212343
47171,338.3727380540083,Soybean,44.47439243651923,10.57,131.72159
18073,211.2055524249921,Soybean,33.62133324167428,9.91,121.98186
27099,661.8581247798788,Soybean,79.09586122904932,9.91,121.98186
40031,178.9825148584831,Wheat,16.58272775705101,4.506692111959287,-104.24926648101301
54087,280.73570427844385,Soybean,39.02150371603064,10.57,131.72159
21067,263.82254209608993,Wheat,74.7276313674843,4.905849889624724,102.78
8027,350.858965848264,Soybean,50.33672014823583,9.77,140.93079
39057,296.1431994930249,Soybean,39.72609410564722,9.91,97.54239309393904
20121,161.23424048749638,Soybean,30.926819906601473,9.77,140.92079
5101,246.98580659811827,Wheat,71.29566017456638,4.905849889624724,102.78
26071,407.0683626623721,Soybean,56.1506279653715,9.75,140.40026
45057,375.53932795678475,Cotton,944.1899854618521,0.9331695331695331,505.54999999999995
48249,123.6669483936131,Corn,37.48688317251505,4.3357861635220125,38.86816097934383
37001,435.7951239971983,Cotton,1008.7610991755126,0.9331695331695331,505.54999999999995
49017,403.5834648582142,Soybean,56.01224352202481,9.56,131.893583212343
48475,371.37722915782047,Corn,151.71117863051893,4.3357861635220125,286.40999999999997
24019,802.9509316992342,Soybean,40.31608215400425,10.7,-371.56885265138874
51007,226.07453486746894,Wheat,67.03314252703824,4.905849889624724,102.78
19145,257.2137403280597,Soybean,38.263935451872825,9.91,121.98186
47063,450.44024787792887,Soybean,55.07680585410869,10.57,131.72159
21147,343.84762058287254,Soybean,44.99235672496429,10.57,131.72159
13105,120.80460608986137,Barley,60.56752178160375,4.106072013093289,127.89
48275,609.4882981298813,Wheat,8.119649541644046,4.506692111959287,-572.8955375886802
39145,237.25182450549636,Soybean,36.24860590368278,9.91,121.97185999999999
27159,575.2613746655519,Soybean,73.40119329903096,9.75,140.40026
45047,221.7556726661586,Soybean,34.50307968842604,10.7,147.42728
16061,738.9059960460604,Soybean,91.08782209815935,9.56,131.893583212343
