fips,profit,crop,yield,price,costs
30027,279.29671493562375,Soybean,43.01153746317644,9.56,131.893583212343
16079,351.9993817830841,Soybean,50.61641893257605,9.56,131.893583212343
22035,94.97850007929898,Wheat,40.31075237290366,4.905849889624724,102.78
5099,95.02691403467131,Wheat,40.32062099026081,4.905849889624724,102.78
39001,365.2025424647174,Soybean,49.0866889886405,9.91,121.24654541271002
29201,396.4212914052049,Soybean,20.918184676271125,9.91,-189.12208126335804
46009,199.02638010143863,Soybean,32.39235520700692,9.91,121.98186
1131,146.56143032305107,Barley,66.84038405753493,4.106072013093289,127.89
17131,298.97154899597285,Soybean,42.477639656505836,9.91,121.98186
29125,80.95556204104912,Wheat,44.58100267783229,5.036799276672695,143.59
40097,71.84662537267134,Barley,48.64420904839434,4.106072013093289,127.89
41057,184.7339243791184,Wheat,64.23296551300966,5.226505139500734,150.98
6037,618.6563483502349,Cotton,1028.7228546062493,1.30784140969163,726.7499999999999
48223,110.31700933035343,Barley,58.01335402076919,4.106072013093289,127.89
42109,226.8281216967456,Soybean,37.66444940479442,9.75,140.40026
8075,421.52534206784446,Soybean,56.32610608677615,9.54,115.82570999999999
30033,311.2991713255367,Soybean,44.772000138945145,9.54,115.82570999999999
41045,564.6555224016486,Soybean,72.86078510606606,9.56,131.893583212343
22125,143.9375135573037,Soybean,30.096904122748384,10.08,159.43928
19033,437.8403615028077,Soybean,56.490637891302484,9.91,121.98186
56015,637.5283455159768,Corn,173.77240037660417,3.9981944444444446,57.24750026753776
18183,379.4952574005766,Soybean,50.60213091832256,9.91,121.97185999999999
38027,656.8487583649271,Soybean,50.9852154336479,9.54,-170.44980312792617
8045,521.0591705425907,Soybean,68.30049725470018,9.56,131.893583212343
49003,448.65940592401637,Barley,80.57710822704745,4.233601462522852,-107.52804268812619
38085,556.2277101145739,Corn,39.83766473270409,3.9981944444444446,-396.9489803006361
48347,23.11177223612833,Soybean,15.938229180946573,10.7,147.42728
40043,293.3233135831014,Wheat,12.734063506898927,4.506692111959287,-235.93481002337143
21211,197.98105601405987,Wheat,61.30661613803817,4.905849889624724,102.78
13281,493.6187166906718,Soybean,59.91084081221232,10.7,147.42728
40051,233.31388101430292,Wheat,19.87566438947432,4.506692111959287,-143.74038109030892
13271,499.405414328578,Cotton,687.6202324405948,0.9331695331695331,142.26083697593776
13217,88.73126152348276,Barley,52.75632303396749,4.106072013093289,127.89
5047,98.86062582960834,Barley,55.223246233031084,4.106072013093289,127.89
38033,280.8429714612194,Rice,6433.21213682495,0.11300000000000002,446.11000000000007
54045,305.754672836455,Soybean,41.388482765984385,10.57,131.72159
36107,374.8745093699714,Soybean,52.848694294356044,9.75,140.40026
17165,106.80520259549576,Wheat,49.71315886165442,5.036799276672695,143.59
28097,153.07677883324055,Cotton,579.2995662812667,0.9055176093916756,371.48917954740665
31141,267.7833471361139,Soybean,39.33049517014267,9.91,121.98186
18145,335.531560606555,Soybean,46.166843653537335,9.91,121.98186
45013,246.0618891928425,Rice,4896.850390230045,0.1645,559.47
40139,586.443787357559,Wheat,14.04676230883225,4.506692111959287,-523.1393544617777
37119,195.3040666899102,Soybean,32.03003240092619,10.7,147.41728
18045,239.91424533101423,Soybean,36.518275008174996,9.91,121.98186
19085,273.30347723677994,Soybean,39.88752141642583,9.91,121.98186
51085,325.0020966250008,Barley,110.29813777762186,4.106072013093289,127.89
29143,301.1675447405901,Soybean,17.648379495562995,9.91,-126.27210393956078
8037,533.2033864486968,Soybean,69.57081272605019,9.56,131.893583212343
47171,432.8417021771178,Soybean,53.411853564533374,10.57,131.72159
18073,353.5102632131777,Soybean,47.981041696587056,9.91,121.98186
27099,559.6104523927107,Soybean,68.77823535748847,9.91,121.98186
40031,276.555513527877,Wheat,14.432581162744741,4.506692111959287,-211.51231384652306
54087,350.89325213444164,Soybean,45.65892546210422,10.57,131.72159
21067,302.3289421740647,Soybean,25.19235363491073,10.57,-36.04576425305828
8027,710.7108697856754,Soybean,87.16905422576002,9.77,140.93079
39057,448.8409869681512,Soybean,48.84141897983794,9.91,35.17747512204278
20121,72.51933267322768,Wheat,36.23041659312331,4.506692111959287,90.76
5101,137.7104338582198,Barley,64.68479681098701,4.106072013093289,127.89
26071,653.9133386209126,Soybean,81.46806139701667,9.75,140.40026
45057,318.8901107246055,Soybean,26.417585724588847,10.7,-36.22194347150486
48249,356.6610198273521,Corn,45.53998803618716,4.3357861635220125,-159.20936981309382
37001,176.5497412656111,Rice,5510.263197040806,0.11300000000000002,446.11000000000007
49017,740.7152984927197,Soybean,91.27707967626178,9.56,131.893583212343
48475,635.9737939237652,Rice,7267.135525372433,0.1645,559.47
24019,313.8073065347516,Soybean,42.699731313998214,10.7,143.07981852502928
51007,265.97317256795014,Barley,95.92212979022626,4.106072013093289,127.89
19145,224.8466044378675,Barley,78.57332063502221,4.156456692913386,101.73999999999998
47063,217.0872364570955,Soybean,32.99988897418122,10.57,131.72159
21147,418.16751944351745,Soybean,52.0235675916289,10.57,131.72159
13105,141.45499824139142,Barley,65.59675460696114,4.106072013093289,127.89
48275,563.9744236242983,Wheat,12.646857034215035,4.506692111959287,-506.97893278712456
39145,229.9510589112482,Cotton,911.385431866084,0.8955607917059378,586.25
27159,523.1225588566253,Soybean,68.05362244683337,9.75,140.40026
45047,115.0729188198288,Wheat,44.40676411248563,4.905849889624724,102.78
16061,365.5445541287936,Wheat,74.33270647296601,5.272096219931272,26.344626684591262
13093,101.93797058665311,Wheat,41.729358865954445,4.905849889624724,102.78
18057,405.46990884588064,Soybean,41.4972795257312,9.91,5.768131254115588
29019,104.43630422850896,Rice,4872.091187862911,0.11300000000000002,446.11000000000007
6103,1159.9590073725917,Corn,131.00695033483746,4.3357861635220125,-591.9408847855879
26041,571.6250761554958,Soybean,73.02823960569188,9.75,140.40026
1029,53.17063010549171,Wheat,31.78870809628895,4.905849889624724,102.78
17091,348.62343393213024,Soybean,47.48792067932696,9.91,121.98186
28163,157.47494367380665,Barley,69.49828029412187,4.106072013093289,127.89
51059,222.0294841048339,Soybean,34.52866954250784,10.7,147.42728
51175,660.5080700312046,Soybean,32.38905137658566,10.7,-313.9452203017381
40103,40.96778984084152,Barley,41.123923131984554,4.106072013093289,127.89
48277,85.85364140786463,Wheat,39.18919620428247,4.506692111959287,90.76
5139,94.78155110181928,Soybean,22.636339355310213,10.7,147.42728
54067,223.86837825334823,Soybean,33.64143502869898,10.57,131.72159
30109,294.7713024180606,Wheat,13.9657487124476,5.26809312638581,-221.19843762118393
37061,664.4690465245765,Cotton,1253.8118797669895,0.9331695331695331,505.54999999999995
13137,343.8779200862038,Barley,114.89518902295134,4.106072013093289,127.89
30107,236.75389048286274,Wheat,21.209954347630884,5.272096219931272,-124.93297034180313
22061,125.40328910845132,Barley,61.68749313230726,4.106072013093289,127.89
