fips,profit,crop,yield,price,costs
30027,220.12728477065951,Soybean,36.82226652541867,9.56,131.893583212343
16079,336.7556419920437,Soybean,49.021885481630406,9.56,131.893583212343
22035,386.1662662620197,Corn,155.12210263517187,4.3357861635220125,286.40999999999997
5099,129.85561387863606,Soybean,25.91428914753608,10.7,147.42728
39001,487.6333842818866,Soybean,53.12945376630348,9.91,38.87950254218083
29201,409.4360616039913,Soybean,49.609837174720894,9.91,82.19742479749277
46009,374.253077574756,Rice,7259.850244024389,0.11300000000000002,446.11000000000007
1131,258.50667217682667,Cotton,818.7758440652144,0.9331695331695331,505.54999999999995
17131,425.900834475381,Soybean,55.28584202577002,9.91,121.98186
29125,304.06396899367394,Soybean,42.990497375749136,9.91,121.97185999999999
40097,70.55421246756248,Soybean,19.135837508757092,10.57,131.71159
41057,265.701064726693,Soybean,41.58939831998284,9.56,131.893583212343
6037,525.3722612691885,Corn,187.22838965143237,4.3357861635220125,286.40999999999997
48223,121.39406370566354,Soybean,25.123490065949866,10.7,147.42728
42109,284.0757838389984,Soybean,43.53600449630753,9.75,140.40026
8075,629.1091445401808,Soybean,78.08541452203153,9.54,115.82570999999999
30033,174.9126933266903,Soybean,30.475723619149928,9.54,115.82570999999999
41045,666.1344902337531,Wheat,132.3632918854274,5.272096219931272,31.69752057306819
22125,95.14053196430682,Barley,54.3172480300188,4.106072013093289,127.89
19033,543.3355053208318,Soybean,67.13596017364598,9.91,121.98186
56015,496.4636282126292,Corn,131.9730195239312,3.9981944444444446,31.190165264510767
18183,890.6415351734145,Soybean,63.3028558657328,9.91,-263.31023354400236
38027,460.8194395357767,Soybean,54.21239040925543,9.54,56.36676496852001
8045,861.4988459150943,Soybean,103.91134195893694,9.56,131.893583212343
49003,844.4704006686303,Corn,260.8247634957168,4.3357861635220125,286.40999999999997
38085,352.1658071001211,Corn,50.645852355693336,3.9981944444444446,-149.67384157743447
48347,175.0287564362182,Barley,73.77336672865994,4.106072013093289,127.89
40043,449.15984212893505,Wheat,10.229205844752489,4.506692111959287,-403.05996083678116
21211,339.8159265455293,Soybean,38.150449018805034,10.57,63.43431958323991
13281,313.9951928094895,Soybean,43.123595589671915,10.7,147.42728
40051,275.04973783840774,Wheat,12.787568877549877,4.506692111959287,-217.42010204681765
13271,283.0708956606846,Cotton,624.7921285107666,0.9331695331695331,299.9660832297064
13217,72.8649135295239,Wheat,35.80315694146931,4.905849889624724,102.78
5047,324.1361311077683,Cotton,830.0762812021454,0.9493538713893943,463.9
38033,176.87736720672882,Rice,5513.162541652468,0.11300000000000002,446.11000000000007
