"fips","depthaquif","piezohead0","storagecoef","areaaquif","elevation"
13169.0,50.0,0.0,0.1,1.0241378e8,109.8
13171.0,50.0,0.0,0.1,4.812996999999999e7,282.125
13173.0,50.0,0.0,0.1,5.174561e7,73.2
13175.0,50.0,0.0,0.1,2.1198372999999997e8,65.575
13177.0,50.0,0.0,0.1,9.368807e7,108.275
13179.0,50.0,0.0,0.1,1.5605527e8,28.06
13181.0,50.0,0.0,0.1,6.66407e7,192.15
13183.0,50.0,0.0,0.1,1.0458679e8,28.06
13185.0,50.0,0.0,0.1,1.3224022e8,51.85
13187.0,50.0,0.0,0.1,7.36078e7,436.15
13189.0,50.0,0.0,0.1,6.899501e7,155.55
13191.0,50.0,0.0,0.1,1.4863750999999997e8,24.4
13193.0,50.0,0.0,0.1,1.0515140999999999e8,99.735
13195.0,50.0,0.0,0.1,7.396781e7,210.45
13197.0,50.0,0.0,0.1,9.517732e7,213.5
13199.0,50.0,0.0,0.1,1.3090118999999999e8,244.0
13201.0,50.0,0.0,0.1,7.346794e7,52.765
13205.0,50.0,0.0,0.1,1.3307938e8,52.765
13207.0,50.0,0.0,0.1,1.0303279e8,109.8
13209.0,50.0,0.0,0.1,6.337471e7,47.275
13211.0,50.0,0.0,0.1,9.184658e7,210.45
13213.0,50.0,0.0,0.1,8.978494e7,233.325
13215.0,50.0,0.0,0.1,5.724159e7,117.425
13217.0,50.0,0.0,0.1,7.23128e7,234.85
13219.0,50.0,0.0,0.1,4.826982999999999e7,213.5
13221.0,50.0,0.0,0.1,1.1448836e8,192.15
13223.0,50.0,0.0,0.1,8.141406e7,366.0
13225.0,50.0,0.0,0.1,3.91867e7,149.45
13227.0,50.0,0.0,0.1,6.027189e7,446.825
13229.0,50.0,0.0,0.1,8.889657e7,44.225
13231.0,50.0,0.0,0.1,5.68246e7,282.125
13233.0,50.0,0.0,0.1,8.084426e7,239.425
13235.0,50.0,0.0,0.1,6.506339e7,74.725
13237.0,50.0,0.0,0.1,9.341870999999999e7,199.775
13239.0,50.0,0.0,0.1,4.158504e7,103.7
13241.0,50.0,0.0,0.1,9.761192e7,591.7
13243.0,50.0,0.0,0.1,1.1159532999999999e8,108.275
13245.0,50.0,0.0,0.1,8.510481e7,44.225
13247.0,50.0,0.0,0.1,3.42139e7,234.85
13249.0,50.0,0.0,0.1,4.346538e7,117.425
13251.0,50.0,0.0,0.1,1.6987033e8,59.475
13253.0,50.0,0.0,0.1,6.644903999999999e7,36.6
13255.0,50.0,0.0,0.1,5.169381e7,282.125
13257.0,50.0,0.0,0.1,4.770779999999999e7,310.795
13259.0,50.0,0.0,0.1,1.2007498999999999e8,145.18
13261.0,50.0,0.0,0.1,1.2759634999999999e8,145.18
13263.0,50.0,0.0,0.1,1.0224284e8,213.5
13265.0,50.0,0.0,0.1,5.059564999999999e7,210.45
13267.0,50.0,0.0,0.1,1.2648265e8,51.85
13269.0,50.0,0.0,0.1,9.834229999999999e7,117.425
13271.0,50.0,0.0,0.1,1.1499859e8,36.6
13273.0,50.0,0.0,0.1,8.746429999999999e7,108.275
13275.0,50.0,0.0,0.1,1.4302497999999997e8,64.05
13277.0,50.0,0.0,0.1,6.961661e7,109.8
13279.0,50.0,0.0,0.1,9.608640999999999e7,51.85
13281.0,50.0,0.0,0.1,4.454282e7,584.685
13283.0,50.0,0.0,0.1,5.243454999999999e7,65.575
13285.0,50.0,0.0,0.1,1.1550364e8,218.075
13287.0,50.0,0.0,0.1,7.510482e7,113.155
13289.0,50.0,0.0,0.1,9.392117e7,107.97
13291.0,50.0,0.0,0.1,8.5211e7,584.685
13293.0,50.0,0.0,0.1,8.483545e7,213.5
13295.0,50.0,0.0,0.1,1.1578076999999999e8,243.085
13297.0,50.0,0.0,0.1,8.547e7,213.5
13299.0,50.0,0.0,0.1,2.3516940999999997e8,44.225
13301.0,50.0,0.0,0.1,7.425270999999999e7,155.55
13303.0,50.0,0.0,0.1,1.7724924e8,109.8
13305.0,50.0,0.0,0.1,1.6803919999999997e8,24.4
13307.0,50.0,0.0,0.1,5.445734e7,145.18
13309.0,50.0,0.0,0.1,7.776993e7,47.275
13311.0,50.0,0.0,0.1,6.273239e7,436.15
13313.0,50.0,0.0,0.1,7.538195e7,219.6
13315.0,50.0,0.0,0.1,9.896908e7,73.2
13317.0,50.0,0.0,0.1,1.2278931e8,192.15
13319.0,50.0,0.0,0.1,1.1705504999999999e8,107.97
13321.0,50.0,0.0,0.1,1.4886284e8,109.8
16001.0,50.0,0.0,0.1,2.7465914e8,865.59
16003.0,124.36087688810753,0.0,0.011723826078386002,3.5477043e8,1180.35
16005.0,50.0,0.0,0.1,2.9718437e8,1358.47
16007.0,50.0,0.0,0.1,2.7179719e8,1817.8
16009.0,102.13137750456087,0.0,0.009503571144574131,2.0304305e8,654.225
16011.0,50.0,0.0,0.1,5.491861899999999e8,1368.535
16013.0,50.0,0.0,0.1,6.8912389e8,1625.04
16015.0,50.0,0.0,0.1,4.9383270999999994e8,1209.325
16017.0,50.0,0.0,0.1,4.971505e8,640.5
16019.0,50.0,0.0,0.1,4.9226575999999994e8,1442.65
16021.0,50.0,0.0,0.1,3.3096574e8,567.3
16023.0,50.0,0.0,0.1,5.785282999999999e8,1442.65
16025.0,50.0,0.0,0.1,2.7944805e8,1525.0
16027.0,50.0,0.0,0.1,1.5631944999999997e8,722.85
16029.0,50.0,0.0,0.1,4.6582962999999994e8,1692.75
16031.0,50.0,0.0,0.1,6.6829252e8,1264.53
16033.0,50.0,0.0,0.1,4.5717125999999994e8,1662.86
16035.0,143.43055351957076,0.0,0.013593977405104703,6.443894099999999e8,313.235
16037.0,50.0,0.0,0.1,1.27876329e9,1578.375
16039.0,50.0,0.0,0.1,8.0309425e8,971.425
16041.0,50.0,0.0,0.1,1.7310006e8,1470.1
16043.0,50.0,0.0,0.1,4.9098112e8,1509.75
16045.0,50.0,0.0,0.1,1.4651889e8,762.5
16047.0,50.0,0.0,0.1,1.9003347999999997e8,995.825
16049.0,258.7145081792947,0.0,0.02480122180648755,2.20236765e9,1023.275
16051.0,50.0,0.0,0.1,2.8634263e8,1491.45
16053.0,50.0,0.0,0.1,1.5595685e8,1140.7
16055.0,91.52876919142689,0.0,0.00847478846863487,3.4074557999999994e8,658.19
16057.0,216.04164342312168,0.0,0.020743556516710362,2.7891969e8,811.3
16059.0,50.0,0.0,0.1,1.18330625e9,1210.85
16061.0,289.8479927728066,0.0,0.027768456022202043,1.2425265999999999e8,959.225
16063.0,50.0,0.0,0.1,3.1232551e8,1313.33
16065.0,50.0,0.0,0.1,1.2256657e8,1491.45
16067.0,50.0,0.0,0.1,1.9759887e8,1284.05
16069.0,416.12246172097184,0.0,0.04078620081232374,2.2177652e8,430.965
16071.0,50.0,0.0,0.1,3.1121439999999994e8,1403.0
16073.0,50.0,0.0,0.1,1.9935178199999998e9,1650.05
16075.0,50.0,0.0,0.1,1.0626251999999999e8,655.75
16077.0,50.0,0.0,0.1,3.7365153e8,1316.99
16079.0,50.0,0.0,0.1,6.8249608e8,895.175
16081.0,50.0,0.0,0.1,1.1669504e8,1865.38
16083.0,50.0,0.0,0.1,4.9943487999999994e8,1125.45
16085.0,50.0,0.0,0.1,9.668366399999999e8,1493.28
16087.0,50.0,0.0,0.1,3.8164426999999994e8,646.6
17001.0,50.0,0.0,0.1,2.2567706e8,183.305
17003.0,50.0,0.0,0.1,6.542339999999999e7,95.77
17005.0,50.0,0.0,0.1,9.913484e7,176.9
17007.0,50.0,0.0,0.1,7.304318e7,251.625
17009.0,50.0,0.0,0.1,7.956739e7,201.3
17011.0,50.0,0.0,0.1,2.262365e8,231.8
17013.0,50.0,0.0,0.1,7.344722e7,136.945
17015.0,50.0,0.0,0.1,1.2078723999999999e8,255.285
17017.0,50.0,0.0,0.1,9.939384e7,187.575
17019.0,50.0,0.0,0.1,2.5858300999999997e8,226.615
17021.0,50.0,0.0,0.1,1.8535075999999997e8,193.675
17023.0,50.0,0.0,0.1,1.3074837999999999e8,175.375
17025.0,50.0,0.0,0.1,1.2162381e8,152.5
17027.0,50.0,0.0,0.1,1.3034693e8,152.805
17029.0,50.0,0.0,0.1,1.3211072e8,216.55
17031.0,50.0,0.0,0.1,4.2342874e8,185.135
17033.0,50.0,0.0,0.1,1.1546737999999999e8,156.77
17035.0,50.0,0.0,0.1,8.9873e7,216.55
17037.0,50.0,0.0,0.1,1.6437694e8,256.2
17039.0,50.0,0.0,0.1,1.0491572e8,211.975
17041.0,50.0,0.0,0.1,1.0805998e8,199.165
17043.0,50.0,0.0,0.1,8.713019e7,207.4
17045.0,50.0,0.0,0.1,1.61616e8,225.395
17047.0,50.0,0.0,0.1,5.768447999999999e7,149.45
17049.0,50.0,0.0,0.1,1.2432259e8,181.475
17051.0,50.0,0.0,0.1,1.8786306e8,181.475
17053.0,50.0,0.0,0.1,1.2593615999999999e8,210.45
17055.0,50.0,0.0,0.1,1.1174295999999999e8,135.725
17057.0,50.0,0.0,0.1,2.2858562999999997e8,191.54
17059.0,50.0,0.0,0.1,8.499862e7,122.0
17061.0,50.0,0.0,0.1,1.4148393e8,176.29
17063.0,50.0,0.0,0.1,1.1148654999999999e8,176.9
17065.0,50.0,0.0,0.1,1.1289551e8,137.25
17067.0,50.0,0.0,0.1,2.1092959999999997e8,216.55
17069.0,50.0,0.0,0.1,4.702921999999999e7,122.0
17071.0,50.0,0.0,0.1,1.0236198e8,164.09
17073.0,50.0,0.0,0.1,2.1384075999999997e8,194.895
17075.0,50.0,0.0,0.1,2.8980287e8,189.1
17077.0,50.0,0.0,0.1,1.5601641999999997e8,115.9
17079.0,50.0,0.0,0.1,1.2901307999999999e8,155.55
17081.0,50.0,0.0,0.1,1.5119902e8,152.5
17083.0,50.0,0.0,0.1,9.767667e7,143.35
17085.0,50.0,0.0,0.1,1.6025106999999997e8,234.85
17087.0,50.0,0.0,0.1,9.035473999999999e7,107.97
17089.0,50.0,0.0,0.1,1.3576779999999997e8,226.92
17091.0,50.0,0.0,0.1,1.7647224e8,190.625
17093.0,50.0,0.0,0.1,8.348087999999999e7,158.6
17095.0,50.0,0.0,0.1,1.8643078999999997e8,235.155
17097.0,50.0,0.0,0.1,3.5443632e8,213.5
17099.0,50.0,0.0,0.1,2.9736826e8,144.57
17101.0,50.0,0.0,0.1,9.690226e7,137.25
17103.0,50.0,0.0,0.1,1.8879805e8,210.45
17105.0,50.0,0.0,0.1,2.7089587e8,197.335
17107.0,50.0,0.0,0.1,1.6030287e8,179.95
17109.0,50.0,0.0,0.1,1.5285662e8,214.11
17111.0,50.0,0.0,0.1,1.5819978999999997e8,251.625
17113.0,50.0,0.0,0.1,3.0724393e8,239.425
17115.0,50.0,0.0,0.1,1.5173774e8,204.35
17117.0,50.0,0.0,0.1,2.2472134999999997e8,190.625
17119.0,50.0,0.0,0.1,1.9180503999999997e8,152.5
17121.0,50.0,0.0,0.1,1.4919436e8,152.5
17123.0,50.0,0.0,0.1,1.0321409e8,155.55
17125.0,50.0,0.0,0.1,1.4593614e8,141.52
17127.0,50.0,0.0,0.1,6.262878999999999e7,99.125
17129.0,50.0,0.0,0.1,8.170414e7,173.85
17131.0,50.0,0.0,0.1,1.4729071e8,219.6
17133.0,50.0,0.0,0.1,1.0309236e8,196.725
17135.0,50.0,0.0,0.1,1.8380712e8,219.6
17137.0,50.0,0.0,0.1,1.4822569999999997e8,189.1
17139.0,50.0,0.0,0.1,8.922032e7,208.925
17141.0,50.0,0.0,0.1,1.9761441e8,250.1
17143.0,50.0,0.0,0.1,1.633254e8,198.86
17145.0,50.0,0.0,0.1,1.1576004999999999e8,125.05
17147.0,50.0,0.0,0.1,1.1382014e8,199.775
17149.0,50.0,0.0,0.1,2.1985991999999997e8,213.5
17151.0,50.0,0.0,0.1,9.69437e7,107.97
17153.0,50.0,0.0,0.1,5.263657e7,95.77
17155.0,50.0,0.0,0.1,4.460497999999999e7,187.575
17157.0,50.0,0.0,0.1,1.546748e8,146.4
17159.0,50.0,0.0,0.1,9.373209999999999e7,146.4
17161.0,50.0,0.0,0.1,1.1688411e8,177.51
17163.0,50.0,0.0,0.1,1.7457377e8,137.25
17165.0,50.0,0.0,0.1,1.0017601999999999e8,111.63
17167.0,50.0,0.0,0.1,2.2714818e8,179.34
17169.0,50.0,0.0,0.1,1.1430446999999999e8,201.3
17171.0,50.0,0.0,0.1,6.546742999999999e7,164.7
17173.0,50.0,0.0,0.1,1.9893012999999997e8,208.925
17175.0,50.0,0.0,0.1,7.468265e7,233.325
17177.0,50.0,0.0,0.1,1.4635053999999997e8,237.9
17179.0,50.0,0.0,0.1,1.7040646e8,204.35
17181.0,50.0,0.0,0.1,1.0933684999999999e8,196.725
17183.0,50.0,0.0,0.1,2.3343152e8,170.19
17185.0,50.0,0.0,0.1,5.892509e7,134.2
17187.0,50.0,0.0,0.1,1.4064994999999997e8,234.85
17189.0,50.0,0.0,0.1,1.4605269e8,157.075
17191.0,50.0,0.0,0.1,1.8531191e8,129.625
17193.0,50.0,0.0,0.1,1.2998173999999999e8,118.95
17195.0,50.0,0.0,0.1,1.8040127e8,183.915
17197.0,50.0,0.0,0.1,2.1995056999999997e8,158.6
17199.0,50.0,0.0,0.1,1.1508665e8,145.485
17201.0,50.0,0.0,0.1,1.3448575e8,220.82
17203.0,50.0,0.0,0.1,1.4054375999999997e8,228.75
18001.0,50.0,0.0,0.1,8.805223e7,261.69
18003.0,50.0,0.0,0.1,1.7094518e8,241.255
18005.0,50.0,0.0,0.1,1.0606568e8,189.405
18007.0,50.0,0.0,0.1,1.0528609e8,250.1
18009.0,50.0,0.0,0.1,4.288522e7,295.85
18011.0,50.0,0.0,0.1,1.0962175e8,249.795
18013.0,50.0,0.0,0.1,8.200717e7,250.1
18015.0,50.0,0.0,0.1,9.713018e7,170.8
18017.0,50.0,0.0,0.1,1.0744615e8,181.78
18019.0,50.0,0.0,0.1,9.750054999999999e7,138.775
18021.0,50.0,0.0,0.1,9.332287999999999e7,169.275
18023.0,50.0,0.0,0.1,1.0495975e8,254.065
18025.0,50.0,0.0,0.1,7.995848e7,127.185
18027.0,50.0,0.0,0.1,1.1314932999999999e8,155.55
18029.0,50.0,0.0,0.1,7.962178e7,265.045
18031.0,50.0,0.0,0.1,9.668987999999999e7,266.875
18033.0,50.0,0.0,0.1,9.423715e7,276.94
18035.0,50.0,0.0,0.1,1.0254068999999999e8,291.885
18037.0,50.0,0.0,0.1,1.1275046999999999e8,147.01
18039.0,50.0,0.0,0.1,1.2120423e8,245.83
18041.0,50.0,0.0,0.1,5.572643999999999e7,286.7
18043.0,50.0,0.0,0.1,3.858064e7,138.775
18045.0,50.0,0.0,0.1,1.0305092e8,189.1
18047.0,50.0,0.0,0.1,1.0128195e8,204.35
18049.0,50.0,0.0,0.1,9.615893e7,234.85
18051.0,50.0,0.0,0.1,1.2928243999999999e8,147.01
18053.0,50.0,0.0,0.1,1.0745909999999999e8,241.255
18055.0,50.0,0.0,0.1,1.4139328e8,167.75
18057.0,50.0,0.0,0.1,1.0423195999999999e8,237.9
18059.0,50.0,0.0,0.1,7.952076999999999e7,274.5
18061.0,50.0,0.0,0.1,1.2600868e8,138.775
18063.0,50.0,0.0,0.1,1.0587401999999999e8,241.56
18065.0,50.0,0.0,0.1,1.0226097e8,286.7
18067.0,50.0,0.0,0.1,7.612528e7,260.775
18069.0,50.0,0.0,0.1,1.0041948e8,244.61
18071.0,50.0,0.0,0.1,1.3310269e8,174.765
18073.0,50.0,0.0,0.1,1.4540000999999997e8,200.69
18075.0,50.0,0.0,0.1,9.947672e7,295.85
18077.0,50.0,0.0,0.1,9.398851e7,138.775
18079.0,50.0,0.0,0.1,9.799265e7,240.95
18081.0,50.0,0.0,0.1,8.334361e7,234.85
18083.0,50.0,0.0,0.1,1.3572635999999997e8,128.1
18085.0,50.0,0.0,0.1,1.4358700999999997e8,248.27
18087.0,50.0,0.0,0.1,1.0015529999999999e8,325.435
18089.0,50.0,0.0,0.1,1.6227903999999997e8,182.085
18091.0,50.0,0.0,0.1,1.5883434e8,247.05
18093.0,50.0,0.0,0.1,1.1704987e8,204.35
18095.0,50.0,0.0,0.1,1.1730109999999999e8,258.335
18097.0,50.0,0.0,0.1,1.0437959e8,241.56
18099.0,50.0,0.0,0.1,1.1648265999999999e8,239.425
18101.0,50.0,0.0,0.1,8.816619e7,167.75
18103.0,50.0,0.0,0.1,9.774401e7,244.0
18105.0,50.0,0.0,0.1,1.0653187999999999e8,250.1
18107.0,50.0,0.0,0.1,1.3091154999999999e8,207.095
18109.0,50.0,0.0,0.1,1.0604237e8,234.85
18111.0,50.0,0.0,0.1,1.0449095999999999e8,208.925
18113.0,50.0,0.0,0.1,1.0811437e8,299.815
18115.0,50.0,0.0,0.1,2.264437e7,265.045
18117.0,50.0,0.0,0.1,1.0572120999999999e8,195.2
18119.0,50.0,0.0,0.1,1.0044797e8,250.1
18121.0,50.0,0.0,0.1,1.1654482e8,211.06
18123.0,50.0,0.0,0.1,1.0004911e8,120.17
18125.0,50.0,0.0,0.1,8.834231e7,147.01
18127.0,50.0,0.0,0.1,1.3514101999999997e8,244.305
18129.0,50.0,0.0,0.1,1.0860647e8,126.575
18131.0,50.0,0.0,0.1,1.1254326999999999e8,213.5
18133.0,50.0,0.0,0.1,1.2501670999999999e8,254.675
18135.0,50.0,0.0,0.1,1.1740729e8,338.245
18137.0,50.0,0.0,0.1,1.1604754e8,240.95
18139.0,50.0,0.0,0.1,1.0579114e8,228.75
18141.0,50.0,0.0,0.1,1.1950001e8,235.765
18143.0,50.0,0.0,0.1,4.992225e7,167.75
18145.0,50.0,0.0,0.1,1.0690484e8,228.75
18147.0,50.0,0.0,0.1,1.0397037e8,120.17
18149.0,50.0,0.0,0.1,8.086239e7,200.69
18151.0,50.0,0.0,0.1,8.351973e7,325.435
18153.0,50.0,0.0,0.1,1.1761707999999999e8,156.77
18155.0,50.0,0.0,0.1,5.787096e7,146.4
18157.0,50.0,0.0,0.1,1.3033915999999999e8,182.695
18159.0,50.0,0.0,0.1,6.748762999999999e7,260.775
18161.0,50.0,0.0,0.1,4.278161999999999e7,286.7
18163.0,50.0,0.0,0.1,6.120946999999999e7,116.205
18165.0,50.0,0.0,0.1,6.732186999999999e7,189.1
18167.0,50.0,0.0,0.1,1.0630654999999999e8,169.275
18169.0,50.0,0.0,0.1,1.0903382e8,244.0
18171.0,50.0,0.0,0.1,9.490018999999999e7,189.1
18173.0,50.0,0.0,0.1,1.0128195e8,116.205
18175.0,50.0,0.0,0.1,1.337994e8,244.0
18177.0,50.0,0.0,0.1,1.0472406e8,309.27
18179.0,50.0,0.0,0.1,9.589475e7,250.1
18181.0,50.0,0.0,0.1,1.3174812e8,206.485
18183.0,50.0,0.0,0.1,8.751869e7,259.25
19001.0,50.0,0.0,0.1,1.4769993e8,408.7
19003.0,50.0,0.0,0.1,1.1020709e8,370.575
19005.0,50.0,0.0,0.1,1.7062143e8,377.285
19007.0,50.0,0.0,0.1,1.3370616e8,310.185
19009.0,50.0,0.0,0.1,1.1484318999999999e8,362.95
19011.0,50.0,0.0,0.1,1.8608891e8,253.15
19013.0,50.0,0.0,0.1,1.4832412e8,264.74
19015.0,50.0,0.0,0.1,1.4857275999999997e8,317.505
19017.0,50.0,0.0,0.1,1.1380459999999999e8,306.525
19019.0,50.0,0.0,0.1,1.4843808e8,286.7
19021.0,50.0,0.0,0.1,1.5027956999999997e8,388.875
19023.0,50.0,0.0,0.1,1.5067584e8,323.3
19025.0,50.0,0.0,0.1,1.4817649e8,369.05
19027.0,50.0,0.0,0.1,1.4769993e8,381.25
19029.0,50.0,0.0,0.1,1.4632205e8,364.475
19031.0,50.0,0.0,0.1,1.507121e8,254.065
19033.0,50.0,0.0,0.1,1.4895608e8,350.14
19035.0,50.0,0.0,0.1,1.4946113e8,353.19
19037.0,50.0,0.0,0.1,1.3096593999999999e8,352.275
19039.0,50.0,0.0,0.1,1.1182584e8,336.11
19041.0,50.0,0.0,0.1,1.4830081e8,404.125
19043.0,50.0,0.0,0.1,2.0529894e8,190.32
19045.0,50.0,0.0,0.1,1.8393662e8,181.475
19047.0,50.0,0.0,0.1,1.8519536e8,427.305
19049.0,50.0,0.0,0.1,1.532503e8,294.935
19051.0,50.0,0.0,0.1,1.3075615e8,253.15
19053.0,50.0,0.0,0.1,1.3817131999999997e8,339.77
19055.0,50.0,0.0,0.1,1.4994805e8,299.815
19057.0,50.0,0.0,0.1,1.1130525e8,214.415
19059.0,50.0,0.0,0.1,1.0462564e8,427.61
19061.0,50.0,0.0,0.1,1.5970716999999997e8,322.08
19063.0,50.0,0.0,0.1,1.0425268e8,397.11
19065.0,50.0,0.0,0.1,1.8941447e8,306.525
19067.0,50.0,0.0,0.1,1.2985742e8,308.965
19069.0,50.0,0.0,0.1,1.5087268e8,353.8
19071.0,50.0,0.0,0.1,1.3380975999999999e8,309.27
19073.0,50.0,0.0,0.1,1.4794339e8,320.25
19075.0,50.0,0.0,0.1,1.2998951e8,311.1
19077.0,50.0,0.0,0.1,1.5360513e8,362.95
19079.0,50.0,0.0,0.1,1.4957509e8,317.2
19081.0,50.0,0.0,0.1,1.4841736e8,376.37
19083.0,50.0,0.0,0.1,1.4762741e8,356.24
19085.0,50.0,0.0,0.1,1.8172475999999997e8,320.86
19087.0,50.0,0.0,0.1,1.1306904e8,224.48
19089.0,50.0,0.0,0.1,1.2266498999999999e8,402.6
19091.0,50.0,0.0,0.1,1.1283853e8,320.86
19093.0,50.0,0.0,0.1,1.1190095e8,388.57
19095.0,50.0,0.0,0.1,1.5215991e8,245.525
19097.0,50.0,0.0,0.1,1.6824899e8,195.2
19099.0,50.0,0.0,0.1,1.8983664e8,285.48
19101.0,50.0,0.0,0.1,1.1315192e8,229.97
19103.0,50.0,0.0,0.1,1.6139584999999997e8,195.2
19105.0,50.0,0.0,0.1,1.49443e8,245.525
19107.0,50.0,0.0,0.1,1.5019928e8,242.475
19109.0,50.0,0.0,0.1,2.5234887999999997e8,375.15
19111.0,50.0,0.0,0.1,1.3956733e8,160.735
19113.0,50.0,0.0,0.1,1.876455e8,249.49
19115.0,50.0,0.0,0.1,1.0813768e8,186.05
19117.0,50.0,0.0,0.1,1.1250959999999999e8,292.8
19119.0,50.0,0.0,0.1,1.5223502e8,411.75
19121.0,50.0,0.0,0.1,1.4559944e8,335.5
19123.0,50.0,0.0,0.1,1.485106e8,254.065
19125.0,50.0,0.0,0.1,1.4776209e8,279.075
19127.0,50.0,0.0,0.1,1.484588e8,273.89
19129.0,50.0,0.0,0.1,1.1412576e8,381.25
19131.0,50.0,0.0,0.1,1.2161604e8,356.85
19133.0,50.0,0.0,0.1,1.8102287e8,320.25
19135.0,50.0,0.0,0.1,1.124837e8,287.92
19137.0,50.0,0.0,0.1,1.1008276999999999e8,316.285
19139.0,50.0,0.0,0.1,1.1632467e8,183.0
19141.0,50.0,0.0,0.1,1.4846139e8,473.055
19143.0,50.0,0.0,0.1,1.0344201e8,455.67
19145.0,50.0,0.0,0.1,1.3868672999999997e8,345.26
19147.0,50.0,0.0,0.1,1.4748237e8,404.125
19149.0,50.0,0.0,0.1,2.2370606999999997e8,355.325
19151.0,50.0,0.0,0.1,1.4987294e8,384.3
19153.0,50.0,0.0,0.1,1.5320627e8,286.09
19155.0,50.0,0.0,0.1,2.4841466999999997e8,350.75
19157.0,50.0,0.0,0.1,1.5179213e8,277.55
19159.0,50.0,0.0,0.1,1.3956733e8,367.83
19161.0,50.0,0.0,0.1,1.4978747e8,388.57
19163.0,50.0,0.0,0.1,1.2126639e8,175.985
19165.0,50.0,0.0,0.1,1.5315965e8,353.8
19167.0,50.0,0.0,0.1,1.9916841e8,367.83
19169.0,50.0,0.0,0.1,1.4857535e8,335.195
19171.0,50.0,0.0,0.1,1.8701872e8,271.45
19173.0,50.0,0.0,0.1,1.3847694e8,341.6
19175.0,50.0,0.0,0.1,1.102822e8,402.6
19177.0,50.0,0.0,0.1,1.2704468e8,190.625
19179.0,50.0,0.0,0.1,1.1292918e8,229.97
19181.0,50.0,0.0,0.1,1.4849765e8,256.2
19183.0,50.0,0.0,0.1,1.4786828e8,232.41
19185.0,50.0,0.0,0.1,1.3653185e8,310.185
19187.0,50.0,0.0,0.1,1.8607337e8,338.855
19189.0,50.0,0.0,0.1,1.0404548e8,391.01
19191.0,50.0,0.0,0.1,1.7874625999999997e8,345.87
19193.0,50.0,0.0,0.1,2.2734243e8,336.415
19195.0,50.0,0.0,0.1,1.0410245999999999e8,369.05
19197.0,50.0,0.0,0.1,1.5080016e8,353.8
20001.0,50.0,0.0,0.1,1.3088046999999999e8,290.97
20003.0,50.0,0.0,0.1,1.5118606999999997e8,325.13
20005.0,50.0,0.0,0.1,1.1235937999999999e8,288.225
20007.0,29.570408389908927,0.0,0.167460530947653,2.9426803e8,442.25
20009.0,25.87193069562862,0.0,0.138485899542561,2.3326316999999997e8,547.475
20011.0,50.0,0.0,0.1,1.6552431e8,257.725
20013.0,50.0,0.0,0.1,1.4817649e8,313.845
20015.0,50.0,0.0,0.1,3.7465126999999994e8,391.01
20017.0,50.0,0.0,0.1,2.0143206999999997e8,373.625
20019.0,50.0,0.0,0.1,1.6699543e8,246.745
20021.0,50.0,0.0,0.1,1.5307418e8,273.89
20023.0,74.75957477655805,0.0,0.172158791998133,2.6442345999999997e8,1018.7
20025.0,46.073264031111826,0.0,0.17495610030084,2.5308962e8,600.85
20027.0,50.0,0.0,0.1,1.698004e8,369.355
20029.0,50.0,0.0,0.1,1.8595941e8,448.35
20031.0,50.0,0.0,0.1,1.6940931e8,332.45
20033.0,43.065610182929284,0.0,0.191408587450331,2.0452971e8,635.315
20035.0,50.0,0.0,0.1,2.9329937e8,346.175
20037.0,50.0,0.0,0.1,1.5410759e8,280.6
20039.0,44.792745320169544,0.0,0.166427335020133,2.3158484999999997e8,799.1
20041.0,50.0,0.0,0.1,2.2065505e8,350.75
20043.0,50.0,0.0,0.1,1.0315451999999999e8,301.95
20045.0,50.0,0.0,0.1,1.2293176e8,305.0
20047.0,41.595365762537824,0.0,0.157332759724636,1.6109022999999997e8,625.25
20049.0,50.0,0.0,0.1,1.6847172999999997e8,335.5
20051.0,29.380746901782594,0.0,0.128064515946373,2.3319583e8,610.0
20053.0,15.313751025106393,0.0,0.0683000026308,1.8733211e8,466.65
20055.0,90.37387195868193,0.0,0.162274383617917,3.3739153e8,879.01
20057.0,51.262053379027776,0.0,0.1542388316648,2.8466172e8,787.51
20059.0,50.0,0.0,0.1,1.4947925999999997e8,279.075
20061.0,50.0,0.0,0.1,1.0476290999999999e8,330.925
20063.0,40.68062884410292,0.0,0.121232288359745,2.7758583999999994e8,812.52
20065.0,43.26175166390049,0.0,0.156976390345874,2.3277625e8,669.78
20067.0,133.0415164113909,0.0,0.138513512708045,1.4896125999999997e8,889.38
20069.0,76.91601260033771,0.0,0.193811053650034,2.2514869999999997e8,800.625
20071.0,54.58405780143529,0.0,0.171338130829786,2.0161855e8,1006.5
20073.0,50.0,0.0,0.1,2.9853117e8,318.42
20075.0,58.431066221291964,0.0,0.090779868319664,2.5838616999999997e8,939.4
20077.0,18.71086594163879,0.0,0.166744545798435,2.0792002e8,408.7
20079.0,43.96786347873839,0.0,0.176049753024998,1.4004647999999997e8,441.335
20081.0,157.1737691634479,0.0,0.152197525116869,1.4966833e8,889.38
20083.0,27.402229379159884,0.0,0.205635311661898,2.2282028999999997e8,692.35
20085.0,50.0,0.0,0.1,1.7042718e8,330.925
20087.0,50.0,0.0,0.1,1.4418012e8,283.04
20089.0,38.859980317785386,0.0,0.269318186423995,2.3681924e8,469.7
20091.0,50.0,0.0,0.1,1.2429409999999999e8,321.775
20093.0,73.85982759473012,0.0,0.174660617358342,2.2558381999999997e8,939.4
