"Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","fips"
0.0874126089483371,0.0789533242114013,0.0874126089483371,0.0845928473693585,0.104763889886244,0.106129972857852,0.10966763861978,0.0566493611958565,0.0306650403225007,0.081747251322637,0.0845928473693585,0.0874126089483371,16029
0.0676830668254519,0.0611330926165372,0.0676830668254519,0.0782710013237499,0.104472211675606,0.12100534662959,0.125492011239168,0.0978207131803823,0.071138373658612,0.0721183071108509,0.065499742089147,0.0676830668254519,16031
0.09086591416967,0.0820724386048632,0.09086591416967,0.0879347556480677,0.09086591416967,0.0879347556480677,0.09086591416967,0.0669456374760483,0.0472310473853049,0.0856170387412305,0.0879347556480677,0.09086591416967,16041
0.0794405117266352,0.0717527202692189,0.0794405117266352,0.0768779145741631,0.103454728142754,0.112899239198341,0.116662547171619,0.0736680730936208,0.0549938657808268,0.0744914620153891,0.0768779145741631,0.0794405117266352,16043
0.0872338778214713,0.0787918896451999,0.0872338778214713,0.0844198817627141,0.0872338778214713,0.0844198817627141,0.0872338778214713,0.0779962544369185,0.0686027029017528,0.0851801186206301,0.0844198817627141,0.0872338778214713,16045
0.0918742362960831,0.0829831811706557,0.0918742362960831,0.088910551254274,0.102281722971982,0.0989823125535312,0.102281722971982,0.0647346347398763,0.0149059841917186,0.0803866300034563,0.088910551254274,0.0918742362960831,16049
0.0824236748935947,0.0744471902264726,0.0824236748935947,0.0797648466712207,0.0977789086290432,0.102797697274393,0.10622428718354,0.07538025695357,0.0584800039534807,0.0780909377562747,0.0797648466712207,0.0824236748935947,16051
0.0641161059811866,0.0579113215313943,0.0641161059811866,0.0719304162918999,0.094329811957978,0.123815925566897,0.12887096484518,0.110066152225151,0.0890328600518235,0.0696463850881938,0.0620478444979225,0.0641161059811866,16053
0.0830710130096684,0.0750318827184102,0.0830710130096684,0.0803913029125824,0.0830710130096684,0.119261756422895,0.124622187451727,0.0890181308902346,0.0280656515501546,0.0709337331027396,0.0803913029125824,0.0830710130096684,16057
0.0906405189330143,0.0818688558104646,0.0906405189330143,0.0877166312254977,0.0954843446177907,0.105536720444208,0.109522551350092,0.0690659264784809,0.0133579403458833,0.0778088417030418,0.0877166312254977,0.0906405189330143,16061
0.0766251577789547,0.0692098199293784,0.0766251577789547,0.0741533784957626,0.105488756657398,0.117448776813427,0.121363736040541,0.0801422245309605,0.0574311987352711,0.0707332569646344,0.0741533784957626,0.0766251577789547,16065
0.0531379313584209,0.0479955509043801,0.0531379313584209,0.0756575892873781,0.116652622100482,0.132274668024292,0.137008071287203,0.114222536609747,0.09662598325507,0.0687253799157784,0.0514238045404073,0.0531379313584209,16067
0.0804905807925536,0.0727011697481129,0.0804905807925536,0.0778941104444067,0.0821805987830676,0.123652135279018,0.129346054995397,0.0939905898234328,0.0318368750150069,0.0690326130894904,0.0778941104444067,0.0804905807925536,16069
0.0922668502081774,0.0833378001880312,0.0922668502081774,0.089290500201462,0.0922668502081774,0.089290500201462,0.0922668502081774,0.0671478379005489,0.0363365838701033,0.0839720263960434,0.089290500201462,0.0922668502081774,16071
0.0682134882037408,0.0616121828937014,0.0682134882037408,0.0743157466379315,0.0893336254166967,0.113413712387961,0.118041465391978,0.110064904274185,0.0899173256577249,0.0726475196282049,0.0660130531003943,0.0682134882037408,16073
0.0874076047604675,0.0789488042997771,0.0874076047604675,0.084588004606904,0.099026971833812,0.102017055216921,0.105417623724151,0.055435325639623,0.0438339123665628,0.0839214834239422,0.084588004606904,0.0874076047604675,16081
0.0679432908520269,0.0613681336727985,0.0679432908520269,0.0706821287211009,0.0820673813966644,0.123071368928745,0.12863178841937,0.1108553844964,0.0840264233858179,0.0697159466307373,0.0657515717922841,0.0679432908520269,16083
0.0817373369782085,0.0738272721093496,0.0817373369782085,0.0826463042177258,0.0882029441195759,0.0914505515035677,0.0947160052583111,0.0870888131037574,0.0752331869318529,0.0825222631326454,0.0791006486885889,0.0817373369782085,16087
0.0291504187959424,0.0263294105253674,0.0291504187959424,0.0282100827057507,0.066630897713173,0.14508278559275,0.164563974151372,0.160471491028493,0.155294991317896,0.131566526107897,0.0343985844694737,0.0291504187959424,24011
0.0203828881513653,0.0184103505883299,0.0203828881513653,0.0197253756303535,0.0475577128569713,0.160159033504962,0.171474425790334,0.157992931258209,0.155237218537579,0.178375819409574,0.0299184679695927,0.0203828881513653,24013
0.0200560232055511,0.0181151177340462,0.0200560232055511,0.0194090547150495,0.0432736592280652,0.158752646137541,0.173569002218071,0.159992507901331,0.156940259343355,0.180048531106882,0.0297311519990063,0.0200560232055511,24015
0.0255867777208371,0.0231106379414013,0.0255867777208371,0.0247613977943585,0.0619527340816895,0.14535446421707,0.171217417504539,0.167024779057445,0.161636882958817,0.136684825108428,0.0314965281737405,0.0255867777208371,24019
0.0284397827304968,0.0256875456920616,0.0284397827304968,0.0275223703843518,0.0775092579264755,0.152285618101398,0.164593611013959,0.160371639876158,0.155198361170475,0.119095483758578,0.0324167638850525,0.0284397827304968,24021
0.0254058831639553,0.022947249309379,0.0254058831639553,0.0245863385457632,0.0774621038823312,0.154572187240658,0.16941813188107,0.16543058422288,0.160094113764077,0.119796386722871,0.0294752549391044,0.0254058831639553,24029
0.0254584035160731,0.0229946870467757,0.0254584035160731,0.0246371646929739,0.0735668662320145,0.15250882136802,0.170179584996231,0.165859676684081,0.160509364532981,0.123376219649747,0.029992404248957,0.0254584035160731,24035
0.0230728973276766,0.0208400362959659,0.0230728973276766,0.0223286103171063,0.0660981074117102,0.149807671272935,0.174787849263553,0.170722349545879,0.165215176979883,0.132419130379065,0.0285623765508726,0.0230728973276766,24041
0.0262112208667494,0.0236746511054511,0.0262112208667494,0.0253656976129833,0.0512824106649418,0.155950264113437,0.164671302224225,0.147082651625753,0.145190586616781,0.173293872492503,0.034854900943677,0.0262112208667494,24043
0.0356189188936908,0.0321719267426885,0.0356189188936908,0.0344699215100233,0.0701621267517362,0.164300655238863,0.165033679606909,0.146288423875611,0.144928150901225,0.101318437181848,0.0344699215100233,0.0356189188936908,27005
0.0786438933876388,0.0710331940275447,0.0786438933876388,0.0761069936009408,0.100395742294796,0.0984258108524984,0.100003883891775,0.0895029913159057,0.074276039490754,0.0782166707619286,0.0761069936009408,0.0786438933876388,27007
0.0255783493768473,0.023103025243604,0.0255783493768473,0.0247532413324329,0.0667545366264523,0.176704653744691,0.177643885160473,0.161294888752085,0.163469723427523,0.104787756249764,0.0247532413324329,0.0255783493768473,27027
0.0219418241736927,0.0198184218343031,0.0219418241736927,0.0212340233938962,0.0666479313086808,0.178281377569723,0.181249712189442,0.168628558386935,0.163085247345739,0.113995232056307,0.0212340233938962,0.0219418241736927,27041
0.00932085677100567,0.00841883837381157,0.00932085677100567,0.00902018397194097,0.0753461928352323,0.184839170476468,0.190896643630836,0.186682758880584,0.175708934348426,0.132104523197743,0.00902018397194097,0.00932085677100567,27045
0.00964978298738889,0.00871593302086738,0.00964978298738889,0.00933849966521505,0.0715853909863578,0.184885333297501,0.190645513782127,0.187755992810526,0.17803290860215,0.130752579207873,0.00933849966521505,0.00964978298738889,27049
0.0539608076676846,0.0487387940224248,0.0539608076676846,0.052220136452598,0.0767704052138682,0.15070752346407,0.144079414678556,0.105841015547316,0.118414932342578,0.0891252188229367,0.052220136452598,0.0539608076676846,27069
0.0490281070524022,0.044283451531202,0.0490281070524022,0.0474465552120021,0.0697241619435919,0.157893822017806,0.149638005515584,0.11713787387171,0.127854601160728,0.0914906523781676,0.0474465552120021,0.0490281070524022,27089
0.00502152248217792,0.00453556869358006,0.00502152248217792,0.00485953788597863,0.0625543605553877,0.193480991035285,0.199123319966485,0.196380695790915,0.18960969490057,0.129531725839287,0.00485953788597863,0.00502152248217792,27093
0.0361386326078561,0.0326413455812894,0.0361386326078561,0.0349728702656672,0.0890265673067977,0.147910928600927,0.151936929353867,0.145450882132753,0.135202240634763,0.119469468034701,0.0349728702656672,0.0361386326078561,27097
0.00825660301583218,0.00745757691752584,0.00825660301583218,0.0079902609830634,0.0712184984474175,0.187447826390763,0.193523786155782,0.190347157919752,0.179697928103936,0.1295568950512,0.0079902609830634,0.00825660301583218,27109
0.0291488967562155,0.0263280357798075,0.0291488967562155,0.0282086097640795,0.0759761757563066,0.168627276745721,0.170868256544364,0.155815729723581,0.148296823827191,0.110223791826223,0.0282086097640795,0.0291488967562155,27111
0.0498679982432815,0.0450420629294156,0.0498679982432815,0.0482593531386596,0.0625993205542896,0.155061405612047,0.15080114884497,0.120509535585575,0.127884108225853,0.0919797172406864,0.0482593531386596,0.0498679982432815,27113
0.00858850873602607,0.00775736272931387,0.00858850873602607,0.008311460067122,0.0635376276795754,0.188355092702926,0.193800503603743,0.191632278046641,0.184255599212674,0.128273089682805,0.008311460067122,0.00858850873602607,27117
0.0392811660422248,0.0354797628768483,0.0392811660422248,0.038014031653766,0.0702075161180105,0.168540439602875,0.165330928192832,0.136941856969565,0.142898465191689,0.0867294696139737,0.038014031653766,0.0392811660422248,27119
0.0566005385316861,0.0511230670608777,0.0566005385316861,0.0547747147080833,0.0695501594462671,0.147916795749932,0.140675831911484,0.106756919587993,0.114438768819111,0.0901874124131096,0.0547747147080833,0.0566005385316861,27135
0.0243437922428891,0.021987941380674,0.0243437922428891,0.0235585086221507,0.0843096316875823,0.167377057486824,0.170707916874832,0.162387793616383,0.151054073636895,0.122027191343841,0.0235585086221507,0.0243437922428891,27145
0.0346523826970662,0.0312989263070275,0.0346523826970662,0.0335345639003866,0.0874948294505619,0.157566452035751,0.160268866788862,0.147463800824598,0.134737754568421,0.110143094132807,0.0335345639003866,0.0346523826970662,27153
0.0140529657995621,0.0126930013673464,0.0140529657995621,0.0135996443221569,0.0826356978146119,0.179704137580194,0.185036182011067,0.17846608283004,0.164431789071499,0.127674923282241,0.0135996443221569,0.0140529657995621,27157
0.0443986917416545,0.0401020441537524,0.0443986917416545,0.0429664758790205,0.0924635787163995,0.141730715260529,0.144681096197026,0.133834794410606,0.120632602025325,0.107426142253357,0.0429664758790205,0.0443986917416545,27159
0.0173292280462398,0.0156522059772488,0.0173292280462398,0.0167702206899095,0.0885534176592395,0.17462893964831,0.179726710045739,0.171714232215271,0.1564814014033,0.127714967532353,0.0167702206899095,0.0173292280462398,27169
0.0149407508757129,0.0134948717587084,0.0149407508757129,0.0144587911700447,0.0633946231755356,0.182103601319486,0.1867403297314,0.183690687133763,0.175621702179178,0.121214349734701,0.0144587911700447,0.0149407508757129,27171
0.0853657948628564,0.0771045889083864,0.0853657948628564,0.0826120595446997,0.0874828895062068,0.0861295331427725,0.0890005175808649,0.0804136073464433,0.0727066538507255,0.0858407059866318,0.0826120595446997,0.0853657948628564,30001
0.0888091800838273,0.0802147433015215,0.0888091800838273,0.086932901976339,0.0988544036897855,0.0960018369327142,0.0909100642456717,0.0683186709660705,0.0364539431696099,0.089941527643747,0.0859443678230587,0.0888091800838273,30003
0.0919954892116711,0.0830926999331223,0.0919954892116711,0.0890278927854882,0.0943125365981865,0.0918083496493066,0.0948686279709502,0.0638045720704591,0.0260754713603148,0.0919954892116711,0.0890278927854882,0.0919954892116711,30005
0.0916068839349825,0.0827417016186939,0.0916068839349825,0.0886518231628863,0.0916068839349825,0.0886518231628863,0.0916068839349825,0.0643036105395622,0.0373579147431901,0.0916068839349825,0.0886518231628863,0.0916068839349825,30007
0.0753358943162701,0.0680453238985666,0.0753358943162701,0.0738860963338984,0.0956028943454485,0.10504473166303,0.108546222718464,0.092238126368719,0.0792010487199532,0.078522168826074,0.0729057041770356,0.0753358943162701,30009
0.0910604252986107,0.0822481260761645,0.0910604252986107,0.088122992224462,0.0926099576905344,0.091757793413611,0.094816386527398,0.0637951199710228,0.0342849306779025,0.0910604252986107,0.088122992224462,0.0910604252986107,30013
0.0943115547640986,0.0851846301095084,0.0943115547640986,0.0912692465459019,0.0953688934468134,0.0941528974987605,0.0972913274153858,0.057082398755175,0.0111351406261586,0.0943115547640986,0.0912692465459019,0.0943115547640986,30015
0.0806381592294835,0.0728344664008238,0.0806381592294835,0.0783425050627619,0.0944561539598432,0.0987239152437421,0.0956182028987214,0.0869190294494374,0.0731278962769107,0.0800264247327121,0.0780369282865969,0.0806381592294835,30017
0.0875994267543326,0.0791220628748811,0.0875994267543326,0.0849219517348195,0.0967503147984354,0.10223930711115,0.09974719223565,0.0732884851066418,0.0297576330359798,0.0866011340449287,0.0847736387945155,0.0875994267543326,30021
0.0868642256452193,0.0784580102601981,0.0868642256452193,0.0840621538502122,0.0903220493733133,0.0904538051396129,0.089594437814338,0.0785696903658603,0.0579928920751549,0.0858921303354403,0.0840621538502122,0.0868642256452193,30025
0.089682139115508,0.0810032224269104,0.089682139115508,0.0867891668859755,0.0915400705172216,0.090735633304848,0.0937601544150096,0.0686506334368728,0.0420033956651548,0.089682139115508,0.0867891668859755,0.089682139115508,30027
0.0912469494199274,0.0824165994760635,0.0912469494199274,0.0883034994386394,0.0941215038639886,0.0917529647715128,0.0927687242209898,0.0621423437913889,0.0360967366295062,0.090353280109489,0.0883034994386394,0.0912469494199274,30029
0.0877535374418194,0.0792612596248691,0.0877535374418194,0.0849227781695026,0.0929424993967618,0.0963315992749651,0.0995426525841306,0.0664799198509695,0.0432100265784168,0.0891258740254236,0.0849227781695026,0.0877535374418194,30031
0.0919827344641542,0.0830811795160102,0.0919827344641542,0.0890155494814395,0.0933889066891417,0.0914101918417686,0.0854804831880525,0.0656270989588794,0.0373023254002394,0.0897305120505666,0.0890155494814395,0.0919827344641542,30033
0.0931993953640286,0.0841800990384774,0.0931993953640286,0.0901929632555115,0.0954902438705143,0.0964407319095636,0.0989439333044269,0.0502564393893376,0.0218163212506381,0.0928881186339334,0.0901929632555115,0.0931993953640286,30035
0.0886628779846474,0.0800825994700041,0.0886628779846474,0.0858027851464329,0.0924489890957585,0.0918861184797662,0.0949489890957585,0.0700585466709108,0.0443176749563467,0.0886628779846474,0.0858027851464329,0.0886628779846474,30045
0.0871435575692452,0.0787103100625441,0.0871435575692452,0.0843324750670115,0.0915368797195767,0.0896044616474093,0.0925912770356563,0.0756382692168488,0.0546796219069607,0.0871435575692452,0.0843324750670115,0.0871435575692452,30047
0.0898812530190027,0.0811830672429702,0.0898812530190027,0.0869818577603252,0.0898812530190027,0.0869818577603252,0.0898812530190027,0.0649437042998701,0.0536401370621679,0.0898812530190027,0.0869818577603252,0.0898812530190027,30049
0.0920754408755804,0.0831649143392339,0.0920754408755804,0.0891052653634649,0.0955025314882056,0.09845187612517,0.101733605329342,0.0615615801849511,0.0130731983038453,0.0920754408755804,0.0891052653634649,0.0920754408755804,30051
0.0881673946218028,0.0796350661100154,0.0881673946218028,0.0853232851178737,0.0944229427798143,0.101890232609937,0.100695736638109,0.0729752153929579,0.0282164806641928,0.0870155717038176,0.0853232851178737,0.0881673946218028,30055
0.086788842054964,0.0783899218560965,0.086788842054964,0.0839892019886749,0.0895434028205745,0.0872946749074075,0.090204497404321,0.0737536919229018,0.0656800388914931,0.086788842054964,0.0839892019886749,0.086788842054964,30059
0.0865219841110326,0.078148888874481,0.0865219841110326,0.0837309523655154,0.0865219841110326,0.0837309523655154,0.0865219841110326,0.0792859251491737,0.0722404242136036,0.0865219841110326,0.0837309523655154,0.0865219841110326,30063
0.0928371473741359,0.0838529073056711,0.0928371473741359,0.0898424006846476,0.0954567696746093,0.096145199540638,0.0988177230999225,0.0537469613957014,0.021179936553733,0.0926042589380219,0.0898424006846476,0.0928371473741359,30073
0.0849537716172979,0.07673243888014,0.0849537716172979,0.0831617297651656,0.101309819015177,0.102489366126643,0.0987791375311442,0.0760673960005083,0.038137412050472,0.0862480584072786,0.0822133273715786,0.0849537716172979,30083
0.0833214594558662,0.0752580924117501,0.0833214594558662,0.0807459096126317,0.0943279132082258,0.108972339629103,0.111224651424616,0.0829500467454778,0.0325830229259745,0.0833399752334619,0.0806336704411608,0.0833214594558662,30085
0.0876714989162181,0.0791871603114228,0.0876714989162181,0.0852487161386456,0.096128421737026,0.0956128425321708,0.0882920821825859,0.0720682119735475,0.0492522400329604,0.0863524422950336,0.084843386047953,0.0876714989162181,30087
0.0873897347748261,0.0789326636675849,0.0873897347748261,0.0845707110724124,0.0915558656736303,0.0915142625704193,0.0945647379894333,0.0727945693616647,0.0519375394931381,0.0873897347748261,0.0845707110724124,0.0873897347748261,30095
0.0921699559470457,0.08325028279088,0.0921699559470457,0.0891967315616572,0.0941235579006477,0.0945247368896625,0.0976755614526512,0.0558225444673063,0.0275300295873551,0.0921699559470457,0.0891967315616572,0.0921699559470457,30099
0.0943957350266769,0.0852606638950631,0.0943957350266769,0.091350711316139,0.095483596779748,0.0943176070063326,0.0971947900360387,0.0526982780160185,0.0148773990544927,0.0942790374999977,0.091350711316139,0.0943957350266769,30101
0.0753914079663607,0.0680954652599387,0.0753914079663607,0.07295942706422,0.0976337226137386,0.110029951476517,0.113697616525734,0.0883988593404544,0.0746598987897351,0.0753914079663607,0.07295942706422,0.0753914079663607,30103
0.0811494339087717,0.0732962628853422,0.0811494339087717,0.0785317102342952,0.09431319040088,0.111621130065816,0.115341834401343,0.0869505406920464,0.0368158854508957,0.0811494339087717,0.0785317102342952,0.0811494339087717,30105
0.0899762231058943,0.0812688466762916,0.0899762231058943,0.0870737642960267,0.0912294501655729,0.0885776367676411,0.0915302246598958,0.0675534765438836,0.0457879441710845,0.0899762231058943,0.0870737642960267,0.0899762231058943,30107
0.0809240047534582,0.0730926494547365,0.0809240047534582,0.0790810654449758,0.0996960383215855,0.104940457213068,0.108438472453504,0.079725264083975,0.050522065539391,0.0834184202411723,0.0783135529872176,0.0809240047534582,30111
0.0898238946592111,0.0811312596921906,0.0898238946592111,0.0869263496702043,0.0945970819981879,0.102948783643409,0.0882064795167391,0.0365741674411465,0.0570359051063197,0.0961819392839657,0.0869263496702043,0.0898238946592111,38001
0.0234509211392248,0.0211814771580095,0.0234509211392248,0.022694439812153,0.0739978350307191,0.187664657712163,0.188249874810589,0.173212236102532,0.173893992340136,0.0660582838038717,0.022694439812153,0.0234509211392248,38003
0.0523891055262364,0.0473191920882136,0.0523891055262364,0.0506991343802288,0.0819064221185226,0.158820883477139,0.146764190117922,0.119430156431882,0.118791606003519,0.0684019644236347,0.0506991343802288,0.0523891055262364,38005
0.0818011834643448,0.0738849399032792,0.0818011834643448,0.0791624356106562,0.0893188969041767,0.123245472774772,0.0956702704402283,0.0548961678557745,0.0663644804980983,0.0928913500093241,0.0791624356106562,0.0818011834643448,38009
0.0884851726549908,0.0799220914303142,0.0884851726549908,0.0856308122467653,0.0954798440215973,0.103513427040941,0.0889264743213754,0.0446402678997771,0.0598223259246191,0.0909784269028733,0.0856308122467653,0.0884851726549908,38011
0.0875107794682997,0.0790419943584642,0.0875107794682997,0.0846878510983545,0.0938970669269772,0.109721519910977,0.101934109157225,0.0698551111884595,0.0304871093515814,0.0831550485047078,0.0846878510983545,0.0875107794682997,38013
0.0540935862990137,0.0488587231087866,0.0540935862990137,0.0523486319022714,0.0771655272120466,0.137847015634877,0.135385645965961,0.128036752603522,0.116841107677291,0.0888872050959323,0.0523486319022714,0.0540935862990137,38015
0.0142772330688036,0.0128955653524678,0.0142772330688036,0.0138166771633583,0.0731574539780428,0.197882211413053,0.201075396447156,0.191272875595632,0.189077351883284,0.0641740917972372,0.0138166771633583,0.0142772330688036,38017
0.0931992023171441,0.0841799246735495,0.0931992023171441,0.0901927764359459,0.0987227868728274,0.114901895136274,0.0846671131916898,0.0274070177983347,0.0434848841776425,0.0866532183263578,0.0901927764359459,0.0931992023171441,38019
0.0214945570514292,0.0194144386270974,0.0214945570514292,0.0208011842433186,0.0765672538987766,0.183322162699701,0.18664161850554,0.17844179070865,0.174859878819518,0.0746668170997914,0.0208011842433186,0.0214945570514292,38021
0.0687896599099923,0.062132596047735,0.0687896599099923,0.0665706386225732,0.0815851410852453,0.135719064236337,0.138370540136588,0.112530573052421,0.0616180022827761,0.0685338261837741,0.0665706386225732,0.0687896599099923,38023
0.0865297870800722,0.0781559367174846,0.0865297870800722,0.0837385036258763,0.1003363946195,0.105586985643423,0.0927810076784399,0.0494250514911423,0.0568857143247723,0.0897625410332686,0.0837385036258763,0.0865297870800722,38025
0.0483283676540518,0.043651428848821,0.0483283676540518,0.0467693880523082,0.0825557509030422,0.162824929215873,0.152619922566069,0.126817417961253,0.125390001609057,0.0676166698291133,0.0467693880523082,0.0483283676540518,38027
0.0525012884519846,0.0474205186017925,0.0525012884519846,0.0508076985019206,0.0801721988049738,0.147330619844317,0.141351423562592,0.110186941507198,0.115111258377861,0.0993077769414704,0.0508076985019206,0.0525012884519846,38029
0.0390644776012476,0.0352840442849978,0.0390644776012476,0.0378043331624977,0.0798089107884638,0.171816245221613,0.164033501929771,0.141431938333167,0.146316758187808,0.0685065021254412,0.0378043331624977,0.0390644776012476,38031
0.0662326946567706,0.0598230790448251,0.0662326946567706,0.0640961561194555,0.0861093267902472,0.134321490019511,0.136123853022572,0.114301808800433,0.0691611681351505,0.0732688779780388,0.0640961561194555,0.0662326946567706,38033
0.0388301291970993,0.0350723747586703,0.0388301291970993,0.0375775443842896,0.0749191615559372,0.174189823743941,0.170228083620454,0.143295144522973,0.141418319917612,0.0692316155205348,0.0375775443842896,0.0388301291970993,38035
0.0404088442937321,0.0364983109749838,0.0404088442937321,0.0391053331874826,0.0774796269028145,0.169222657583598,0.165195763322067,0.141757607698503,0.144433112236945,0.0659757220249276,0.0391053331874826,0.0404088442937321,38039
0.0999067658802989,0.0902383691822054,0.0999067658802989,0.0966839669809344,0.101135708698027,0.0982157359072522,0.0751282165929956,0.0095611139043478,0.0367115104310471,0.0959211136813598,0.0966839669809344,0.0999067658802989,38041
0.0667175278934064,0.0602609929359799,0.0667175278934064,0.0645653495742642,0.0905817796055272,0.125345689192529,0.121045410409464,0.098115892831904,0.0918392719724571,0.0835276802233913,0.0645653495742642,0.0667175278934064,38043
0.0510201126042011,0.0460826823521817,0.0510201126042011,0.0493743025201946,0.0804050300950591,0.148183606190361,0.144177035849268,0.122084461958226,0.123249388781222,0.0840088519206901,0.0493743025201946,0.0510201126042011,38047
0.0747056495790737,0.0674760705875504,0.0747056495790737,0.0722957899152326,0.0884966539153402,0.12090150481076,0.107334644583997,0.0736877867557681,0.0805017660391373,0.0928930447397609,0.0722957899152326,0.0747056495790737,38049
