"crop","fips","year","obsprod","estprod"
"barley","04003",1965,159000.0,0.0
"barley","04003",1966,152500.0,0.0
"barley","04003",1967,241000.0,0.0
"barley","04003",1968,316000.0,0.0
"barley","04003",1969,370000.0,0.0
"barley","04003",1970,476000.0,0.0
"barley","04003",1971,546000.0,0.0
"barley","04003",1972,410400.0,0.0
"barley","04003",1973,351000.0,0.0
"barley","04003",1974,216000.0,0.0
"barley","04003",1975,238000.0,0.0
"barley","04003",1976,162800.0,0.0
"barley","04003",1977,52000.0,0.0
"barley","04003",1978,63000.0,0.0
"barley","04003",1979,65000.0,0.0
"barley","04003",1980,66600.0,0.0
"barley","04003",1981,68000.0,0.0
"barley","04003",1982,77400.0,0.0
"barley","04003",1983,120500.0,0.0
"barley","04003",1984,176400.0,0.0
"barley","04003",1985,87500.0,0.0
"barley","04003",1986,42000.0,0.0
"barley","04003",1987,48000.0,0.0
"barley","04003",1989,44100.0,0.0
"barley","04003",1991,143000.0,0.0
"barley","04003",1992,121000.0,0.0
"barley","04003",1993,125000.0,0.0
"barley","04003",1994,170000.0,0.0
"barley","04003",1995,142000.0,0.0
"barley","04003",1996,500000.0,0.0
"barley","04003",1997,272500.0,0.0
"barley","04003",1998,343600.0,0.0
"barley","04003",1999,420000.0,0.0
"barley","04003",2000,491000.0,0.0
"barley","04003",2001,410000.0,0.0
"barley","04003",2002,218000.0,0.0
"barley","04003",2003,240000.0,0.0
"barley","04003",2004,595000.0,0.0
"barley","04003",2005,550000.0,0.0
"barley","04003",2006,330000.0,0.0
"barley","04003",2007,400200.0,0.0
"barley","04003",2008,312400.0,0.0
"barley","04003",2009,477200.0,0.0
"barley","04005",1968,24000.0,0.0
"barley","04005",1969,16000.0,0.0
"barley","04007",1975,11600.0,0.0
"barley","04007",1976,5900.0,0.0
"barley","04007",1977,6000.0,0.0
"barley","04007",1981,22700.0,0.0
"barley","04007",1982,26100.0,0.0
"barley","04009",1965,497000.0,0.0
"barley","04009",1966,567500.0,0.0
"barley","04009",1967,836000.0,0.0
"barley","04009",1968,697000.0,0.0
"barley","04009",1969,720000.0,0.0
"barley","04009",1970,826500.0,0.0
"barley","04009",1971,565000.0,0.0
"barley","04009",1972,218700.0,0.0
"barley","04009",1973,492800.0,0.0
"barley","04009",1974,355500.0,0.0
"barley","04009",1975,555000.0,0.0
"barley","04009",1976,547600.0,0.0
"barley","04009",1977,187000.0,0.0
"barley","04009",1978,79200.0,0.0
"barley","04009",1979,135000.0,0.0
"barley","04009",1980,170000.0,0.0
"barley","04009",1981,200000.0,0.0
"barley","04009",1982,300400.0,0.0
"barley","04009",1983,315800.0,0.0
"barley","04009",1984,390300.0,0.0
"barley","04009",1985,315300.0,0.0
"barley","04009",1986,187000.0,0.0
"barley","04009",1987,126500.0,0.0
"barley","04009",1988,83000.0,0.0
"barley","04009",1989,68700.0,0.0
"barley","04009",1990,71000.0,0.0
"barley","04009",1991,152000.0,0.0
"barley","04009",1992,142000.0,0.0
"barley","04009",1993,91000.0,0.0
"barley","04009",1996,168000.0,0.0
"barley","04009",1997,226100.0,0.0
"barley","04009",1998,257500.0,0.0
"barley","04009",1999,275000.0,0.0
"barley","04009",2000,120000.0,0.0
"barley","04009",2001,115000.0,0.0
"barley","04009",2007,94000.0,0.0
"barley","04009",2009,116000.0,0.0
"barley","04009",2010,117000.0,0.0
"barley","04011",1965,54000.0,0.0
"barley","04011",1966,36000.0,0.0
"barley","04011",1967,17000.0,0.0
"barley","04011",1968,18000.0,0.0
"barley","04011",1969,12000.0,0.0
"barley","04011",1970,21000.0,0.0
"barley","04011",1972,7000.0,0.0
"barley","04011",1974,10000.0,0.0
"barley","04011",1975,17700.0,0.0
"barley","04011",1976,6000.0,0.0
"barley","04011",1997,182400.0,0.0
"barley","04011",1998,99000.0,0.0
"barley","04013",1965,5.451e6,0.0026491984761086423
"barley","04013",1966,4.13e6,0.0025243491635744235
"barley","04013",1967,5.53e6,0.0026867930688753237
"barley","04013",1968,6.132e6,0.0026600967940171097
"barley","04013",1969,4.671e6,0.0025010323562114508
"barley","04013",1970,4.958e6,0.002701900720448225
"barley","04013",1971,4.05e6,0.002681192710405891
"barley","04013",1972,3.0141e6,0.002463489252784079
"barley","04013",1973,3.8501e6,0.0025895021343654945
"barley","04013",1974,1.9968e6,0.00247472369877936
"barley","04013",1975,2.156e6,0.002684813748145675
"barley","04013",1976,2.1088e6,0.002618837942470003
"barley","04013",1977,2.01e6,0.0024737593771794876
"barley","04013",1978,1.036e6,0.0026338189662732238
"barley","04013",1979,1.232e6,0.002631653548545376
"barley","04013",1980,1.4377e6,0.002574507883518033
"barley","04013",1981,1.2893e6,0.0023368725787139763
"barley","04013",1982,1.405e6,0.0025361065773227866
"barley","04013",1983,906500.0,0.0028046132743078066
"barley","04013",1984,2.0844e6,0.0025378141062526918
"barley","04013",1985,3.0459e6,0.0024753638726203345
"barley","04013",1986,1.3974e6,0.0024853136681208038
"barley","04013",1987,811500.0,0.0023491576547684566
"barley","04013",1988,425100.0,0.0025727339624351774
"barley","04013",1989,416300.0,0.0023618262086763024
"barley","04013",1990,788800.0,0.0024212302307439625
"barley","04013",1991,742000.0,0.002561536802256763
"barley","04013",1992,870000.0,0.0025134718849988873
"barley","04013",1993,1.34e6,0.002564762810900864
"barley","04013",1994,1.184e6,0.002446680653563385
"barley","04013",1995,785000.0,0.0026317047006954074
"barley","04013",1996,1.837e6,0.002331678858920843
"barley","04013",1997,2.4832e6,0.002299069511785433
"barley","04013",1998,2.1127e6,0.0026584381754522946
"barley","04013",1999,2.576e6,0.0025118001395191955
"barley","04013",2000,1.28e6,0.002278334887000534
"barley","04013",2001,1.3e6,0.0024387871514424554
"barley","04013",2002,1.9e6,0.0023113595038230274
"barley","04013",2003,1.643e6,0.0025360493855232933
"barley","04013",2004,1.7e6,0.002357660611532476
"barley","04013",2005,1.12e6,0.0025629617824590597
"barley","04013",2006,875000.0,0.002325387449765828
"barley","04013",2007,1.2284e6,0.0023861369725854706
"barley","04013",2008,1.1285e6,0.002473358489596722
"barley","04013",2009,1.2528e6,0.002340478775271995
"barley","04013",2010,1.875e6,0.1973645978632216
"barley","04015",1968,14000.0,0.0
"barley","04015",1969,140000.0,0.0
"barley","04015",1970,32500.0,0.0
"barley","04015",1972,10600.0,0.0
"barley","04015",1973,12200.0,0.0
"barley","04015",1974,11800.0,0.0
"barley","04015",1975,12000.0,0.0
"barley","04015",1976,6300.0,0.0
"barley","04015",1978,6300.0,0.0
"barley","04015",1979,73000.0,0.0
"barley","04015",1980,56000.0,0.0
"barley","04015",1981,42500.0,0.0
"barley","04015",1982,24000.0,0.0
"barley","04015",1983,48000.0,0.0
"barley","04015",1984,57100.0,0.0
"barley","04015",1985,105000.0,0.0
"barley","04015",1986,90000.0,0.0
"barley","04015",1987,69000.0,0.0
"barley","04017",1971,17000.0,0.0
"barley","04017",1972,5900.0,0.0
"barley","04017",1973,6400.0,0.0
"barley","04017",1974,6200.0,0.0
"barley","04017",1975,12600.0,0.0
"barley","04017",1976,12000.0,0.0
"barley","04017",1977,12000.0,0.0
"barley","04017",1978,11800.0,0.0
"barley","04017",1979,18000.0,0.0
"barley","04017",1980,18000.0,0.0
"barley","04017",1982,19500.0,0.0
"barley","04017",1984,28000.0,0.0
"barley","04019",1965,608000.0,3.573631500208375e-7
"barley","04019",1966,495000.0,3.583701766120937e-7
"barley","04019",1967,858000.0,3.744596895126104e-7
"barley","04019",1968,720000.0,3.7379927317061873e-7
"barley","04019",1969,600000.0,3.442106049356362e-7
"barley","04019",1970,756000.0,3.677991855622447e-7
"barley","04019",1971,711000.0,3.8347876652663973e-7
"barley","04019",1972,517500.0,3.457924167033096e-7
"barley","04019",1973,547500.0,3.5755458056492657e-7
"barley","04019",1974,260700.0,3.287769955729949e-7
"barley","04019",1975,299300.0,3.648083098892197e-7
"barley","04019",1976,134400.0,3.587227167222578e-7
"barley","04019",1977,144000.0,3.3594553663833376e-7
"barley","04019",1978,104000.0,3.5410891283838597e-7
"barley","04019",1979,160000.0,3.6906984984114654e-7
"barley","04019",1980,160000.0,3.4350826716034953e-7
"barley","04019",1981,90000.0,3.2577425027168163e-7
"barley","04019",1982,63000.0,3.473608568531564e-7
"barley","04019",1983,65900.0,3.9575808231840484e-7
"barley","04019",1984,100000.0,3.7778001735838916e-7
"barley","04019",1985,79100.0,3.420417463094554e-7
"barley","04019",1986,97000.0,3.3618411925610867e-7
"barley","04019",1987,55000.0,3.2827267013523433e-7
"barley","04019",1988,24500.0,3.5133189707821694e-7
"barley","04019",1996,98000.0,3.1080935338439313e-7
"barley","04019",1997,138600.0,3.127262065980809e-7
"barley","04019",1998,132500.0,3.778445290178242e-7
"barley","04019",1999,176000.0,3.4504458896234245e-7
"barley","04019",2000,115000.0,3.028099919305469e-7
"barley","04019",2001,160000.0,3.306569256344608e-7
"barley","04019",2002,133000.0,3.092736427420849e-7
"barley","04019",2006,150000.0,3.166806669355383e-7
"barley","04019",2007,149800.0,3.2448101966826203e-7
"barley","04019",2008,229500.0,3.5509870228164867e-7
"barley","04019",2009,176400.0,3.140551904373286e-7
"barley","04021",1965,2.747e6,2.225236385341953
"barley","04021",1966,1.45e6,2.2625862387221365
"barley","04021",1967,3.195e6,2.3683181830168802
"barley","04021",1968,3.021e6,2.27118104826741
"barley","04021",1969,2.8e6,2.249847424902571
"barley","04021",1970,2.849e6,2.4200191363941266
"barley","04021",1971,2.52e6,2.3770007492645164
"barley","04021",1972,2.176e6,2.2828275498384984
"barley","04021",1973,2.5254e6,2.280180531070189
"barley","04021",1974,1.1951e6,2.2429261305695403
"barley","04021",1975,1.35e6,2.3686101706207046
"barley","04021",1976,1.1627e6,2.221285060462288
"barley","04021",1977,1.52e6,2.2161173332767743
"barley","04021",1978,792000.0,2.318837892079751
"barley","04021",1979,1.024e6,2.2942085619305055
"barley","04021",1980,1.9557e6,2.390480370958004
"barley","04021",1981,1.309e6,2.140576929839693
"barley","04021",1982,1.422e6,2.160038701253631
"barley","04021",1983,1.1049e6,2.3686475055505647
"barley","04021",1984,1.8622e6,2.244908374452007
"barley","04021",1985,1.9423e6,2.231663683222228
"barley","04021",1986,870000.0,2.204019864206734
"barley","04021",1987,745500.0,2.103854843063717
"barley","04021",1988,469900.0,2.289971207099929
"barley","04021",1989,425600.0,2.185238742019847
"barley","04021",1990,542500.0,2.130678920890008
"barley","04021",1991,1.13e6,2.220036978326281
"barley","04021",1992,867000.0,2.1207683869597203
"barley","04021",1993,1.113e6,2.2292451132753386
"barley","04021",1994,1.37e6,2.309715648263344
"barley","04021",1995,794000.0,2.342922753695873
"barley","04021",1996,2.81e6,2.2517193297756837
"barley","04021",1997,3.1304e6,2.1596540804327584
"barley","04021",1998,2.8698e6,2.3147232523036054
"barley","04021",1999,3.151e6,2.1711942868875984
"barley","04021",2000,1.942e6,2.229088230244418
"barley","04021",2001,2.155e6,2.2646229982965678
"barley","04021",2002,2.1e6,2.224225722701473
"barley","04021",2003,1.4375e6,2.3434133586078425
"barley","04021",2004,1.45e6,2.1579574259096135
"barley","04021",2005,850000.0,2.2354133011245048
"barley","04021",2006,1.075e6,2.269847384750841
"barley","04021",2007,1.3775e6,2.2340654959411794
"barley","04021",2008,2.7949e6,2.275357632454189
"barley","04021",2009,2.6908e6,2.2399316136936998
"barley","04021",2010,2.681e6,242.2176481904875
"barley","04023",1965,21000.0,0.0
"barley","04023",1966,19500.0,0.0
"barley","04023",1967,13500.0,0.0
"barley","04023",1968,13000.0,0.0
"barley","04023",1969,12000.0,0.0
"barley","04023",1970,34000.0,0.0
"barley","04023",1971,33000.0,0.0
"barley","04023",1972,6000.0,0.0
"barley","04023",1973,28000.0,0.0
"barley","04023",1974,18300.0,0.0
"barley","04023",1975,24400.0,0.0
"barley","04023",1976,16500.0,0.0
"barley","04023",1977,39000.0,0.0
"barley","04023",1978,17700.0,0.0
"barley","04023",1983,26000.0,0.0
"barley","04023",1984,42200.0,0.0
"barley","04023",1985,22800.0,0.0
"barley","04025",1965,9000.0,0.0
"barley","04025",1967,18000.0,0.0
"barley","04025",1968,18000.0,0.0
"barley","04025",1969,25000.0,0.0
"barley","04025",1970,12000.0,0.0
"barley","04025",1971,12000.0,0.0
"barley","04025",1975,5900.0,0.0
"barley","04025",1985,36000.0,0.0
"barley","04025",1986,28800.0,0.0
"barley","04027",1965,1.0e6,0.5415855133086693
"barley","04027",1966,508000.0,0.5580858574233839
"barley","04027",1967,1.26e6,0.5762733567037853
"barley","04027",1968,1.875e6,0.5383091339500237
"barley","04027",1969,858000.0,0.5498359779495027
"barley","04027",1970,661000.0,0.595707802298585
"barley","04027",1971,340000.0,0.5704692081854069
"barley","04027",1972,520800.0,0.5327840671494791
"barley","04027",1973,436600.0,0.5832754198635991
"barley","04027",1974,189600.0,0.5433007398300483
"barley","04027",1975,192500.0,0.5855691081640096
"barley","04027",1976,169000.0,0.5664819247189427
"barley","04027",1977,210000.0,0.5712055515767709
"barley","04027",1978,375000.0,0.5720569108720208
"barley","04027",1979,518000.0,0.571332956317589
"barley","04027",1980,486000.0,0.569382624549223
"barley","04027",1981,240000.0,0.5602100593603488
"barley","04027",1982,367200.0,0.5300363488109743
"barley","04027",1983,105200.0,0.5941471079565618
"barley","04027",1984,394100.0,0.5669906314477345
"barley","04027",1985,143200.0,0.5416069168576518
"barley","04027",1986,77500.0,0.5471939611453928
"barley","04027",1987,223500.0,0.5263420820486867
"barley","04027",1988,195000.0,0.5575893121265634
"barley","04027",1989,172900.0,0.5339546030813817
"barley","04027",1990,126000.0,0.5211691217835765
"barley","04027",1991,183000.0,0.5245423602304113
"barley","04027",1995,120000.0,0.5672140620579815
"barley","04027",1997,339900.0,0.5607048850224997
"barley","04027",1998,242900.0,0.5794853188051187
"barley","04027",1999,333500.0,0.5677989769478137
"barley","04027",2000,113000.0,0.5576148762549353
"barley","04027",2001,200000.0,0.597425277674724
"barley","04027",2003,163500.0,0.5855543277652329
"barley","04027",2004,350000.0,0.5407818063612856
"barley","04027",2005,330000.0,0.603260605009116
"barley","04027",2007,119000.0,0.562204078084417
"barley","04027",2008,219700.0,0.5596860716400215
"barley","04027",2009,310800.0,0.5817745702512507
"barley","04027",2010,297000.0,88.31656101789318
"barley","05007",1972,7400.0,0.0
"barley","05009",1972,400.0,0.0
"barley","05017",1972,7600.0,0.0
"barley","05021",1972,1100.0,0.0
"barley","05031",1972,500.0,0.0
"barley","05033",1972,1000.0,0.0
"barley","05035",1972,400.0,0.0
"barley","05037",1972,500.0,0.0
"barley","05049",1972,300.0,0.0
"barley","05055",1972,500.0,0.0
"barley","05063",1972,1600.0,0.0
"barley","05087",1972,4950.0,0.0
"barley","05093",1972,1500.0,0.0
"barley","05099",1972,800.0,0.0
"barley","05107",1972,900.0,0.0
"barley","05117",1972,400.0,0.0
"barley","05121",1972,1000.0,0.0
"barley","05137",1972,2100.0,0.0
"barley","05143",1972,550.0,0.0
"barley","05149",1972,1500.0,0.0
"barley","06001",1950,442000.0,0.0
"barley","06001",1951,448000.0,0.0
"barley","06001",1952,480000.0,0.0
"barley","06001",1953,576000.0,0.0
"barley","06001",1954,546000.0,0.0
"barley","06001",1955,780000.0,0.0
"barley","06001",1956,703000.0,0.0
"barley","06001",1957,760000.0,0.0
"barley","06001",1958,448000.0,0.0
"barley","06001",1959,505300.0,0.0
"barley","06001",1960,511500.0,0.0
"barley","06001",1961,525000.0,0.0
"barley","06001",1962,634500.0,0.0
"barley","06001",1963,607500.0,0.0
"barley","06001",1964,571900.0,0.0
"barley","06001",1965,418000.0,0.0
"barley","06001",1966,540600.0,0.0
"barley","06001",1967,516000.0,0.0
"barley","06001",1968,407100.0,0.0
"barley","06001",1969,262000.0,0.0
"barley","06001",1970,263000.0,0.0
"barley","06001",1971,264000.0,0.0
"barley","06001",1972,160000.0,0.0
"barley","06001",1973,174500.0,0.0
"barley","06001",1974,209100.0,0.0
"barley","06001",1975,504000.0,0.0
"barley","06001",1976,102000.0,0.0
"barley","06001",1977,75000.0,0.0
"barley","06001",1978,497000.0,0.0
"barley","06001",1979,256000.0,0.0
"barley","06001",1980,228000.0,0.0
"barley","06001",1981,200000.0,0.0
"barley","06001",1982,145000.0,0.0
"barley","06001",1983,30000.0,0.0
"barley","06001",1984,64000.0,0.0
"barley","06001",1985,53000.0,0.0
"barley","06001",1986,29000.0,0.0
"barley","06001",1987,11500.0,0.0
"barley","06001",1989,15500.0,0.0
"barley","06001",1990,3500.0,0.0
"barley","06001",1991,17000.0,0.0
"barley","06001",1992,10000.0,0.0
"barley","06001",1994,11000.0,0.0
"barley","06001",1995,12000.0,0.0
"barley","06001",1996,24000.0,0.0
"barley","06001",1997,16000.0,0.0
"barley","06001",1998,11000.0,0.0
"barley","06001",1999,13000.0,0.0
"barley","06001",2000,129000.0,0.0
"barley","06001",2001,29000.0,0.0
"barley","06001",2004,9000.0,0.0
"barley","06001",2005,20000.0,0.0
"barley","06003",1973,790.0,0.0
"barley","06003",1974,1500.0,0.0
"barley","06003",1982,3000.0,0.0
"barley","06003",1983,3000.0,0.0
"barley","06003",1984,3000.0,0.0
"barley","06003",1985,3000.0,0.0
"barley","06005",1950,35000.0,0.0
"barley","06005",1951,35000.0,0.0
"barley","06005",1952,35000.0,0.0
"barley","06005",1953,35000.0,0.0
"barley","06005",1954,24000.0,0.0
"barley","06005",1955,24000.0,0.0
"barley","06005",1956,24500.0,0.0
"barley","06005",1957,26000.0,0.0
"barley","06005",1958,7500.0,0.0
"barley","06005",1959,11100.0,0.0
"barley","06005",1960,9000.0,0.0
"barley","06005",1961,18000.0,0.0
"barley","06005",1962,19800.0,0.0
"barley","06005",1963,18000.0,0.0
"barley","06005",1964,21350.0,0.0
"barley","06005",1965,18300.0,0.0
"barley","06005",1966,15500.0,0.0
"barley","06005",1967,12000.0,0.0
"barley","06005",1968,13400.0,0.0
"barley","06005",1969,3000.0,0.0
"barley","06005",1970,4000.0,0.0
"barley","06005",1971,1500.0,0.0
"barley","06005",1972,1500.0,0.0
"barley","06005",1973,790.0,0.0
"barley","06005",1974,1500.0,0.0
"barley","06005",1975,1500.0,0.0
"barley","06005",1976,2500.0,0.0
"barley","06005",1977,2000.0,0.0
"barley","06005",1979,48000.0,0.0
"barley","06005",1980,40000.0,0.0
"barley","06005",1981,36000.0,0.0
"barley","06005",1982,28000.0,0.0
"barley","06005",1983,20000.0,0.0
"barley","06005",1984,10000.0,0.0
"barley","06005",1985,6000.0,0.0
"barley","06005",1986,6000.0,0.0
"barley","06005",1987,3000.0,0.0
"barley","06005",1988,4400.0,0.0
"barley","06005",1992,20000.0,0.0
"barley","06005",1993,30000.0,0.0
"barley","06005",1994,29000.0,0.0
"barley","06005",1995,25000.0,0.0
"barley","06007",1950,1.332e6,0.0
"barley","06007",1951,600000.0,0.0
"barley","06007",1952,945000.0,0.0
"barley","06007",1953,1.054e6,0.0
"barley","06007",1954,1.3735e6,0.0
"barley","06007",1955,1.311e6,0.0
"barley","06007",1956,1.056e6,0.0
"barley","06007",1957,1.56e6,0.0
"barley","06007",1958,736000.0,0.0
"barley","06007",1959,1.536e6,0.0
"barley","06007",1960,1.65e6,0.0
"barley","06007",1961,1.316e6,0.0
"barley","06007",1962,1.3e6,0.0
"barley","06007",1963,1.232e6,0.0
"barley","06007",1964,912000.0,0.0
"barley","06007",1965,1.128e6,0.0
"barley","06007",1966,1.408e6,0.0
"barley","06007",1967,1.08e6,0.0
"barley","06007",1968,767100.0,0.0
"barley","06007",1969,314000.0,0.0
"barley","06007",1970,514000.0,0.0
"barley","06007",1971,285000.0,0.0
"barley","06007",1972,342000.0,0.0
"barley","06007",1973,480000.0,0.0
"barley","06007",1974,540000.0,0.0
"barley","06007",1975,770000.0,0.0
"barley","06007",1976,1.273e6,0.0
"barley","06007",1977,656000.0,0.0
"barley","06007",1978,104000.0,0.0
"barley","06007",1979,193000.0,0.0
"barley","06007",1980,211000.0,0.0
"barley","06007",1981,220000.0,0.0
"barley","06007",1982,297000.0,0.0
"barley","06007",1983,203000.0,0.0
"barley","06007",1984,370000.0,0.0
"barley","06007",1985,389000.0,0.0
"barley","06007",1986,281000.0,0.0
"barley","06007",1987,190000.0,0.0
"barley","06007",1988,200000.0,0.0
"barley","06007",1989,160000.0,0.0
"barley","06007",1990,100000.0,0.0
"barley","06007",1991,80000.0,0.0
"barley","06007",1992,70000.0,0.0
"barley","06007",1993,50000.0,0.0
"barley","06007",1994,104000.0,0.0
"barley","06007",1995,77000.0,0.0
"barley","06007",1996,55000.0,0.0
"barley","06007",1997,61000.0,0.0
"barley","06007",1998,18900.0,0.0
"barley","06007",1999,43000.0,0.0
"barley","06009",1950,27000.0,0.0
"barley","06009",1951,27000.0,0.0
"barley","06009",1952,27000.0,0.0
"barley","06009",1953,18900.0,0.0
"barley","06009",1954,21000.0,0.0
"barley","06009",1955,21000.0,0.0
"barley","06009",1956,21700.0,0.0
"barley","06009",1957,22400.0,0.0
"barley","06009",1958,3100.0,0.0
"barley","06009",1959,1900.0,0.0
"barley","06009",1960,3800.0,0.0
"barley","06009",1961,2900.0,0.0
"barley","06009",1962,3300.0,0.0
"barley","06009",1963,3200.0,0.0
"barley","06009",1964,7800.0,0.0
"barley","06009",1965,9100.0,0.0
"barley","06009",1966,6000.0,0.0
"barley","06009",1967,3500.0,0.0
"barley","06009",1968,2900.0,0.0
"barley","06009",1969,3000.0,0.0
"barley","06009",1970,4000.0,0.0
"barley","06009",1971,1500.0,0.0
"barley","06009",1972,1500.0,0.0
"barley","06009",1975,1500.0,0.0
"barley","06009",1976,1250.0,0.0
"barley","06009",1977,1000.0,0.0
"barley","06009",1982,27000.0,0.0
"barley","06009",1983,5000.0,0.0
"barley","06009",1984,5000.0,0.0
"barley","06011",1950,3.162e6,0.0
"barley","06011",1951,2.639e6,0.0
"barley","06011",1952,2.496e6,0.0
"barley","06011",1953,2.805e6,0.0
"barley","06011",1954,3.212e6,0.0
"barley","06011",1955,2.6465e6,0.0
"barley","06011",1956,2.988e6,0.0
"barley","06011",1957,3.28e6,0.0
"barley","06011",1958,1.68e6,0.0
"barley","06011",1959,2.625e6,0.0
"barley","06011",1960,2.68e6,0.0
"barley","06011",1961,2.64e6,0.0
"barley","06011",1962,2.55e6,0.0
"barley","06011",1963,2.3562e6,0.0
"barley","06011",1964,2.5069e6,0.0
"barley","06011",1965,2.42e6,0.0
"barley","06011",1966,2.025e6,0.0
"barley","06011",1967,1.5925e6,0.0
"barley","06011",1968,1.3105e6,0.0
"barley","06011",1969,673000.0,0.0
"barley","06011",1970,899000.0,0.0
"barley","06011",1971,880000.0,0.0
"barley","06011",1972,600000.0,0.0
"barley","06011",1973,735000.0,0.0
"barley","06011",1974,820000.0,0.0
"barley","06011",1975,1.093e6,0.0
"barley","06011",1976,1.274e6,0.0
"barley","06011",1977,777000.0,0.0
"barley","06011",1978,1.2e6,0.0
"barley","06011",1979,1.098e6,0.0
"barley","06011",1980,930000.0,0.0
"barley","06011",1981,904000.0,0.0
"barley","06011",1982,540000.0,0.0
"barley","06011",1983,126000.0,0.0
"barley","06011",1984,174000.0,0.0
"barley","06011",1985,227000.0,0.0
"barley","06011",1986,188000.0,0.0
"barley","06011",1987,75000.0,0.0
"barley","06011",1988,100000.0,0.0
"barley","06011",1989,68000.0,0.0
"barley","06011",1990,35000.0,0.0
"barley","06011",1991,45000.0,0.0
"barley","06011",1992,45000.0,0.0
"barley","06011",1993,80000.0,0.0
"barley","06011",1994,70000.0,0.0
"barley","06011",1995,54000.0,0.0
"barley","06011",1996,35000.0,0.0
"barley","06011",1997,17000.0,0.0
"barley","06011",1998,6600.0,0.0
"barley","06011",1999,15000.0,0.0
"barley","06011",2002,25000.0,0.0
"barley","06011",2004,30000.0,0.0
"barley","06013",1950,675000.0,0.0
"barley","06013",1951,437000.0,0.0
"barley","06013",1952,493000.0,0.0
"barley","06013",1953,589000.0,0.0
"barley","06013",1954,693000.0,0.0
"barley","06013",1955,720000.0,0.0
"barley","06013",1956,741000.0,0.0
"barley","06013",1957,760000.0,0.0
"barley","06013",1958,620000.0,0.0
"barley","06013",1959,600000.0,0.0
"barley","06013",1960,640000.0,0.0
"barley","06013",1961,666000.0,0.0
"barley","06013",1962,752500.0,0.0
"barley","06013",1963,709500.0,0.0
"barley","06013",1964,572000.0,0.0
"barley","06013",1965,560000.0,0.0
"barley","06013",1966,570000.0,0.0
"barley","06013",1967,720000.0,0.0
"barley","06013",1968,638500.0,0.0
"barley","06013",1969,534000.0,0.0
"barley","06013",1970,693000.0,0.0
"barley","06013",1971,397500.0,0.0
"barley","06013",1972,349800.0,0.0
"barley","06013",1973,243000.0,0.0
"barley","06013",1974,200000.0,0.0
"barley","06013",1975,504000.0,0.0
"barley","06013",1976,272000.0,0.0
"barley","06013",1977,201000.0,0.0
"barley","06013",1978,420000.0,0.0
"barley","06013",1979,348000.0,0.0
"barley","06013",1980,372000.0,0.0
"barley","06013",1981,82000.0,0.0
"barley","06013",1982,139000.0,0.0
"barley","06013",1983,38000.0,0.0
"barley","06013",1984,46000.0,0.0
"barley","06013",1985,45000.0,0.0
"barley","06013",1986,58000.0,0.0
"barley","06013",1987,32000.0,0.0
"barley","06013",1988,20000.0,0.0
"barley","06013",1989,21200.0,0.0
"barley","06013",1990,10500.0,0.0
"barley","06013",1991,11000.0,0.0
"barley","06013",1992,25000.0,0.0
"barley","06013",1993,20000.0,0.0
"barley","06013",1994,25000.0,0.0
"barley","06013",1995,26000.0,0.0
"barley","06013",1996,17000.0,0.0
"barley","06013",1997,23000.0,0.0
"barley","06013",1998,7700.0,0.0
"barley","06013",2003,55000.0,0.0
"barley","06017",1950,10000.0,0.0
"barley","06017",1951,10000.0,0.0
"barley","06017",1952,10000.0,0.0
"barley","06017",1953,10000.0,0.0
"barley","06017",1954,15200.0,0.0
"barley","06017",1955,15200.0,0.0
"barley","06017",1956,15400.0,0.0
"barley","06017",1957,16000.0,0.0
"barley","06017",1958,7600.0,0.0
"barley","06017",1984,17000.0,0.0
"barley","06019",1950,8.366e6,0.016570453552520466
"barley","06019",1951,7.14e6,0.018267620226709958
"barley","06019",1952,8.374e6,0.020630508569106476
"barley","06019",1953,8.25e6,0.0181980277770223
"barley","06019",1954,1.2138e7,0.017514296426018573
"barley","06019",1955,1.2925e7,0.017767417623246885
"barley","06019",1956,1.196e7,0.020672639065426397
"barley","06019",1957,1.44e7,0.017465408011912726
"barley","06019",1958,1.222e7,0.020105701579054266
"barley","06019",1959,1.2582e7,0.015651120832262416
"barley","06019",1960,1.2369e7,0.015113031039491331
"barley","06019",1961,1.362e7,0.015395683485351438
"barley","06019",1962,1.3986e7,0.01842412133193972
"barley","06019",1963,1.0692e7,0.019478206858475292
"barley","06019",1964,1.512e7,0.01673429215288892
"barley","06019",1965,1.272e7,0.018783998995515975
"barley","06019",1966,1.003e7,0.01589167976159551
"barley","06019",1967,1.272e7,0.019858086721015664
"barley","06019",1968,1.24633e7,0.015853999305079722
"barley","06019",1969,8.594e6,0.022966952656277764
"barley","06019",1970,1.091e7,0.016501643504782698
"barley","06019",1971,1.0416e7,0.017458099126383173
"barley","06019",1972,1.071e7,0.015850168896479756
"barley","06019",1973,9.296e6,0.018533640280947113
"barley","06019",1974,1.0502e7,0.01789098107887453
"barley","06019",1975,1.3257e7,0.018711407835037046
"barley","06019",1976,1.53615e7,0.017705161066972005
"barley","06019",1977,1.54945e7,0.015796000919549285
"barley","06019",1978,1.045e7,0.022912381280803307
"barley","06019",1979,1.1888e7,0.01803709502253338
"barley","06019",1980,9.33e6,0.02069055410139558
"barley","06019",1981,6.687e6,0.016239093167914997
"barley","06019",1982,6.38e6,0.021744600767793616
"barley","06019",1983,4.955e6,0.02430118506907448
