1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
1543.0419111550298,1544.77292149074,1532.2929334191099,1537.63474839338,1543.08421352483,NA,1539.7845771931202,1538.0889760159798,1535.91797174312,1536.31199486025,1540.0734542511,1521.1489674255902,1528.937396645173,1540.48481664725,1541.2460700119298,1537.5716201706,1540.92031805404,1533.68057008085,1530.9270986837837,1531.12856633571,1535.83595259096,1534.7734217772997,1525.8421610905857,1534.4926497508188,1528.2049117089998,1539.584055866406,1544.651779162318,1522.891311705891,1538.93459602765,1538.2263068329898,1537.802683979422,1537.7941653911598,1530.8197010549502,1540.2031223459103,1530.4768393807549,1522.9784821552948,1539.99379973717,1536.63514387136,1544.7565818961498,1530.3252809823798,1530.45224344831,1532.5437554383302,1542.17388834511,1524.6282903981228,1532.85133934886,1533.662582205082,1537.82822843047,1540.8413020185399,1527.5880287203202,1539.6397932344898,1538.0068023641497,1542.6449907484998,1538.7249372259603,1527.1912674648702,1542.7377843883432,1535.6751803052598,1532.05905618736,1536.11636853827,1536.08595164712,1535.4259181808998,1542.24822087479
1289.940452404315,1253.631593193384,1265.00132196672,1267.610224355075,1276.8929970214208,1282.934163350389,1291.4887221914869,1272.3124500492731,1281.385787674991,1282.595217040814,1278.606947956247,1276.708948551731,1256.971722029069,1269.909716913397,1293.97389818897,1280.3589918872149,1292.048652364881,1280.882391071576,1293.3094931166847,1282.5489149494852,1284.642072539562,1286.256822274313,1252.3656162730222,1279.011142748349,1265.5551182394488,1276.0400924845,1267.083764606552,1280.855065977822,1284.0507618615052,1284.466064984841,1288.762313880909,1274.6475759872628,1288.253296522084,1279.5544193567562,1252.9929787154078,1263.9584345961841,1279.7078436576212,1272.293135253154,1245.640776095484,1276.995239231091,1262.007363673447,1268.363869077897,1289.99994898303,1255.3692479796628,1250.9107554193279,1270.5610704683409,1272.802552740145,1254.11971660981,1259.5310087974,1274.476603218055,1284.4431970519981,1270.3160617617482,1277.930399765632,1287.2448227627142,1273.604347274528,1257.900356998002,1271.391885911351,1291.2494733378571,1259.65448590086,1272.657784084466,1269.069931415921
1542.8191204662098,1544.91633582857,1534.89386250224,1539.9876924197401,1541.96395174073,1523.4523987060502,1542.1150287465102,1541.5118767485699,1539.24557101266,1537.82590490388,1542.66587209052,1527.6063940166498,1531.61165938864,1541.84973731372,1542.67117716016,1539.4887441583699,1544.4281184137699,1540.426411904711,1533.528576085017,1534.7881601958202,1539.30728281052,1540.13717443735,1530.058940336016,1536.8787270710009,1530.461112706628,1541.4124137082163,1544.54882195879,1531.5011639815048,1539.11961851113,1538.0032861275,1536.5501215590662,1541.8162580375201,1526.7022697326702,1540.1804775624803,1529.0331275123253,1527.5757013160342,1540.4254919714401,1539.10316975354,1544.8141829431802,1532.01338741562,1531.692191916379,1538.9377705980899,1543.96909179465,1528.4568530175097,1536.70831273025,1534.3835148340422,1533.1386185413699,1537.6025675063102,1514.4318037434691,1538.4935150060098,1533.33052143097,1538.1498440927103,1533.8459619919201,1525.5609665375698,1540.4915533776502,1534.34160793538,1526.1071146121299,1532.07913177797,1535.34098214109,1534.4229709564,1542.20913418153
1273.996623223079,1222.860460009005,1213.1892932642631,1208.0640993371771,1219.128269489564,1230.7675898325801,1247.670884755344,1202.7826621002669,1236.506493083438,1232.588735057259,1227.3847440642419,1209.035922345982,1180.4452011911872,1209.8287993075141,1244.1709522191372,1227.775878187555,1243.651709261504,1214.712097216262,1253.363751746529,1234.590611277465,1235.255040936203,1237.6293512496131,1177.7260662889971,1211.865607434163,1194.528861084774,1237.683031641056,1224.78703299487,1223.3071743137748,1255.4611631369912,1243.3127159894898,1250.324810785201,1220.5017745819518,1248.668489725237,1215.159361646817,1188.041309224329,1210.390541194603,1246.533443903828,1234.785625229872,1218.740471233089,1240.9715654490171,1212.815425789691,1229.309174045532,1273.300477715803,1216.8312917367261,1212.9070554686682,1238.528635323502,1221.50285127885,1201.4786877133479,1180.1957276119779,1226.8514135095938,1245.214980790781,1219.078849898653,1242.060961926694,1250.1096018429557,1237.8232765176608,1208.8978229100262,1216.395119291829,1254.898081639047,1202.384055149172,1236.512097314117,1227.1109123277201
1536.6121032922401,1540.922888287965,1513.996519167974,1526.45317332928,1535.7839915127101,1493.4018740487172,1527.1617166350281,1529.771314488383,1525.4537667907118,1523.3702659676828,1532.463037097596,1503.8060016668762,1509.9481097511607,1534.12100407805,1530.077646392729,1526.837247025073,1532.4996469061043,1513.513471863064,1510.126878372715,1512.887846159389,1522.1949108183467,1519.2781114813858,1503.137891685793,1515.5198099971049,1505.890169648348,1520.812300564211,1537.167380573081,1497.048651300952,1525.93848106482,1523.2836786214912,1526.2412024878222,1525.2601780761997,1515.278165820475,1531.2469412747269,1515.632469933836,1507.4782849820372,1525.061759676171,1529.1933893098799,1539.9256159750907,1503.9831547738718,1510.0655495398053,1521.2691410044163,1538.2758172923898,1508.568515847844,1520.846534971626,1516.4867622361671,1525.5647449876333,1535.4355522096719,1503.5101078007892,1530.9820226796003,1528.963931860629,1540.0738121460902,1532.3169647413888,1522.5531387076599,1536.647678472386,1532.741694116154,1518.2116334836062,1525.1236912367099,1531.8840645260798,1525.517518946452,1535.157272331699
1543.43566274934,1544.86811770361,1536.10567250282,1539.2391432813001,1543.3128148102398,1525.51418532128,1541.5610170415998,1538.4614563921398,1539.56773438223,1537.8747731100302,1541.42817393998,1528.34824111282,1532.584136109075,1541.5112991706499,1541.6430025559002,1538.2586461879398,1540.8941935815901,1537.1956656247621,1528.0114082962778,1535.25598353734,1538.49422721188,1538.8753643853101,1529.651259029391,1535.7001425009817,1530.9411166239497,1540.6953133698712,1544.07758472984,1527.054147982281,1536.6813891833601,1536.5506389234702,1536.3184731222298,1538.6803532510398,1523.2746905513598,1539.140150587,1529.2167781302578,1522.50497417199,1538.02209104817,1537.00482999182,1544.8224251300799,1526.2294994131148,1528.0269677560632,1534.65168306567,1542.9730580119099,1524.79350602228,1531.0751184619198,1528.119497104687,1533.50963367893,1537.43442182658,1515.4698263815371,1537.60931709964,1532.6449223069499,1538.24534709939,1532.01661535923,1523.07028369734,1540.061862761641,1533.1340904700699,1523.728742254389,1528.57661693806,1527.7140474145901,1529.09219110809,1541.49360635899
1273.683706562224,1239.925443585799,1250.498128677001,1250.246772620906,1258.3581630850972,1268.899543034624,1283.324008752415,1252.382676998683,1265.8038024336302,1267.1171863839431,1264.374515294216,1251.625792522437,1229.084890341855,1246.453547066797,1277.7564569187653,1260.177782717447,1276.8995416835069,1256.019743088401,1275.853249711342,1264.315139116053,1260.922467104483,1265.086166787286,1208.3665308608781,1239.318944588569,1222.4852542993508,1245.444819558319,1231.353204520301,1239.371626469068,1259.2663413009232,1254.122058370286,1266.8983234619723,1236.689107949553,1262.241312143366,1255.497432074431,1213.640305386959,1236.6338741671989,1266.067190800277,1251.002377066689,1229.962867968793,1242.121927272249,1233.968497751915,1251.1324563957219,1282.524099406986,1232.5554568728398,1232.285157527811,1258.825909361102,1262.763644424589,1239.154837611577,1232.3444997717681,1259.5204553782078,1270.678321628281,1247.9920961584091,1267.3779958937,1260.961165879818,1233.457943572415,1203.302028062511,1206.1727240951668,1252.6911713641691,1197.400114268898,1233.056849990612,1232.069384640701
1531.918730109472,1539.6676138792573,1508.8153001021128,1521.90876219576,1534.72269969684,1493.1257274040163,1526.843569615485,1526.6917023043873,1526.7970440971508,1524.956251981786,1532.6289944273149,1499.668981314118,1510.902524003983,1535.21169554052,1532.2948870423893,1524.411083586458,1527.200256935409,1515.29086777143,1510.222882679113,1513.288316047131,1523.936219256625,1518.861741808174,1504.694899365365,1514.2908222587218,1504.5303824629962,1523.316062403079,1540.499655358129,1503.0893283793557,1525.4200351715701,1525.5753704568767,1528.040207493038,1528.14344778248,1514.201497791555,1531.5290277697522,1519.1907965519017,1506.372363828954,1533.264298985765,1531.94872113603,1540.8811944974498,1511.764107961091,1516.3309360302778,1525.467060439052,1538.6649923844418,1512.3871562684342,1525.014607278703,1519.6950035735379,1530.6876657732382,1535.7209323479547,1507.7959463541538,1535.5953818375901,1533.5345479274329,1538.6219289947603,1530.9932366432831,1518.0661705628752,1534.0191409202578,1531.221050644555,1519.2674794546301,1529.8016998716498,1529.3408201522902,1528.613130737952,1538.153795296284
1537.2398392420237,1543.1931125496722,1522.6581710613598,1532.59494258334,1538.04512448494,1503.3747151183231,1535.7366387044658,1531.7724662996702,1531.519374279444,1531.5218007347619,1536.7560090367901,1511.4516473706353,1518.8547439120869,1538.82144197915,1535.501860085733,1523.6661148961139,1534.4909822668828,1520.285443282478,1518.187605894413,1518.251136526169,1529.013923594363,1525.5629240523278,1516.927928973998,1527.676723262786,1512.007162575936,1531.543525667406,1541.372073421107,1510.8583544145458,1531.98523428769,1528.90547569705,1527.5973411519212,1531.7112168324902,1513.481283054861,1532.239195657754,1523.114656153445,1512.271397383094,1531.457678724792,1533.7354409428601,1541.50201558541,1507.9534809944191,1518.544761418001,1522.141476511714,1539.32664715887,1510.9638080659493,1523.382145881432,1518.7179693832331,1526.2264220554798,1535.1101825750798,1507.142206745988,1533.33274098117,1525.73235226407,1531.122116139381,1522.8242305071567,1517.267881200741,1533.3465205677442,1529.5336140754962,1516.0422772551178,1520.3218554191449,1524.033736449182,1525.5611615151379,1537.866524209017
1536.1288114907593,1540.651236976943,1509.020130591345,1527.39307160047,1536.14583275158,1492.336587949123,1528.1652394356381,1527.2087019440212,1527.0196504289831,1524.8233173237409,1530.9922585186532,1499.923717881636,1509.3241599030653,1533.6200355967062,1529.9729129304492,1524.6511861521722,1530.744917663913,1513.7890611875,1507.7066841713308,1509.7235000373848,1522.4376021410408,1515.700901531883,1507.3500354639018,1513.80739533109,1504.364781751261,1521.911483008712,1538.824879466873,1498.166461958622,1524.3888442537523,1521.6691910497982,1526.591074499816,1523.3138905482847,1510.798322475283,1526.734606780302,1510.823003653974,1499.6502266046002,1524.7261855051643,1527.1144147118307,1538.665161229876,1501.709437218072,1507.5890017698277,1518.387992351642,1536.2943456167573,1503.509780011762,1519.36147898544,1509.60203940147,1523.5218161428443,1531.0529764329103,1499.03277276973,1532.1075438047,1531.7712934385208,1535.5183074699298,1528.119248263156,1510.240312371017,1529.931668151933,1527.738766310342,1509.3991395067048,1521.2194626943092,1527.7765359938167,1522.2166735921,1535.979103158807
1543.23458459646,1544.4888434078302,1529.4316790445698,1535.398268485,1541.0351501649,1506.10447085801,1532.79060284845,1530.7059617079099,1529.6336630703001,1533.51339612543,1536.2758542972701,1514.8828990822053,1522.260929856392,1539.3731272491,1539.2925514498497,1533.6230928288298,1538.69585557541,1526.023117614654,1526.1433875646012,1527.95288663491,1534.3672539947,1531.827529626587,1520.6385817521818,1526.4502849755872,1521.2310181270332,1533.479217498261,1543.425572696286,1517.5410737394761,1534.58360048634,1533.28241881785,1535.5917193928217,1534.9775573991699,1519.10613259869,1533.304324569404,1524.9837843430478,1518.048497356256,1537.1995921592998,1534.7750775835002,1544.32761332939,1528.1177078029186,1526.5441467573162,1527.701568461925,1540.36801943974,1520.66825629018,1530.07063719773,1528.1946577432418,1533.75462992188,1537.2710331640599,1518.2629993813057,1537.2828054019499,1535.269474183,1541.18176200865,1534.7236822224431,1522.704004426,1541.512144965019,1533.1868190728599,1529.159832172467,1534.4364635223103,1534.1947939216502,1531.4251421518702,1540.6511123034
1269.216970808801,1229.53023619213,1227.878568137132,1229.4282179411812,1246.6880326037422,1252.391001879067,1262.247473018033,1232.1651464816368,1250.624242221355,1246.68470693828,1242.781491480689,1224.238285278649,1197.349825973698,1233.229055392718,1264.5969622607981,1244.112607799933,1259.39975514936,1248.551605540982,1270.296834302355,1250.342446258712,1249.8822437741142,1253.4307821319708,1202.328859761849,1238.047861156658,1224.266214962105,1246.2447406564602,1241.490032356326,1230.7788544667092,1254.3934151503681,1255.1448254420898,1266.806624978877,1243.1430222400309,1268.449055045975,1250.983652420487,1217.174867273589,1216.761875527371,1248.0213567155938,1240.09293548852,1214.906671222253,1242.241865409574,1218.555238927509,1238.8438452485502,1275.1743427112388,1232.457227757508,1216.5269163766188,1242.437773312602,1245.466882388267,1221.062356434139,1212.919346410294,1248.233687968248,1265.3051543704441,1243.1416479443628,1257.938625172113,1264.86546836055,1252.717929983988,1222.79119409626,1228.76771038919,1271.224363928101,1222.7232969490728,1249.4092242465617,1247.8087973335091
1278.407710377752,1240.306380067364,1245.850600673257,1251.125586666011,1260.55311013911,1264.4770422467261,1273.099891366519,1243.2791218465259,1260.164347490901,1257.5864194776818,1247.771311223678,1232.381712923893,1212.6843125046062,1242.097063244706,1272.658593700944,1256.2437037296359,1270.90450624603,1251.898050616101,1276.609332398821,1259.080708067127,1254.391724437111,1256.535726726598,1210.4714017144138,1248.491762051609,1226.362702392262,1244.597036824472,1239.18470997773,1235.5213336192319,1257.242888715068,1259.667810922025,1268.1458610542609,1245.194657270481,1260.9330733661382,1255.5467818405132,1220.440432224751,1220.6823223144129,1258.947723726415,1245.590857683584,1222.0452731078271,1256.114323454964,1210.0476634805768,1243.424297675437,1278.2920019728122,1232.9977095913268,1219.625461835034,1249.9287605487398,1248.197285360578,1231.1046116832958,1227.094683568257,1250.764900976796,1274.871410551518,1256.9840428758791,1268.774578909518,1270.1619724217169,1256.243578973028,1225.5518018482971,1233.894508224832,1274.7703639161641,1242.080013771175,1259.970694619986,1252.1734281031472
