1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
170.461856254938,178.305218657116,239.428457620809,276.689423112306,233.738845256742,244.444590976859,163.559210525761,192.689010950361,188.61856191127,185.836909846835,200.744721342003,209.654368967744,145.702178265853,259.046899648006,204.310937126584,193.929435388591,179.82993599291,164.759382550468,141.811493120576,188.16243616125,207.985019622302,197.482976903882,142.158071613899,137.509138927145,159.359894711938,132.64443019324,114.024726840855,120.626770631878,237.910889089273,195.488023324349,132.930545916458,189.544378786749,214.018005180286,170.449801623869,146.952785647779,152.113397141697,174.092055361732,231.663839155171,192.803162414506,164.524895650565,144.745566580175,189.249151295379,163.883513951559,134.839136209961,197.906645361975,124.252360182428,199.018197845338,158.388126347033,117.0175565824,233.105471951034,149.688062200513,222.598893360417,140.511434260346,168.624629066322,113.731597756773,173.427546197553,138.24464714723,231.800605035603,208.215345387943,194.977652075377,167.436146774478
170.386597279263,172.638216274322,220.758072098818,253.957667438608,234.137160329018,226.411888003745,179.085747528999,179.888517843093,207.789843920726,170.125442606769,166.742744539167,198.024113866702,138.360187423282,236.637414899705,212.867643797559,192.743218882036,167.677050668291,174.744422303543,179.341780402995,203.01870720208,203.395165987096,209.511927261954,185.90464285985,169.28185844801,191.426376661809,186.143495771686,158.952170077718,145.691940426034,227.810069830832,200.563484020786,166.735328725235,215.583957052157,208.740075468491,186.488237990596,155.902065612704,163.699292283465,171.867472785018,224.072177747939,177.826362347126,181.354977032333,157.267163661993,187.805679454902,180.182223630894,158.43736711834,159.603720850363,124.260566340651,155.168023029284,190.652826772453,133.481759449476,258.839067419784,182.638941653058,247.001729596048,173.480748867436,204.429761471925,153.801115805671,182.945276619688,164.483536688276,229.093181615516,198.22466571558,197.729225179679,209.784242651165
178.587098308095,194.282146618945,250.669537641517,290.169043014847,231.895775641131,249.435101009903,193.674488558947,218.859492000146,199.062900237671,208.570399709487,207.000662907435,197.845626703248,150.785433669429,253.900357531554,182.985543924621,158.194322738795,152.525128886422,126.360624047611,121.052667700922,170.309037691414,175.390859029485,163.543422379273,134.200458246422,130.412200447091,146.010043654612,131.979181925655,126.993974986953,115.503796203748,227.890975663725,174.321129102444,129.647302342853,191.692296723807,219.142762740409,165.639930500419,145.424779373863,160.167640527795,187.750775980488,261.185830141769,177.825914746198,154.737106326037,140.017921357003,186.506001257459,162.978017208412,144.730649737576,198.854469087381,110.922947479295,179.152036103931,172.143560933945,113.926417910267,255.988996329327,148.30096782242,251.796055069727,139.027087734848,178.734262742177,125.250432285735,171.029874363486,141.404828725927,240.107968486709,191.515588595142,209.063447077281,166.152723472452
196.546719509235,179.717273153357,236.051506211152,280.530136186405,224.4357263237,241.596464453496,165.43837016998,190.379440208651,187.792882848865,161.699768959297,173.87541017309,199.92157689059,135.217105384987,210.975322782616,153.392288679095,171.371635177661,156.11718289287,156.319036494063,125.424702788275,165.403578593017,187.513650538973,177.484387829633,135.935203406408,90.9062788073096,134.303378121615,128.775408177767,124.230588404423,117.011031512638,226.81583601123,190.248652491221,120.377246151195,197.310564734777,197.639743492535,148.659871100024,137.090927706248,142.698531515503,144.532915604867,207.084476925809,183.608313206391,156.973967025503,128.326727571248,163.316232425492,162.029345746923,135.509360632744,182.49602417209,117.904338465453,186.722775286183,164.554930930108,117.534319349914,222.244890085504,158.179643370791,216.133541562922,147.740177303229,179.881273486645,113.967270662379,144.206258479989,136.260828865524,228.901419697099,200.966855187315,183.963247607475,147.685215320156
160.097984436596,130.013062171394,181.665553925347,251.189379886168,207.110547025384,215.315839079396,134.61588312255,152.180829894732,144.542145512622,140.263898697529,149.111547132336,174.031847862432,95.2755473280064,189.797865211352,113.751128362452,143.983915080432,113.813777879412,124.109602905067,88.3920770705078,117.438195883898,149.469766104237,137.879370607974,116.066880200964,97.5347387483229,115.371868561953,103.871984154735,104.161200309342,82.6089367105931,207.025131884702,157.501819343379,98.7528486249638,187.237912610866,175.896198609725,131.015536788366,119.43957889123,120.637481700905,117.337563734277,172.528952949043,138.230535390911,132.720077139709,88.5015878704302,125.547538110654,137.789747438245,85.2355389735833,157.3173965398,83.7376523714934,149.503881909238,130.872744650307,79.8977372052803,173.208450849952,123.097667379809,192.484739201352,123.656318031006,151.878314642666,NA,119.356699955774,116.206714792756,201.347258707349,182.029504848606,163.764772144293,118.996218030731
167.094340150142,177.921136298822,242.357548917037,278.072282649439,220.385561832097,242.917732665162,168.745707794565,199.315720703316,206.12047837162,190.037932722853,200.635842583428,198.985906225056,140.496105044076,239.985368211595,176.941080938224,166.40276279412,151.681140350196,136.384917542063,131.209352355986,187.991389009678,196.122190426908,174.852894955172,140.995437312619,136.498866908862,142.809563990545,136.46639574648,134.514209106939,116.079696160451,229.450760836592,184.824334540723,128.815539953539,196.588482861896,212.898200984125,168.064042547241,152.779046424947,163.99586640899,184.891682165001,241.403400924436,171.796834734736,153.820225439023,139.286333991336,186.198953797183,162.458258649728,145.129558104714,177.631610837672,102.276479106437,177.885733348839,160.403725742545,102.581563170936,230.885741486623,133.022910942725,222.234068492856,118.343242320938,162.245270265464,105.854373756052,149.691224078588,120.17413165518,206.403078048457,164.077301190543,171.129184971869,138.961423042811
173.703454317113,186.215526161089,260.81368844026,272.198196684555,237.762676743726,283.883605483028,198.98919921978,224.053838139619,209.674186561379,201.798833682577,206.219852083037,214.193133431591,146.530523309693,264.719980328808,209.824068219598,179.597228790661,173.221813811933,170.186512010424,144.114460663844,173.609490452809,196.132158497144,181.80047647094,175.203001782714,149.146663619404,160.854146574763,154.464898247236,133.300883181426,134.972961860367,219.209577710436,188.285376137255,144.165677322301,211.844405256004,221.559938453927,177.681720726216,147.612915487939,171.40870832706,201.734655107883,261.030266544732,210.849964076448,173.862957304042,152.370176444468,209.375302095523,172.555603041114,157.793786695778,203.612803174773,132.847867417476,205.723341631675,195.490419832278,135.228675623273,259.470287907435,153.798197532387,254.26067440955,136.218184279555,171.294207183029,116.370953829973,150.119689134953,133.576969570854,213.538635268723,171.821389007667,173.04340644173,156.834190158305
139.531379664277,119.417764028088,161.410039489185,230.789486772391,175.120256051004,199.485862372097,132.960157717248,160.146761494326,151.627311928012,142.15564824787,147.724854873596,177.062085033416,95.7659337931176,175.875537329248,109.825641483039,146.064227518933,114.520676663454,130.73196312553,90.5165598760166,125.99268211498,161.283951090799,140.89759730777,117.517162082038,97.3695827440014,122.427644654802,108.89282935306,109.283127897029,89.780106991105,181.260666970299,154.041903000523,93.6388853428412,184.37695486877,169.556013215252,130.312431132081,121.4288697531,123.749338334683,125.175049522627,190.631226322967,143.160644076961,129.398146245299,89.0408993847068,129.025949690776,121.637804482727,85.8301803129465,152.408516193234,83.5719550594007,157.610497688647,130.22432171938,90.106429454728,173.012560710471,118.376034866972,157.92342302923,101.064499636573,138.211856472089,77.5132000086239,109.241256286565,107.85645785453,179.840033026128,156.321295689219,140.569515602815,111.506895221265
133.275105617916,135.565203152079,193.020319834809,242.444075949758,177.799548108343,199.263938132128,134.355106883569,177.26451615716,155.313355973091,153.114901274358,155.767607755326,166.661170633799,117.981214522913,201.346523517365,139.700626355623,117.879544173523,129.784539092288,127.329354583182,111.977875183648,144.267411490368,169.436312924491,157.219353670824,127.3241840694,106.435103447635,125.392210958937,118.04242268732,113.604892414978,106.867593290407,214.021317790462,177.936622524662,121.497027597062,171.509368097869,167.265155149256,141.45164562361,134.461265365932,136.832967890801,145.423775770584,225.175757651042,148.109059677028,144.541104469855,113.717649710995,171.468736456628,140.078058163873,115.738974959003,164.184082006683,100.505824135679,181.863148314892,160.098767810345,98.5545342672047,200.287245302437,126.591085032406,191.015136561445,127.135347744516,156.99980409018,96.5520831930423,140.353214701679,99.6447356030685,185.859294659332,147.718856998771,156.004439114083,123.520135112976
134.344658316588,107.094137982803,159.613300120055,238.325012096656,182.929442217916,199.073786980782,131.133633664866,163.273583317537,151.971628624404,131.242824945004,134.545181822096,166.966734170884,92.2157123150635,166.005639287951,104.148657728882,135.853051607565,104.120867370311,123.995059425793,73.3727616720758,109.763477323318,151.480929443007,130.597239895791,108.975127377929,84.6331303666547,108.296249077649,96.3506795087701,97.3911072130481,71.0015911613193,163.787069805488,135.919918245629,76.0737544372332,164.640223077974,141.006865309911,103.962398648444,98.9854561370113,100.48961430297,99.3944016324889,177.770210291438,133.948557509942,140.353910181249,81.6447099682635,115.067883797147,110.794587650531,75.168820606305,146.75258522109,71.7446249519189,133.746683431381,114.08524753667,83.4961533528995,164.045816499718,113.69082049006,144.390611706323,96.9800856736874,128.974392954273,71.4986117785674,100.280898373336,100.424590190688,172.958208808311,141.918128794613,134.999095484599,115.486075966406
