1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
83.7687988720537,93.2581579777661,176.948115482835,175.972290773392,142.032687241689,207.954354992185,93.7272680870367,123.119488139985,115.525122260308,108.643930187836,132.545718312499,128.444706788716,80.61080126369,175.527677886258,134.446409844567,117.001615566976,91.3481823293179,97.8837781705624,56.3509963395288,123.192279288756,112.749865380655,114.833645296028,66.3904892527851,80.8716333851483,83.9884709705814,51.0091069851084,59.8752057063047,62.4996751889994,141.451626915513,122.311430281958,67.6250729431305,142.447065817387,120.426829379723,85.2548627100623,107.534272713692,76.3007150294804,99.7223372911784,130.055409946723,122.61343021493,92.5420320615536,80.1120673512091,151.372468658348,80.6272817594383,57.0000892434357,120.144002011196,47.2060707099213,141.932105197737,74.3865535151615,63.6992736308306,146.213584246871,99.2757650562015,153.736284282732,61.0457127266396,95.286575887765,48.34108757516,74.6436976682603,74.0987232165157,156.071660151693,163.09149021345,98.4765127252985,79.1652002812445
88.3027743862762,85.7097209335,152.952699874653,152.872681774531,125.415229022058,179.208696249882,99.8406845345348,102.733539938287,109.689722130927,83.6379446430539,80.8349414364165,107.524217768806,63.570428890487,137.336893861288,126.788750381742,105.632089583087,75.754360295423,89.0205315368296,77.3098491299668,120.071871765792,107.075010602653,113.129725748573,90.2043799942483,107.883387228185,98.5249291175675,92.2816014903217,82.165219593385,80.4055750475272,119.968035732123,112.424883295628,86.6953956559526,139.859952354784,115.739959924439,100.987979047505,99.6266555186962,79.8449776149015,88.7514573516302,119.295617601111,97.126495233824,84.0648156612803,83.1439879403152,125.788671881588,81.3263174410839,65.0167671622765,87.1594191309349,44.8626905495313,93.8315144503781,94.2004176842363,78.0717612956736,153.052615538204,106.923451016928,170.98744107767,78.7257485019195,107.78786492137,66.7245762841507,81.916830351943,95.1268868882042,143.6329892499,134.069233632954,97.0867564012,98.5703164914003
89.6357948982364,113.159031999847,189.266203094311,184.072527214462,132.814795561203,209.65634864404,121.563374408013,144.449870278141,128.037064479021,121.534543165567,136.157279840394,115.846298218835,75.6201193616416,159.18650558701,110.314861347212,72.824534803412,67.8558696596249,68.2186694430292,44.1564033698748,112.361022068829,85.5176917915542,82.2623682159997,63.6031616144982,86.7711234253004,80.6242646686216,57.4870268367049,62.2160336050705,60.7890686615647,126.05844910865,99.7259382057879,64.5276132287856,137.389395334556,125.873430379607,79.3419045117292,97.7917012308997,84.1332356533451,114.817545673627,150.425717664741,113.743152342223,88.0747714374659,71.1743091991503,141.642638906655,74.657449490261,61.5968279193905,118.371453380214,36.8550566678877,116.160371468995,82.8549463378845,62.2794535695183,164.677933019374,97.7411864514633,170.939655218383,62.4823963228335,104.598612696216,51.6469422383171,74.2256055492483,76.2204220028627,162.107350159477,141.793312106461,111.843865057793,78.4755738129912
107.635681833857,88.6374731704097,193.19544240047,186.319349284594,144.903187081365,212.995591612371,101.127514149193,134.089597695375,114.390183262624,96.1238522244851,107.946168775345,120.464407488415,70.573058923946,133.955214184262,89.8182018267131,99.3162410800231,78.8316660399508,88.7439581313462,46.4416455547679,101.601747104893,104.343367670273,102.951048286562,66.3546521703899,48.966413979212,66.0986722320298,55.9736280510952,64.7068752980098,58.2023179488716,137.715077166424,118.616693586692,58.560706026525,153.032158451898,110.800673715577,66.1464721922933,98.6301031984896,68.6251343101681,77.7372878949679,109.646831967474,115.512214670438,90.0277718269347,65.1813714885389,131.345661040569,82.597040785077,56.6763732869434,110.169400435362,46.9139887203543,143.3593483173,83.4128390241894,64.4677553940104,141.407603472181,115.368561984266,159.506564873634,67.6348507233391,117.941626435664,57.0405524634815,55.9822336602346,78.2368746750408,160.183897342803,163.070233203028,95.8821925874783,66.66069801326
85.8741225835839,58.2448806241338,131.38884198655,162.279487210736,128.014533848871,183.643269628403,80.4329192336437,92.9523223639831,80.3711119261189,71.5824404280749,89.0485119634993,99.8518073967402,44.7449379021871,121.771041025695,65.6311803696798,72.3188888324021,47.6244327015942,61.959035451682,22.792707615073,65.5877365247968,77.0009504156121,73.6514292881638,52.7238629742455,56.8324947230617,60.9266323912439,42.9563131667727,50.0133730107963,36.4070731179886,135.601998289737,91.586708884482,43.8872311195785,150.040893377169,92.4119050200483,51.6412930832052,92.4223721561607,51.0376950325413,55.0585762910139,82.1253334207357,78.3981893995561,80.390413678359,36.2618000171893,107.696840168758,65.187887491102,24.7834200952163,95.1308402763115,24.8199765159091,100.715827612942,52.4442678827925,35.3049460830211,NA,94.1359645512492,136.837264252383,51.9695153101171,93.6926164867856,50.4930457376035,38.2961670809456,61.084884417894,136.236261486246,152.961745834071,81.7039106991254,49.5469705504442
84.9565607509802,95.6679628913635,185.84232408245,177.742422095019,131.658567395988,205.466595479341,106.385457390857,137.98557657848,131.84166419612,109.811150945759,132.611867586845,118.398811492332,68.7760636252032,148.023261823179,108.872674363541,84.7699759038689,69.2322904520893,76.248073866136,52.1196349754683,129.995449489464,103.072960552444,93.1445768404457,66.7001045918559,88.5182663416083,75.8527203101611,61.1201620278479,68.3028100530708,62.4949444901071,132.685379004364,107.974732971333,67.1689712059118,144.297968373112,122.875598375665,83.9573908802432,103.164319566423,83.9485444763737,111.715428134822,133.559459093935,107.845155743671,88.3280385890909,75.1349113348122,139.52141444831,74.9881267984122,61.2771763810472,101.228534325181,30.4587987857191,109.082058199809,71.9825140266778,52.8160892356388,143.474492239502,82.1198158969787,146.403759811183,45.8916878885386,84.217218065336,40.7821927405014,57.33405759611,56.026388818843,129.262237382058,116.663681775562,82.3121484794953,60.4017013102771
84.1157290487539,98.8660111158522,206.603414001733,167.574809553731,145.150069806039,251.472664170656,130.669436751877,154.275647286365,136.222914027026,121.851448672329,131.927928796603,129.162462203479,77.3599283824643,174.95244354589,135.885527761742,97.4449199583663,83.486253576753,99.9429265809776,58.9476311672136,106.959938144849,104.255275223301,96.4425785004503,95.7774093124885,100.979469082429,85.134877651906,72.1101087131124,73.5911500052296,75.8467332922576,122.807013975094,112.455130045482,76.4335867829521,155.262830384001,133.860725636861,94.588025219586,100.098345264326,86.7353301751246,117.010305770941,156.435238083453,135.522530688828,92.3218829292209,88.552515899431,160.228072086264,88.517775207126,70.550624344188,125.61601661398,54.1862896122272,138.70333217478,100.962601452621,83.1650569068167,173.848002221727,98.0140716127099,185.222575497192,56.8493204537462,91.3172268905821,49.562325648247,61.2626521814495,66.69367938304,139.351976474205,124.471865173797,81.5666998781383,70.7900614646156
67.8385325406911,47.9890928496788,106.290647577732,136.774031263416,98.4106592007506,160.739225291577,79.7142117195409,97.3642907451479,88.8647838132742,74.7374405869084,88.405382238036,102.783840469206,43.136389196079,104.742254338989,60.9238077008774,77.8446744391011,51.3555527546718,69.1750973035666,23.712428134426,79.1843850569322,78.356845678165,78.0533317184477,53.1662791946626,58.6795678213894,62.5648651768638,46.370854565704,53.6671605568715,40.4431755683379,105.958913955809,85.9797146238432,41.7095721325297,141.741984700293,84.1404828986046,51.9778506845683,96.5316809078469,54.1961468936639,57.0172554694237,94.4388955194541,79.1008061373208,69.7748872154896,33.6503453522268,94.2764754636856,48.6098195686397,24.2767989311203,88.9830846009664,22.7275392044801,99.9983811276771,52.199064285964,42.3195235732949,92.5896351528339,81.6820331858362,95.0413261811216,35.5214889742095,78.3587627574342,33.9639161638748,32.172654097419,51.457437582014,107.403924554357,121.920345794055,59.2190701456849,43.3268238836349
56.6914664937371,61.8154533365129,133.82069808936,146.157223984199,94.4033189852578,158.958450998271,72.9434896728119,106.407256567322,90.4390901957818,80.2194989373549,91.6795706408092,88.2823991276188,56.897973563628,120.930154089326,81.6011155592835,47.7345370510445,56.1102514220409,69.4234875064941,38.5845008661665,89.3401792343929,86.1361190418214,86.147437088918,53.9629426137121,58.5257898039799,61.5297273541517,47.543594599783,56.5598080898399,58.3320687482145,124.652865873351,110.109673813573,69.9765667646176,119.198000876029,83.1079287036837,61.3684869461659,96.4263854466714,66.2799949934368,76.1751741782134,123.260413662529,85.1483609578828,80.7089605496391,52.0485473350478,128.690175427535,62.9547118026705,44.8393833819086,90.0324068694135,33.0971958515175,112.021679425559,75.1243627930572,50.4517948057186,117.594628436997,91.1529775628324,114.20351848508,61.6947947665378,93.3723549369679,38.8549616926405,50.5864105607796,41.6911879159135,104.86062850214,111.101157237068,71.4938555535378,50.081062962242
58.5622231000719,36.4842017915188,103.786781663101,141.73609885313,106.581251540168,160.615829398078,79.3678167847302,97.951585859677,89.6066449897628,64.7216341867478,73.1307043775959,95.9960800120901,42.3465868122494,100.147872810956,57.4225896144081,68.2100171090771,43.639216141731,63.5209177104331,16.2183335910471,67.0512542732131,72.2093246425987,70.4652632637736,49.1226084625524,46.6324472817198,54.9450732967439,36.8841536259257,45.443497743437,29.0561878884592,92.3918690091908,69.4632575021875,30.0592615574377,124.813125177383,62.9086471121848,32.8272558062453,78.5533713254289,36.8779796645247,41.8065907057149,87.244433791527,74.7130528953029,81.7530087010567,30.2831912144256,77.9895281824192,42.0386944230302,18.8563970613961,87.766431407505,17.9195662257351,81.4232948030596,40.3723095256147,38.5257528380355,88.6554570554792,79.2139952099353,86.8477326498304,33.8625190060859,72.7992503079557,29.9434990523577,28.3607199872797,47.4463393990374,106.125157873013,112.499297405177,60.9498825948568,49.1751086278131
