0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1223761.1255572564,1215368.4498703342,1216462.7427677903,1207650.6616276733,1261113.6099356217,1230532.1734798516,1236026.7318478052,1201085.3189073345,1201701.738732132,1195318.808087836,1198539.1165517964
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
700207.8981693289,752942.2198262132,714950.3655120884,699689.4270552432,661378.0609433057,635407.6225873907,673008.7179574072,658839.1577952872,704328.9416272757,627485.0643282983,639687.4701878993
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
390232.2132816674,328965.0453690252,368238.53746212047,294343.361116017,367630.4032024539,283859.35880395985,387781.3574108456,312071.30746836023,355930.1013308652,224477.18807785452,282802.40764511283
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
546534.476729458,546657.8894536195,546972.1729161805,546631.7726251746,547089.9775361501,547048.6109776258,547456.7676085044,546413.9266126571,546237.6062284308,546598.6544886266,547202.9213957051
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
96035.52,96035.52,96035.52,96035.52,96035.52,96035.52,96035.52,96035.52,96035.52,96035.52,96035.52
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
19643.769432776946,19083.92589318183,21555.938193338723,21770.79028014002,20217.103221470315,20568.129810549817,20734.42612642425,19752.835704714496,18900.521245178137,18383.355297508104,17331.336293785138
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
5269.23,5269.23,5269.23,5269.23,5269.23,5269.23,5269.23,5269.23,5269.23,5269.23,5269.23
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
14011.065596871029,11918.848836675183,13719.824775350682,12539.947275665354,14635.69835176323,12992.571887263646,13345.499855271459,13223.342468869621,15214.179420434008,13413.314470845748,14228.595366315963
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
280.23576558934815,1728.7499999999998,420.480738566444,187.46582841109011,369.9179615002737,78.5585879741111,340.0861570627806,117.05571066350262,152.8161981906724,1728.7499999999998,1728.7499999999998
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998
0,0,0,0,0,0,0,0,0,0,0
3819.0100838965946,2022.256087761117,3824.179289116188,3815.5907325052153,3822.315626087282,3811.576585946035,3821.216073526253,3812.995528267609,3814.313602597524,1933.2167565887264,2078.3353292744227
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2440.5599127470473,2423.0743292842026,2500.2826461415066,2506.993117604027,2458.4668369236065,2469.4304442297953,2474.6243741497346,2443.9663777074597,2417.3460551266357,2401.1934201446134,2368.3357290343424
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,88871.97186884674,47711.5115776959,123696.93140301276,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
19356.526790652915,19188.646262861374,22819.341976120944,20716.911248081273,24883.232688327313,24044.283957431933,21677.812528402443,17960.563612912505,18977.113401166247,19524.825143061644,17707.962255049813
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1564166.3202412906,1564476.2746875077,1565174.2592713826,1564290.3774505665,1565198.6421077591,1565227.5370155177,1565075.2030602084,1563248.5810898768,1563762.6143780174,1564702.0800620525,1564203.8716118627
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
152987.98291170291,144364.54428240636,144315.61150048292,152453.06611382394,162224.67978520045,153739.43405199182,162998.80463037748,145026.78915834008,137787.62245187777,159049.70213562693,157243.80113566222
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8972.757055557235,4668.128455981214,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
147519.5427503186,113590.62659904757,96996.14920102427,153080.83934832597,163138.78258157245,122235.8554950345,179124.16451669644,119240.20621005504,38500.48402590911,164863.5564692779,187008.23957785606
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
3495283.723000538,3460843.027901939,3533349.427992709,3356041.916351546,3603831.292405228,3615937.8623595256,3591459.1439481406,3248755.4008816793,3379479.2405822542,3544803.2549179136,3366982.4250353747
125470.89116518277,125469.58913901821,125453.99915594299,125445.96415933118,126544.49999999999,126544.49999999999,126544.49999999999,125473.13899751032,125449.50022374553,125466.67270575091,125459.0364819787
0,0,0,0,0,0,0,0,0,0,0
1440954.111281802,1623821.5142294725,2352691.9466322386,1868413.497675701,2546634.3950767624,2455328.7498638975,2410393.3034059773,0,1753955.3231527014,2502066.4085648274,2158492.5928481612
98049.52159284994,96700.23657204874,97126.53056303327,96807.13701369106,97021.69408222313,96224.11234762854,98473.1847677446,96903.9868622907,97332.10377243889,99476.14211823458,98600.46180154577
0,0,0,0,0,0,0,0,0,0,0
61077.33427548245,0,0,0,0,4198.910967344451,99561.1576402686,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,7005.483303030777,0,373321.6520548537,291183.35866769246,210622.08084735821,0,0,157662.03089646588,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
46828.38,46828.38,46828.38,46828.38,46828.38,46828.38,46828.38,46828.38,46828.38,46828.38,46828.38
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,10603.457762194068,29535.670747454304,0,0,0,71130.35078630543,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1377.4932994746744,1356.5141553753622,1419.316836384786,1359.1618928753537,1303.0381522537073,1331.0688448517842,1419.8933093938872,1353.6612329105085,1360.9646831986834,1346.851984499697,1298.0593575396542
435949.26,435949.26,435949.26,435949.26,435949.26,435949.26,435949.26,435949.26,435949.26,435949.26,435949.26
145795.86000000002,145795.86000000002,145795.86000000002,145795.86000000002,145795.86000000002,145795.86000000002,145795.86000000002,145795.86000000002,145795.86000000002,145795.86000000002,145795.86000000002
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
11796.989999999998,11796.989999999998,11796.989999999998,11796.989999999998,11796.989999999998,11796.989999999998,11796.989999999998,11796.989999999998,11796.989999999998,11796.989999999998,11471.176451532352
60818.53324678734,76283.01984743321,68377.46967404593,36900.77774121783,37118.598540574414,17567.217942969728,31443.617371914257,12336.657356221316,43493.87601680769,1503.5116352297198,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
