0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1212112.676232918,1217703.0052096378,1211901.822832688,1232233.701701278,1263546.4945579462,1239269.1107243337,1227651.7446318367,1232895.8370320278
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
662246.4837495736,597557.4258435245,681969.0307779013,676816.4355016386,732946.9159967899,709966.1986684805,684904.697547468,685736.2531154962
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,41.49,0,0,41.49,41.49,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,2846.59423783339,0,0,12381.939031273598,5936.657627107404,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
448991.1413919197,364309.86899003765,433534.43302703963,469476.8418016289,497665.4696052909,466383.0520990326,449839.6185845908,464200.49223167315
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
547050.710467702,547222.6507331345,547219.1358110253,547512.5288974704,547821.8701173028,547654.8096786942,547616.6853350726,547719.2056063686
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
96035.52,96035.52,96035.52,96035.52,96035.52,96035.52,96035.52,96035.52
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19285.15919151704,20835.254505681707,19176.236812467545,20623.833932143232,21318.7688077756,21310.273563526887,21872.151034022547,22322.174016017387
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5269.23,5269.23,5269.23,5269.23,5269.23,5269.23,5269.23,5269.23
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,10169.106559804306,28719.437482314028,4232.21694850261,0,5248.534117558739
15569.499884432558,13474.174562475115,14555.392658133444,15708.41968639462,17201.607786287463,16455.16607740382,16753.356417650768,17255.752457683797
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
636.9282901477764,409.69094167039316,386.4413531706344,710.2619255065497,801.9944900496696,701.0181519843543,744.6197823367653,809.6578215468245
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002,98317.47000000002
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998,1645.7699999999998
0,0,0,0,0,0,0,0
3832.157199408811,3823.781594473383,3822.9246518559385,3834.8601598260107,3838.241275322538,3834.5194491301095,3836.1265354335687,3838.5237334551452
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2429.359445365189,2477.7735451524104,2425.9574746088233,2471.1702500834986,2492.875138877785,2492.609807063016,2510.15891625404,2524.2144761655823
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,51979.641622116666,0,0,0,92623.16312755,0,0
0,0,0,0,0,0,0,0
21219.31088936114,23130.001579400654,18105.511944002006,20708.225515778966,25113.235677128123,22562.85507182202,22222.905393816825,23755.224829862927
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1565501.9811966312,1565694.6694982003,1565519.080537896,1565718.95118156,1565308.1941778117,1565342.7488814192,1565143.0906630936,1565126.6839326082
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,246882.79791991512,18260.551618070105,10159.056372142753,0,0,302294.9675720059,0
0,0,0,0,0,0,0,0
153981.56486135867,158457.99892011675,158326.1942912137,165098.20884197418,151994.20691415528,159305.2491845202,156969.15720146164,161958.95173429936
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13079.72684598108,2244.590122914031,0,3759.2257572708354
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
126372.65003822016,165878.6166828767,174009.35834207557,193683.82534620154,150074.20951801311,186110.44499160457,160007.4741416857,186926.95851236655
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3599115.607402339,3645593.89429045,3592499.3022871995,3635715.835732635,3607236.413096423,3610636.4483499797,3594370.64257131,3513020.0613854243
125440.4610628001,126544.49999999999,125461.9024028,125443.62660568605,125404.23035923552,126544.49999999999,125429.0734548755,125421.48679062238
0,0,0,0,0,0,0,0
2362510.2259613476,2660226.3153928933,2416365.113562013,2642531.767416853,2284786.867614319,2523157.408741406,2569016.1446582866,2222481.0969257606
97820.73102507286,97454.04435931066,98409.54315687457,99631.58949706031,93505.11549913917,96724.72306989515,98833.51389749345,95174.17950239376
0,0,0,0,0,0,0,0
0,0,2664.93870109462,0,0,24874.17547471727,0,0
