"coef","mean","serr","state"
"gddoffset",1605.565613447509,0.0,"AZ"
"kddoffset",416.70079783747985,0.0,"AZ"
"intercept",0.669870184356527,7.114331361889405e-24,"AZ"
"gdds",0.003257516371922913,1.2175941984555136e-29,"AZ"
"kdds",-0.007686175518474502,5.196362878073883e-29,"AZ"
"wreq",-1.2434206141928221,1.2127808284007404e-24,"AZ"
"gddoffset",2545.7343957832773,0.0,"AR"
"kddoffset",657.3844294456536,0.0,"AR"
"gddoffset",1685.1915410776971,0.0,"CA"
"kddoffset",334.0283535573902,0.0,"CA"
"intercept",4.2896359721803625,0.0002112928721922671,"CA"
"gdds",7.961509543136549e-5,3.8490136930906866e-9,"CA"
"kdds",-0.0002886115177897601,5.824243374552258e-9,"CA"
"wreq",-0.1831251118037065,0.00617303510685371,"CA"
"gddoffset",1244.3290137127642,0.0,"CO"
"kddoffset",191.05699366953627,0.0,"CO"
"intercept",8.74765659994135,6.633744349284039e-22,"CO"
"gdds",0.004057158765657227,2.3088471394004002e-27,"CO"
"kdds",-0.0231687287242766,1.5250925682625108e-26,"CO"
"wreq",-5.4769409637085875,1.135864962243964e-21,"CO"
"gddoffset",2240.40475508191,0.0,"DE"
"kddoffset",464.7739232997554,0.0,"DE"
"intercept",4.466814584923861,0.0007992112079623378,"DE"
"gdds",0.0001468520624549472,9.560391619263369e-9,"DE"
"kdds",1.628536612905657e-5,3.168325980319407e-8,"DE"
"wreq",-0.16189156292389273,0.07751362732826234,"DE"
"gddoffset",2514.8369509038403,0.0,"GA"
"kddoffset",729.8151919733743,0.0,"GA"
"intercept",5.097200251128214,7.298655710874731e-25,"GA"
"gdds",0.0005613022749440465,5.966142301668951e-31,"GA"
"kdds",-0.00165730407188311,2.570625385856664e-30,"GA"
"wreq",0.47875344096471345,1.1380842591801209e-24,"GA"
"gddoffset",1698.7229995408352,0.0,"ID"
"kddoffset",338.6815619157175,0.0,"ID"
"intercept",4.6302839662626125,0.0023591362649662655,"ID"
"gdds",0.00018274882201510008,1.1774107451852848e-9,"ID"
"kdds",-0.0010477880299035642,8.944793149938255e-9,"ID"
"wreq",-0.12719372327467773,0.00483584403213667,"ID"
"gddoffset",1710.6623921280154,0.0,"IL"
"kddoffset",323.06618087110405,0.0,"IL"
"intercept",1.51910750180912,1.2724951425999782e-27,"IL"
"gdds",-0.0003025939970605412,2.263960569985041e-34,"IL"
"kdds",0.002875394159889404,1.1902553810195773e-33,"IL"
"wreq",1.405098746229982,4.731134717003718e-28,"IL"
"gddoffset",1752.5098029614392,0.0,"IN"
"kddoffset",315.6052504669424,0.0,"IN"
"intercept",3.080288720012516,3.415760049833753e-26,"IN"
"gdds",0.0010295647239156381,9.855943238238614e-33,"IN"
"kdds",0.001991021850309019,2.707370275958408e-32,"IN"
"wreq",2.030872950896674,2.4988153439906007e-26,"IN"
"gddoffset",1530.8578778010187,0.0,"IA"
"kddoffset",310.31091001195426,0.0,"IA"
"gddoffset",2047.0670989104203,0.0,"KS"
"kddoffset",495.9595895462717,0.0,"KS"
"intercept",4.090277540992919,0.0010125293053761216,"KS"
"gdds",-0.0003103239324166946,1.5182566575625544e-9,"KS"
"kdds",-0.0004839528565337365,5.115339047322623e-9,"KS"
"wreq",-1.2457545509606707,0.008563088290286744,"KS"
"gddoffset",2158.36391397925,0.0,"KY"
"kddoffset",418.922360107086,0.0,"KY"
"intercept",3.168576255008858,1.497217780418522e-25,"KY"
"gdds",0.0003333613213759912,1.2066743314572465e-32,"KY"
"kdds",0.00013058539958012077,5.343198554544179e-32,"KY"
"wreq",-1.4942553466827841,3.4657336205232833e-25,"KY"
"gddoffset",2205.5260795683453,0.0,"MD"
"kddoffset",453.99195136104277,0.0,"MD"
"intercept",4.438403280429396,0.0001543472965897519,"MD"
"gdds",0.000203017894602018,1.7722041133388317e-9,"MD"
"kdds",-0.00012438517850978803,6.3939333099243975e-9,"MD"
"wreq",0.21326944836012865,0.013387454575370146,"MD"
"gddoffset",1500.9931495705675,0.0,"MI"
"kddoffset",256.04149070070474,0.0,"MI"
"intercept",4.571979784026671,0.0011173094273373388,"MI"
"gdds",0.0005382500268438927,2.4418777073015997e-9,"MI"
"kdds",-0.0010932385605397943,1.0385556919319704e-8,"MI"
"wreq",-0.845435227008519,0.0037734808172465908,"MI"
"gddoffset",1246.2957019477876,0.0,"MN"
"kddoffset",228.51044408760967,0.0,"MN"
"intercept",4.5012974508026575,2.1628185156664106e-25,"MN"
"gdds",0.0006650260309911214,7.094180274127114e-31,"MN"
"kdds",-0.00162838757965523,9.184886592993954e-30,"MN"
"wreq",-1.7167645839919243,5.962676669424722e-25,"MN"
"gddoffset",2007.3218203982547,0.0,"MO"
"kddoffset",412.4898201634618,0.0,"MO"
"intercept",3.650925525730133,3.952605041782252e-26,"MO"
"gdds",-0.0007864330984703622,1.0219059250019392e-33,"MO"
"kdds",0.0006601497537628052,1.4666519027915408e-32,"MO"
"wreq",0.8184537994516522,6.214813617067277e-27,"MO"
"gddoffset",1521.45839811637,0.0,"MT"
"kddoffset",260.2563485519392,0.0,"MT"
"intercept",4.680995073929206,0.001699181240704937,"MT"
"gdds",0.0003049841168348257,1.835983119667842e-9,"MT"
"kdds",-0.0016416825004111648,1.2534992686586608e-8,"MT"
"wreq",-1.0468220634158194,0.0038531602118974067,"MT"
"gddoffset",1664.515274699021,0.0,"NE"
"kddoffset",357.7379883929329,0.0,"NE"
"intercept",4.264882150476241,0.0010667428986534928,"NE"
"gdds",-0.0001136045910873006,2.507010457918786e-9,"NE"
"kdds",-0.0007442107487392498,1.1724194993632096e-8,"NE"
"wreq",-0.40164504049228467,0.0023665764798877953,"NE"
"gddoffset",2126.401250903152,0.0,"NV"
"kddoffset",530.2642753998996,0.0,"NV"
"intercept",5.259956526994767,0.0022538979484169955,"NV"
"gdds",-3.169800195084561e-5,7.47056047633839e-9,"NV"
"kdds",-0.00030202246404913407,2.1571836518381378e-8,"NV"
"wreq",-0.4989912649452667,0.024710199424367755,"NV"
"gddoffset",1745.8777778218112,0.0,"NJ"
"kddoffset",239.97279533388172,0.0,"NJ"
"intercept",4.294806254250053,0.0005727393334381693,"NJ"
"gdds",0.0001504064708821478,5.2469767301044854e-9,"NJ"
"kdds",-0.0002954225089832743,2.4819851837338025e-8,"NJ"
"wreq",-0.005699131986199915,0.04233898289266726,"NJ"
"gddoffset",1601.939881893358,0.0,"NM"
"kddoffset",310.58590005636506,0.0,"NM"
"intercept",6.041539660928404,1.511473029145948e-23,"NM"
"gdds",0.00299699840183395,3.15134201220415e-28,"NM"
