"coef","mean","serr","state"
"gddoffset",2349.3679242161234,0.0,"AL"
"kddoffset",94.3742078261763,0.0,"AL"
"intercept",4.681018605454565,0.0014676955510133816,"AL"
"gdds",0.000502371169583755,3.981018308006255e-9,"AL"
"kdds",-0.0065228426097946254,4.3659539498355015e-8,"AL"
"wreq",-0.14365026585753585,0.0035001084512970536,"AL"
"gddoffset",2394.689653686167,0.0,"AZ"
"kddoffset",188.15096627839486,0.0,"AZ"
"intercept",6.543720301247403,0.17139291611825624,"AZ"
"gdds",-0.00019098107571905256,1.24739621806315e-7,"AZ"
"kdds",0.00217505955875216,9.863312003449219e-7,"AZ"
"wreq",-0.9041193813710937,0.1495110320390633,"AZ"
"gddoffset",2158.12788276175,0.0,"AR"
"kddoffset",98.59629179829824,0.0,"AR"
"intercept",5.032118630949531,0.004227966257987322,"AR"
"gdds",0.0007106090474188138,6.6398979482161535e-9,"AR"
"kdds",-0.004429398635282663,9.727049715680356e-8,"AR"
"wreq",0.04863274521823724,0.009477619347681036,"AR"
"gddoffset",1774.8373337334917,0.0,"CA"
"kddoffset",82.09698534074263,0.0,"CA"
"intercept",7.7341077790226604,6.236963112526028e-25,"CA"
"gdds",0.002653543087653332,1.3097712296728957e-30,"CA"
"kdds",0.001143695205985411,1.6511103470878115e-29,"CA"
"wreq",-2.07320759123459,6.1614666258773345e-25,"CA"
"gddoffset",1337.3450531473427,0.0,"CO"
"kddoffset",28.580557854677853,0.0,"CO"
"intercept",5.018639087736294,0.00481818319451419,"CO"
"gdds",0.00011567520125658439,4.692167375931966e-9,"CO"
"kdds",-0.0040588511258358596,2.6440348459329925e-7,"CO"
"wreq",0.21455646914261867,0.007234466864861918,"CO"
"gddoffset",2087.1570231772835,0.0,"DE"
"kddoffset",39.021594544540626,0.0,"DE"
"intercept",5.168359433740526,0.01006440636959306,"DE"
"gdds",0.00025415347391060186,3.792041513859597e-8,"DE"
"kdds",-0.00811800773403012,1.4181910745491353e-6,"DE"
"wreq",-0.4533288045583054,0.02953850373867561,"DE"
"gddoffset",2403.4611731361915,0.0,"FL"
"kddoffset",103.10103522269546,0.0,"FL"
"intercept",-0.9593477841816794,6.575266367495153e-25,"FL"
"gdds",0.0006227552249918404,1.258942752707636e-31,"FL"
"kdds",0.006228834851797971,7.812676822976441e-31,"FL"
"wreq",-0.9522507732639066,4.210281173907081e-26,"FL"
"gddoffset",2263.6542669171517,0.0,"GA"
"kddoffset",88.5156676898171,0.0,"GA"
"intercept",4.868636979968479,0.0009230800978570295,"GA"
"gdds",3.898885812226852e-5,2.470537438255608e-9,"GA"
"kdds",-0.006514405624903564,4.2322840009637226e-8,"GA"
"wreq",-0.15206871191263105,0.0020447832957322734,"GA"
"gddoffset",1394.0915088682577,0.0,"ID"
"kddoffset",32.11982190354496,0.0,"ID"
"intercept",-0.16327917509974646,6.282319832112842e-24,"ID"
"gdds",-0.0015086642375749932,3.714635354286234e-30,"ID"
"kdds",-0.02347340687378607,7.334757025221945e-28,"ID"
"wreq",6.657089284736867,7.757058341251082e-24,"ID"
"gddoffset",2088.265088533319,0.0,"IL"
"kddoffset",45.32716991323087,0.0,"IL"
"intercept",5.086632426463925,0.00025043205571423913,"IL"
"gdds",0.00027920950051347695,5.736182406705317e-10,"IL"
"kdds",-0.006178930507508896,2.1070776259517586e-8,"IL"
"wreq",0.12008881874120964,0.0007745531551987217,"IL"
"gddoffset",1958.5982437637442,0.0,"IN"
"kddoffset",31.32840765211503,0.0,"IN"
"intercept",5.21631262077623,0.0002461848977547015,"IN"
"gdds",7.84405022980467e-5,5.776108594073515e-10,"IN"
"kdds",-0.0044510185725126225,2.8258822183843764e-8,"IN"
"wreq",-0.22402182540896273,0.0008757194126488932,"IN"
"gddoffset",1832.2229305771584,0.0,"IA"
"kddoffset",28.977507399903505,0.0,"IA"
"intercept",5.067735543217433,0.0002145854846704995,"IA"
"gdds",0.0005525695444685613,8.742015972269931e-10,"IA"
"kdds",-0.007966902475146812,4.2839837131751187e-8,"IA"
"wreq",0.24096583410069364,0.0007828542441070481,"IA"
"gddoffset",2187.48328579697,0.0,"KS"
"kddoffset",104.27747729872911,0.0,"KS"
"intercept",4.82385606693222,0.0011633943534768193,"KS"
"gdds",0.0003149266574010606,2.0512186666343427e-9,"KS"
"kdds",-0.004282912265749398,4.159642077537669e-8,"KS"
"wreq",0.2329160066619995,0.0024234492985489168,"KS"
"gddoffset",2091.503207373887,0.0,"KY"
"kddoffset",44.56423634397958,0.0,"KY"
"intercept",4.888878593690546,0.0005125656405386892,"KY"
"gdds",7.310727559839375e-5,6.827610651655019e-10,"KY"
"kdds",-0.0056340399157337896,2.6380906792820866e-8,"KY"
"wreq",0.06612599995267726,0.0012799295467016917,"KY"
"gddoffset",2273.6505139411497,0.0,"LA"
"kddoffset",103.34473611218489,0.0,"LA"
"intercept",4.812687488544438,0.0016438658030076242,"LA"
"gdds",0.00040861270599192755,9.129495361340526e-9,"LA"
"kdds",-0.004804954781603046,9.201184015244316e-8,"LA"
"wreq",0.35336870383417934,0.004263026156936079,"LA"
"gddoffset",2018.2441434167324,0.0,"MD"
"kddoffset",37.0194106908057,0.0,"MD"
"intercept",5.169185682350278,0.0013395024141593542,"MD"
"gdds",0.00028986186948780373,4.768182120666803e-9,"MD"
"kdds",-0.008119833274835425,1.8966820594861737e-7,"MD"
"wreq",-0.4184264422682671,0.003983859097804978,"MD"
"gddoffset",1499.7670437985819,0.0,"MI"
"kddoffset",10.025817703717824,0.0,"MI"
"intercept",5.383085209366824,0.0004793349472097469,"MI"
"gdds",0.00045851081118988683,1.0146072657900026e-9,"MI"
"kdds",-0.0043137739411972095,1.2774860223782356e-7,"MI"
"wreq",-0.88548494096782,0.001891938429266558,"MI"
"gddoffset",1557.11488307149,0.0,"MN"
"kddoffset",14.896849390284032,0.0,"MN"
"intercept",5.192016449957593,0.0002913214773620455,"MN"
"gdds",0.0008214646711234232,8.836031059284551e-10,"MN"
"kdds",-0.009087851501182086,9.989432212800436e-8,"MN"
"wreq",-0.20519830092064567,0.0011137829156954745,"MN"
"gddoffset",2249.8832318454597,0.0,"MS"
"kddoffset",107.43481397497892,0.0,"MS"
"intercept",4.671569748014549,0.001073530292297692,"MS"
"gdds",0.0004589160410723598,3.860008158030462e-9,"MS"
"kdds",-0.004109365311166258,2.867124048342021e-8,"MS"
"wreq",0.19491425585958633,0.002408341955753637,"MS"
"gddoffset",2180.082772626129,0.0,"MO"
"kddoffset",66.47170770477689,0.0,"MO"
