"coef","mean","serr","state"
"gddoffset",2020.7086745542813,0.0,"AL"
"kddoffset",41.13310272171913,0.0,"AL"
"intercept",6.604048932637881,0.0019438042273876796,"AL"
"gdds",0.0003896200935008514,4.539127676001577e-9,"AL"
"kdds",-0.003230986296790761,1.6288447835903747e-7,"AL"
"wreq",-0.09434226112736818,0.008433508079804716,"AL"
"gddoffset",2142.1625042307683,0.0,"AZ"
"kddoffset",148.08217696916802,0.0,"AZ"
"intercept",6.112083560156815,0.08608140624201008,"AZ"
"gdds",0.0009328543156535925,3.766488312746553e-8,"AZ"
"kdds",-0.0031738669236038336,4.930672397529273e-7,"AZ"
"wreq",1.1120915375060674,0.12132603063393838,"AZ"
"gddoffset",1915.2032129296854,0.0,"AR"
"kddoffset",55.82902098018561,0.0,"AR"
"intercept",6.293601865253892,0.003764191025722127,"AR"
"gdds",0.0012144359416773791,5.1633061976082135e-9,"AR"
"kdds",-0.006475428166367827,1.3542847795900673e-7,"AR"
"wreq",1.0482267452819916,0.012827721029912418,"AR"
"gddoffset",1674.3515052342548,0.0,"CA"
"kddoffset",80.83091085392056,0.0,"CA"
"intercept",6.045230579361953,0.047921512766435276,"CA"
"gdds",0.0002564993314758592,1.8271889694802804e-8,"CA"
"kdds",-0.0017322660811646387,3.3432352827916065e-7,"CA"
"wreq",1.3776982967493443,0.06764460026379508,"CA"
"gddoffset",2218.93489001904,0.0,"FL"
"kddoffset",46.052267634961886,0.0,"FL"
"intercept",6.066460386654454,2.5108525185518255e-27,"FL"
"gdds",0.006642837443182895,6.594681953268289e-32,"FL"
"kdds",-0.060019101683737856,4.1254807818060736e-30,"FL"
"wreq",2.1751831436281606,2.0799054573025432e-26,"FL"
"gddoffset",2016.4950557209163,0.0,"GA"
"kddoffset",44.1845626209473,0.0,"GA"
"intercept",26.968707767286407,2.874941397736012e-23,"GA"
"gdds",0.007087439244111708,8.594249897618854e-30,"GA"
"kdds",0.029892056615912776,6.713760349958863e-28,"GA"
"wreq",-9.215448962310283,1.1643593320649806e-23,"GA"
"gddoffset",1672.0983914539709,0.0,"IL"
"kddoffset",16.4171834372641,0.0,"IL"
"gddoffset",1562.678482882546,0.0,"KS"
"kddoffset",58.06014557206952,0.0,"KS"
"intercept",8.181400122075214,5.126258249958188e-23,"KS"
"gdds",0.0004188023329140513,2.895703393228452e-30,"KS"
"kdds",0.02146940213352242,4.5926236174836134e-27,"KS"
"wreq",-5.672921499293944,2.5261685860573247e-22,"KS"
"gddoffset",1740.2964149073077,0.0,"KY"
"kddoffset",20.53367373364557,0.0,"KY"
"intercept",1.81520705194729,4.784623816667143,"KY"
"gdds",0.0005357240344893933,1.1125071866322154e-6,"KY"
"kdds",0.019931021869849172,0.00027383498229960123,"KY"
"wreq",1.005866952446149,0.9997124078197197,"KY"
"gddoffset",2117.544549392824,0.0,"LA"
"kddoffset",62.644556417251465,0.0,"LA"
"intercept",-11.723216086820686,4.0048147199771934e-24,"LA"
"gdds",0.02851447143487776,9.44621066178282e-30,"LA"
"kdds",-0.07996533422403852,8.533574590943674e-29,"LA"
"wreq",10.724678315117785,1.1965208073705615e-24,"LA"
"gddoffset",1973.6500860472133,0.0,"MS"
"kddoffset",50.24730189555091,0.0,"MS"
"intercept",6.227572537784384,0.0017710968536728496,"MS"
"gdds",0.0005557283211747429,4.1714523084836355e-9,"MS"
"kdds",-0.00391260839218558,9.80717917458617e-8,"MS"
"wreq",0.8707953018303853,0.006493465349826301,"MS"
"gddoffset",1807.1273473821814,0.0,"MO"
"kddoffset",40.05081223995431,0.0,"MO"
"intercept",5.887863582562568,0.014317381220752703,"MO"
"gdds",0.0013422816352049133,2.3711309967040395e-8,"MO"
"kdds",-0.008485047436438775,7.924395659703011e-7,"MO"
"wreq",1.634054844915961,0.05653685055602554,"MO"
"gddoffset",1166.8157550729052,0.0,"NV"
"kddoffset",18.579011625605048,0.0,"NV"
"intercept",7.342866956080885,2.343982587010402,"NV"
"gdds",2.7841858594085687e-5,1.1605445017538713e-6,"NV"
"kdds",0.003351817518259178,0.0001370491245537149,"NV"
"wreq",-0.3969244795073515,3.0895459156210605,"NV"
"gddoffset",1733.7450496585059,0.0,"NM"
"kddoffset",49.36933971780429,0.0,"NM"
"intercept",-35.386574187723234,2.8966750485261197e-20,"NM"
