"coef","mean","serr","state"
"wreq",-0.462453017338645,0.008079693303113806,"NM"
"gddoffset",1035.4492673070106,0.0,"NY"
"kddoffset",0.07244994595254317,0.0,"NY"
"intercept",0.5996756234231394,0.0004975196648491309,"NY"
"gdds",0.00013981612893870866,1.1531822131233464e-9,"NY"
"kdds",0.0874808068331374,0.0004991598101493695,"NY"
"wreq",-0.21370404829894007,0.0016474465540090267,"NY"
"gddoffset",1438.8901096582404,0.0,"NC"
"kddoffset",0.29171287467482093,0.0,"NC"
"intercept",NaN,0.0,"NC"
"gdds",NaN,0.0,"NC"
"kdds",-0.003494015580838545,1.8373547142773493e-5,"NC"
"wreq",NaN,0.0,"NC"
"gddoffset",1777.8769180828733,0.0,"ND"
"kddoffset",2.79953515495003,0.0,"ND"
"intercept",0.6946815201880971,0.0003994375055839552,"ND"
"gdds",-0.00014491161577733609,5.943540527545332e-10,"ND"
"kdds",-0.013550727015344528,1.7975884253414195e-6,"ND"
"wreq",-0.4572713051123748,0.0011599910544999284,"ND"
"gddoffset",1510.132091579723,0.0,"OH"
"kddoffset",0.16017364468084752,0.0,"OH"
"intercept",1.4299690920089292,0.00014130714997138172,"OH"
"gdds",-3.767934385507752e-5,2.371041782436724e-10,"OH"
"kdds",-0.03460896785311247,1.9462900330884432e-5,"OH"
"wreq",-0.4249493429538878,0.0004233817915098366,"OH"
"gddoffset",2991.3261113094386,0.0,"OK"
"kddoffset",26.657339716065053,0.0,"OK"
"intercept",1.03941589440708,0.00029863873706009156,"OK"
"gdds",-0.0001775739837197986,3.277032719675239e-10,"OK"
"kdds",0.0008251819307920073,3.675939600398503e-8,"OK"
"wreq",-0.7134750632202329,0.0004721556690410324,"OK"
"gddoffset",1920.7434158039675,0.0,"OR"
"kddoffset",0.6095961402657987,0.0,"OR"
"intercept",1.41073016906329,0.005778571196405698,"OR"
"gdds",-8.141220109950806e-5,1.0158467683570533e-9,"OR"
"kdds",0.0032434709045158884,2.5766042748723293e-5,"OR"
"wreq",-0.613288065298353,0.006894568697970071,"OR"
"gddoffset",1538.6675988299387,0.0,"PA"
"kddoffset",0.20830842034660835,0.0,"PA"
"intercept",1.1951629965449175,0.0002569516691753402,"PA"
"gdds",2.3686039300684235e-5,4.645085552014277e-10,"PA"
"kdds",-0.06598197550760886,4.5246377034287404e-5,"PA"
"wreq",-0.6901400231234899,0.0006722227477195706,"PA"
"gddoffset",2143.0672025756594,0.0,"SC"
"kddoffset",1.411622403287406,0.0,"SC"
"intercept",1.3445657069453683,0.0008400539273766215,"SC"
"gdds",-7.30115273466619e-5,9.903756310287476e-10,"SC"
"kdds",-0.021667004259079137,1.3828526826648497e-5,"SC"
"wreq",-0.5589356405520797,0.0012570280268708383,"SC"
"gddoffset",2007.4608501592302,0.0,"SD"
"kddoffset",4.558856299264181,0.0,"SD"
"intercept",0.9585659551649328,0.0008486887082685065,"SD"
"gdds",-0.00015402639775069027,9.04806029599432e-10,"SD"
"kdds",-0.01003295788033684,1.3704170171711526e-6,"SD"
"wreq",-0.8469026762601174,0.0017943584305626177,"SD"
"gddoffset",1961.581289834609,0.0,"TN"
"kddoffset",0.08584346719721758,0.0,"TN"
"intercept",1.2879188722549113,0.00043619036482542593,"TN"
"gdds",0.00013707312615915236,4.893670739255975e-10,"TN"
"kdds",0.027576032825105873,0.0002627378979381018,"TN"
"wreq",-0.7044571280870936,0.0007836816363762047,"TN"
