"coef","mean","serr","state"
"gddoffset",2553.196861653251,0.0,"AL"
"kddoffset",28.06988502535088,0.0,"AL"
"intercept",3.820538889622945,0.00018559415843160646,"AL"
"gdds",-0.00047536547938631537,5.821992277645117e-10,"AL"
"kdds",0.0007085066234225984,1.122975097775272e-7,"AL"
"wreq",0.1291158154775686,0.009881226183896303,"AL"
"gddoffset",1926.0807378669376,0.0,"AZ"
"kddoffset",49.304993214523485,0.0,"AZ"
"intercept",4.780869994073732,0.0020677584749276084,"AZ"
"gdds",6.020730943676892e-5,7.090562919865895e-9,"AZ"
"kdds",-0.0010558263726878092,1.4172396341615494e-7,"AZ"
"wreq",-0.08046540950915958,0.009711011106253551,"AZ"
"gddoffset",2823.871717698117,0.0,"AR"
"kddoffset",48.437134854311665,0.0,"AR"
"intercept",0.8604700628183374,2.0156235936669606e-25,"AR"
"gdds",0.000523780560235134,1.6428437953453412e-31,"AR"
"kdds",-0.00511898233740867,1.8120575077819057e-29,"AR"
"wreq",0.14268476980076752,1.401205740485879e-24,"AR"
"gddoffset",2121.909290931511,0.0,"CA"
"kddoffset",37.2564653673119,0.0,"CA"
"intercept",2.227295008724368,2.818332787627099e-26,"CA"
"gdds",-7.901481733056487e-5,3.5789096532731634e-32,"CA"
"kdds",-0.002227632750288125,3.847855773100739e-30,"CA"
"wreq",-0.24615428871624231,2.175070639707446e-25,"CA"
"gddoffset",2120.6281993422695,0.0,"CO"
"kddoffset",36.82008907827743,0.0,"CO"
"intercept",4.025926272506023,0.00039835305159282636,"CO"
"gdds",-0.0007283017566819238,1.4326942578151262e-9,"CO"
"kdds",-0.002017948295774827,1.1195539417798994e-7,"CO"
"wreq",-0.4337819596904869,0.011100088685837978,"CO"
"gddoffset",2792.6915366889875,0.0,"DE"
"kddoffset",48.53226983920863,0.0,"DE"
"intercept",4.303226285116156,0.0010255481191845158,"DE"
"gdds",-0.00011216119543810386,6.556668985667022e-9,"DE"
"kdds",0.0010184967591651745,5.718265160399348e-7,"DE"
"wreq",0.22346957686308283,0.12422790049561072,"DE"
"gddoffset",2923.176691486077,0.0,"FL"
"kddoffset",43.89209950073514,0.0,"FL"
"intercept",5.647990079968597,0.006751844712863216,"FL"
"gdds",-0.0007275452546708921,5.390351349248417e-10,"FL"
"kdds",0.011516808774398535,7.336270925304839e-8,"FL"
"wreq",1.116346699047298,0.001961944269877769,"FL"
"gddoffset",2797.6383152894427,0.0,"GA"
"kddoffset",44.906364397965476,0.0,"GA"
"intercept",2.9366442069819487,4.8094234067021725e-26,"GA"
"gdds",0.00018978358432039945,5.728973187319e-32,"GA"
"kdds",0.007881947777275274,7.817830324012485e-30,"GA"
"wreq",0.8531966523408892,6.181129842301483e-26,"GA"
"gddoffset",2195.95203819064,0.0,"ID"
"kddoffset",45.97231681799184,0.0,"ID"
"intercept",4.537885579780407,8.005711113726711e-5,"ID"
"gdds",7.902617755632111e-5,7.650081872495508e-10,"ID"
"kdds",-0.0022935321842275395,4.056346123685613e-8,"ID"
"wreq",-0.2686561643432391,0.011428368429991393,"ID"
"gddoffset",2392.424329729322,0.0,"IL"
"kddoffset",45.64986126720381,0.0,"IL"
"intercept",4.206549558693557,4.416040972012022e-5,"IL"
"gdds",-0.00013491069275586447,3.490611593226617e-10,"IL"
"kdds",0.0009969446034702567,2.144240393115781e-8,"IL"
"wreq",1.1340228180750511,0.010006189848869848,"IL"
"gddoffset",2390.4744996678132,0.0,"IN"
"kddoffset",37.88190747784232,0.0,"IN"
"intercept",4.2082988597044135,3.949293582824918e-5,"IN"
"gdds",-0.00018961137992307042,3.249316300486666e-10,"IN"
"kdds",0.00026737202286702673,2.7461346651781693e-8,"IN"
"wreq",2.196760464866197,0.012317455973166193,"IN"
"gddoffset",2392.6277814849727,0.0,"IA"
"kddoffset",45.69452079379902,0.0,"IA"
"intercept",4.063673950907388,1.1938537541098083e-26,"IA"
"gdds",0.0005405471226648223,3.036069514227018e-33,"IA"
"kdds",0.006935123910885138,1.835267608436347e-30,"IA"
"wreq",1.0362434046588846,6.041098394496099e-26,"IA"
"gddoffset",2799.7587629461873,0.0,"KS"
"kddoffset",72.55558374794695,0.0,"KS"
"intercept",3.8954027292423685,0.00014897943525978106,"KS"
"gdds",-0.0004895086471744107,5.251804006176341e-10,"KS"
"kdds",0.0007501504979615609,1.9128855850947208e-8,"KS"
"wreq",-1.015846399376779,0.0040533250396914,"KS"
"gddoffset",2578.238347047018,0.0,"KY"
"kddoffset",33.000201517455984,0.0,"KY"
"intercept",2.730265525005511,3.751084531310579e-23,"KY"
"gdds",0.002712997138966824,3.477645791639758e-29,"KY"
"kdds",0.03147626784481138,2.667886662161297e-27,"KY"
"wreq",2.2895869964014457,4.4180754379108884e-23,"KY"
"gddoffset",2998.835057558742,0.0,"LA"
"kddoffset",40.16327621501146,0.0,"LA"
"intercept",3.2687968076993617,2.841052958364536e-28,"LA"
"gdds",-0.0019149874197625374,8.769497558598947e-34,"LA"
"kdds",-0.02801870314571279,4.351134853149538e-31,"LA"
"wreq",1.4312184902257366,1.2631261954171858e-27,"LA"
"gddoffset",2707.838317300993,0.0,"MD"
"kddoffset",44.38936453413138,0.0,"MD"
"intercept",4.230402234594957,0.00015014567864442374,"MD"
"gdds",2.123263022121959e-5,9.459867593244569e-10,"MD"
"kdds",0.0004986603336971068,8.416365335638387e-8,"MD"
"wreq",0.3832979296731229,0.018930935408158274,"MD"
"gddoffset",2102.929992670721,0.0,"MI"
"kddoffset",24.232687950487655,0.0,"MI"
"intercept",4.116196582299045,3.92107319741368e-5,"MI"
"gdds",0.0002229856598709026,4.0113091767669456e-10,"MI"
"kdds",-0.0023148122675107547,3.8874748467131995e-8,"MI"
"wreq",0.712057366589487,0.017814691467836895,"MI"
"gddoffset",2187.996713675358,0.0,"MN"
"kddoffset",30.488008551824787,0.0,"MN"
"intercept",4.014436147454752,0.00011188485902536595,"MN"
"gdds",0.00016046200139368814,6.895141861938825e-10,"MN"
"kdds",-0.0031142045950465352,6.988315939767925e-8,"MN"
"wreq",-0.6004941593256365,0.007225400429584182,"MN"
"gddoffset",3079.0998090543753,0.0,"MS"
"kddoffset",56.94016264172629,0.0,"MS"
"intercept",3.9621805297511563,0.0002025087585633351,"MS"
