"coef","mean","serr","state"
"gddoffset",2355.6659655765275,0.0,"AL"
"kddoffset",157.18635791407544,0.0,"AL"
"intercept",3.822142679871756,0.00018793210534018292,"AL"
"gdds",-0.0012846929583034004,9.591123152425699e-9,"AL"
"kdds",0.0011954713816899104,2.5662424782434418e-8,"AL"
"wreq",0.2937945770074305,0.01130803008669037,"AL"
"gddoffset",2245.7181557973713,0.0,"AZ"
"kddoffset",243.06700393910188,0.0,"AZ"
"intercept",4.794498082465363,0.0018405864318771406,"AZ"
"gdds",-0.00016347780385232607,5.999272865980472e-8,"AZ"
"kdds",-0.00043049773292605503,7.534073039956242e-8,"AZ"
"wreq",-0.065637650293001,0.009379087505977775,"AZ"
"gddoffset",2335.5953994654756,0.0,"AR"
"kddoffset",160.33239952218366,0.0,"AR"
"intercept",-0.39398324819110037,4.600756968628999e-24,"AR"
"gdds",0.01263187302653234,2.3762627119842095e-27,"AR"
"kdds",-0.005069850682161151,3.4574726407901934e-28,"AR"
"wreq",-14.900074004838638,2.7683963923701676e-21,"AR"
"gddoffset",1894.603655291296,0.0,"CA"
"kddoffset",101.78579806108144,0.0,"CA"
"intercept",3.258096538075026,2.8664134879141675e-21,"CA"
"gdds",1.1738596273790429e-14,1.9422676521293164e-28,"CA"
"kdds",-8.18508194659557e-13,6.8950894866802325e-25,"CA"
"wreq",-2.658412471313047e-11,7.29052954930013e-22,"CA"
"gddoffset",1645.8605043402881,0.0,"CO"
"kddoffset",50.892775864321145,0.0,"CO"
"intercept",4.0750204718767415,0.00044641757047801385,"CO"
"gdds",-0.0005621731033940775,6.759194427703824e-9,"CO"
"kdds",-0.0026325947821528406,1.30981090676625e-7,"CO"
"wreq",-0.48064497318686933,0.012498106055915227,"CO"
"gddoffset",2479.304325134915,0.0,"DE"
"kddoffset",111.66618817920822,0.0,"DE"
"intercept",4.333936123907974,0.0009615466257346457,"DE"
"gdds",-0.0006288528002816719,7.837537299449766e-8,"DE"
"kdds",0.0006166200285065691,2.628881574179606e-7,"DE"
"wreq",-0.017532151481957605,0.11560575249648218,"DE"
"gddoffset",2466.61636966911,0.0,"FL"
"kddoffset",195.7726979923775,0.0,"FL"
"intercept",3.414812376456625,0.02936714219149274,"FL"
"gdds",-0.0004893674254982954,5.485482456342842e-7,"FL"
"kdds",0.0025977488837133334,6.039571473661185e-7,"FL"
"wreq",0.6914281338036885,0.024143565245045226,"FL"
"gddoffset",2373.9478675189384,0.0,"GA"
"kddoffset",166.0515080647125,0.0,"GA"
"intercept",1.295155035715994,7.028169661181556e-24,"GA"
"gdds",0.016360685546836472,3.7362383407948207e-28,"GA"
"kdds",0.00631322683553539,7.713735176472859e-29,"GA"
"wreq",-3.2453661357141406,2.4567932658134347e-23,"GA"
"gddoffset",1888.8822084440617,0.0,"ID"
"kddoffset",52.03422784198684,0.0,"ID"
"intercept",4.55016694874703,8.609613718101473e-5,"ID"
"gdds",-0.00014725402109569868,2.1380945816098967e-9,"ID"
"kdds",-0.001188502869160683,4.5377318239804813e-8,"ID"
"wreq",-0.2845795413062148,0.012048106691544417,"ID"
"gddoffset",2278.0926290137204,0.0,"IL"
"kddoffset",100.63047025223644,0.0,"IL"
"intercept",4.223161460312832,4.203729364156166e-5,"IL"
"gdds",-0.0008248519064521862,1.7171003387003399e-9,"IL"
"kdds",0.0017098646811412894,8.431504405850794e-9,"IL"
"wreq",0.9469480837894264,0.009471300497158344,"IL"
"gddoffset",2369.3048293942497,0.0,"IN"
"kddoffset",91.17248160267027,0.0,"IN"
"intercept",4.230722526546559,3.840806510846203e-5,"IN"
"gdds",-0.0007661052306265052,1.9644310682894703e-9,"IN"
"kdds",0.0011519920428901302,1.0117136352841706e-8,"IN"
"wreq",2.0806101862116013,0.011666310733367505,"IN"
"gddoffset",2081.7446460384785,0.0,"IA"
"kddoffset",71.067215364891,0.0,"IA"
"intercept",3.9518263003452225,1.3001827922528987e-28,"IA"
"gdds",-0.002104598105497533,7.271945236610553e-33,"IA"
"kdds",0.0008667998949829186,1.6588859176490693e-31,"IA"
"wreq",-0.5661047105822328,5.485341935669455e-27,"IA"
"gddoffset",2174.797670027741,0.0,"KS"
"kddoffset",152.0378536054745,0.0,"KS"
"intercept",3.9209931028204825,0.0001499624092170445,"KS"
"gdds",-0.0007510130829896397,4.142734796259646e-9,"KS"
"kdds",0.0014657243088204133,1.0329842410987291e-8,"KS"
"wreq",-1.1335243798445758,0.004485888572799862,"KS"
"gddoffset",2372.0369960428475,0.0,"KY"
"kddoffset",108.18160090277127,0.0,"KY"
"intercept",-3.2424000017696084,2.161504129913714e-21,"KY"
"gdds",0.009625177058962781,2.098409020189751e-27,"KY"
"kdds",-0.025226019596586446,1.8442175339598705e-26,"KY"
"wreq",17.43345665657746,8.33347499552649e-21,"KY"
"gddoffset",2480.070716287792,0.0,"LA"
"kddoffset",198.7124170794429,0.0,"LA"
"intercept",7.07070246248746,1.216763810665036e-25,"LA"
"gdds",-0.016979842180156444,3.3067611207304866e-30,"LA"
"kdds",0.023685982191139272,2.223999624277112e-30,"LA"
"wreq",-2.0660161818235463,4.8902962117776775e-26,"LA"
"gddoffset",2442.374824374742,0.0,"MD"
"kddoffset",106.89017069190177,0.0,"MD"
"intercept",4.265795176015325,0.00013869485015786812,"MD"
"gdds",-0.0005934236485197079,1.0251198835846119e-8,"MD"
"kdds",0.0009022313245268884,3.427651755648634e-8,"MD"
"wreq",0.13462925431141223,0.017127478831353817,"MD"
"gddoffset",2052.1279463518076,0.0,"MI"
"kddoffset",38.320301267827894,0.0,"MI"
"intercept",0.9046460792312389,6.066256153977439e-26,"MI"
"gdds",0.004220502222550168,1.4902739627207417e-31,"MI"
"kdds",-0.01891377686136439,3.552576538434458e-30,"MI"
"wreq",8.491672562815777,1.0448790514062353e-24,"MI"
"gddoffset",2131.6766687268796,0.0,"MN"
"kddoffset",50.44657037170095,0.0,"MN"
"intercept",4.024172663065617,0.00011063680072421327,"MN"
"gdds",-0.00047745207048340027,3.3518681325208222e-9,"MN"
"kdds",0.00011719707562078133,4.2161890934763255e-8,"MN"
"wreq",-0.5593489238272362,0.0069771664558342964,"MN"
"gddoffset",2400.29472924211,0.0,"MS"
"kddoffset",173.10903961455264,0.0,"MS"
"intercept",3.9301129751167903,0.00018364374843308996,"MS"
"gdds",-0.0016980006910925084,1.1140897700015148e-8,"MS"
"kdds",0.0020392383336855532,2.9157468631473536e-8,"MS"
"wreq",0.22725744811145326,0.00933798624391898,"MS"
"gddoffset",2186.9884258521356,0.0,"MO"
"kddoffset",113.5001184842109,0.0,"MO"
"intercept",4.004586156084929,4.904053890630902e-5,"MO"
"gdds",-0.0008124327181902641,1.584448388459478e-9,"MO"
"kdds",0.0020510991023790304,5.973969228525881e-9,"MO"
"wreq",-0.4090052736247479,0.004443670470163521,"MO"
"gddoffset",1826.6161221111518,0.0,"MT"
"kddoffset",48.144074673617624,0.0,"MT"
"intercept",3.911049214724947,0.0002221078151954362,"MT"
"gdds",-6.199638081310896e-5,4.749958981734642e-9,"MT"
"kdds",-0.005412086464729942,1.21150014255755e-7,"MT"
"wreq",-0.694710822083055,0.019290139047378113,"MT"
"gddoffset",1989.8598443229585,0.0,"NE"
"kddoffset",93.28777624897204,0.0,"NE"
"intercept",3.919956611228319,0.00018080686407240514,"NE"
"gdds",-0.0005731424742168318,3.2083086271982172e-9,"NE"
"kdds",0.0016341700967512052,2.292141946718658e-8,"NE"
"wreq",-0.5525255352583023,0.005228979723663349,"NE"
"gddoffset",1780.3095716470712,0.0,"NV"
"kddoffset",89.00816247497973,0.0,"NV"
"intercept",4.787713823730295,0.0011917067699384577,"NV"
"gdds",0.00030286818528484,1.533994753734047e-8,"NV"
"kdds",-0.001686987132103289,1.9575550755721986e-7,"NV"
"wreq",-0.27479235456745277,0.018155546865039108,"NV"
"gddoffset",2362.55893677877,0.0,"NJ"
"kddoffset",89.06122049419159,0.0,"NJ"
"intercept",3.740555747163282,1.5355248058998522e-26,"NJ"
"gdds",0.0025624050110711945,1.573263331614153e-30,"NJ"
"kdds",-0.0069849482074693095,4.283223558092724e-30,"NJ"
"wreq",-0.5302049829876009,2.3749555316888998e-25,"NJ"
"gddoffset",2042.1032744902263,0.0,"NM"
"kddoffset",112.97505901432388,0.0,"NM"
"intercept",4.0056692837344645,0.0021276837764368822,"NM"
"gdds",-0.00017172202341342007,5.0700612127148626e-8,"NM"
"kdds",-0.0008736065087581816,2.1850750162550167e-7,"NM"
"wreq",-0.06624532294248352,0.01795811798308377,"NM"
"gddoffset",2072.4724224068486,0.0,"NY"
"kddoffset",26.954697479295934,0.0,"NY"
"intercept",3.6744968129290747,6.920992647273177e-26,"NY"
"gdds",0.0008802871880007228,4.743087307939635e-31,"NY"
"kdds",-0.013255108410222987,4.458217760974189e-29,"NY"
"wreq",3.5493814677991433,2.6712818123293526e-24,"NY"
"gddoffset",2562.9586758352025,0.0,"NC"
"kddoffset",147.47036068360964,0.0,"NC"
"intercept",3.942821358464154,0.00014383237063456982,"NC"
"gdds",-0.0006645080622904925,5.783699158693265e-9,"NC"
"kdds",0.00024938180363763936,1.4615265743861784e-8,"NC"
"wreq",-0.01842768124787202,0.005274400725790134,"NC"
"gddoffset",1915.1607282738862,0.0,"ND"
"kddoffset",52.046897518450876,0.0,"ND"
"intercept",3.787957199016429,0.000303208178881729,"ND"
"gdds",-0.00026128737653646224,6.2153223964684995e-9,"ND"
"kdds",-0.005001284760718449,9.39020274848285e-8,"ND"
"wreq",-0.8889091402576902,0.02096247456542156,"ND"
"gddoffset",2296.8098565065447,0.0,"OH"
"kddoffset",68.86631324751282,0.0,"OH"
"intercept",4.192053667607304,2.8777804939692922e-5,"OH"
"gdds",-0.0005397135860049112,1.5379071098218496e-9,"OH"
"kdds",0.0008841407171572634,1.2290070904900018e-8,"OH"
"wreq",2.120240891079309,0.009148595863382963,"OH"
"gddoffset",2345.44545289476,0.0,"OK"
"kddoffset",201.54444783395883,0.0,"OK"
"intercept",3.7326597390789185,0.00019407096435961654,"OK"
"gdds",-0.0012584518577832137,1.1449166733947746e-8,"OK"
"kdds",0.0013738717215787276,1.3130436423362632e-8,"OK"
