"coef","mean","serr","state"
"intercept",3.6922530097394404,0.001194997837845068,"AL"
"gdds",-0.00025173090589513785,2.492085361197565e-9,"AL"
"kdds",-0.001485906956586698,3.393202435058525e-8,"AL"
"wreq",-0.6601899540526494,0.003067738244306607,"AL"
"intercept",3.7561311614796358,0.0007811352280590789,"AR"
"gdds",0.00043289850901683446,1.901265699099438e-9,"AR"
"kdds",-0.002530085665665999,1.6606143087442724e-8,"AR"
"wreq",-0.5453518071467585,0.0018160905034727817,"AR"
"intercept",4.098358889815717,0.008746977759390588,"DE"
"gdds",0.00012967061070300723,3.63023290220833e-8,"DE"
"kdds",-0.00315032030591524,1.2180003677556641e-6,"DE"
"wreq",-1.0514694803576246,0.03217448112750461,"DE"
"intercept",1.135202931145134,1.0955526111256387e-25,"FL"
"gdds",0.003705205795751977,1.866602689788913e-31,"FL"
"kdds",-0.005603771294837603,9.88970423994582e-31,"FL"
"wreq",-0.178707186541227,2.957413052915953e-26,"FL"
"intercept",5.777482544065329,8.587800975893605e-27,"GA"
"gdds",0.0029097271591832516,1.3787825336191771e-31,"GA"
"kdds",0.004873122982854384,4.302311172791357e-31,"GA"
"wreq",-6.841543600150604,1.1326108671131056e-25,"GA"
"intercept",3.9962221564171476,0.00012995829170843354,"IL"
"gdds",0.0003463348752312148,3.9110210580438744e-10,"IL"
"kdds",-0.003254747700576534,1.1825074297626824e-8,"IL"
"wreq",-0.2298686077555234,0.00041278475205585365,"IL"
"intercept",4.091524675456813,0.00015885730803908297,"IN"
"gdds",0.00035135415330294376,4.5893125581970584e-10,"IN"
"kdds",-0.0028000562399686495,1.9833826330387797e-8,"IN"
"wreq",-0.40271095569017584,0.0005693485358863626,"IN"
"intercept",3.9888901535881303,0.00011926298081188172,"IA"
"gdds",0.0006804047712256059,5.321846311150831e-10,"IA"
"kdds",-0.004105034312300337,2.3884345722702352e-8,"IA"
"wreq",-0.13745699500142636,0.00044668367654308264,"IA"
"intercept",3.961106116265313,0.0008813970443961945,"KS"
"gdds",0.00036132100788300697,2.880484364392534e-9,"KS"
