0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
47851.80000000001,47851.80000000001,47851.80000000001,47851.80000000001,47851.80000000001,47851.80000000001,47851.80000000001,47851.80000000001,47851.80000000001,47851.80000000001
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
5518.170000000001,5518.170000000001,5518.170000000001,5518.170000000001,5518.170000000001,5518.170000000001,5518.170000000001,5518.170000000001,5518.170000000001,5518.170000000001
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
291499.682215718,217623.8661066773,256904.46654178327,233984.69556345625,173708.64536857195,272970.8851481506,271141.5647261388,241064.00311570542,247417.19689945315,269144.71076526924
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
96920.85507616066,90463.64420083613,102702.26634135318,99117.98068402696,102742.65641910175,94808.18451847575,86766.35332696303,93870.85886766468,89552.80927113722,88519.30729621342
0,0,0,0,0,0,0,0,0,0
19564.912028406747,0,30056.46353688821,19411.044320782727,27846.10800581321,18063.36476910753,0,5642.58727078041,0,0
193.62,193.62,193.62,193.62,193.62,193.62,193.62,193.62,193.62,193.62
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,391.3979377588322,1258.9739450205445,1248.8056404144843,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7191.600000000002,7191.600000000002,7191.600000000002,7191.600000000002,7191.600000000002,7191.600000000002,7191.600000000002,7191.600000000002,7191.600000000002,7191.600000000002
0,0,0,0,0,0,0,0,0,0
1450341.9042455573,1450736.0862761957,1450327.0366730376,1451760.6663095928,1453968.5757769262,1452256.7429853359,1451437.5860133432,1451807.3544115487,1450905.4777616658,1452312.1580992904
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
