0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,0,0,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,0,0,0,0,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,178.63750000000002,178.63750000000002,0,0,0,0,0,0,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,0,0,178.63750000000002,0,0,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,0,0,0,0,0,0,0,0,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,0,0,0,0,0,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,0,0,0,0,0,178.63750000000002,178.63750000000002,0,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,0,0,0,178.63750000000002,178.63750000000002,0,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,0,0,0,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,0,0,0,0,178.63750000000002,0,0,0,0,0,0,0,0,0,178.63750000000002,102.30944499062016,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,0,0,0,0,106.57134284529906,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,0,0,0,0,0,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,178.63750000000002,0,0,0,178.63750000000002,0,0,178.63750000000002
2164.2639011579836,3674.0573900247773,1610.2025764243026,1282.9647638760525,3297.967956021217,1397.9764960954935,337.9464379433275,0,0,0,2390.2074210524343,4535.834559695871,3475.732664420659,2029.277722348147,4880.031891671413,4355.020451443103,4475.740999990909,994.7669584031901,0,0,0,0,0,1067.890399761327,5647.026794866993,2276.4030677453925,4181.334220128202,0,4843.416638800843,2827.754549882973,0,0,0,0,0,0,1902.477995709149,0,1166.6731382318012,1063.8418157702345,2146.737601175783,0,0,0,302.7629118263185,0,0,912.3631262469326,5327.162563589473,2674.0690433077725,4472.313378983081,3511.9044443774333,0,0,0,0,0,0,0,0,0,648.025267791234,4303.171185036396,2232.4351370930854,5701.734391210937,4884.782890855651,0,0,0,0,0,0,1822.6443704834303,3763.8121756964665,3800.243017133311,5142.175265206644,486.9627296053459,0,0,0,0,0,0,2942.062026947307,0,0,2832.068608536989,2807.6790766289023,1329.4434560034315,2459.3209453828313,0,0,0,0,0,1933.595577402266,2389.4665671083517,0,3396.4022222136064,2545.282561045035,4072.6125650401736,2785.4068422907544,0,0,0,0,0,0,1572.7027884426982,2783.2591017778122,4533.639495924616,5437.6741760603445,998.6031967418858,1485.7744237557238,0,0,0,0,0,0,1693.483239900763,0,0,0,0,0,0,0,0,0,966.2940942393807,0,2335.934809433215,4175.850088406875,3739.3454250355558,4495.539712433377,5735.6320621833065,4986.038937388702,0,0,0,0,0,0,2176.376453090054,3957.493251611775,3990.920337870465,5222.20908225551,364.0831874279356,0,0,0,0,0,0,2129.0538215849665,3617.6936862798,3276.4912171201304,0,1279.8073548144812,1794.8912943893702,0,0,0,0,0,0,451.01185301674656
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,91.04749999999999,91.04749999999999,91.04749999999999,0,0,0,0,0,0,0,91.04749999999999,0,91.04749999999999,91.04749999999999,17.071777132149304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.04749999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.04749999999999,91.04749999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.04749999999999,0,0,0,0,0,0,0,0,0,91.04749999999999,91.04749999999999,91.04749999999999,91.04749999999999,0,0,0,0,0,0,0,0,0,0,91.04749999999999,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.3322442407074,579.3923859957173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.03007908770698,619.2409807933396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.97995416455618,0,783.6999999999999,79.10757315795647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.684612896302696,0,783.6999999999999,0,0,0,0,0,0,0,0,0,0,0,0,783.6999999999999,0,0,0,0,0,0,0,0,0,0,783.6999999999999,0,0,0,0,0,0,0,0,0,11.16191290153594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.8625000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.366250688967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
