"FIPS","County","State","meanrf"
19197,"WRIGHT","Iowa",0.0536452490981157
46025,"CLARK","South Dakota",0.0797147373044712
55043,"GRANT","Wisconsin",0.108705582220024
13189,"MCDUFFIE","Georgia",0.091515330403014
6077,"SAN JOAQUIN","California",0.0539435516432508
48341,"MOORE","Texas",0.0700600152352828
51790,"STAUNTON","Virginia",0.0403812768931533
28093,"MARSHALL","Mississippi",0.107667007761333
17017,"CASS","Illinois",0.108161594742327
56039,"TETON","Wyoming",0.0839363696514559
21007,"BALLARD","Kentucky",0.102421127469272
28107,"PANOLA","Mississippi",0.0766648820044605
21171,"MONROE","Kentucky",0.0660218779206656
12043,"GLADES","Florida",0.0491294387554246
46127,"UNION","South Dakota",0.103993775501748
18083,"KNOX","Indiana",0.108398605999559
26125,"OAKLAND","Michigan",0.093114394864182
27039,"DODGE","Minnesota",0.108423037004554
27055,"HOUSTON","Minnesota",0.10842372472878
17153,"PULASKI","Illinois",0.108159300179295
13251,"SCREVEN","Georgia",0.073209891429457
26001,"ALCONA","Michigan",0.106204961265402
8081,"MOFFAT","Colorado",0.0942575576151208
18045,"FOUNTAIN","Indiana",0.0955243555377189
13113,"FAYETTE","Georgia",0.102505661541405
29215,"TEXAS","Missouri",0.049878773440104
27073,"LAC QUI PARLE","Minnesota",0.0536977542868009
48101,"COTTLE","Texas",0.105987785260723
29089,"HOWARD","Missouri",0.104601730335044
31119,"MADISON","Nebraska",0.0928399797150658
27141,"SHERBURNE","Minnesota",0.0697625420405084
19101,"JEFFERSON","Iowa",0.0918226567740341
48305,"LYNN","Texas",0.0596286487076001
51810,"VIRGINIA BEACH","Virginia",0.0517578118879048
35009,"CURRY","New Mexico",0.0572192886332731
48363,"PALO PINTO","Texas",0.0934525267717554
39109,"MIAMI","Ohio",0.0956713257058713
38067,"PEMBINA","North Dakota",0.0742461249543339
55003,"ASHLAND","Wisconsin",0.107247793091346
21097,"HARRISON","Kentucky",0.0528310647871467
12127,"VOLUSIA","Florida",0.0427296807576992
48443,"TERRELL","Texas",0.0569659511778021
20189,"STEVENS","Kansas",0.0581724096474663
45083,"SPARTANBURG","South Carolina",0.0974377288691387
51015,"AUGUSTA","Virginia",0.0676821257324005
29061,"DAVIESS","Missouri",0.0569720483382556
37151,"RANDOLPH","North Carolina",0.104198114440751
48347,"NACOGDOCHES","Texas",0.0892262313902841
13019,"BERRIEN","Georgia",0.0770903549424036
38087,"SLOPE","North Dakota",0.0788106776776762
46017,"BUFFALO","South Dakota",0.0541034827925316
18079,"JENNINGS","Indiana",0.0724152110921414
31165,"SIOUX","Nebraska",0.0799623463110854
28129,"SMITH","Mississippi",0.105404011245356
5047,"FRANKLIN","Arkansas",0.0792841378462122
38003,"BARNES","North Dakota",0.0544074638185115
55065,"LAFAYETTE","Wisconsin",0.108705972569005
28081,"LEE","Mississippi",0.0820322299718319
51660,"HARRISONBURG","Virginia",NA
26061,"HOUGHTON","Michigan",0.105535725352009
21107,"HOPKINS","Kentucky",0.102422737874958
1105,"PERRY","Alabama",0.1049390763089
48049,"BROWN","Texas",0.103075612807998
31049,"DEUEL","Nebraska",0.0755931926937906
16009,"BENEWAH","Idaho",0.113030673652843
48417,"SHACKELFORD","Texas",0.0896718372730237
41019,"DOUGLAS","Oregon",0.0761737374613785
54069,"OHIO","West Virginia",0.0630831145299926
48083,"COLEMAN","Texas",0.0974157573206333
24025,"HARFORD","Maryland",0.101560272817336
48001,"ANDERSON","Texas",0.105996894095891
39137,"PUTNAM","Ohio",0.0956709361966592
19097,"JACKSON","Iowa",0.108402413116159
36075,"OSWEGO","New York",0.0784894148430626
28055,"ISSAQUENA","Mississippi",0.0542365062772242
48105,"CROCKETT","Texas",0.0566105890603177
53031,"JEFFERSON","Washington",0.0928249625158478
53015,"COWLITZ","Washington",0.117933968583232
8121,"WASHINGTON","Colorado",0.0998745998179394
20207,"WOODSON","Kansas",0.0642772403307531
51035,"CARROLL","Virginia",0.0795890782163039
8065,"LAKE","Colorado",0.110385196014444
24043,"WASHINGTON","Maryland",0.0697643989630424
29161,"PHELPS","Missouri",0.049878691678255
47167,"TIPTON","Tennessee",0.0773424309703286
51003,"ALBEMARLE","Virginia",0.101220734924887
29029,"CAMDEN","Missouri",0.0763085533280028
20201,"WASHINGTON","Kansas",0.0813024134852468
20081,"HASKELL","Kansas",0.0864518025963532
1107,"PICKENS","Alabama",0.0536920818607598
28131,"STONE","Mississippi",0.102686337161271
13171,"LAMAR","Georgia",0.102505569191012
54047,"MCDOWELL","West Virginia",0.0649002941928812
41005,"CLACKAMAS","Oregon",0.0888964505612527
13133,"GREENE","Georgia",0.0975601621189091
28095,"MONROE","Mississippi",0.0644510650508946
13207,"MONROE","Georgia",0.0926134467478572
23031,"YORK","Maine",0.0581979566259941
46097,"MINER","South Dakota",0.0758329227437489
17203,"WOODFORD","Illinois",0.0733509090234003
39069,"HENRY","Ohio",0.0913166334167338
13159,"JASPER","Georgia",0.0935128719273569
30023,"DEER LODGE","Montana",0.0884862111935871
48051,"BURLESON","Texas",0.105995699424279
30019,"DANIELS","Montana",0.0751546962149851
17079,"JASPER","Illinois",0.108161135819846
18095,"MADISON","Indiana",0.108399980257382
48027,"BELL","Texas",0.0752806613897857
29133,"MISSISSIPPI","Missouri",0.104601250938448
1027,"CLAY","Alabama",0.0895805051765414
6089,"SHASTA","California",0.0889679937542486
13043,"CANDLER","Georgia",0.0716835107009256
22003,"ALLEN","Louisiana",0.064114424360194
18151,"STEUBEN","Indiana",0.0901849276753435
39039,"DEFIANCE","Ohio",0.0956704160144307
12117,"SEMINOLE","Florida",0.0391753734505137
47067,"HANCOCK","Tennessee",0.081694615653389
21187,"OWEN","Kentucky",0.0492845859666321
5089,"MARION","Arkansas",0.0657397531695607
31177,"WASHINGTON","Nebraska",0.109021389416491
31075,"GRANT","Nebraska",0.0724233757082085
48205,"HARTLEY","Texas",0.0620481897060803
31179,"WAYNE","Nebraska",0.109020849649477
36047,"KINGS","New York",0.0617638901436841
40023,"CHOCTAW","Oklahoma",0.108146782277432
34009,"CAPE MAY","New Jersey",0.0679321576576439
17009,"BROWN","Illinois",0.108161013442214
21035,"CALLOWAY","Kentucky",0.0615040515839037
31135,"PERKINS","Nebraska",0.0998245308141851
21169,"METCALFE","Kentucky",0.0538876864813794
17031,"COOK","Illinois",0.0535332748066116
18035,"DELAWARE","Indiana",0.108400078419613
6115,"YUBA","California",0.0773423788643838
21049,"CLARK","Kentucky",0.0528311241126432
28133,"SUNFLOWER","Mississippi",0.0571028916519233
46109,"ROBERTS","South Dakota",0.0555820747475244
24017,"CHARLES","Maryland",0.0990917183874862
39015,"BROWN","Ohio",0.0709982425939351
46091,"MARSHALL","South Dakota",0.0839373346532507
27157,"WABASHA","Minnesota",0.108423190778142
40139,"TEXAS","Oklahoma",0.0684139940856493
37023,"BURKE","North Carolina",0.0983608518678109
18183,"WHITLEY","Indiana",0.108398605999559
38023,"DIVIDE","North Dakota",0.0719745072310589
21077,"GALLATIN","Kentucky",0.0413055178299954
42069,"LACKAWANNA","Pennsylvania",0.0854773678084314
13103,"EFFINGHAM","Georgia",0.0480449976619641
39005,"ASHLAND","Ohio",0.113731816459235
48427,"STARR","Texas",0.062101500692627
6097,"SONOMA","California",0.0486325947468593
48311,"MCMULLEN","Texas",0.0658619115542393
9011,"NEW LONDON","Connecticut",0.0339636811349417
20109,"LOGAN","Kansas",0.107876904384239
48145,"FALLS","Texas",0.097657630622356
8011,"BENT","Colorado",0.0798201835459593
30085,"ROOSEVELT","Montana",0.0768413779450822
40013,"BRYAN","Oklahoma",0.108204437136959
26003,"ALGER","Michigan",0.0970401415950203
39057,"GREENE","Ohio",0.0956716872647403
39103,"MEDINA","Ohio",0.103544082871111
26067,"IONIA","Michigan",0.106202639479418
28123,"SCOTT","Mississippi",0.0961686356037122
22031,"DE SOTO","Louisiana",0.103533832055788
42123,"WARREN","Pennsylvania",0.0714558019604871
27135,"ROSEAU","Minnesota",0.0532528105905657
16059,"LEMHI","Idaho",0.106504517581123
53003,"ASOTIN","Washington",0.0855509524918668
24045,"WICOMICO","Maryland",0.0820384010382604
39081,"JEFFERSON","Ohio",0.0349405592440656
34013,"ESSEX","New Jersey",0.0444605003152435
45009,"BAMBERG","South Carolina",0.0645598937717836
17111,"MCHENRY","Illinois",0.0506253407518326
31129,"NUCKOLLS","Nebraska",0.0572113733142618
19169,"STORY","Iowa",0.0559264023135218
5081,"LITTLE RIVER","Arkansas",0.0878090169376155
6071,"SAN BERNARDINO","California",0.0781143180315672
6011,"COLUSA","California",0.0584768601565527
17163,"ST CLAIR","Illinois",0.108159667301618
31017,"BROWN","Nebraska",0.0753495493282383
36113,"WARREN","New York",0.0942666056656276
51191,"WASHINGTON","Virginia",0.0944800199043656
19103,"JOHNSON","Iowa",0.0823268583964325
22055,"LAFAYETTE","Louisiana",0.0778522652531724
21157,"MARSHALL","Kentucky",0.0562705783370605
48377,"PRESIDIO","Texas",0.105991614942842
30003,"BIG HORN","Montana",0.0865748176898349
42119,"UNION","Pennsylvania",0.0245968276745554
18085,"KOSCIUSKO","Indiana",0.0911205462277937
5123,"ST FRANCIS","Arkansas",0.101316036299213
30039,"GRANITE","Montana",0.0845908985938339
39029,"COLUMBIANA","Ohio",0.0886165148886331
12105,"POLK","Florida",0.0340493489391767
46013,"BROWN","South Dakota",0.0973638484720631
27109,"OLMSTED","Minnesota",0.108423626484302
5067,"JACKSON","Arkansas",0.108621259202591
54031,"HARDY","West Virginia",0.0449799767913084
27089,"MARSHALL","Minnesota",0.0685850148294287
47035,"CUMBERLAND","Tennessee",0.105514134061879
8085,"MONTROSE","Colorado",0.101754879280896
8045,"GARFIELD","Colorado",0.109753990006064
48431,"STERLING","Texas",0.0545270057931755
31025,"CASS","Nebraska",0.1090207526369
13307,"WEBSTER","Georgia",0.10681650287646
55077,"MARQUETTE","Wisconsin",0.0569972516121247
29033,"CARROLL","Missouri",0.0793942722473908
8099,"PROWERS","Colorado",0.0761479071365917
19015,"BOONE","Iowa",0.0536448084604075
5069,"JEFFERSON","Arkansas",0.0755306502946518
16073,"OWYHEE","Idaho",0.0773342294121165
46067,"HUTCHINSON","South Dakota",0.0758323700754927
8123,"WELD","Colorado",0.105727170906649
27011,"BIG STONE","Minnesota",0.0536978586792899
12031,"DUVAL","Florida",0.0386833469680211
38103,"WELLS","North Dakota",0.0583369853360793
48019,"BANDERA","Texas",0.0497094393298787
18101,"MARTIN","Indiana",0.10839958760846
54013,"CALHOUN","West Virginia",0.0268769467222812
55019,"CLARK","Wisconsin",0.0499121310759559
5061,"HOWARD","Arkansas",0.108622698765763
21061,"EDMONSON","Kentucky",0.102424452238524
21189,"OWSLEY","Kentucky",0.0931324592576993
51109,"LOUISA","Virginia",0.101219648117974
12091,"OKALOOSA","Florida",0.0778629872248729
51037,"CHARLOTTE","Virginia",0.101220308962643
13231,"PIKE","Georgia",0.0932322855552486
20145,"PAWNEE","Kansas",0.056902879518481
39097,"MADISON","Ohio",0.0956725183008072
13105,"ELBERT","Georgia",0.102506189263336
17197,"WILL","Illinois",0.0589295753865561
51097,"KING AND QUEEN","Virginia",0.0970968677248886
19185,"WAYNE","Iowa",0.0586678628456385
19047,"CRAWFORD","Iowa",0.100906474702375
48025,"BEE","Texas",0.0816355635135432
38035,"GRAND FORKS","North Dakota",0.0801822741434939
13029,"BRYAN","Georgia",0.0576556502031592
1083,"LIMESTONE","Alabama",0.0749835398109251
21039,"CARLISLE","Kentucky",0.0962258110891916
10001,"KENT","Delaware",0.0910625635795675
5085,"LONOKE","Arkansas",0.081833178019669
22089,"ST CHARLES","Louisiana",0.0927982172720872
56017,"HOT SPRINGS","Wyoming",0.10727323149096
50005,"CALEDONIA","Vermont",0.102386077808986
20175,"SEWARD","Kansas",0.0618893774162713
6029,"KERN","California",0.0564856298413463
55049,"IOWA","Wisconsin",0.108706043048965
42131,"WYOMING","Pennsylvania",0.0785493488072823
41053,"POLK","Oregon",0.108594234887923
20191,"SUMNER","Kansas",0.0652421319748824
51167,"RUSSELL","Virginia",0.0910421082717089
26101,"MANISTEE","Michigan",0.105126184548149
35013,"DONA ANA","New Mexico",0.0745574704463547
46135,"YANKTON","South Dakota",0.0798454419303422
8111,"SAN JUAN","Colorado",0.110382578910265
13005,"BACON","Georgia",0.0480446079519461
37157,"ROCKINGHAM","North Carolina",0.104198669800979
26141,"PRESQUE ISLE","Michigan",0.100430908781159
38017,"CASS","North Dakota",0.0585877594144877
33009,"GRAFTON","New Hampshire",0.0858820911384075
21133,"LETCHER","Kentucky",0.077644137237203
23023,"SAGADAHOC","Maine",0.0554755533713297
40115,"OTTAWA","Oklahoma",0.0726134618225479
53027,"GRAYS HARBOR/CHEH","Washington",0.0924946479117957
26073,"ISABELLA","Michigan",0.106203347213274
48007,"ARANSAS","Texas",0.0542896144904172
23017,"OXFORD","Maine",0.10318025272301
40067,"JEFFERSON","Oklahoma",0.108199442363741
39139,"RICHLAND","Ohio",0.103966092013737
47061,"GRUNDY","Tennessee",0.0959106723336005
4012,"La Paz","Arizona",0.103551272897761
47011,"BRADLEY","Tennessee",0.0889862666566051
1017,"CHAMBERS","Alabama",0.104938396673232
26165,"WEXFORD","Michigan",0.106204641013728
20075,"HAMILTON","Kansas",0.089713304812465
21165,"MENIFEE","Kentucky",0.0811838076583496
51610,"FALLS CHURCH","Virginia",NA
49057,"WEBER","Utah",0.0581771556969091
51115,"MATHEWS","Virginia",NA
47103,"LINCOLN","Tennessee",0.0799294077824262
13281,"TOWNS","Georgia",0.0970129635432675
31169,"THAYER","Nebraska",0.0572116697909791
27071,"KOOCHICHING","Minnesota",0.064234148821382
32029,"STOREY","Nevada",0.0746854958267469
29149,"OREGON","Missouri",0.0498785598161727
18037,"DUBOIS","Indiana",0.108399369473149
39133,"PORTAGE","Ohio",0.108661184955296
31103,"KEYA PAHA","Nebraska",0.0841260690328236
37087,"HAYWOOD","North Carolina",0.0768927418676225
21151,"MADISON","Kentucky",0.0542906521390617
49035,"SALT LAKE","Utah",0.0567340284481464
32009,"ESMERALDA","Nevada",0.109968263459268
36019,"CLINTON","New York",0.0946645949616947
17175,"STARK","Illinois",0.0534592932232189
28163,"YAZOO","Mississippi",0.0793798302356552
6033,"LAKE","California",0.044119786478282
18125,"PIKE","Indiana",0.108398605999559
29121,"MACON","Missouri",0.10460206446319
55033,"DUNN","Wisconsin",0.0912264596342918
29177,"RAY","Missouri",0.0682673709991878
16007,"BEAR LAKE","Idaho",0.0766958383528448
38029,"EMMONS","North Dakota",0.076917118311303
29145,"NEWTON","Missouri",0.104600977000876
40123,"PONTOTOC","Oklahoma",0.0658378325528886
29175,"RANDOLPH","Missouri",0.104601806029978
1003,"BALDWIN","Alabama",0.104361673362289
48223,"HOPKINS","Texas",0.105997084164815
55041,"FOREST","Wisconsin",0.107245988128099
5139,"UNION","Arkansas",0.102914314583989
17193,"WHITE","Illinois",0.108161008121743
45039,"FAIRFIELD","South Carolina",0.0952943452957833
48195,"HANSFORD","Texas",0.0696203228829001
1033,"COLBERT","Alabama",0.0929192336689212
51179,"STAFFORD","Virginia",0.0967423379623211
50027,"WINDSOR","Vermont",0.102383225682703
8049,"GRAND","Colorado",0.0901060784796826
42033,"CLEARFIELD","Pennsylvania",0.051433672772482
36115,"WASHINGTON","New York",0.0891666264209869
36079,"PUTNAM","New York",0.0617586954349459
28043,"GRENADA","Mississippi",0.0976972227921013
8035,"DOUGLAS","Colorado",0.094236285857465
36063,"NIAGARA","New York",0.0967892878865265
48243,"JEFF DAVIS","Texas",0.105992553646013
51143,"PITTSYLVANIA","Virginia",0.101220766475845
49047,"UINTAH","Utah",0.0761535837321808
51195,"WISE","Virginia",0.080618735825517
34039,"UNION","New Jersey",0.0444605003152435
18055,"GREENE","Indiana",0.10839909680401
13077,"COWETA","Georgia",0.102505661541405
56009,"CONVERSE","Wyoming",0.10891063059655
28087,"LOWNDES","Mississippi",0.0610720809220427
30075,"POWDER RIVER","Montana",0.0893622411990856
51027,"BUCHANAN","Virginia",0.0764980112016805
51137,"ORANGE","Virginia",0.10121967549357
12005,"BAY","Florida",0.0457584641092273
16051,"JEFFERSON","Idaho",0.0900829109637829
36089,"ST LAWRENCE","New York",0.0875929841448856
19031,"CEDAR","Iowa",0.0787419715298118
21143,"LYON","Kentucky",0.0781545360345118
51133,"NORTHUMBERLAND","Virginia",0.0682443691585209
19189,"WINNEBAGO","Iowa",0.0536455083016445
17091,"KANKAKEE","Illinois",0.0848629173733991
5035,"CRITTENDEN","Arkansas",0.0623511950634649
13017,"BEN HILL","Georgia",0.0740261519221935
13095,"DOUGHERTY","Georgia",0.0495332127255304
27005,"BECKER","Minnesota",0.0948419267837511
40001,"ADAIR","Oklahoma",0.105304868620547
31009,"BLAINE","Nebraska",0.0724241713117951
48467,"VAN ZANDT","Texas",0.105195922846342
48499,"WOOD","Texas",0.105997767131409
48273,"KLEBERG","Texas",0.0812001322572458
48175,"GOLIAD","Texas",0.0958952686656728
28113,"PIKE","Mississippi",0.107669261844914
55101,"RACINE","Wisconsin",0.0854641568167936
20187,"STANTON","Kansas",0.107874986725419
42091,"MONTGOMERY","Pennsylvania",0.0455954112993543
46107,"POTTER","South Dakota",0.0565147752858384
13293,"UPSON","Georgia",0.0845205440652745
11001,"District Of Columbia","District of Columbia",NA
42059,"GREENE","Pennsylvania",0.0297669695982249
24001,"ALLEGANY","Maryland",0.0548622043224376
5083,"LOGAN","Arkansas",0.0993581730433843
26105,"MASON","Michigan",0.10620422805993
48237,"JACK","Texas",0.0910970255887586
51075,"GOOCHLAND","Virginia",0.101219601903477
47187,"WILLIAMSON","Tennessee",0.0856667826993289
28119,"QUITMAN","Mississippi",0.0558703906919252
13163,"JEFFERSON","Georgia",0.101051062711872
20021,"CHEROKEE/MCGHEE","Kansas",0.0581777915661054
49031,"PIUTE","Utah",0.0820775054438109
18143,"SCOTT","Indiana",0.0611698500915782
42113,"SULLIVAN","Pennsylvania",0.0646933871793354
51043,"CLARKE","Virginia",0.0755141163359006
51161,"ROANOKE","Virginia",0.0976906496065952
21015,"BOONE","Kentucky",0.0563724734629776
55045,"GREEN","Wisconsin",0.108705620169203
20099,"LABETTE","Kansas",0.0581772514659264
22081,"RED RIVER","Louisiana",0.0968344819019339
51169,"SCOTT","Virginia",0.0916075354873337
38031,"FOSTER","North Dakota",0.0561203536052359
27105,"NOBLES","Minnesota",0.0536979786953476
29205,"SHELBY","Missouri",0.104601730335044
48235,"IRION","Texas",0.0538250553762078
17063,"GRUNDY","Illinois",0.0637160722794761
31055,"DOUGLAS","Nebraska",0.109021209979817
8029,"DELTA","Colorado",0.0914695574662146
40147,"WASHINGTON","Oklahoma",0.0584946069892042
5009,"BOONE","Arkansas",0.0639617038518319
27067,"KANDIYOHI","Minnesota",0.0641214114903072
29135,"MONITEAU","Missouri",0.0812132154822475
48479,"WEBB","Texas",0.0694832913134348
34027,"MORRIS","New Jersey",0.0622451323274441
22005,"ASCENSION","Louisiana",0.0644353194713698
22035,"EAST CARROLL","Louisiana",0.0632338452663539
31071,"GARFIELD","Nebraska",0.0724244987660874
26011,"ARENAC","Michigan",0.0813134702513739
55067,"LANGLADE","Wisconsin",0.0919217187463343
42003,"ALLEGHENY","Pennsylvania",0.0595783594245731
26113,"MISSAUKEE","Michigan",0.1062048651899
54035,"JACKSON","West Virginia",0.0268766506132685
47179,"WASHINGTON","Tennessee",0.106550188420707
35007,"COLFAX","New Mexico",0.0750991985247844
12029,"DIXIE","Florida",0.0655849925699677
38093,"STUTSMAN","North Dakota",0.0678475366536097
6091,"SIERRA","California",0.101495005867827
17159,"RICHLAND","Illinois",0.108161240716413
21045,"CASEY","Kentucky",0.0590040996617854
20167,"RUSSELL","Kansas",0.0561978281906428
21167,"MERCER","Kentucky",0.0528308670354917
27115,"PINE","Minnesota",0.11381571443287
31171,"THOMAS","Nebraska",0.0724239653671083
27167,"WILKIN/TOOMBS","Minnesota",0.089568578823762
53057,"SKAGIT","Washington",0.0802901780642233
40025,"CIMARRON","Oklahoma",0.0787360222650975
26127,"OCEANA","Michigan",0.106204000514766
47047,"FAYETTE","Tennessee",0.0964857367707677
48133,"EASTLAND","Texas",0.0928498666480532
26083,"KEWEENAW","Michigan",0.106206882821611
19187,"WEBSTER","Iowa",0.0536448084604075
48071,"CHAMBERS","Texas",0.0591658128956278
55063,"LA CROSSE","Wisconsin",0.108705403093826
29007,"AUDRAIN","Missouri",0.104601761264157
48143,"ERATH","Texas",0.101648436453413
8051,"GUNNISON","Colorado",0.110383257875047
35019,"GUADALUPE","New Mexico",0.108743883962908
50013,"GRAND ISLE","Vermont",0.0580223465578089
27049,"GOODHUE","Minnesota",0.108422531738889
30091,"SHERIDAN","Montana",0.0759386762923803
30081,"RAVALLI","Montana",0.0942861179897865
12063,"JACKSON","Florida",0.0825462323216108
1121,"TALLADEGA","Alabama",0.0974961346967624
56023,"LINCOLN","Wyoming",0.0920914396066391
47053,"GIBSON","Tennessee",0.102999048727042
31061,"FRANKLIN","Nebraska",0.0572105024343601
12001,"ALACHUA","Florida",0.0654585661726274
5125,"SALINE","Arkansas",0.108621544749357
39035,"CUYAHOGA","Ohio",0.0900281886872244
46121,"TODD","South Dakota",0.0860361166768617
12017,"CITRUS","Florida",0.0477506428101254
13215,"MUSCOGEE","Georgia",0.0915148846820046
16017,"BONNER","Idaho",0.106346259302929
26107,"MECOSTA","Michigan",0.106203504132483
26027,"CASS","Michigan",0.0814015814655721
20029,"CLOUD","Kansas",0.10098804957063
51105,"LEE","Virginia",0.0935672161862622
6035,"LASSEN","California",0.062343106325427
40083,"LOGAN","Oklahoma",0.0565161331879873
21229,"WASHINGTON","Kentucky",0.0528308670354917
20083,"HODGEMAN","Kansas",0.0981853372814411
48177,"GONZALES","Texas",0.082551454822185
27035,"CROW WING","Minnesota",0.11492992383962
48039,"BRAZORIA","Texas",0.0584473846393175
20053,"ELLSWORTH","Kansas",0.0894198766957143
17019,"CHAMPAIGN","Illinois",0.0534592231162001
48277,"LAMAR","Texas",0.104329705602005
16063,"LINCOLN","Idaho",0.106902006079042
55123,"VERNON/BAD AX","Wisconsin",0.10870570239809
19059,"DICKINSON","Iowa",0.0536455083016445
18043,"FLOYD","Indiana",0.0788806412900245
1087,"MACON","Alabama",0.104938222102551
18139,"RUSH","Indiana",0.108400139773241
20013,"BROWN","Kansas",0.107883033197294
38079,"ROLETTE","North Dakota",0.0816924781360312
19065,"FAYETTE","Iowa",0.0791987132565109
28097,"MONTGOMERY","Mississippi",0.107668141703178
55061,"KEWAUNEE","Wisconsin",0.108706606895535
23011,"KENNEBEC","Maine",0.0679882245809097
1097,"MOBILE","Alabama",0.0891508157327618
48497,"WISE","Texas",0.10350893141988
48035,"BOSQUE","Texas",0.104325027394973
54017,"DODDRIDGE","West Virginia",0.0268767986668996
46129,"WALWORTH","South Dakota",0.0672781679079675
48147,"FANNIN","Texas",0.0852885646883968
51089,"HENRY","Virginia",0.101220949483672
31003,"ANTELOPE","Nebraska",0.0841273408572868
20057,"FORD","Kansas",0.100747441169293
18133,"PUTNAM","Indiana",0.108399188828029
13089,"DE KALB","Georgia",0.10250612329757
45041,"FLORENCE","South Carolina",0.075164748125676
40029,"COAL","Oklahoma",0.0580552056474346
46053,"GREGORY","South Dakota",0.0569213814965355
40059,"HARPER","Oklahoma",0.105371496366408
48309,"MCLENNAN","Texas",0.0571010634916777
45085,"SUMTER","South Carolina",0.0841597566801593
29077,"GREENE","Missouri",0.0967841345466335
26121,"MUSKEGON","Michigan",0.104963892744783
39007,"ASHTABULA","Ohio",0.109021034614418
47033,"CROCKETT","Tennessee",0.0916516907634143
40093,"MAJOR","Oklahoma",0.098194409918509
48465,"VAL VERDE","Texas",0.0574283010465865
48389,"REEVES","Texas",0.10599005326403
40107,"OKFUSKEE","Oklahoma",0.0574629857068936
40071,"KAY","Oklahoma",0.0750702031772405
55131,"WASHINGTON","Wisconsin",0.082268317570583
37165,"SCOTLAND","North Carolina",0.0868283644136442
18123,"PERRY","Indiana",0.108399482435599
6015,"DEL NORTE","California",0.102982766638615
38059,"MORTON","North Dakota",0.0918391551908755
27161,"WASECA","Minnesota",0.0865324087385037
49033,"RICH","Utah",0.0737439424672328
13255,"SPALDING","Georgia",0.102505661541405
20131,"NEMAHA","Kansas",0.107882119134772
49043,"SUMMIT","Utah",0.0981574663421122
16043,"FREMONT","Idaho",0.0787556956955272
48405,"SAN AUGUSTINE","Texas",0.0973115277122881
12057,"HILLSBOROUGH","Florida",0.0426926195430786
48283,"LA SALLE","Texas",0.0623094427677873
42073,"LAWRENCE","Pennsylvania",0.0854042764788934
36017,"CHENANGO","New York",0.0980906962134667
48125,"DICKENS","Texas",0.0610857402026588
28069,"KEMPER","Mississippi",0.107669884158729
54053,"MASON","West Virginia",0.0268766506132685
54095,"TYLER","West Virginia",0.0268767690561734
19181,"WARREN","Iowa",0.108399950538039
13227,"PICKENS","Georgia",0.0777781019190165
5043,"DREW","Arkansas",0.105766361391736
48395,"ROBERTSON","Texas",0.105995325231119
39089,"LICKING","Ohio",0.0886656047711912
48269,"KING","Texas",0.105988690739103
29185,"ST CLAIR","Missouri",0.0946607015863781
48381,"RANDALL","Texas",0.0543415181125824
16031,"CASSIA","Idaho",0.0759285936316958
10005,"SUSSEX","Delaware",0.0834233874671264
37077,"GRANVILLE","North Carolina",0.10419819377695
36111,"ULSTER","New York",0.0980893847768249
19021,"BUENA VISTA","Iowa",0.057632608855548
17041,"DOUGLAS","Illinois",0.05345903616415
22111,"UNION","Louisiana",0.10559003412056
21211,"SHELBY","Kentucky",0.0528308670354917
53069,"WAHKIAKUM","Washington",0.0771707342104074
1007,"BIBB","Alabama",0.0714049916454475
21183,"OHIO","Kentucky",0.102423435811038
42011,"BERKS","Pennsylvania",0.0420691135912235
51101,"KING WILLIAM","Virginia",0.101218834780491
37015,"BERTIE","North Carolina",0.0716635757673257
42007,"BEAVER","Pennsylvania",0.0366885433891717
27063,"JACKSON","Minnesota",0.0536983110495433
5117,"PRAIRIE","Arkansas",0.108621660149558
13237,"PUTNAM","Georgia",0.089189961492399
28005,"AMITE","Mississippi",0.107668805487656
6037,"LOS ANGELES","California",0.0541203625293013
13187,"LUMPKIN","Georgia",0.0890192608137968
23015,"LINCOLN","Maine",0.0554758232348688
29197,"SCHUYLER","Missouri",0.0549015046484674
17071,"HENDERSON","Illinois",0.108161135819846
21021,"BOYLE","Kentucky",0.0563754195563853
20101,"LANE","Kansas",0.107875655856999
26139,"OTTAWA","Michigan",0.105022342384625
53021,"FRANKLIN","Washington",0.0891130929108932
42053,"FOREST","Pennsylvania",0.0508366341134378
54067,"NICHOLAS","West Virginia",0.0593517031775614
22115,"VERNON","Louisiana",0.109398008393285
51083,"HALIFAX","Virginia",0.101220497350432
22041,"FRANKLIN","Louisiana",0.120378998868535
51009,"AMHERST","Virginia",0.101221466211655
27159,"WADENA","Minnesota",0.0810911337477644
20015,"BUTLER","Kansas",0.10049690635593
26025,"CALHOUN","Michigan",0.0814017167627455
40037,"CREEK","Oklahoma",0.0570610887237401
23005,"CUMBERLAND","Maine",0.0628089987201228
51073,"GLOUCESTER","Virginia",0.0682443691585209
47039,"DECATUR","Tennessee",0.0899476962214564
26045,"EATON","Michigan",0.106202511384086
17185,"WABASH","Illinois",0.108161625337159
51515,"BEDFORD CITY","Virginia",NA
54005,"BOONE","West Virginia",0.0592724882409509
6063,"PLUMAS","California",0.100502738660381
48441,"TAYLOR","Texas",0.0608233600941923
5113,"POLK","Arkansas",0.108623085229245
18013,"BROWN","Indiana",0.0987141331386272
26093,"LIVINGSTON","Michigan",0.0997334215115655
13013,"BARROW","Georgia",0.102506354179352
