"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60"
1.5863196460429294e7,1.931409813722434e7,9.24861487822345e6,9.557883934135871e6,4.872501976517955e6,9.399795815968541e6,7.306932595621986e6,1.604699232694214e7,1.2525773701015221e7,1.3192708092903854e7,1.4259072006004127e7,1.6169083691719746e7,1.0802584053267537e7,6.49383957072361e6,8.129044321650008e6,1.5819337191239724e7,8.987931937934449e6,2.3458805443770632e7,1.3838392651406562e7,1.979305908291346e7,1.6606466960385578e7,1.5295431972196935e7,2.4439008945210405e7,2.138391158136344e7,1.1490976778765751e7,1.5769151735044433e7,1.5747993663671812e7,7.070633960274292e6,1.5006462024230657e7,1.9062340393612385e7,5.693597874935409e6,1.0100651733664656e7,2.2468318512592345e7,2.279270365796098e7,1.9256199417159326e7,1.7324430699749276e7,1.5388199462827912e7,1.5157756689263975e7,8.322773594531896e6,1.0507798888950145e7,1.4633614446546389e7,1.89073286561777e7,2.096778242221205e7,2.2356265249072544e7,1.182241983542191e7,2.2332442988127716e7,1.3619574289423151e7,1.8677401795230553e7,1.591153239271705e7,1.4003290678870132e7,1.2311367917303437e7,7.884212965847166e6,6.924070885781312e6,7.487977818154892e6,1.8467781381338984e7,1.0889165830500556e7,1.3106594328173524e7,1.0535393961778691e7,1.0495476847461818e7,2.5210217857691534e7
4.149376962024996e6,4.662649894966779e6,4.66543635893438e6,4.445722941899917e6,4.638114440466581e6,4.193669129996471e6,4.262026931422258e6,3.380438636435399e6,4.325654406731444e6,3.7513824158496447e6,3.796931039861886e6,3.52211544642636e6,3.3203717515139794e6,4.024143200444976e6,3.5759093962265356e6,2.9118305217321697e6,3.440134404490466e6,2.8469478706307304e6,2.7830367867118907e6,2.9450599899800066e6,2.843655796681299e6,2.515650839108671e6,2.7406029066602928e6,2.4953916466125315e6,2.5214004196993005e6,2.431270912324819e6,2.2711498550682864e6,2.740720178868426e6,2.573350806863143e6,2.273503914691524e6,2.4407422438250836e6,2.2087946895088158e6,1.936760715613529e6,2.118997091159372e6,2.2069924338277997e6,1.959613525400803e6,1.6918225230358778e6,1.9493956386677912e6,2.0587616043896694e6,1.9814784791364581e6,1.9074206163518028e6,1.8668646811120813e6,1.5394909773801612e6,1.4616877963998714e6,1.7351102114460864e6,1.3708903887921511e6,1.742830448150591e6,1.4960442570229191e6,1.5449902436487307e6,1.3752800858220072e6,1.6809540965917236e6,1.6213950743951062e6,1.5203883079386507e6,1.4493291133779422e6,1.1398005161641731e6,1.3340155040762085e6,1.24565450332934e6,1.3453331098016477e6,1.1462063329063365e6,981296.4982369752
-6.211437261421043e6,-7.485193911893107e6,-1.1850774633360356e7,-8.821572233377205e6,-1.2725276840499189e7,-9.15228172140146e6,-8.35363627933743e6,-8.111911426795345e6,-6.596141016942851e6,-1.210047694686017e7,-1.2108639896559535e7,-6.783613911821622e6,-1.0179902649475481e7,-5.212136311330412e6,-1.1034101507731628e7,-3.4712724746436775e6,-9.094111035364786e6,-3.661127848315157e6,-1.102348146456931e7,-8.58813069625518e6,-1.0169295253475314e7,-1.0844681249044884e7,-5.571655590466537e6,-1.0782996289426943e7,-1.0397279390311508e7,-9.2316763208238e6,-8.693889541901128e6,-6.507026609822553e6,-1.0978215243517395e7,-7.831634223809868e6,-1.0696868738772554e7,-6.871326332526438e6,-6.203422598319288e6,-5.866827235255722e6,-5.588249119579356e6,-6.336458769814964e6,-8.248758252915006e6,-7.0944761167828925e6,-6.485382862178132e6,-6.554478976772156e6,-6.716755485737737e6,-501789.8040940203,-2.191505803753011e6,-6.472769270300508e6,-8.90129534598767e6,-9.74140958825436e6,-3.0339379933786504e6,-786827.7119027302,-6.142366033120345e6,-4.999256261093657e6,-8.104672791956246e6,-7.575705969754592e6,-1.1966278875663524e7,-8.768561011841025e6,-4.662089900884114e6,-8.633836225699538e6,-5.332519793236908e6,-3.9501535861049965e6,-7.3421236313265e6,-2.941626379415553e6
-41347.44439236092,70419.07888389038,21142.37945187348,56597.86176129899,-43655.126460675965,18271.490073460096,-49555.04825137989,173801.6839236543,-46080.54952651344,7249.109594637819,45977.514973143436,171536.72483957073,155286.20966807244,-16863.75705707399,54068.96828213407,119743.85347270468,11107.942829604639,-25907.174054903153,49099.75114163579,100906.93639216901,119386.99323521185,226473.0495190828,239266.08892223195,-31674.4075924957,103016.10705083297,9502.73027849308,-39211.59341861753,-19737.885238722753,163940.76301170918,51681.11627471741,-40073.22355466703,6409.6214550437,160913.24444491105,75651.30335757593,129353.46941725744,102135.44102316714,176180.6647341581,101236.26661929491,-386.6745072143967,-70839.19300424159,118952.3100032366,99178.23729676739,111840.98369505766,128530.662611059,162447.40173391273,-42901.21443508749,138348.70224000825,152142.8358718184,84366.39830340966,-73168.8458398568,108899.94946424608,-41875.54605079492,-950.7879482575227,-28195.62596083284,84154.19260595992,-41611.17883873379,3460.0697317424347,-24870.65516413143,-8070.502356013283,28620.109883589874
2.3679262159896833e8,1.9133177211777052e8,1.4999321776215774e8,1.6886159585332632e8,1.7274113179341072e8,1.889156144657138e8,1.8894878301311266e8,1.816947754676438e8,2.2786547165379542e8,1.7912256362461752e8,1.6684300785545152e8,2.0589470234533805e8,1.946953836384914e8,1.966613672383178e8,1.5869330666990477e8,2.0321728333594105e8,2.0464307035429984e8,2.1673449187516922e8,1.8571639304692602e8,1.7385880226461467e8,1.5154553102287832e8,1.598696172856864e8,2.2864521032222438e8,1.8498530202863237e8,1.6809646683186343e8,2.0495490149396372e8,1.6753225361128995e8,1.9207923248797232e8,1.5536803913692653e8,1.6814879665461367e8,1.182808728843309e8,1.641977320085628e8,1.6642746437061733e8,1.1964523047483745e8,1.536496952890154e8,1.347784858667368e8,1.696616222017424e8,1.5725562718903333e8,1.445018721437197e8,1.8103093844074523e8,1.465627169698009e8,1.8672959227469438e8,1.7716230678552243e8,1.3970205732991877e8,1.4308125430718884e8,1.122178854981691e8,1.631782027666694e8,1.4426497551978394e8,1.5518184389113748e8,1.3700746175518608e8,1.1535026671989232e8,1.2939901819281822e8,1.1581903183403331e8,1.1601310426728737e8,1.4839179383385727e8,1.229974222679916e8,1.1434336617938963e8,1.4105348585304847e8,1.2255969380280125e8,1.135028880500685e8
5.7728267926895194e7,4.476347025813936e7,3.4146077604492664e7,3.902568236533284e7,3.63502278533335e7,4.407900174675626e7,4.780923950994905e7,4.1894786548943765e7,5.250654437830723e7,3.872876389535811e7,3.6510205132735975e7,4.552442566334331e7,4.583984630278058e7,4.0081250287871845e7,3.1902301709161676e7,4.7631980275151275e7,4.142130238775119e7,4.565707833596645e7,4.05230754545633e7,3.87190207155094e7,3.455470215282367e7,3.853653572689905e7,4.5216550659033425e7,3.678260520545851e7,3.522351463579443e7,3.757473653113194e7,3.526804303846606e7,4.5139174467855394e7,3.118813830263617e7,3.513824644052406e7,2.340318882321471e7,3.496124725585125e7,3.9556674057203285e7,2.6487286687974796e7,3.2854458159568623e7,2.8390116238475226e7,3.750706494852402e7,3.513008172735414e7,2.879252376407679e7,3.666688120112945e7,3.3041530164264895e7,4.054427178301926e7,3.925435822417658e7,3.2297948156793788e7,3.0346040103425205e7,2.3789422667796887e7,3.898778050322555e7,3.428441329431927e7,3.686833328472028e7,3.242037372173506e7,2.4899173633014224e7,2.8482268607129224e7,2.4896155631685406e7,2.6102585233605042e7,3.620948847668496e7,2.690177711097096e7,2.805503916937516e7,3.259741532383793e7,2.8973771372016236e7,2.6903056007218868e7
6.77530886281312e6,7.785183473998091e6,4.395027197793041e6,4.650826525485675e6,3.617010826394341e6,5.590343990673185e6,3.8129011290064612e6,6.0565639573379e6,5.480562916204681e6,6.012950164942631e6,5.982831190843557e6,8.096299086256639e6,5.736201521684923e6,4.3741894615761945e6,5.777171608101386e6,7.441302987497644e6,5.222764524669963e6,9.02113194884155e6,7.171069026000989e6,8.92771936975329e6,8.350533838012754e6,9.20777378393919e6,1.0142597907792099e7,8.801803950891972e6,7.186938652068344e6,8.558783609560158e6,8.143403432985651e6,5.095639533847428e6,8.739238526559845e6,8.538823995101336e6,5.170410641928234e6,6.085293805459528e6,9.406512448269457e6,1.0039584007443931e7,8.828671951315682e6,8.966640161878921e6,8.792795008192688e6,7.64415571489519e6,5.880947810554505e6,7.021217854761026e6,8.107215167037769e6,9.00092441945599e6,1.0026333969138008e7,1.1089140676451392e7,7.204481399739533e6,1.0435594232752059e7,8.023910095756459e6,9.358855224862166e6,8.137437546881181e6,7.679751140386884e6,7.1917407696856605e6,5.447885286020069e6,6.147652998686113e6,6.00993240206428e6,9.53979910220635e6,6.651327166390867e6,6.77130952849036e6,6.330934348793381e6,6.7306472331056995e6,1.0562206284478255e7
-335704.3357655348,-44342.73680560803,-312228.9345436143,50508.07330601709,-442477.7665592707,-463534.90092088655,-429854.69775298913,118094.91234445851,-660637.2718330321,-493544.30369139253,-111246.17667548289,473665.6891481201,-158579.83957837685,-425066.4483763082,119265.11139744148,120921.01107390784,-204223.89619740867,-6695.229056578595,-185207.00715961517,449194.28881240264,474723.2775922655,1.0424687281450112e6,1.0257644653607146e6,105467.33998444723,687976.3798536272,523994.7408006829,30632.00956536969,303759.92782530375,784458.0732317944,995180.116598988,44141.300061936025,329107.139599537,673782.4990630681,1.212924001087722e6,1.281290160002212e6,1.1085134255973366e6,1.5586206085609794e6,476249.46427627234,679222.4318420142,549483.1442163973,1.1696086620314582e6,1.40446749392576e6,1.316940345542675e6,1.0930063063458889e6,1.1324211093354449e6,1.1516867516476247e6,1.384153966248496e6,1.8524640477428231e6,1.42528228051867e6,723295.902819871,1.0618221345774666e6,521775.30692083854,859933.8247128474,606762.0086259018,1.8659814619629122e6,1.6290105006061671e6,1.494557280403561e6,1.1627129652531105e6,1.4942102876196178e6,2.0092200683022342e6
2.4436852342027787e7,2.364729379776414e7,2.4436512181546364e7,2.344005863602416e7,2.1935788821475755e7,2.2716881544927854e7,2.4437023006473962e7,2.4437272707588535e7,2.4436689085440297e7,2.443666332326826e7,2.443677480753347e7,2.4436576409257267e7,2.3850898350058485e7,2.3736449902292173e7,2.443753953729928e7,2.4363601344938513e7,2.443663561311959e7,2.443624947273994e7,2.1454873736439113e7,1.93635380230085e7,1.9607462363967758e7,2.0122194750978146e7,2.0655752732823815e7,1.6905723598452862e7,1.813371086156625e7,1.8266622727249455e7,1.9576793440107834e7,1.920376618383569e7,2.0738509216923933e7,2.0080463710914973e7,2.0349028746983234e7,2.0507018483917315e7,1.9912071235921163e7,1.969479031188189e7,2.0248251530460518e7,1.9928922939533334e7,2.0588766534984495e7,1.93484586089631e7,2.0990131966298502e7,2.064523234499416e7,2.1881652177579854e7,2.0257895392106544e7,2.0846067134524737e7,2.0489157271044802e7,2.2271391661376204e7,2.015137451616695e7,2.2434531862262797e7,2.078847494476902e7,2.1093469490366656e7,1.8695038060426842e7,1.9640246462630298e7,1.6688406236387197e7,1.9182790295069177e7,2.2513635271844547e7,2.0741536302351627e7,2.080173456040557e7,2.0128653947106924e7,2.0956896831770476e7,2.150179840925156e7,2.001338263972148e7
-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195,-228.195
