"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60"
418.3234188034191,293.73890109890124,302.85257631257645,185.82454212454218,324.42378510378524,261.9342246642248,489.8060439560442,413.67851037851057,377.94653235653254,324.8494627594629,428.870744810745,283.6684737484739,337.31002442002455,267.60575091575106,501.0183394383395,302.1984615384617,539.2370695970699,289.8551159951161,500.4120634920636,346.51873015873036,293.98101343101354,410.04135531135546,491.4342979242981,319.2166544566546,356.32759462759486,331.9588156288158,301.2909157509159,327.3415873015875,461.88919413919444,335.05647130647145,366.98141636141645,409.0907570207572,493.70473748473773,415.53819291819315,417.29463980464,341.7526007326008,462.476324786325,310.6889865689868,331.4575824175826,406.299230769231,430.8373260073262,389.20849816849835,386.8861904761907,277.8066910866913,445.68455433455466,379.3658974358976,498.20527472527493,359.65126984127,446.59748473748493,364.06796092796105,430.0678144078145,214.4293894993896,373.36901098901126,397.38461538461553,388.3823076923079,332.51603174603196,390.82064713064733,312.17057387057406,486.2863736263739,349.49021978021995
135.7935504201681,250.79838235294122,239.03027310924375,177.76004201680675,166.88798319327736,135.1752100840336,345.54609243697485,187.095231092437,290.3914285714286,196.3706092436975,260.4818697478992,150.792962184874,180.27071428571432,224.92819327731095,306.45852941176474,158.39810924369752,309.83134453781514,254.92924369747902,349.2371638655463,227.10876050420174,229.35418067226897,213.14476890756305,198.4521848739496,197.16369747899165,205.5924579831933,198.720462184874,230.9172478991597,219.37775210084038,217.80600840336137,201.8627100840337,268.8994957983194,238.17054621848746,261.6813235294118,231.17256302521014,293.4410924369748,278.90002100840337,239.53044117647065,241.6694537815127,178.6488235294118,357.2853571428572,283.5250630252101,314.9974579831934,324.0387815126051,319.5011974789917,278.0421848739496,213.47262605042025,345.4149579831934,257.0528781512606,291.0546008403362,203.55310924369752,282.5268907563025,145.68861344537817,243.90668067226892,260.69766806722697,263.5676890756303,274.91531512605053,351.0893277310925,205.01813025210086,253.00968487394962,215.7035504201681
409.883916500994,283.6151292246521,295.9017693836978,171.88429423459246,303.62962226640155,230.51836978131212,506.8138966202783,416.0697017892644,380.0331411530815,331.38793240556663,420.9072365805169,284.037833001988,357.1712326043737,284.30807157057654,526.7168389662028,298.06514910536777,534.68,297.10930417495035,547.2508946322067,349.9870576540755,311.58324055666003,426.96149105367795,510.58149105367795,321.51236580516894,371.98582504970176,367.4953081510934,303.42681908548707,317.48091451292254,467.725606361829,341.5535984095427,380.3481510934394,425.78910536779324,509.49399602385677,444.21,440.14840954274354,350.5279324055667,463.95834990059643,342.5626242544731,318.3391053677932,397.7500397614314,450.3204373757456,392.79341948310133,399.34166998011926,296.6852087475149,499.6025844930418,380.20654075546724,506.9078727634194,404.77417495029823,464.9252087475149,391.85431411530817,419.43039761431413,221.6669980119284,400.7100596421471,424.59178926441353,403.4276739562625,370.30147117296224,422.6711332007952,319.5328031809145,495.8461232604373,345.47805168986076
603.7856216216214,613.149243243243,538.2148972972971,505.9653729729728,525.2263027027025,396.4819675675673,992.9003033513508,512.1880216216214,660.7233831351349,505.1711783783782,665.7904350270268,511.3927999999998,507.94744864864845,613.0754486486483,840.9727027027022,539.8604972972971,566.5470594594591,571.7605189189186,821.7363027027025,657.9485405405403,598.1255783783781,599.0714270270267,544.6112972972971,518.4885837837835,636.0704324324322,495.71075675675655,461.99420540540524,783.1189297297293,722.8046054054051,728.726055351351,567.7413513513511,767.4256864864861,750.5885405405403,695.0786918918916,751.2636216216214,808.7273297297294,607.2229513513511,627.5688216216213,385.8477189189187,812.4171351351347,691.9356648648646,687.6468864864862,799.3898594594591,843.5859027027024,694.8258047567565,621.7770810810808,892.2809736216212,688.7294702702701,724.8616540540537,686.7300108108105,686.4917405405403,361.656443243243,493.4109729729728,562.2999351351348,658.1081729729725,623.7723567567565,673.853751351351,649.3917189189186,504.314897297297,595.7041297297294
401.38432765707563,231.68677627715792,316.2019553728713,258.78604227833233,318.64445684086905,226.183758073987,442.2188667058132,455.7417087492659,395.02328831473864,401.3834820904285,379.5108631826188,354.48564885496177,260.07710510863177,275.4741514973576,613.1017263652376,330.57648267762767,391.59618320610673,296.00966529653545,554.8277862595418,336.13182031708743,430.62631238990014,466.1503758073986,485.71019377568985,285.65558426306507,365.5641691133293,400.34674104521423,446.4775983558425,386.87542571931874,475.176952436876,332.39337639459774,424.04251908396935,431.0051673517321,296.3404756312389,433.72105695830874,402.4392248972401,523.5725895478566,484.2058308866705,455.49605402231344,482.5513388138578,492.937680563711,450.73217263652367,477.9951497357604,465.3191544333528,521.1419377568996,395.57210804462704,489.69869054609507,517.0457545507926,607.1756958308866,562.3648737522018,434.79689958896057,489.37312389900165,389.14135642982967,428.74908984145617,574.893816793893,349.8760775102759,487.77442748091585,328.9778860833822,356.33046388725774,529.3742982971226,406.3037756899588
320.08501486620423,197.69894945490586,319.86049554013874,234.86540138751243,244.61688800792868,261.0830723488603,394.53839444995054,391.60608523290387,296.10004955401394,357.0872051536175,379.852953419227,282.9149058473737,239.2166897918732,239.65423191278495,456.19082259663037,263.85545094152627,265.2471853320119,264.0176709613479,403.15741328047574,304.13844400396437,388.3847869177404,272.89229930624384,352.317006937562,213.6212487611497,275.23450941526266,273.7918334985135,356.72569871159567,331.90610505450945,383.82447968285436,323.62682854311197,226.33893954410308,354.90375619425174,299.7104261645194,338.6954311199207,371.72888007928645,391.08681863230925,383.0101684836472,327.699385530228,297.9944499504461,477.6592269573837,380.98966303270566,388.78660059464823,353.50706640237865,375.8962338949455,460.03150644202185,437.55977205153624,444.57905847373644,464.7288305252727,433.21723488602584,255.23063429137764,379.83788899900895,210.00363726461845,244.1625470763132,466.99108027750253,292.6105450941527,521.5605649157582,306.19209117938556,314.9970465807731,388.71655104063433,335.39024777006944
698.3154563106796,497.8314174757281,456.1993786407766,362.3978252427183,506.31955339805825,480.26757281553387,765.7743300970875,558.3471067961163,611.6827184466018,510.6809708737863,701.8069514563105,399.7717281553397,557.0292233009708,411.33464077669896,655.5378058252426,360.06679611650475,756.4996116504851,445.7551456310679,760.7096504854368,529.2681165048542,536.0116116504854,539.7293980582523,611.9723300970873,501.57227184466,562.6853786407765,437.96963106796113,465.08033009708726,556.4469106796116,662.3502116504853,491.74372815533957,504.59036893203876,596.2399417475726,734.8493786407765,559.5798834951455,500.2639029126213,607.6413885436891,610.3592427184465,463.44013592233,493.46392233009703,574.8722524271844,595.7947961165047,565.3719417475727,586.2677087378639,412.83283495145616,759.0160582524271,605.2939029126212,740.6613592233008,576.7666796116504,668.6882524271842,492.00297087378635,506.2856116504853,383.61182524271834,603.4099417475727,668.3392233009707,559.7788155339805,535.1901165048542,528.2921165048542,504.7435922330096,622.4901553398057,572.900640776699
567.824289418778,516.9081967213115,542.1282712369598,451.6708047690015,508.1575856929955,494.7776751117734,753.2152757078986,340.2951415797317,449.99916542473926,374.82968703427724,585.9413114754097,346.5319374068555,465.8058569299553,495.4000596125187,609.5191356184799,388.7645752608048,488.70944858420273,405.7368554396423,632.8788226527571,493.31919523099845,481.24047690014913,431.2474217585693,404.31011922503734,382.05868852459025,400.5670789865872,419.0713859910581,377.4006855439642,431.7331147540984,546.8734724292101,455.0936959761549,454.6911475409836,481.07640834575267,703.2117312965723,551.6107153502236,473.8041877794337,486.56435171385993,397.1827272727272,463.28385991058116,420.6413859910581,517.8525186289121,416.1085692995529,429.34114754098357,391.57897168405367,454.041043219076,589.429657228018,445.45204172876305,526.0676751117735,407.64178837555886,510.5242026825633,455.7229210134128,428.2509239940388,282.8877645305514,381.65916542473923,462.2022950819672,430.2405812220567,500.86494783904624,519.83304023845,435.15308494783903,458.74688524590164,509.52134128166915
423.30161532056616,314.7683263946711,358.3583430474604,263.41077435470436,193.92694421315565,191.1958617818484,455.8847876769358,503.55760199833463,392.1327477102414,387.2142464612822,408.4987676935885,370.62066611157366,285.0566860949208,236.7294338051623,554.5005995004162,304.76689425478764,381.9238384679433,308.20210657785174,489.5404412989175,342.4453122398001,360.58880932556195,397.9736136552871,435.50098251457115,257.0556619483763,287.9287177352206,295.9110158201498,358.32305578684424,330.40638634471264,441.2149292256453,394.98694421315565,414.07557868442956,425.16068276436295,382.8568776019981,367.0164029975019,406.94926727726886,384.07647793505396,430.8553122398001,341.3143630308076,458.4183097418817,434.77258950874267,517.4067860116569,407.6331057452123,448.5997085761864,423.9127477102414,542.2858284762697,400.0574604496253,552.5443547044129,444.6513238967526,465.4106161532056,306.43129891756865,363.0059700249791,250.96138218151538,328.81656952539544,557.4862114904245,441.4234054954204,445.5615570358035,398.435212323064,456.1605245628642,492.6371523730224,390.1699000832639
735.6381343283583,534.7585820895524,576.9131343283584,419.48958955223895,549.6190671641793,495.3589552238807,829.5914179104478,467.29899253731355,659.2476119402986,561.1922388059702,717.2439552238807,461.1973134328359,593.4384701492539,577.1944776119404,818.9685074626867,547.7508955223882,847.3016044776123,617.9242910447764,975.4722388059704,738.8025746268657,654.844589552239,700.3820149253734,762.1008208955227,681.8141417910449,679.67026119403,652.2551492537315,684.2740671641792,596.2567164179105,831.5739925373134,783.6647388059703,778.9983111940301,849.9826865671643,1136.1286567164182,1202.4431716417914,914.0614552238808,908.9340298507465,943.6770895522392,838.9575000000002,771.1994029850748,722.6634701492538,807.4794029850748,750.3005970149255,800.2032089552241,667.7450746268659,957.6226492537315,823.827089552239,849.2672761194033,794.5702238805973,906.5038805970152,650.3064925373136,579.484589552239,426.6967910447762,719.2058955223883,719.2080597014925,670.409813432836,747.4830223880599,735.6859701492539,677.804365671642,645.9439552238807,656.4384701492538
