"x1949","x1950","x1951","x1952","x1953","x1954","x1955","x1956","x1957","x1958","x1959","x1960","x1961","x1962","x1963","x1964","x1965","x1966","x1967","x1968","x1969","x1970","x1971","x1972","x1973","x1974","x1975","x1976","x1977","x1978","x1979","x1980","x1981","x1982","x1983","x1984","x1985","x1986","x1987","x1988","x1989","x1990","x1991","x1992","x1993","x1994","x1995","x1996","x1997","x1998","x1999","x2000","x2001","x2002","x2003","x2004","x2005","x2006","x2007","x2008","x2009"
78.86691299095399,69.12756190853979,151.47979977284655,159.4194859059669,128.7993225752699,226.02312914935288,99.62340805743476,112.17001359198521,103.69280584082227,86.54963569517228,99.87451024571699,106.26764304215331,65.87804188211592,123.0379097219021,94.03195610219056,82.80697754709776,67.0214558657969,82.84981860896622,40.11451142485612,100.238907264504,98.27071453432956,96.52532164238959,69.55181577580056,89.3640233310926,76.12196189369192,56.168195979846985,58.51061578697526,61.107460048609134,123.71867024427759,111.71960785143138,62.58792693395102,165.4563065818437,112.00480777618941,71.10454582256098,97.57479919223853,75.16194279150712,79.27768512428537,123.50828590689146,100.41357996111861,93.2683354504867,61.10212694521221,135.3157786676553,81.53983276567685,47.06868800033877,111.07077208157395,39.96120141086907,110.50342347368345,63.56668183803649,71.47361546242075,131.77485104810495,104.48826981130426,143.51112331781786,55.900997429937924,96.61922690969679,49.47248756862659,52.19989072340731,83.2087461557385,137.9085320512168,142.61564009475617,89.75568998260034,71.42370110125657
84.04786514135616,46.56010945952889,121.93065435912882,185.72036905285302,187.98777096189318,277.19218094035574,108.29633101813025,158.50476842649473,85.24980255993147,85.18004318880764,78.98406083740264,109.69751712273481,62.80440523709576,109.11224620074216,132.2943264748298,133.01418367596037,95.23845053769,95.76218595558426,55.903625968264805,78.58606933411365,121.302712506713,109.62760711631563,97.53736719434376,109.88667023940094,79.94211974835488,70.9308514285163,78.15832406665459,68.25667090285155,122.00915626473453,142.11644717870678,62.57526923656093,244.0398270045823,94.41129212371557,86.44665157848902,133.19640513007081,88.43586499890623,104.75538326464329,124.44734256366054,116.09852656564755,117.56235408114951,56.64651455555297,128.09317645454203,91.58999668896747,45.423929793450796,123.65727051326421,62.43140091429568,114.41748410426098,64.8683931776429,93.10179443088505,164.49668174598452,123.14427421073448,149.12030839265665,98.93408954853322,92.62232304141565,75.06106650573791,47.76293583826922,133.46081431508793,119.29630655870415,97.78571329577967,76.62716272325972,63.91667728060993
192.778642298935,176.2946006481554,200.78538319585448,209.53148693396298,216.7282079905044,180.90659770207358,158.74767713056008,212.62429167983274,204.97524180895996,209.45649497141014,198.4716230259376,241.23663545077332,199.98420207819024,205.9772564918733,177.56960857735672,166.87668226908664,155.30287953458273,188.66004032114978,160.29388314175964,163.40569070387318,200.1676089586889,198.8123094263738,187.00044221899688,183.26278395518693,198.55195257502115,202.31833937298921,175.71982333545165,155.7748888970583,198.9302053899839,207.9915975180147,210.93996859556643,228.39449318126086,223.05753654280917,164.87417483556163,172.73604470206104,152.39206779202905,204.5836332783172,171.2274279800254,177.76448085298222,185.38110260794863,207.06289227001972,187.00546836727833,164.95811104202747,174.5867090916724,188.69770499029792,257.2691284314349,233.58844943463873,228.1073433827243,206.08935477875292,207.2100928426976,177.2270690923571,241.9176502608272,224.15005381507206,250.42820326611837,253.51597037873327,199.06527902135113,218.5349762716261,219.39381478757787,234.02636565712768,209.43616800891667,219.023855245508
61.55052253317827,79.6655536183187,65.693191099976,67.524556298272,64.57121055613734,55.16978781348894,68.99274938649495,56.17827932858569,68.53975138172441,72.59068744151688,83.22599892829868,93.69565674621903,92.3054198167789,60.72180541543407,50.098943089277434,60.04587151820516,40.68199775914672,68.01103522621119,80.43806084109887,60.91781411916386,71.36153268707905,74.87523607741177,74.84166658935597,69.75225250037317,69.23268780486013,66.29653883670832,57.65215153549296,54.37727212005134,72.50756555615308,69.50288273613086,70.31902856237642,62.71728741924561,86.09273027919461,45.25131641987241,54.44063304872664,82.502117228721,70.64486551519846,57.04298403043521,61.63456616523977,83.07756818372603,53.420636428076705,69.7864770636771,62.23763789041782,65.45545918857633,56.0825866502951,71.6886592448348,64.49066637008897,85.5483482134863,57.371536885092034,72.20255341797807,53.314838650017286,68.17651265127606,72.00816471752995,77.10257420391429,82.28008499186204,63.964277221012274,67.95314651406737,83.3761842913992,68.35318111255687,79.22800833755113,78.47706580674318
17.386138317455032,13.107684417845796,19.411512567536203,38.00055769933043,31.01810586218143,42.15390682483139,30.080200272561235,28.616698201522535,20.651870794008044,22.549122540149217,29.899710330502554,32.92726717656113,20.15032184185185,21.239369934102843,35.024641992983156,33.111090588490754,12.696921291471737,24.089355848417195,11.902028322589878,20.369789335545406,24.162485336619092,29.987453747131877,25.09868753320681,16.265901365258298,23.759398003091622,26.679277789944745,22.27095000012388,23.955863276744225,25.7464194366505,32.719147182322544,23.901393962882914,38.37430886174333,24.2072291704612,18.79476522900144,30.658436379230245,21.55526263492742,27.364211794043097,20.87102056254929,22.681375929883444,29.94863683416252,20.186206999690764,28.733391190040102,18.919907781938942,9.769318978810295,15.210649971006744,29.845702216335194,30.50183167905573,17.818984042685287,21.843166633379802,25.855762914543064,20.03857487812363,39.84438428380784,35.27583927452025,42.6694219867331,40.163212087858604,17.24789252303758,35.024808695859264,29.01942060878352,29.95809519814237,25.538099026630398,15.742363726227216
23.941517596014265,1.8965978523508067,2.61844702167875,13.62264633374562,18.75147259861066,3.4211597291887204,21.144408914590976,2.9027114174340003,7.8676935315171725,1.7836455624895333,9.262653636892887,1.602084692187466,5.2496850277207265,0.35429321861122104,10.36184454554559,6.438452195871828,4.099066124347351,11.120178222721847,0.5579494463655739,8.16964808888233,6.0833332762518255,7.387029873510014,4.066606022569613,4.10428468970021,10.566071326152493,4.496834853845479,7.120076908972445,2.3441057402563783,11.790047444513277,5.291506120651089,7.3872984419099685,16.43777220998153,8.189991677640409,7.764725990359263,20.090658420394025,3.5363787298541114,3.241018811224625,2.961777277838145,11.017027171495476,22.18961191365095,7.984680669292908,5.543975637924672,20.524269692877063,1.4322770206427742,14.587652950996468,8.276934906640124,13.624270432432551,0.8209313718035004,7.422455559262705,4.391989839140394,22.120758932315578,0.5886115046870612,12.330839663273775,24.204743402492475,6.756793823600741,1.0058623477783797,15.087647929499955,11.914046742912879,8.338991770627121,3.8800467956617424,3.932140669164535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.8089384606902,22.941442988156734,27.022209458265973,53.86306447618217,56.024247812864395,48.62428074055443,58.80717640617934,34.01737421682927,62.020811561488536,26.104157590852736,50.759765945934,19.212498710809836,38.75158785200083,23.488110639019,34.988745271925296,42.67133856603923,31.6025385478884,54.42490307240747,14.1880780990952,50.20004901259463,26.96607474432807,32.87164872790327,21.9740656621406,25.006895244889403,37.2832049927255,25.005614477072836,27.27157968838547,26.5669622125717,54.41577731820141,26.75315596876487,18.723018925007132,62.80287132714557,30.529883436195234,24.702329318185566,71.19829114140568,23.055876619037633,27.950495867923166,32.4328729277396,55.722543621196536,69.51714915671263,24.5954665441771,27.462398099469805,44.27670082826901,17.017482955438936,49.8151332484739,31.777786730615563,47.51064398858936,11.42436032224245,40.7144512188111,30.233743531367168,53.72069913072977,11.944053780740981,23.711435398112503,67.5550207537011,23.5281722722157,11.679042618156652,41.8065187967802,40.53159551503387,42.846515689885564,31.9736796948665,15.635300232522267
107.9890572783436,121.34272610272218,154.23943793574654,145.10365934194348,106.65891390214142,160.467980618605,118.53328763948873,117.32371479970769,111.04600233878487,133.9683338761831,115.74457233603248,115.76659382253767,121.30252692322634,136.5806780940269,128.5015485446667,111.3747180222353,91.76806140723075,95.55273655840902,84.4495218439658,116.99890502488354,120.08204054356314,124.07569866897586,112.31432991907414,118.44486719073096,115.00455302082096,97.47663319759182,104.40476622045618,93.3171646141881,139.0947128031123,120.75237651891653,118.09910130862883,152.94248965859458,152.26313943386867,112.63364309548304,122.53493591489394,98.24477559625606,121.26135648383317,142.68195607632885,135.68381327228798,111.34470948439989,130.5725475237101,156.39142578573413,117.99141096335188,108.5667654104101,148.14400021926238,87.08394030221174,121.19048085070486,102.57486832270108,115.42622027287581,174.73236944495326,117.94555756485352,130.28133311049615,97.61082352086679,111.11837056156782,87.62922551318665,116.56826668732019,128.60096864345948,135.48493927864112,144.5511012459139,106.81839586520141,135.50919562182247
77.92493937091766,82.51440552682467,135.9087687098159,151.75721816993817,98.02430037458677,195.91477028326915,89.97832839742266,108.88838436346713,99.7555280235125,98.20396760912685,99.5060203296302,93.93526079510778,76.38562266468546,103.46471025346237,86.69543345591484,69.67161620659017,61.34844938325658,70.2188030458206,43.98484075384785,103.16560261446445,86.64220245623761,96.97286092697995,68.42512350455614,83.79494769326904,78.07993704544995,56.12162587720765,63.25309339454465,64.18490433018191,125.63661368570428,107.83641974052199,70.91242776972045,160.47987005261174,120.41997453581061,68.85807888613908,114.21141102227625,78.91911634328422,75.85132002435927,147.12194845403948,108.26603494006812,96.49255134371556,66.96132994163881,136.3420642324984,73.64950529874622,58.745322039885764,138.00875633470164,40.55758436998251,95.3055722907094,70.05545760524215,75.39006483884039,130.04859367861238,108.37149563813657,106.25224896901874,60.56996489131165,99.58925021813815,50.74686278612687,68.42028030399089,82.92433355149123,113.7968860772026,117.56767740018944,93.00012615883477,79.08894893411367
