"x1949","x1950","x1951","x1952","x1953","x1954","x1955","x1956","x1957","x1958","x1959","x1960","x1961","x1962","x1963","x1964","x1965","x1966","x1967","x1968","x1969","x1970","x1971","x1972","x1973","x1974","x1975","x1976","x1977","x1978","x1979","x1980","x1981","x1982","x1983","x1984","x1985","x1986","x1987","x1988","x1989","x1990","x1991","x1992","x1993","x1994","x1995","x1996","x1997","x1998","x1999","x2000","x2001","x2002","x2003","x2004","x2005","x2006","x2007","x2008","x2009"
NaN,2461.187657898989,2580.247916620814,2486.8986676407258,2589.0721033794453,2597.650173297132,2491.879324847063,2468.541203425335,2486.120788710609,2505.836660467883,2561.8171727039735,2545.9062391356374,2335.854270684802,2586.363712932984,2453.7300124711155,2426.903868267594,2489.859563103368,2388.8522435945074,2241.715471778356,2457.1981720986914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,2129.453653003867,2222.2780775817687,2252.975375005844,2287.033433637008,2302.394729430037,2218.08933336383,2263.3624851070463,2248.8225467870957,2249.08137671321,2234.9918144247245,2212.9186444425113,2093.082891704098,2298.9621946099282,2272.2835277591885,2241.3326045969657,2262.5062168937416,2128.495334953081,2079.2974499590227,2149.44733336961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,2186.4000810052003,2163.2328843305277,2262.9060284911257,2214.381448144862,2219.3954633101403,2184.400737999515,2202.2787400455572,2122.678993396311,2240.8038495277992,2208.9912416534257,2247.9828322077633,2150.9619131119603,2225.119314838711,2228.584580462919,2190.5779453590267,2128.2799563459766,2189.904732839392,2194.506401465597,2104.1682978077633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,1558.0330421489746,1549.0206413766873,1592.720186052843,1522.0316882877748,1475.5119371372016,1529.4229671241383,1537.2244547588145,1527.6628461454604,1700.713442587928,1653.3094017867572,1646.5289601679597,1663.069158611705,1536.751575957348,1533.8309853415517,1572.1203300248212,1495.8180329442469,1591.5169889279293,1700.5207623191134,1560.1574530621212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,1082.5845669263697,1083.5524522810817,1203.7453855243448,1206.7769056326347,1247.379504310983,1177.8281543341693,1207.0844240914503,1076.1983005223733,1184.0547945478063,1134.1124516998889,1159.481457039948,1068.6770843477393,1106.83864899126,1256.0011718140097,1133.5236543429805,1001.6327348040509,1129.366845011704,1051.3449046935846,1060.696654915306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,1270.7493420821675,1350.2006891104647,1446.0460002725722,1390.9017805624908,1300.8656009670312,1452.2679206014207,1269.6728719584078,1367.1710233552608,1264.2184770461179,1464.7232943423026,1298.1580791295974,1445.7966617809943,1216.4540124334144,1239.0061957609068,1283.005939566809,1302.4459272980755,1337.2096561550243,1374.9955753486872,1381.7653657885153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,1603.1641504918944,1705.794076702533,1754.409887325802,1709.0796676704206,1738.3844546997834,1769.7241375900442,1665.7485917845922,1750.1024399789806,1669.46938438961,1830.1251461422637,1707.4213809526157,1762.8272892428565,1595.4333338217375,1600.4907849187703,1694.8955447008696,1667.514388738984,1687.984570655594,1636.1686164511973,1754.5518500651563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,2433.0191667707663,2485.217014082955,2481.929488961058,2476.105794596664,2493.6854877223263,2454.5158069290414,2406.664343107189,2462.207735865215,2489.1686220986876,2477.777917464904,2458.778343832092,2395.9065129638107,2469.2843857898024,2440.0694255936937,2444.9256835299534,2428.0701577995806,2412.8556516049603,2356.6240899989807,2427.898977225556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,2179.38209789593,2283.1043090337885,2270.2777265261157,2253.9563816497407,2336.7700130458584,2232.0192270759567,2192.5291821230403,2203.3238733126104,2228.597972135496,2254.887201404096,2247.4333713014594,2107.4684447603113,2223.590540080383,2141.2355865755517,2185.2050300655496,2171.629724386237,2111.144340375138,2015.476845631133,2163.1766012054145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,1546.908780953539,1527.3991222832951,1692.6162546665191,1832.7920880940471,1811.6128687646967,1816.8790696170602,1793.949234301933,1681.8255579286247,1639.7055135130947,1706.6912939680587,1689.5613603999568,1660.379412160231,1644.6797567364704,1832.1215345940236,1638.8652824576825,1580.0573307678808,1621.3180135954149,1529.5042892720417,1701.0098152202536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,1015.992119142173,999.1732407931194,1105.20834341342,1091.9102475880186,996.1907429329193,1067.2482366885145,1052.8729507815253,1027.6547283989994,1135.0267428608406,1021.6801346327316,1124.9351532615935,1156.341487258546,1024.3976308182346,1118.9399865023324,967.8407498957615,941.8833075282132,1088.5401057491254,1168.6666290595037,957.625549732965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
