"x1949","x1950","x1951","x1952","x1953","x1954","x1955","x1956","x1957","x1958","x1959","x1960","x1961","x1962","x1963","x1964","x1965","x1966","x1967","x1968","x1969","x1970","x1971","x1972","x1973","x1974","x1975","x1976","x1977","x1978","x1979","x1980","x1981","x1982","x1983","x1984","x1985","x1986","x1987","x1988","x1989","x1990","x1991","x1992","x1993","x1994","x1995","x1996","x1997","x1998","x1999","x2000","x2001","x2002","x2003","x2004","x2005","x2006","x2007","x2008","x2009"
2909.6472595277273,2811.0901647981123,2920.6305166007883,2777.015081872771,2862.5917010972425,2922.297498679424,2781.053630793709,2794.481999261428,2748.048659681667,2796.685107137217,2866.1408753506075,2851.449906030824,2707.5683597277234,2835.7359222752743,2780.9155957762487,2738.865865640141,2759.813789361016,2700.42296666095,2564.5823058371934,2773.065985746285,2763.501989530594,2814.221186009442,2881.954377636988,2770.8398375142992,2867.078178589109,2625.496930005812,2712.1467523191723,2596.3357022690043,2812.494611957735,2844.0370930605377,2722.806454519874,2836.356586415547,2764.9696611973736,2769.690385692519,2753.7957918253737,2816.770722633201,2822.8485785138982,2875.597273842144,2725.243648462148,2731.686124206748,2727.896849508229,2824.736117390476,2820.010233830776,2693.301306327793,2797.3842684522983,2737.803395487333,2796.6017534658763,2733.4721333073144,2727.7409764128547,2954.027543983177,2811.002649318419,2845.211272610859,2719.254902602763,2927.97971703166,2778.5526068086565,2859.7850596005874,2877.0977057505174,2797.3107274014515,2936.5158004078266,2804.959390204365,2784.7186987811606
2610.912786253417,2553.6132305626484,2636.291982865964,2602.2634992521666,2725.6555301237086,2824.373791252253,2628.131007850045,2700.7994321008073,2565.9999659693362,2626.5101921341234,2639.8155166950337,2679.7613989980405,2499.3087332647724,2659.3969471752553,2745.495991293623,2566.7963042492893,2589.5009729053418,2497.186456660641,2471.4677790414034,2561.888660099403,2631.0518532084284,2610.2210226282505,2679.3931219089363,2633.99111151643,2695.7447564986496,2415.8619793415637,2541.26915063164,2424.194701820213,2681.615320370505,2641.023262925347,2553.0646345319874,2724.801399070337,2576.6218458473813,2563.706773128883,2642.5979681590043,2577.8300561466976,2612.4181566844795,2673.6198044467446,2568.6301965567486,2586.2966726806044,2498.7972702875522,2625.092164253003,2618.5479752443193,2487.6144793910494,2622.557003068416,2570.0958917928433,2597.366948246243,2541.9246498601347,2597.098302671986,2778.2797780229707,2610.789862002216,2643.2300301188866,2602.279081617551,2649.669208523242,2577.5849038529554,2569.3294414214392,2718.5706631443704,2560.195052838811,2710.1668049709597,2584.3602570155595,2474.576882441543
2388.714600273275,2313.083575762876,2355.898182160738,2402.0542932314283,2384.973985609281,2387.4739149294214,2322.368025941708,2423.0717649684675,2390.41174268205,2423.0063286161035,2381.947358549013,2467.5563046327075,2381.283414583212,2374.707691618153,2392.919063319768,2354.0362510081454,2261.128837584922,2390.26154033932,2346.5453115787077,2293.0073140894297,2414.520886869713,2360.2595487607923,2336.7185095777186,2381.510382357797,2341.623429322215,2391.681473158814,2339.592370230419,2296.722192678938,2444.185987044091,2400.57420677656,2367.820477358015,2400.355025917971,2459.460169009289,2330.7816980885855,2373.9886387071147,2380.7848416857983,2354.715718072002,2338.050643277245,2364.9721488761834,2391.7385934319236,2413.490784819844,2409.592029990279,2372.200440209943,2362.7316410097287,2356.352387369008,2508.049424105482,2406.8810739049363,2468.7022357734218,2450.1980618933735,2404.931646328024,2406.067447110377,2530.4056673608115,2488.115350271165,2476.65315690377,2528.2216814039507,2391.2234464122525,2446.515220004819,2452.253505814433,2492.462700396391,2440.04710459869,2423.132807159105
1838.1246938756933,1845.5936347002119,1855.5245582407138,1871.252434760592,1813.445488978713,1751.5525103293048,1805.77375780594,1841.392049363823,1861.4279660217912,1968.8388993504122,1901.9365527575142,1975.6880454642078,1943.1723345444632,1826.3139086785516,1828.7667530280132,1832.4450238376126,1760.6492152317778,1865.2354374346507,1940.9667435349065,1876.8475314275242,1893.8442292735153,1896.201880708514,1877.4126410443218,1889.1170051255858,1863.0649141296924,1929.3566084651093,1851.731152412031,1824.5535492737415,1915.9844820188996,1882.2582780564246,1931.913350707107,1828.1857868216182,1962.6344745236304,1766.2187581908165,1870.7885578378466,1992.947054212803,1889.4231376866353,1829.6782418643877,1901.1400743186998,1943.8369842814157,1837.7187660423094,1938.612413441781,1925.8641864986355,1963.4723582282627,1862.0181575206952,1930.1610619131272,1887.4385976565977,1980.3148231406913,1936.5653410252228,1870.8005013543886,1858.0413359701954,1922.336252296889,1967.7787204419126,1962.1368896655622,2030.4691748537336,1959.5454419030625,1875.278093014601,1961.791800427893,1901.6296084987919,1983.3075290074898,1929.2094059058807
1417.6422745262867,1350.8191312637587,1397.6467433282146,1521.3912571291926,1538.3776290189885,1567.3179626926064,1476.8762328111204,1535.182341895941,1420.8504743762944,1519.0503327046777,1444.5651549520692,1499.836932961241,1389.065194841274,1405.377493971186,1576.8005873847417,1429.425059559577,1302.7623012914617,1476.82055674524,1355.0436738368521,1386.8196052118572,1443.031483394159,1424.6196334394988,1401.2117759783239,1429.060217222593,1368.6392870604402,1400.82012376947,1360.7157837702991,1400.24292616721,1530.2245738373379,1459.9948170291352,1451.8976628029181,1542.3375782617343,1504.3151353075082,1376.0694439413892,1476.5502491846719,1431.2088118627069,1402.3710457446628,1389.324241691996,1407.310208091911,1489.49143710219,1407.2326834219875,1479.890954020067,1434.5400010406413,1333.3525875014311,1334.4631116779208,1534.8090045929046,1370.123486445456,1458.3588310904886,1474.4681823239796,1496.8331001546007,1405.6863613469588,1575.7160676743008,1561.2799544082523,1587.877653298847,1536.240498288288,1364.3248738192322,1496.0484322868945,1484.7444503445502,1570.3756670628093,1461.6224656499876,1368.2162399852969
1850.0350364936332,1655.9563435662878,1731.8181075163811,1757.0121496150107,1764.9289533898018,1680.6913831755085,1832.3450845170614,1609.4914569417024,1668.331062911179,1624.4843437070733,1846.1439142150712,1659.8473966331915,1824.1799359831216,1537.451019948009,1660.0528152474917,1618.2179599442584,1656.863991239074,1673.3404283835396,1689.6471892776044,1764.941523289545,1730.1394247540907,1760.8302629289965,1856.4631172165737,1663.1872095261597,1766.6441313872751,1605.0284123042932,1697.2072896510301,1640.4336691758772,1701.2673690048707,1640.9356367234623,1694.99563040442,1782.3288781966837,1666.4720333160294,1664.1321910234858,1806.1357234640134,1740.5092550510208,1706.3815948285342,1651.2428384021293,1667.953418393024,1742.6881375651953,1752.3911343047546,1842.7407650159187,1774.7110291525278,1576.8887800092298,1726.5442149061732,1756.1054359648685,1776.0393901000914,1659.6046527882563,1689.9411987689023,1812.1479872602572,1815.2482143860518,1656.5121140291417,1778.3389051475826,1848.069897978739,1803.243220453008,1729.9751003895917,1911.6375466356337,1759.0496883069156,1898.016943113028,1781.0807064977457,1681.7252046566377
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375.1973464904036,2192.39880425229,2281.388432476444,2265.276117384418,2277.610074055579,2304.0343625311457,2356.5695830884174,2247.198828947261,2273.224786893948,2211.1600286784874,2413.7243028768894,2272.5334955624803,2328.7242663958255,2149.100976130811,2182.0127350830385,2199.6061304159207,2185.7490602571747,2228.9368929186526,2154.4098773625446,2331.358865891282,2253.7487805122787,2340.291243596017,2369.0066385399095,2154.301468930244,2354.132866945628,2171.025064606924,2302.8879851274946,2198.6384918689278,2301.523005315755,2244.4117650930652,2184.799583366003,2329.8886858426345,2191.726633997478,2216.6985113441447,2338.5859959187014,2322.4177398551587,2289.569611474727,2305.02551002495,2288.917110759947,2258.6468216619573,2310.7004854917895,2351.2551120433536,2318.877809361014,2126.9502785212776,2321.5319012730693,2258.704598260981,2377.516792448397,2269.638193210111,2282.065220671119,2364.5379922720927,2315.07751422093,2214.2831141752627,2287.592336258344,2375.385541006689,2331.313422867454,2288.66081639722,2466.0155822904762,2327.0418251592328,2451.171138834698,2335.5825964026867,2257.349846775871
3136.432509520766,3085.1782816139053,3135.4707835842873,3099.1181726167733,3086.8386952982974,3103.9577656961833,3051.6749911316433,3038.735713393725,3061.6905557376213,3093.1375712436943,3133.437847968626,3108.21751472178,3011.4674696214634,3082.325658182425,3064.5298576423215,3026.9370433097056,3033.938294019969,3051.9492110314295,2961.348208033712,3069.2729864005487,3112.1784405938406,3095.4080023989786,3080.8958651685793,3050.915813504781,3109.5971989743553,2984.0864321814774,3063.644774435348,2957.585545247124,3038.2539692843247,3061.4676090494922,3058.75971212276,3079.6540775246526,3064.956552818124,3050.946361706882,3071.2653830875474,3016.621430007124,3124.8227540125413,3108.1276449890775,3027.7149014382476,3019.5377507730495,3063.1263682933377,3108.221330550002,3083.561845831161,3044.95984479758,3107.8385292810103,3055.958018270354,3128.3460862917455,3038.3861371374705,3057.589612618247,3188.3555777986576,3088.3064947908356,3049.3792597141396,3037.174101523727,3144.3600703613847,3097.819916578858,3142.4731874624763,3159.9198577638454,3078.8473719063322,3163.905584511593,3097.721426089782,3142.1724464485555
2866.6806974164338,2826.3956963418555,2892.984136368125,2825.8994170605315,2835.3515666331773,2877.8726488202237,2774.0285194935122,2825.5123922883345,2757.099405781574,2800.640019534469,2867.944573950877,2857.1033291774625,2769.6851947862565,2786.3954747321714,2758.868183376122,2728.5228559632264,2743.0950812947003,2701.079253276026,2562.9197715718065,2797.246871895519,2772.110995641106,2844.1537734538206,2896.327368970024,2787.4884344380466,2875.948303862212,2677.40650048136,2802.4094803090043,2602.8811365638,2829.926929213468,2840.6538509382817,2719.084074685689,2849.032933875901,2778.568654994961,2769.9373840257554,2776.48602269871,2857.125034912014,2831.3984722868418,2918.30550115133,2766.1750203817905,2731.4645300789043,2770.3264483363055,2873.9487792621067,2778.513468391448,2743.752451183862,2850.854189061157,2756.679061324369,2807.7673716752047,2761.647472634003,2717.7821112584293,2923.973351426624,2785.226616942723,2799.4678082900127,2728.009175817376,2894.170224446478,2825.3900652751036,2887.5431098099525,2915.440530612668,2766.161920014611,2902.4999550761154,2786.7668884970676,2790.15741159076
