"fips","coef","mean","serr"
6001,"intercept",4.364164969101125,0.12369271707488298
6001,"gdds",-0.00040743111353195454,0.0006935528700976297
6001,"kdds",0.004179014848692743,0.003152795583713071
6001,"wreq",0.32726470925290846,0.8411689585770957
6003,"intercept",2.8822608807224834,0.2741174638096164
6003,"gdds",7.450662802873395e-5,0.0004337740173548424
6003,"kdds",0.011796500516410105,0.013084497549611976
6003,"wreq",-2.1197260411318126,1.0932929739654433
6005,"intercept",4.540533774101845,0.4093649595902434
6005,"gdds",0.0001319875460214667,0.0008025132245841294
6005,"kdds",-0.0007253123854283455,0.00170857799832976
6005,"wreq",-2.2075412218642687,1.5527833270602749
6007,"intercept",4.562157644865919,0.10669896470561141
6007,"gdds",0.0003072627556287133,0.0007108033198080408
6007,"kdds",-0.0005629191735075581,0.0017071077705668395
6007,"wreq",-0.6663076816882711,0.7368513017644063
6009,"intercept",3.0304675771124394,0.5456521887675571
6009,"gdds",-0.0004919166740843125,0.0008269270896772813
6009,"kdds",0.0024346954896876357,0.0019179461117094182
6009,"wreq",1.4857202174614514,1.331257116020275
6011,"intercept",4.656397704155466,0.08563725270405052
6011,"gdds",-3.112916716929762e-5,0.0007215269710453424
6011,"kdds",0.0010435574799123224,0.0013221092999166925
6011,"wreq",-0.08674292103656542,0.5971193747594409
6013,"intercept",4.480031260674652,0.13054582959951344
6013,"gdds",-5.859537791316327e-5,0.0008786283171837084
6013,"kdds",0.0028629029799270484,0.002716443398064391
6013,"wreq",-0.7106441174243058,0.8995175747063168
6017,"intercept",2.2648354246938616,0.02156123412819753
6017,"gdds",-0.00012871458638987724,1.9439452546143335e-5
6017,"kdds",-0.0023978103602763814,0.00038357511226675653
6017,"wreq",0.021351489993749268,0.05895648244065043
6019,"intercept",4.722698687354334,0.0664035687330219
6019,"gdds",-2.592558384747658e-5,0.0003827161474484096
6019,"kdds",-0.000991734754689914,0.0013613655916958082
6019,"wreq",0.12994103386773664,0.4447988134084314
6021,"intercept",4.653949947006066,0.08155347130069014
6021,"gdds",8.667558324221393e-5,0.000654699091307044
6021,"kdds",0.0007273560443942056,0.001468139805727571
6021,"wreq",-0.2021215539954908,0.6222762471935406
6023,"intercept",3.902076321290431,0.17045688545993576
6023,"gdds",0.0007594045359280231,0.00033154484481926925
6023,"kdds",-0.014252769546339798,0.011534972265226408
6023,"wreq",0.7740728533301122,0.8033444406189592
6025,"intercept",4.831710707000092,0.12286273897541822
6025,"gdds",-9.085639530533234e-5,0.0007094164732002018
6025,"kdds",0.00010489821147261761,0.0005624518904082867
6025,"wreq",0.018964757297149405,0.30693592020752325
6027,"intercept",3.153123927392232,0.45256844540084934
6027,"gdds",-0.00035152290649481736,0.0011805164413485414
6027,"kdds",0.00113195145736222,0.0023983865228322577
6027,"wreq",-0.48498205872372274,0.8290498349854614
6029,"intercept",4.903481397364501,0.20016067517005884
6029,"gdds",0.0007729001773958561,0.001063381443823082
6029,"kdds",-0.0019123762795440174,0.0020137030986352986
6029,"wreq",-0.10892591331434917,0.7531675348733029
6031,"intercept",4.731108684793776,0.11841709280587807
6031,"gdds",-0.0014629927843921632,0.000965991700101528
6031,"kdds",0.0006714301874572121,0.0012524339559188923
6031,"wreq",-0.1120565271011836,0.4878314159215792
6033,"intercept",3.999630961441799,0.10348016810885063
6033,"gdds",-0.0001836217865203505,0.0004768027305389882
6033,"kdds",-0.00030253723508675775,0.0013458481563903666
6033,"wreq",0.07107456449376776,0.46720890290201667
6035,"intercept",4.368931921428574,0.0942064326635308
6035,"gdds",-0.0011462870611436975,0.0004756309260197654
6035,"kdds",0.002985846318981306,0.0028958464396180573
6035,"wreq",-0.5680384687203276,0.9591077463156444
6037,"intercept",4.03242685909532,0.21440741468527277
6037,"gdds",-0.0007683073806879798,0.000976209479919624
6037,"kdds",0.003307396858622893,0.0028647156161349975
6037,"wreq",-0.3534906633992147,0.6903147370240585
6039,"intercept",4.847538833501366,0.12524321875977282
6039,"gdds",-0.00020590211136517058,0.0007538162281611972
6039,"kdds",-0.002491150398513334,0.0025253549567524633
6039,"wreq",0.05445815503212693,1.0156750354395232
6041,"intercept",3.7138696581163546,0.24824037500706406
6041,"gdds",-0.00025209680445414473,0.0007533980387853158
6041,"kdds",0.0008420183318931233,0.0031683041296629534
6041,"wreq",0.6390268107154135,0.7478933207616781
6043,"intercept",3.206260489934697,0.3337684106847285
6043,"gdds",0.0003021069230345317,0.0008174344409602228
6043,"kdds",0.00011480995673854188,0.002247321541551689
6043,"wreq",0.985316208322113,1.0343540779519416
6045,"intercept",4.187618671926508,0.12077095482318866
6045,"gdds",0.00046216490632813807,0.00042539866605372423
6045,"kdds",-0.004990793419019733,0.002114212554717328
6045,"wreq",0.6920970484471233,0.5541814512546224
6047,"intercept",4.701834762183865,0.11262895595261513
6047,"gdds",0.0005062673594523954,0.0009248685840904569
6047,"kdds",-0.0017247482664970594,0.0016531999330882765
6047,"wreq",-0.6697863601753815,0.5537239617793801
6049,"intercept",4.70226717915786,0.09696693310863276
6049,"gdds",-0.00026122614230566935,0.0004704955384132509
6049,"kdds",0.001386398649556796,0.00256144068492492
6049,"wreq",0.6785077808936695,0.9063429676259204
6051,"intercept",3.679242539682713,0.20038914353255466
6051,"gdds",-0.00021943636499336357,0.0004518709361709484
6051,"kdds",0.0116577042736631,0.01092059091620368
6051,"wreq",0.16117059446626356,0.641991036491739
6053,"intercept",4.055879074304394,0.14034088360938332
6053,"gdds",0.0006999907474809081,0.0008804553527578004
6053,"kdds",-0.00288519625412416,0.0032680019222219264
6053,"wreq",-0.273827381523736,0.5922228316554232
6055,"intercept",2.5364382171890325,0.35365094260602936
6055,"gdds",6.618395331205684e-5,0.001486831727763055
6055,"kdds",-0.00073583691720053,0.0037816045692264837
6055,"wreq",2.04222042275279,1.2929421645761678
6059,"intercept",2.8879780074048185,0.3085580091431946
6059,"gdds",-0.0005496199698465503,0.0009353321503325684
6059,"kdds",0.004041703422761673,0.005658739127997184
6059,"wreq",0.6353890805123931,0.5275058880636512
6061,"intercept",4.305856766521795,0.14892454697364538
6061,"gdds",-0.00028331298753417035,0.0005697575525429401
6061,"kdds",-0.0009479897192789341,0.003365668121752823
6061,"wreq",-1.192005087314737,0.9178709532860491
6063,"intercept",2.805616872780478,0.22210728170207097
6063,"gdds",0.0007970137841985526,0.000576446211659918
6063,"kdds",0.00020925117568523205,0.0036178693578934325
6063,"wreq",-0.23837072854933847,1.2684473764998132
6065,"intercept",4.798352059829198,0.21100774332623667
6065,"gdds",-0.0012418712663444908,0.0015841187620959287
6065,"kdds",0.0019968631119956573,0.0018875079542345183
6065,"wreq",-0.7853051332593085,0.6016367371299021
6067,"intercept",4.666036509208898,0.11050553942606424
6067,"gdds",-4.70538763057794e-5,0.0009675838759867512
6067,"kdds",0.0013071009764285028,0.0017545698763490217
6067,"wreq",-0.19734722147610567,0.7402678873109491
6069,"intercept",4.352894695092671,0.0899189886403065
6069,"gdds",0.00016917478666167148,0.0006089120712647273
6069,"kdds",-0.004193084246517807,0.0023859193536915615
6069,"wreq",0.047097332716915026,0.47847890681894817
6071,"intercept",4.328496627781611,0.3017714612101271
6071,"gdds",-0.0017232867559257513,0.0017223237169078497
6071,"kdds",0.0013798307440699414,0.002388258552847867
6071,"wreq",0.9286286132175902,0.8751726937796657
6073,"intercept",4.123686011740206,0.13755087712602992
6073,"gdds",0.0009561703264433788,0.0006862765520187303
6073,"kdds",-0.0011898830905165373,0.0022784724681816633
6073,"wreq",-0.1429550630858168,0.43868195610073063
6077,"intercept",4.745150137664048,0.13400882682245266
6077,"gdds",-6.939649782592286e-5,0.0011825111546954986
6077,"kdds",0.001575392056014324,0.002148485020304435
6077,"wreq",-0.10424588634432241,0.7797012985300329
6079,"intercept",3.8201753849367446,0.11517360986069779
6079,"gdds",-0.00011547653066783838,0.0007702153151410994
6079,"kdds",-0.0011544335177430863,0.004361774048057454
6079,"wreq",0.33329013153183007,0.5017566390793987
6081,"intercept",2.7942911333268796,0.183168992303656
6081,"gdds",-9.111053736627783e-5,0.00045685124812604725
6081,"kdds",0.007068329825705519,0.009727485870446926
6081,"wreq",-0.13540215251684826,0.5087121766921799
6083,"intercept",4.069887260228045,0.18043600399476323
6083,"gdds",-0.0008446636172050272,0.0007987075496515458
6083,"kdds",-0.0016676202545094871,0.012363774864189339
6083,"wreq",0.22031828536724252,0.6514084189309142
6085,"intercept",4.80324500610102,0.11668756410099497
6085,"gdds",0.0005228353567123873,0.000582867520502698
6085,"kdds",0.0014585462296498638,0.0024673718935469416
6085,"wreq",-0.8263620370977742,0.7157557125682933
6087,"intercept",3.258096538075026,5.353889696206084e-11
6087,"gdds",1.173859634101559e-14,1.3936526296496256e-14
6087,"kdds",-8.1850818503527e-13,8.303667555171168e-13
6087,"wreq",-2.6584124714125747e-11,2.7000980629044067e-11
6089,"intercept",4.668298682735857,0.07662094942707554
6089,"gdds",-0.0006591906531845394,0.00046812832847457404
6089,"kdds",0.00014005476320651922,0.0014596017623899969
6089,"wreq",1.0784554097455772,0.6227722139232598
6091,"intercept",4.336347897452471,0.21892184684832758
6091,"gdds",-0.0005811549283962846,0.0006225593040403401
6091,"kdds",-0.0018102229884125625,0.004456176918595293
6091,"wreq",-3.2212273955408883,1.0756830750843358
6093,"intercept",4.839649601078481,0.10933093504714682
6093,"gdds",-0.00024030634317081511,0.0005445579055879634
6093,"kdds",-0.0006211186192051467,0.003367357040473187
6093,"wreq",0.1883639502967104,1.085110468335825
6095,"intercept",4.590769911688194,0.09764854200754122
6095,"gdds",-0.0004557909515939307,0.0008446174793133196
6095,"kdds",0.00023642636964776414,0.0017179980085483672
6095,"wreq",-0.46797108240282204,0.6487229611970605
6097,"intercept",4.277633630543118,0.13709007367397702
6097,"gdds",0.0003007135110652663,0.0008517426485668054
6097,"kdds",-0.006479132544938166,0.0037741338524049216
6097,"wreq",0.3990955637710754,0.7453454165255582
6099,"intercept",4.604844118597019,0.12792930601033953
6099,"gdds",0.0006969971359621453,0.0009730738268914417
6099,"kdds",-0.0019316671625142518,0.0019482562503513447
6099,"wreq",-0.11253674678345324,0.7063122686814277
6101,"intercept",4.5767157957822455,0.09082298134157231
6101,"gdds",0.00017849052993975948,0.0008222650338349522
6101,"kdds",0.000647261881249334,0.001254053530000124
6101,"wreq",-0.6148329016700358,0.5981831246774608
6103,"intercept",4.313749592862886,0.10105499200996344
6103,"gdds",0.00021594197193130983,0.0006629037810720871
6103,"kdds",0.0007656140626558936,0.0018299318480116207
6103,"wreq",0.7623997020991018,0.7908239755543679
6105,"intercept",3.292246797485177,0.10604279497880846
6105,"gdds",-0.00036600263805116457,0.00030468130271584984
6105,"kdds",0.0009454178653424555,0.0011971638570480896
6105,"wreq",-0.058459998242190066,0.544104614487474
6107,"intercept",4.734517353799148,0.17484328377632458
6107,"gdds",0.00035954757342065096,0.0008167318634065371
6107,"kdds",-0.005443618311344744,0.003524410350133343
6107,"wreq",0.6086312193171182,0.9201758973504955
6109,"intercept",3.6292138987108316,0.1879876630252283
6109,"gdds",0.00020580165039564877,0.0003969816055215534
6109,"kdds",-0.0001698551818526758,0.0024906420896193392
6109,"wreq",-1.0590701007958794,0.7578135500518864
6111,"intercept",2.6892516853116546,0.2686983539375069
6111,"gdds",2.8709969518384806e-6,0.0011910492746884966
6111,"kdds",0.0027850579297858547,0.010632076266924586
6111,"wreq",1.306701435164753,0.6381679157838323
6113,"intercept",4.688968173266337,0.07148964959965334
6113,"gdds",-0.0006440617467933708,0.000629292865673022
6113,"kdds",0.0016418393459533187,0.0011671153051059939
6113,"wreq",-0.8771520510743832,0.5060578466003388
6115,"intercept",4.710915495207111,0.13228251623982293
6115,"gdds",0.00035185896035880195,0.0007902132443699432
6115,"kdds",-0.0002361343013400204,0.0016432281207399736
6115,"wreq",0.04556285967156068,0.7433600142494332
8001,"intercept",3.808035335337551,0.2552271475601947
8001,"gdds",-0.0005955469064694575,0.0006723015082977572
8001,"kdds",-0.005130097989632694,0.002283409518758454
8001,"wreq",-0.6841425588434812,1.0035863148583277
8003,"intercept",5.070999131377506,0.2100007930817704
8003,"gdds",0.00021235298203038265,0.0007857551991156614
8003,"kdds",-0.0072683906666259936,0.006889119304118185
8003,"wreq",-0.8564233107830511,0.941502563578613
8005,"intercept",3.8390972232775673,0.26171051897644443
8005,"gdds",-0.00029197186721272375,0.0007249008620962347
8005,"kdds",-0.00509369325729671,0.002668475405604843
8005,"wreq",-1.5496098743618112,1.035630591442935
8007,"intercept",3.8502937510733357,0.18217911799219244
8007,"gdds",0.00044081248748691895,0.0008488486262753408
8007,"kdds",-0.044404239646931715,0.01289081360472132
8007,"wreq",-0.7188845806928421,0.9068627204103161
8009,"intercept",3.586640023494098,0.25196683435897216
8009,"gdds",-0.000439029724888765,0.0011079454033929186
8009,"kdds",-0.002799431161382785,0.001958458404580282
8009,"wreq",-0.08929199401539722,0.8624832269406816
8011,"intercept",3.6810712872127485,0.24564792651314746
8011,"gdds",-0.0005709238586803199,0.0009070306922122341
8011,"kdds",-0.0015069984138000238,0.00163748052586495
8011,"wreq",0.43740823312411997,0.7552644060197913
8013,"intercept",3.827241075362205,0.40656305357403616
8013,"gdds",-0.0003629630400983407,0.0005216419053966432
8013,"kdds",-0.010543321866474727,0.005781047443904803
8013,"wreq",0.39086583637363753,1.6652901737220185
8015,"intercept",3.5959845619025135,0.456144380653315
8015,"gdds",-4.6489385453935536e-5,0.0007186957181727287
8015,"kdds",-0.09841688151819268,0.0799756954903706
8015,"wreq",-0.8698155833049417,1.062066574423413
8017,"intercept",3.71259907454898,0.3157000524688985
8017,"gdds",-0.00017630884490744912,0.001047083351626379
8017,"kdds",-0.004844421013277343,0.0024107481086105055
8017,"wreq",-0.6679948830949917,1.1354427731825036
8021,"intercept",5.047074743187095,0.08405745661277168
8021,"gdds",-0.0009132096669826856,0.0004287287780170366
8021,"kdds",-0.009039705155835095,0.010384562229357009
8021,"wreq",-1.0951633976999935,0.48139916556240525
8023,"intercept",5.046468983407388,0.11358678977032512
8023,"gdds",-0.0006482129105394169,0.00044709454870414786
8023,"kdds",-0.011460794966321469,0.011251703270442306
8023,"wreq",-0.3411741292024649,0.6080061797330443
8025,"intercept",4.041067914763993,0.3473875693064886
8025,"gdds",-0.0009729505390952841,0.0010531474483348041
8025,"kdds",-0.0025454946659910762,0.002126698382218178
8025,"wreq",-1.009315142837641,1.0175591371585258
8027,"intercept",3.470857364532787,0.2983901263110426
8027,"gdds",0.0003996706682194803,0.0011565094403558566
8027,"kdds",-0.017084017419697214,0.03318702919423333
8027,"wreq",-0.029033177134443835,1.3319906505659063
8029,"intercept",4.3068016360691335,0.15933414440638247
8029,"gdds",-0.001016549873366767,0.00045661041319559886
8029,"kdds",0.003133376677874761,0.0025161635729652565
8029,"wreq",1.6635133065523149,0.8097828524875782
8033,"intercept",3.2283046545063376,0.0951895823422596
8033,"gdds",-0.0014182933849713466,0.00042982876123514186
8033,"kdds",-0.00605396798921879,0.005906737313818862
8033,"wreq",-0.53802507475752,0.5850374349167099
8035,"intercept",3.632478308373086,0.18893126503088598
8035,"gdds",8.052338534912715e-5,0.0005195916441255642
8035,"kdds",-0.009316953708189963,0.0034550471051662227
8035,"wreq",-1.031106534617071,0.8163244754538252
