74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849,74326.97849
61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704,61736.43704
14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291,14245.40291
9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36,9570.36
78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8,78277.8
3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14,3568.14
5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94,5780.94
35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406,35605.22406
7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6,7191.6
6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347,6542.8347
